,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,3,5
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,3,10
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,11,3,14
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,23,0,23
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,82,0,82
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1436,0,1436
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,2,6
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,1,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,62,2,64
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,0,4
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,0,7
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,2,4
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,8,2,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,9,0,9
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,3,6
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,0,10
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,16,4,20
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,2,5
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,2,12
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,166,0,166
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,8,12
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,2,8
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,1,11
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,0,4
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,401,0,401
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,0,6
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,22,0,22
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,12,0,12
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,9,1,10
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,0,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,17,2,19
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,1,8
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,15,16,31
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,11,2,13
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,2,12
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,4,11
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,13,1,14
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,0,4
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,1,11
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,427,0,427
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,2,3
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,15,3,18
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,2,5
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,4,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,2,4
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,1,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,19,0,19
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,14,0,14
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,85,1,86
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,4,9
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,23,0,23
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,1,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,111,3,114
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,7,14
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,2,9
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,230,7,237
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,0,10
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,0,10
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,175,0,175
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,0,4
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,15,1,16
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,12,0,12
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,1,7
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,14,0,14
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,1,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,9,0,9
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,15,7,22
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,11,0,11
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,0,10
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,18,2,20
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,35,10,45
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,13,0,13
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,0,6
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,19,2,21
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,0,7
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,239,2,241
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,0,10
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,15,3,18
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,8,7,15
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,1,8
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,8,0,8
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,1,7
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,14,3,17
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,4,8
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,2,7
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,4,4
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,9,0,9
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,0,10
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,20,1,21
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3324,0,3324
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,0,10
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,1,11
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,0,4
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,1,2
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,1,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,1,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,0,6
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,1,7
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,5,7
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,14,0,14
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,16,1,17
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,45,0,45
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,1,2
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,1,4
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,8,15
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,74,1,75
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,0,6
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,3,7
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,9,0,9
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,24,3,27
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,1,6
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,0,7
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,303,0,303
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,8,1,9
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,10,1,11
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,0,6
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,67,5,72
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,33,0,33
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,1,3
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,7,3,10
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,12,6,18
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,17,1,18
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,3,9
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,0,1,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,171,1,172
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,34,2,36
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,1,2
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,3,5
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,16,4,20
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,2,4
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,34,3,37
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,17,2,19
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,62,4,66
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,0,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,19,1,20
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,2,3
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,0,6
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,3,7
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,138,2,140
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,1,4
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,22,1,23
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,75,0,75
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,4,1,5
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,92,1,93
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,1,3
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,158,0,158
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,2,0,2
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,45,0,45
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,6,1,7
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,5,0,5
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,3,1,4
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-04-01,1,0,1
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,3,2,5
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,30,1,31
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,11,1,12
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,44,3,47
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,3,3,6
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,4,0,4
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,6,3,9
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,3,0,3
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,3,0,3
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,4,1,5
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,8,7,15
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,3,0,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,4,0,4
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,6,3,9
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,9,0,9
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,18,0,18
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,24,0,24
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,2,0,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,6,1,7
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,7,0,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,27,1,28
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-05-01,1,2,3
