,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
CHARAGUA,atencion odontologica,rayos x dental,2022-08-01,0,1,0,1,1,2,0,4,0,1,0,0,0,0,10
CHAYANTA,atencion odontologica,rayos x dental,2022-08-01,0,1,1,0,1,0,0,5,1,0,0,0,0,0,9
CHIMORE,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,1,1,1,9,0,0,0,0,0,0,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,4,0,1,0,1,0,0,0,0,7
CKOCHAS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COBIJA,atencion odontologica,rayos x dental,2022-08-01,3,0,8,6,5,2,24,27,6,7,0,0,0,0,88
COCHABAMBA,atencion odontologica,rayos x dental,2022-08-01,12,30,69,66,53,59,212,418,94,104,0,0,0,0,1117
COIPASA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,rayos x dental,2022-08-01,1,1,0,1,1,0,1,4,0,1,0,0,0,0,10
"COLCHA ""K""",atencion odontologica,rayos x dental,2022-08-01,1,4,7,2,0,0,6,18,0,0,0,0,0,0,38
COLLANA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
COLQUECHACA,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,6,6,13,1,0,0,0,0,0,27
COMARAPA,atencion odontologica,rayos x dental,2022-08-01,0,0,2,2,0,0,0,6,0,0,0,0,0,0,10
COPACABANA,atencion odontologica,rayos x dental,2022-08-01,0,1,2,9,1,4,3,3,1,0,0,0,0,0,24
COTAGAITA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,2,2,0,7,17,0,2,0,0,0,0,30
COTOCA,atencion odontologica,rayos x dental,2022-08-01,0,0,1,1,1,8,3,9,0,0,0,0,0,0,23
CUEVO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2022-08-01,0,1,1,5,5,11,12,33,0,9,0,0,0,0,77
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2022-08-01,0,2,0,4,2,4,3,7,1,0,0,0,0,0,23
EL ALTO,atencion odontologica,rayos x dental,2022-08-01,2,2,5,10,5,5,9,10,3,2,0,0,0,0,53
EL PUENTE(TJA),atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,0,2,9,0,0,0,0,0,0,12
EL TORNO,atencion odontologica,rayos x dental,2022-08-01,1,0,1,2,5,5,9,15,4,4,0,0,0,0,46
EL VILLAR,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,3,9,1,0,0,0,0,0,13
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2022-08-01,2,0,0,2,0,3,2,10,0,0,0,0,0,0,19
ESCARA,atencion odontologica,rayos x dental,2022-08-01,0,2,0,0,0,0,0,2,6,0,0,0,0,0,10
ESCOMA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,6,3,3,2,0,0,0,0,14
GUANAY,atencion odontologica,rayos x dental,2022-08-01,0,0,1,2,2,4,5,9,0,0,0,0,0,0,23
GUAYARAMERIN,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HUACARETA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,0,2,0,1,0,0,0,0,0,4
HUANUNI,atencion odontologica,rayos x dental,2022-08-01,0,1,11,7,5,14,17,13,3,0,0,0,0,0,71
HUARINA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
HUATAJATA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
INCAHUASI,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,2,2,6,13,1,0,0,0,0,0,24
IXIAMAS,atencion odontologica,rayos x dental,2022-08-01,0,0,1,3,2,3,5,10,0,0,0,0,0,0,24
LA ASUNTA,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,0,0,5,1,0,0,0,0,0,7
LA PAZ,atencion odontologica,rayos x dental,2022-08-01,14,15,54,70,36,63,182,259,32,34,0,0,0,0,759
LA RIVERA,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
LAGUNILLAS,atencion odontologica,rayos x dental,2022-08-01,3,0,0,0,0,0,2,4,0,0,0,0,0,0,9
LAJA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,8,2,0,0,0,0,0,0,10
LLALLAGUA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,0,3,17,0,0,0,0,0,0,21
MACHACAMARCA,atencion odontologica,rayos x dental,2022-08-01,0,0,2,0,2,4,5,9,3,2,0,0,0,0,27
MAGDALENA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9
MAIRANA,atencion odontologica,rayos x dental,2022-08-01,1,0,0,1,1,2,4,10,2,1,0,0,0,0,22
MAPIRI,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,1,4,2,1,0,0,0,0,0,9
MECAPACA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,2,3,1,1,1,0,0,0,0,0,8
MIZQUE,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,0,2,4,3,0,0,0,0,0,10
MOJINETE,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
MONTEAGUDO,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,3,0,0,3,0,0,0,0,0,0,7
MONTERO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
OCURI,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,2,5,1,0,0,0,0,0,8
ORURO,atencion odontologica,rayos x dental,2022-08-01,11,17,65,92,60,61,172,359,48,27,0,0,0,0,912
PADCAYA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
PADILLA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
PASORAPA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,6,7,0,0,0,0,0,0,13
PAZÑA,atencion odontologica,rayos x dental,2022-08-01,1,0,2,0,2,3,5,14,2,1,0,0,0,0,30
POOPO,atencion odontologica,rayos x dental,2022-08-01,0,1,3,2,0,0,7,9,2,2,0,0,0,0,26
PORCO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PORONGO,atencion odontologica,rayos x dental,2022-08-01,1,1,6,2,7,2,6,19,1,2,0,0,0,0,47
POTOSI,atencion odontologica,rayos x dental,2022-08-01,1,0,8,17,9,14,41,60,10,4,0,0,0,0,164
PRESTO,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,1,1,0,2,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,rayos x dental,2022-08-01,0,1,0,0,0,0,2,2,1,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6
PUERTO RICO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,2,4,0,8,5,0,0,0,0,0,0,19
PUERTO SUAREZ,atencion odontologica,rayos x dental,2022-08-01,0,0,2,0,0,0,3,7,0,0,0,0,0,0,12
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2022-08-01,0,0,0,3,1,2,0,4,0,0,0,0,0,0,10
PUNA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,3,10,2,0,0,0,0,0,16
PUNATA,atencion odontologica,rayos x dental,2022-08-01,0,0,1,3,0,2,0,1,3,1,0,0,0,0,11
QUIABAYA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
QUILLACOLLO,atencion odontologica,rayos x dental,2022-08-01,0,0,5,2,6,6,18,21,4,9,0,0,0,0,71
QUIRUSILLAS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,0,3,1,0,0,0,0,0,5
RAVELO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
REYES,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,5
RIBERALTA,atencion odontologica,rayos x dental,2022-08-01,0,0,1,1,2,3,8,8,1,0,0,0,0,0,24
SACABA,atencion odontologica,rayos x dental,2022-08-01,3,0,7,11,6,10,17,43,13,6,0,0,0,0,116
SACACA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2022-08-01,1,0,0,0,2,3,4,5,0,0,0,0,0,0,15
SAMAIPATA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN BENITO,atencion odontologica,rayos x dental,2022-08-01,0,0,5,4,0,2,1,7,1,9,0,0,0,0,29
SAN BORJA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2022-08-01,0,0,2,0,1,0,3,5,0,0,0,0,0,0,11
SAN LUCAS,atencion odontologica,rayos x dental,2022-08-01,1,0,1,1,3,9,5,19,4,1,0,0,0,0,44
SAN MATIAS,atencion odontologica,rayos x dental,2022-08-01,0,0,1,1,1,3,7,19,2,0,0,0,0,0,34
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2022-08-01,0,1,0,0,0,0,2,6,0,0,0,0,0,0,9
SAN PEDRO,atencion odontologica,rayos x dental,2022-08-01,0,0,1,5,0,2,1,4,0,3,0,0,0,0,16
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,3,2,0,12,0,0,0,0,0,0,17
SAN PEDRO DE CURAHUARA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,2,1,2,3,0,0,0,0,0,8
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2022-08-01,25,10,116,122,76,102,517,918,190,187,0,0,0,0,2263
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,0,3,1,0,0,0,0,0,5
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2022-08-01,0,0,1,1,0,0,14,10,1,4,0,0,0,0,31
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2022-08-01,0,0,2,0,0,1,0,5,2,2,0,0,0,0,12
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,3,1,2,0,1,0,0,0,0,8
SANTIVAÑES,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
SAPAHAQUI,atencion odontologica,rayos x dental,2022-08-01,0,0,2,1,0,0,3,4,0,0,0,0,0,0,10
SIPE SIPE,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
SOPACHUY,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,2,4,5,1,1,0,0,0,0,14
SORACACHI,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,2,1,2,8,0,0,0,0,0,0,14
SORATA,atencion odontologica,rayos x dental,2022-08-01,0,1,2,1,0,1,4,8,0,0,0,0,0,0,17
SUCRE,atencion odontologica,rayos x dental,2022-08-01,0,3,14,0,6,4,45,47,8,5,0,0,0,0,132
TAPACARI,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TARABUCO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,5,6,0,0,0,0,0,0,11
TARIJA,atencion odontologica,rayos x dental,2022-08-01,3,0,3,7,2,3,20,37,1,0,0,0,0,0,76
TIAHUANACU,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,1,7,1,0,0,0,0,0,10
TIQUIPAYA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TODOS SANTOS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TOMAVE,atencion odontologica,rayos x dental,2022-08-01,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7
TORO TORO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TRIGAL,atencion odontologica,rayos x dental,2022-08-01,0,0,0,2,0,2,0,2,0,0,0,0,0,0,6
TRINIDAD,atencion odontologica,rayos x dental,2022-08-01,0,0,5,5,2,3,3,12,1,5,0,0,0,0,36
TUPIZA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6
TURCO,atencion odontologica,rayos x dental,2022-08-01,0,0,2,1,3,0,4,7,1,1,0,0,0,0,19
UMALA,atencion odontologica,rayos x dental,2022-08-01,0,2,0,1,0,2,0,0,0,1,0,0,0,0,6
UNCIA,atencion odontologica,rayos x dental,2022-08-01,0,1,2,0,2,0,6,4,2,0,0,0,0,0,17
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2022-08-01,0,0,0,2,1,3,7,16,0,0,0,0,0,0,29
UYUNI,atencion odontologica,rayos x dental,2022-08-01,1,0,1,4,5,0,13,13,2,7,0,0,0,0,46
VACAS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,rayos x dental,2022-08-01,0,0,1,2,0,0,7,7,1,1,0,0,0,0,19
VIACHA,atencion odontologica,rayos x dental,2022-08-01,0,1,0,1,0,1,3,6,0,0,0,0,0,0,12
VILLA MONTES,atencion odontologica,rayos x dental,2022-08-01,0,0,0,3,1,2,8,9,1,0,0,0,0,0,24
VILLA RIVERO,atencion odontologica,rayos x dental,2022-08-01,0,1,3,0,0,1,1,3,2,2,0,0,0,0,13
VILLA TUNARI,atencion odontologica,rayos x dental,2022-08-01,0,0,2,5,5,6,7,8,2,1,0,0,0,0,36
VILLAZON,atencion odontologica,rayos x dental,2022-08-01,0,0,0,2,2,8,3,28,1,3,0,0,0,0,47
VITICHI,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WARNES,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,1,2,1,2,0,1,0,0,0,0,8
YOCALLA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
YOTALA,atencion odontologica,rayos x dental,2022-08-01,0,1,2,3,1,0,2,8,0,0,0,0,0,0,17
YUNCHARA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,1,1,3,0,0,0,0,0,0,6
ACACIO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
ACHACACHI,atencion odontologica,rayos x dental,2022-09-01,3,0,3,0,4,1,4,6,1,1,0,0,0,0,23
AIQUILE,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ANTEQUERA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,1,1,7,2,0,0,0,0,0,0,12
APOLO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,3,2,0,9,1,3,0,0,0,0,19
ARQUE,atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
ATOCHA,atencion odontologica,rayos x dental,2022-09-01,0,0,5,1,0,3,5,17,0,2,0,0,0,0,33
AYATA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,1,0,3,3,0,1,0,0,0,0,9
BERMEJO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,4,6,10,3,0,0,0,0,0,24
BETANZOS,atencion odontologica,rayos x dental,2022-09-01,2,0,1,0,0,1,0,5,0,0,0,0,0,0,9
CABEZAS,atencion odontologica,rayos x dental,2022-09-01,11,0,1,1,0,0,4,7,2,0,0,0,0,0,26
CALAMARCA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2022-09-01,0,0,2,3,0,3,5,22,0,5,0,0,0,0,40
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,4,0,6,1,1,0,0,0,0,12
CAMIRI,atencion odontologica,rayos x dental,2022-09-01,1,0,3,0,3,1,6,15,0,0,0,0,0,0,29
CAPINOTA,atencion odontologica,rayos x dental,2022-09-01,0,0,2,1,0,2,5,2,2,0,0,0,0,0,14
CARACOLLO,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,0,6,6,0,0,0,0,0,0,13
CARANAVI,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CARANGAS,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CARIPUYO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,3,2,3,7,0,1,0,0,0,0,17
CHAQUI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,3,2,0,13,0,2,0,0,0,0,20
CHARAGUA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,0,2,0,4,1,0,0,0,0,0,9
CHAYANTA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,1,0,3,0,0,0,0,0,0,5
CHIMORE,atencion odontologica,rayos x dental,2022-09-01,0,1,4,2,2,0,6,12,1,0,0,0,0,0,28
COBIJA,atencion odontologica,rayos x dental,2022-09-01,0,0,6,4,5,2,14,30,0,4,0,0,0,0,65
COCHABAMBA,atencion odontologica,rayos x dental,2022-09-01,7,7,53,62,61,107,260,369,152,85,0,0,0,0,1163
COIPASA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,4,0,0,0,5,2,0,0,0,0,0,12
"COLCHA ""K""",atencion odontologica,rayos x dental,2022-09-01,1,1,6,2,1,1,0,17,0,0,0,0,0,0,29
COLLANA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,1,1,2,0,0,0,0,0,0,5
COLQUECHACA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,2,3,1,14,0,0,0,0,0,0,21
COPACABANA,atencion odontologica,rayos x dental,2022-09-01,1,1,4,5,3,4,13,23,3,1,0,0,0,0,58
COTAGAITA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,6,10,16,2,3,0,0,0,0,38
COTOCA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,4,0,0,2,5,0,2,0,0,0,0,13
CULPINA,atencion odontologica,rayos x dental,2022-09-01,0,0,3,2,2,5,13,32,2,12,0,0,0,0,71
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2022-09-01,0,0,16,12,0,0,1,9,0,0,0,0,0,0,38
EL ALTO,atencion odontologica,rayos x dental,2022-09-01,5,1,8,8,0,11,5,20,4,1,0,0,0,0,63
EL PUENTE(TJA),atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
EL TORNO,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,1,0,2,6,2,3,0,0,0,0,15
EL VILLAR,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,2,0,1,1,0,0,0,0,0,0,5
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2022-09-01,2,0,2,2,1,1,2,5,0,0,0,0,0,0,15
ESCARA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
ESCOMA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,0,2,1,3,0,0,0,0,0,0,8
GUANAY,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,4,5,1,3,0,0,0,0,13
HUACARETA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,0,3,1,1,1,0,0,0,0,7
HUANUNI,atencion odontologica,rayos x dental,2022-09-01,0,0,3,4,6,12,17,21,4,1,0,0,0,0,68
HUATAJATA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
INCAHUASI,atencion odontologica,rayos x dental,2022-09-01,0,0,3,4,0,3,13,25,1,0,0,0,0,0,49
IXIAMAS,atencion odontologica,rayos x dental,2022-09-01,0,0,2,0,0,0,0,6,0,0,0,0,0,0,8
JESUS DE MACHACA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LA ASUNTA,atencion odontologica,rayos x dental,2022-09-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2022-09-01,15,13,44,56,43,45,188,221,37,42,0,0,0,0,704
LAGUNILLAS,atencion odontologica,rayos x dental,2022-09-01,0,0,1,4,0,0,1,3,0,0,0,0,0,0,9
LAJA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAS CARRERAS,atencion odontologica,rayos x dental,2022-09-01,0,0,1,1,0,0,1,2,0,0,0,0,0,0,5
LLALLAGUA,atencion odontologica,rayos x dental,2022-09-01,1,0,3,7,3,1,4,13,0,3,0,0,0,0,35
LURIBAY,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,rayos x dental,2022-09-01,1,0,1,0,3,2,5,9,0,6,0,0,0,0,27
MAGDALENA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
MAIRANA,atencion odontologica,rayos x dental,2022-09-01,1,0,0,1,0,2,1,0,0,0,0,0,0,0,5
MAPIRI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MECAPACA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,2,2,2,0,0,0,0,0,0,7
MOJOCOYA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
MONTEAGUDO,atencion odontologica,rayos x dental,2022-09-01,0,0,6,4,2,1,1,2,0,2,0,0,0,0,18
MONTERO,atencion odontologica,rayos x dental,2022-09-01,0,0,4,2,0,2,2,1,0,2,0,0,0,0,13
MORO MORO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,4,0,1,0,0,0,0,0,0,0,5
OCURI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,1,2,1,0,0,0,0,0,0,5
ORURO,atencion odontologica,rayos x dental,2022-09-01,13,18,50,71,42,79,169,352,59,32,0,0,0,0,885
PADCAYA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,3,3,0,1,0,0,0,0,7
PADILLA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
PAILON,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
PALCA,atencion odontologica,rayos x dental,2022-09-01,1,0,0,1,2,0,0,2,0,1,0,0,0,0,7
PASORAPA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
PAZÑA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,1,4,5,11,2,3,0,0,0,0,27
POOPO,atencion odontologica,rayos x dental,2022-09-01,0,0,3,2,3,1,3,10,0,0,0,0,0,0,22
POROMA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
PORONGO,atencion odontologica,rayos x dental,2022-09-01,1,0,5,13,1,1,9,19,0,2,0,0,0,0,51
PORTACHUELO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PORVENIR,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
POSTRER VALLE,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,rayos x dental,2022-09-01,0,0,1,1,5,1,11,17,7,0,0,0,0,0,43
PUCARANI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
