,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN MATIAS,atencion odontologica,consulta nueva,2022-04-01,13,16,27,2,13,19,26,49,11,21,0,19,0,19,235
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2022-04-01,37,45,65,45,22,16,31,134,13,12,0,19,0,1,440
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2022-04-01,14,9,3,15,7,16,12,38,4,1,0,5,0,0,124
SAN PEDRO,atencion odontologica,consulta nueva,2022-04-01,91,79,47,41,17,61,64,203,16,22,0,12,0,5,658
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2022-04-01,34,37,131,139,43,66,72,152,16,28,0,8,0,8,734
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2022-04-01,13,34,141,131,63,23,11,24,8,4,0,2,0,0,454
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2022-04-01,29,14,47,58,33,82,60,185,37,53,0,18,0,9,625
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2022-04-01,0,0,4,1,0,4,3,4,0,0,0,1,0,0,17
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2022-04-01,14,11,13,10,7,9,8,45,2,0,0,2,0,0,121
SAN RAFAEL,atencion odontologica,consulta nueva,2022-04-01,2,5,59,58,8,5,10,37,3,3,0,2,0,0,192
SAN RAMON BENI,atencion odontologica,consulta nueva,2022-04-01,0,0,3,4,1,2,0,10,0,0,0,0,0,0,20
SAN RAMON SCZ,atencion odontologica,consulta nueva,2022-04-01,43,62,40,39,1,7,3,30,4,0,0,19,0,1,249
SANTA ANA,atencion odontologica,consulta nueva,2022-04-01,4,8,33,45,7,29,32,110,5,9,0,8,0,12,302
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2022-04-01,1471,1423,1938,1913,501,816,3689,7140,1074,1018,0,873,0,139,21995
SANTA ROSA,atencion odontologica,consulta nueva,2022-04-01,0,0,6,11,5,3,7,17,10,12,0,0,0,0,71
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2022-04-01,42,29,203,242,7,44,51,155,28,5,0,5,0,0,811
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2022-04-01,16,13,39,49,10,15,4,33,5,4,0,0,0,0,188
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2022-04-01,36,17,100,107,31,90,64,118,68,73,0,15,0,0,719
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2022-04-01,6,10,9,2,10,5,36,47,8,15,0,0,0,0,148
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2022-04-01,5,4,23,17,0,14,10,36,0,3,0,3,0,0,115
SANTIVAÑES,atencion odontologica,consulta nueva,2022-04-01,14,7,31,28,15,35,37,90,22,30,0,8,0,8,325
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2022-04-01,18,11,42,37,4,11,7,43,16,24,0,3,0,1,217
SAPAHAQUI,atencion odontologica,consulta nueva,2022-04-01,38,24,41,52,7,16,42,65,7,8,0,2,0,0,302
SENA,atencion odontologica,consulta nueva,2022-04-01,0,2,6,7,0,11,12,49,14,1,0,19,0,8,129
SHINAOTA,atencion odontologica,consulta nueva,2022-04-01,11,23,48,81,19,20,68,123,10,16,0,6,0,13,438
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2022-04-01,8,10,71,76,11,14,29,57,11,4,0,5,0,2,298
SICAYA,atencion odontologica,consulta nueva,2022-04-01,3,3,6,12,5,15,12,25,3,3,0,0,0,1,88
SIPE SIPE,atencion odontologica,consulta nueva,2022-04-01,82,123,105,206,26,68,93,331,27,35,0,0,0,0,1096
SOPACHUY,atencion odontologica,consulta nueva,2022-04-01,4,2,10,8,5,15,10,47,1,4,0,4,0,0,110
SORACACHI,atencion odontologica,consulta nueva,2022-04-01,60,83,316,282,41,55,56,118,77,54,0,8,0,2,1152
SORATA,atencion odontologica,consulta nueva,2022-04-01,25,12,54,73,29,32,51,86,4,7,0,9,0,1,383
SUCRE,atencion odontologica,consulta nueva,2022-04-01,545,468,1086,1045,255,485,1239,2987,439,269,0,156,0,12,8986
TACACHI,atencion odontologica,consulta nueva,2022-04-01,0,1,15,22,4,7,11,36,20,27,0,0,0,0,143
TACACOMA,atencion odontologica,consulta nueva,2022-04-01,13,11,20,7,7,8,13,32,4,3,0,2,0,0,120
TACOBAMBA,atencion odontologica,consulta nueva,2022-04-01,10,4,15,18,28,26,23,42,7,9,0,4,0,0,186
TACOPAYA,atencion odontologica,consulta nueva,2022-04-01,3,0,4,2,6,8,17,40,4,8,0,1,0,0,93
TAHUA,atencion odontologica,consulta nueva,2022-04-01,3,5,98,130,4,3,3,5,12,8,0,0,0,0,271
TAPACARI,atencion odontologica,consulta nueva,2022-04-01,27,46,55,32,39,60,61,193,20,23,0,18,0,15,589
TARABUCO,atencion odontologica,consulta nueva,2022-04-01,29,38,40,46,30,61,39,167,26,20,0,11,0,2,509
TARACO,atencion odontologica,consulta nueva,2022-04-01,12,2,17,10,15,18,13,32,21,5,0,2,0,1,148
TARATA,atencion odontologica,consulta nueva,2022-04-01,7,5,35,49,5,13,39,66,11,16,0,0,0,0,246
TARIJA,atencion odontologica,consulta nueva,2022-04-01,104,125,368,435,184,241,688,1644,196,183,0,151,0,7,4326
TARVITA,atencion odontologica,consulta nueva,2022-04-01,76,52,54,61,39,51,67,197,5,9,0,16,0,2,629
TEOPONTE,atencion odontologica,consulta nueva,2022-04-01,17,16,37,44,2,12,8,40,1,6,0,2,0,0,185
TIAHUANACU,atencion odontologica,consulta nueva,2022-04-01,1,5,10,19,4,6,14,34,9,2,0,0,0,3,107
TINGUIPAYA,atencion odontologica,consulta nueva,2022-04-01,14,15,45,52,16,59,53,116,33,30,0,27,0,4,464
TIPUANI,atencion odontologica,consulta nueva,2022-04-01,2,6,11,6,3,2,20,37,3,2,0,2,0,0,94
TIQUIPAYA,atencion odontologica,consulta nueva,2022-04-01,147,185,341,369,135,155,212,626,32,38,0,12,0,20,2272
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2022-04-01,40,40,79,83,24,55,51,138,14,37,0,6,0,0,567
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2022-04-01,1,7,30,16,2,9,24,18,1,5,0,1,0,0,114
TOCO,atencion odontologica,consulta nueva,2022-04-01,10,10,60,68,10,38,16,5,0,5,0,0,0,0,222
TODOS SANTOS,atencion odontologica,consulta nueva,2022-04-01,0,0,17,8,7,1,6,11,0,0,0,6,0,0,56
TOLATA,atencion odontologica,consulta nueva,2022-04-01,10,4,15,46,0,16,22,39,8,14,0,16,0,4,194
TOLEDO,atencion odontologica,consulta nueva,2022-04-01,7,21,35,42,14,22,23,39,4,16,0,0,0,0,223
TOMAVE,atencion odontologica,consulta nueva,2022-04-01,28,36,20,24,8,16,24,70,7,12,0,3,0,2,250
TOMINA,atencion odontologica,consulta nueva,2022-04-01,25,21,106,101,17,51,78,173,9,10,0,5,0,0,596
TORO TORO,atencion odontologica,consulta nueva,2022-04-01,23,6,9,34,33,44,61,89,13,5,0,6,0,11,334
TOTORA(CBBA),atencion odontologica,consulta nueva,2022-04-01,40,15,47,71,18,39,49,119,3,10,0,2,0,2,415
TOTORA(ORR),atencion odontologica,consulta nueva,2022-04-01,5,2,3,0,3,14,7,11,5,0,0,1,0,0,51
TRIGAL,atencion odontologica,consulta nueva,2022-04-01,1,0,4,3,2,0,1,10,1,2,0,0,0,0,24
TRINIDAD,atencion odontologica,consulta nueva,2022-04-01,168,135,233,228,67,109,284,632,103,68,0,100,0,6,2133
TUPIZA,atencion odontologica,consulta nueva,2022-04-01,39,69,84,91,35,32,88,262,40,35,0,25,0,7,807
TURCO,atencion odontologica,consulta nueva,2022-04-01,11,35,39,67,11,20,48,74,28,27,0,9,0,0,369
UMALA,atencion odontologica,consulta nueva,2022-04-01,19,23,38,32,4,7,9,27,11,16,0,2,0,0,188
UNCIA,atencion odontologica,consulta nueva,2022-04-01,14,51,76,51,22,52,46,193,17,15,0,11,0,0,548
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2022-04-01,15,23,45,64,63,59,111,262,36,19,0,5,0,2,704
URUBICHA,atencion odontologica,consulta nueva,2022-04-01,0,0,1,0,0,3,1,3,1,0,0,0,0,0,9
UYUNI,atencion odontologica,consulta nueva,2022-04-01,28,51,73,95,16,68,100,224,40,49,0,5,0,0,749
VACAS,atencion odontologica,consulta nueva,2022-04-01,3,5,33,29,8,21,29,62,81,86,0,0,0,1,358
VALLEGRANDE,atencion odontologica,consulta nueva,2022-04-01,39,49,72,51,20,39,78,199,29,37,0,9,0,2,624
VIACHA,atencion odontologica,consulta nueva,2022-04-01,125,150,175,171,47,86,183,379,62,38,0,27,0,9,1452
VILA VILA,atencion odontologica,consulta nueva,2022-04-01,3,0,63,106,18,42,52,90,0,3,0,3,0,0,380
VILLA CHARCAS,atencion odontologica,consulta nueva,2022-04-01,14,12,21,34,4,37,25,120,0,7,0,6,0,0,280
VILLA MONTES,atencion odontologica,consulta nueva,2022-04-01,30,39,80,98,53,83,139,336,28,28,0,25,0,0,939
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2022-04-01,13,7,14,12,3,10,4,19,0,1,0,10,0,6,99
VILLA RIVERO,atencion odontologica,consulta nueva,2022-04-01,22,7,15,21,5,30,49,121,36,51,0,1,0,0,358
VILLA SERRANO,atencion odontologica,consulta nueva,2022-04-01,26,41,24,21,6,17,71,63,15,0,0,8,0,0,292
VILLA TUNARI,atencion odontologica,consulta nueva,2022-04-01,69,83,306,316,106,202,246,517,29,21,0,31,0,11,1937
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2022-04-01,36,29,46,66,30,19,76,180,9,6,0,12,0,0,509
VILLAZON,atencion odontologica,consulta nueva,2022-04-01,179,208,209,189,33,102,113,415,39,42,0,119,0,8,1656
VINTO,atencion odontologica,consulta nueva,2022-04-01,100,124,140,135,78,120,145,384,39,38,0,0,0,6,1309
VITICHI,atencion odontologica,consulta nueva,2022-04-01,7,6,47,74,24,31,66,125,11,25,0,5,0,0,421
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2022-04-01,1,2,9,5,5,8,13,27,1,3,0,1,0,0,75
WARNES,atencion odontologica,consulta nueva,2022-04-01,24,33,50,45,12,12,52,77,1,7,0,2,0,0,315
YACO,atencion odontologica,consulta nueva,2022-04-01,16,27,38,22,16,25,33,79,27,5,0,5,0,0,293
YACUIBA,atencion odontologica,consulta nueva,2022-04-01,45,68,160,186,80,109,304,664,100,72,0,13,0,3,1804
YAMPARAEZ,atencion odontologica,consulta nueva,2022-04-01,34,36,18,28,33,57,55,140,7,20,0,0,0,0,428
YANACACHI,atencion odontologica,consulta nueva,2022-04-01,2,8,30,53,5,23,26,54,7,6,0,8,0,1,223
YAPACANI,atencion odontologica,consulta nueva,2022-04-01,60,87,164,211,68,127,106,347,32,21,0,14,0,12,1249
YOCALLA,atencion odontologica,consulta nueva,2022-04-01,32,3,32,59,3,36,28,99,25,2,0,11,0,2,332
YOTALA,atencion odontologica,consulta nueva,2022-04-01,8,20,55,34,8,31,27,98,5,4,0,15,0,1,306
YUNCHARA,atencion odontologica,consulta nueva,2022-04-01,11,6,27,23,22,15,30,64,2,7,0,1,0,1,209
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2022-04-01,0,0,15,9,0,0,0,0,5,0,0,0,0,0,29
ZUDAÑEZ,atencion odontologica,consulta nueva,2022-04-01,1,0,15,25,9,46,23,91,4,2,0,0,0,0,216
ACACIO,atencion odontologica,consulta nueva,2022-05-01,42,54,121,138,140,122,36,98,17,16,0,11,0,0,795
ACHACACHI,atencion odontologica,consulta nueva,2022-05-01,57,79,93,79,72,122,199,403,31,37,0,215,0,13,1400
ACHOCALLA,atencion odontologica,consulta nueva,2022-05-01,169,113,240,236,48,63,55,282,23,30,0,50,0,14,1323
AIQUILE,atencion odontologica,consulta nueva,2022-05-01,9,26,37,85,7,28,51,117,13,18,0,11,0,7,409
ALALAY,atencion odontologica,consulta nueva,2022-05-01,4,6,14,54,6,18,1,17,12,19,0,0,0,0,151
ALCALA,atencion odontologica,consulta nueva,2022-05-01,12,6,1,14,3,4,31,43,1,6,0,1,0,2,124
ALTO BENI,atencion odontologica,consulta nueva,2022-05-01,15,18,40,56,6,37,52,103,9,10,0,13,0,1,360
ANCORAIMES,atencion odontologica,consulta nueva,2022-05-01,2,8,17,23,31,46,27,91,23,25,0,8,0,2,303
ANDAMARCA,atencion odontologica,consulta nueva,2022-05-01,30,27,61,65,7,5,40,39,25,16,0,1,0,0,316
ANTEQUERA,atencion odontologica,consulta nueva,2022-05-01,16,0,52,20,15,45,56,57,7,20,0,2,0,0,290
ANZALDO,atencion odontologica,consulta nueva,2022-05-01,5,4,29,23,7,14,21,43,5,11,0,3,0,0,165
APOLO,atencion odontologica,consulta nueva,2022-05-01,11,25,31,41,11,57,34,96,10,4,0,8,0,3,331
ARAMPAMPA,atencion odontologica,consulta nueva,2022-05-01,6,0,34,57,10,0,12,15,8,2,0,2,0,3,149
ARANI,atencion odontologica,consulta nueva,2022-05-01,19,19,59,104,18,59,101,127,27,42,0,0,0,0,575
ARBIETO,atencion odontologica,consulta nueva,2022-05-01,113,124,316,292,87,46,121,308,28,31,0,18,0,13,1497
ARQUE,atencion odontologica,consulta nueva,2022-05-01,9,20,54,66,28,60,57,146,28,20,0,15,0,16,519
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2022-05-01,6,9,27,34,9,34,21,131,10,5,0,29,0,2,317
ATOCHA,atencion odontologica,consulta nueva,2022-05-01,27,29,136,120,43,48,189,226,20,19,0,4,0,0,861
AUCAPATA,atencion odontologica,consulta nueva,2022-05-01,1,8,5,5,7,10,37,33,2,7,0,0,0,0,115
AYATA,atencion odontologica,consulta nueva,2022-05-01,16,4,43,30,18,35,57,81,15,11,0,7,0,5,322
AYO AYO,atencion odontologica,consulta nueva,2022-05-01,8,1,9,8,16,13,12,30,6,1,0,0,0,0,104
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2022-05-01,33,57,136,160,25,72,103,255,22,45,0,20,0,24,952
AZURDUY,atencion odontologica,consulta nueva,2022-05-01,4,6,26,42,15,35,57,119,8,15,0,0,0,0,327
BATALLAS,atencion odontologica,consulta nueva,2022-05-01,18,19,38,57,15,20,17,74,19,7,0,3,0,0,287
BAURES,atencion odontologica,consulta nueva,2022-05-01,1,1,10,20,7,6,20,48,2,1,0,1,0,0,117
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2022-05-01,2,4,0,9,0,13,11,5,3,0,0,0,0,0,47
BELEN DE URMIRI,atencion odontologica,consulta nueva,2022-05-01,0,1,6,5,0,0,7,21,4,8,0,4,0,0,56
BELLA FLOR,atencion odontologica,consulta nueva,2022-05-01,3,3,9,9,2,5,5,12,3,0,0,3,0,8,62
BERMEJO,atencion odontologica,consulta nueva,2022-05-01,12,14,63,56,28,39,106,195,21,32,0,17,0,1,584
BETANZOS,atencion odontologica,consulta nueva,2022-05-01,98,124,158,203,38,122,148,395,52,54,0,41,0,19,1452
BOLIVAR,atencion odontologica,consulta nueva,2022-05-01,5,10,29,25,7,13,17,18,14,4,0,1,0,0,143
BOLPEBRA,atencion odontologica,consulta nueva,2022-05-01,0,0,2,2,1,1,2,0,0,0,0,0,0,0,8
BOYUIBE,atencion odontologica,consulta nueva,2022-05-01,0,5,21,11,1,4,27,40,2,4,0,2,0,2,119
BUENA VISTA,atencion odontologica,consulta nueva,2022-05-01,20,10,12,41,14,17,31,68,6,2,0,0,0,4,225
CABEZAS,atencion odontologica,consulta nueva,2022-05-01,110,82,77,129,30,31,59,159,27,30,0,14,0,6,754
CAIROMA,atencion odontologica,consulta nueva,2022-05-01,57,30,31,50,10,16,36,83,11,5,0,7,0,1,337
"CAIZA ""D""",atencion odontologica,consulta nueva,2022-05-01,5,13,26,49,6,17,26,86,19,17,0,15,0,5,284
CAJUATA,atencion odontologica,consulta nueva,2022-05-01,29,23,24,80,17,28,29,68,5,1,0,5,0,0,309
CALACOTO,atencion odontologica,consulta nueva,2022-05-01,0,2,7,5,8,9,28,10,15,7,0,0,0,0,91
CALAMARCA,atencion odontologica,consulta nueva,2022-05-01,14,19,33,35,18,33,37,69,6,13,0,0,0,4,281
CAMARGO,atencion odontologica,consulta nueva,2022-05-01,24,18,149,88,23,39,116,172,7,23,0,23,0,0,682
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2022-05-01,15,0,30,33,0,15,28,93,12,8,0,0,0,0,234
CAMIRI,atencion odontologica,consulta nueva,2022-05-01,115,111,144,124,29,39,135,265,54,29,0,28,0,7,1080
CAPINOTA,atencion odontologica,consulta nueva,2022-05-01,54,74,111,118,34,37,120,302,30,38,0,19,0,3,940
CAQUIAVIRI,atencion odontologica,consulta nueva,2022-05-01,15,28,45,60,38,21,46,63,23,10,0,5,0,1,355
CARACOLLO,atencion odontologica,consulta nueva,2022-05-01,49,49,127,188,39,72,96,429,30,27,0,93,0,13,1212
CARANAVI,atencion odontologica,consulta nueva,2022-05-01,108,97,187,247,54,95,164,358,46,14,0,45,0,18,1433
CARANGAS,atencion odontologica,consulta nueva,2022-05-01,0,1,7,5,1,2,4,6,5,4,0,0,0,0,35
CARAPARI,atencion odontologica,consulta nueva,2022-05-01,32,15,83,129,32,48,136,282,17,15,0,7,0,1,797
CARIPUYO,atencion odontologica,consulta nueva,2022-05-01,5,8,13,9,12,16,21,45,2,13,0,7,0,6,157
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2022-05-01,16,29,19,24,3,8,21,83,9,6,0,5,0,3,226
CATACORA,atencion odontologica,consulta nueva,2022-05-01,8,3,7,9,1,10,16,10,1,0,0,2,0,0,67
CHACARILLA,atencion odontologica,consulta nueva,2022-05-01,5,0,31,6,3,16,13,67,8,16,0,4,0,12,181
CHALLAPATA,atencion odontologica,consulta nueva,2022-05-01,65,83,166,208,32,64,93,261,69,35,0,65,0,9,1150
CHAQUI,atencion odontologica,consulta nueva,2022-05-01,20,21,106,121,8,33,51,119,21,31,0,15,0,2,548
CHARAGUA,atencion odontologica,consulta nueva,2022-05-01,62,64,74,77,32,44,85,162,25,16,0,7,0,6,654
CHARAÑA,atencion odontologica,consulta nueva,2022-05-01,0,0,0,9,3,10,20,16,5,4,0,0,0,0,67
CHAYANTA,atencion odontologica,consulta nueva,2022-05-01,70,96,77,75,30,69,76,286,17,37,0,23,0,13,869
CHIMORE,atencion odontologica,consulta nueva,2022-05-01,17,13,54,61,36,101,86,175,6,2,0,2,0,5,558
CHIPAYA,atencion odontologica,consulta nueva,2022-05-01,1,5,13,24,3,7,2,18,5,12,0,2,0,0,92
CHOQUE COTA,atencion odontologica,consulta nueva,2022-05-01,11,0,9,10,5,5,65,90,27,37,0,0,0,0,259
CHUA COCANI,atencion odontologica,consulta nueva,2022-05-01,10,3,46,12,73,70,16,105,4,6,0,5,0,0,350
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2022-05-01,24,23,27,43,8,7,14,65,2,5,0,23,0,0,241
CHUMA,atencion odontologica,consulta nueva,2022-05-01,17,22,43,51,19,53,63,107,44,28,0,6,0,5,458
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2022-05-01,8,8,37,36,6,42,22,82,6,11,0,40,0,8,306
CKOCHAS,atencion odontologica,consulta nueva,2022-05-01,25,27,30,38,17,58,46,93,27,34,0,11,0,3,409
CLIZA,atencion odontologica,consulta nueva,2022-05-01,37,24,89,124,4,36,80,164,42,64,0,8,0,0,672
COBIJA,atencion odontologica,consulta nueva,2022-05-01,158,148,145,135,44,73,184,444,48,33,0,100,0,46,1558
COCAPATA,atencion odontologica,consulta nueva,2022-05-01,52,60,84,98,41,80,83,190,17,17,0,7,0,5,734
COCHABAMBA,atencion odontologica,consulta nueva,2022-05-01,781,816,1518,1551,626,925,2145,4498,941,827,0,348,0,32,15008
COIPASA,atencion odontologica,consulta nueva,2022-05-01,4,11,11,0,0,6,17,6,12,4,0,0,0,0,71
COLCAPIRHUA,atencion odontologica,consulta nueva,2022-05-01,64,52,219,161,120,111,291,657,67,47,0,23,0,27,1839
"COLCHA ""K""",atencion odontologica,consulta nueva,2022-05-01,30,23,46,73,18,16,44,180,15,11,0,11,0,2,469
COLLANA,atencion odontologica,consulta nueva,2022-05-01,11,8,37,28,22,17,16,81,4,12,0,2,0,0,238
COLOMI,atencion odontologica,consulta nueva,2022-05-01,54,72,159,176,39,61,32,103,9,13,0,7,0,5,730
COLPA BELGICA,atencion odontologica,consulta nueva,2022-05-01,5,3,12,26,8,6,51,64,22,17,0,3,0,0,217
COLQUECHACA,atencion odontologica,consulta nueva,2022-05-01,29,30,38,43,15,57,67,180,20,24,0,12,0,3,518
COLQUENCHA,atencion odontologica,consulta nueva,2022-05-01,13,22,294,250,30,22,48,85,8,6,0,11,0,0,789
COLQUIRI,atencion odontologica,consulta nueva,2022-05-01,14,13,50,42,13,44,72,133,10,22,0,15,0,2,430
COMANCHE,atencion odontologica,consulta nueva,2022-05-01,2,3,23,26,20,21,7,16,13,2,0,1,0,0,134
COMARAPA,atencion odontologica,consulta nueva,2022-05-01,48,56,85,84,16,61,96,149,13,11,0,2,0,31,652
COMBAYA,atencion odontologica,consulta nueva,2022-05-01,0,0,2,6,3,6,7,11,4,0,0,1,0,0,40
CONCEPCION,atencion odontologica,consulta nueva,2022-05-01,5,4,4,1,0,0,4,7,0,0,0,6,0,1,32
COPACABANA,atencion odontologica,consulta nueva,2022-05-01,19,14,27,23,4,4,11,32,6,5,0,8,0,1,154
CORIPATA,atencion odontologica,consulta nueva,2022-05-01,16,16,68,74,4,7,2,8,1,0,0,1,0,0,197
CORO CORO,atencion odontologica,consulta nueva,2022-05-01,10,6,50,61,16,25,52,68,6,3,0,0,0,1,298
COROICO,atencion odontologica,consulta nueva,2022-05-01,18,44,103,81,21,67,83,237,6,10,0,19,0,23,712
CORQUE,atencion odontologica,consulta nueva,2022-05-01,16,19,67,76,21,16,13,60,12,11,0,18,0,0,329
COTAGAITA,atencion odontologica,consulta nueva,2022-05-01,92,85,154,199,106,139,200,409,55,43,0,30,0,10,1522
COTOCA,atencion odontologica,consulta nueva,2022-05-01,167,157,61,75,30,104,43,237,27,22,0,23,0,15,961
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2022-05-01,0,0,0,0,0,0,4,4,14,14,0,0,0,0,36
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2022-05-01,27,52,57,103,9,71,66,185,14,17,0,9,0,1,611
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2022-05-01,2,3,28,36,2,9,19,54,13,22,0,2,0,2,192
CUEVO,atencion odontologica,consulta nueva,2022-05-01,11,7,9,5,2,6,14,60,5,5,0,6,0,1,131
CULPINA,atencion odontologica,consulta nueva,2022-05-01,7,10,21,30,5,21,34,73,18,4,0,9,0,0,232
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2022-05-01,13,24,19,42,4,11,34,50,8,15,0,0,0,0,220
CURVA,atencion odontologica,consulta nueva,2022-05-01,3,5,22,27,2,6,8,14,2,8,0,0,0,0,97
DESAGUADERO,atencion odontologica,consulta nueva,2022-05-01,7,7,21,19,10,14,30,35,14,11,0,2,0,1,171
EL ALTO,atencion odontologica,consulta nueva,2022-05-01,1526,1595,2231,2299,649,899,1212,3539,306,226,0,966,0,116,15564
EL CHORO,atencion odontologica,consulta nueva,2022-05-01,15,13,25,60,4,18,22,54,9,10,0,7,0,0,237
EL PUENTE(STC),atencion odontologica,consulta nueva,2022-05-01,25,18,127,116,20,47,71,190,41,23,0,1,0,8,687
EL PUENTE(TJA),atencion odontologica,consulta nueva,2022-05-01,7,6,53,53,18,54,52,147,18,20,0,2,0,1,431
EL TORNO,atencion odontologica,consulta nueva,2022-05-01,300,275,398,404,31,70,69,269,80,93,0,66,0,48,2103
EL VILLAR,atencion odontologica,consulta nueva,2022-05-01,0,8,38,38,14,21,40,82,5,0,0,4,0,2,252
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2022-05-01,14,14,44,75,21,26,82,329,40,37,0,5,0,7,694
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2022-05-01,57,71,127,227,67,81,127,356,20,18,0,24,0,29,1204
ESCARA,atencion odontologica,consulta nueva,2022-05-01,0,0,0,1,0,1,0,2,2,4,0,1,0,0,11
ESCOMA,atencion odontologica,consulta nueva,2022-05-01,11,7,8,15,14,11,7,24,13,10,0,3,0,1,124
ESMERALDA,atencion odontologica,consulta nueva,2022-05-01,0,0,7,1,0,0,5,9,5,6,0,0,0,0,33
EUCALIPTUS,atencion odontologica,consulta nueva,2022-05-01,17,6,44,14,13,26,31,65,13,6,0,6,0,0,241
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2022-05-01,40,45,171,145,39,76,73,295,26,17,0,41,0,4,972
FILADELFIA,atencion odontologica,consulta nueva,2022-05-01,52,64,41,51,1,15,19,54,3,2,0,24,0,4,330
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta nueva,2022-05-01,12,20,9,7,3,10,17,38,15,11,0,2,0,4,148
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2022-05-01,26,3,38,22,12,13,21,103,13,10,0,1,0,1,263
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2022-05-01,38,32,77,100,30,42,81,148,29,13,0,7,0,2,599
GUANAY,atencion odontologica,consulta nueva,2022-05-01,12,5,72,70,8,32,23,67,13,10,0,19,0,0,331
GUAQUI,atencion odontologica,consulta nueva,2022-05-01,15,9,20,26,17,34,30,95,32,31,0,8,0,3,320
GUAYARAMERIN,atencion odontologica,consulta nueva,2022-05-01,27,28,83,66,12,30,35,106,10,11,0,46,0,1,455
GUTIERREZ,atencion odontologica,consulta nueva,2022-05-01,17,14,21,40,15,30,33,123,15,16,0,20,0,0,344
HUACARETA,atencion odontologica,consulta nueva,2022-05-01,8,17,47,55,34,27,90,185,27,7,0,1,0,3,501
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2022-05-01,3,11,11,19,4,8,13,37,1,0,0,3,0,0,110
HUACHACALLA,atencion odontologica,consulta nueva,2022-05-01,7,7,4,2,5,4,6,13,10,10,0,0,0,0,68
HUANUNI,atencion odontologica,consulta nueva,2022-05-01,38,66,116,84,31,55,113,226,23,13,0,31,0,0,796
HUARACAJE,atencion odontologica,consulta nueva,2022-05-01,6,2,20,20,0,10,17,43,1,1,0,0,0,2,122
HUARINA,atencion odontologica,consulta nueva,2022-05-01,12,18,12,19,6,19,11,79,34,21,0,2,0,2,235
HUATAJATA,atencion odontologica,consulta nueva,2022-05-01,7,17,51,56,11,40,27,75,14,9,0,5,0,0,312
HUAYLLAMARCA,atencion odontologica,consulta nueva,2022-05-01,22,20,54,95,4,23,17,31,23,18,0,6,0,0,313
HUMANATA,atencion odontologica,consulta nueva,2022-05-01,5,6,6,8,5,7,16,26,4,6,0,2,0,1,92
