,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
PORONGO,atencion odontologica,primera consulta,2022-03-01,25,31,36,48,11,16,24,52,11,8,0,4,0,3,269
PORTACHUELO,atencion odontologica,primera consulta,2022-03-01,1,0,6,8,1,4,6,11,3,4,0,2,0,2,48
PORVENIR,atencion odontologica,primera consulta,2022-03-01,3,1,13,14,1,9,15,30,4,0,0,9,0,2,101
POSTRER VALLE,atencion odontologica,primera consulta,2022-03-01,3,4,8,4,3,1,7,11,4,0,0,0,0,0,45
POTOSI,atencion odontologica,primera consulta,2022-03-01,116,117,171,168,60,130,199,559,32,66,0,192,0,18,1828
PRESTO,atencion odontologica,primera consulta,2022-03-01,1,12,12,17,5,19,18,37,5,6,0,37,0,1,170
PUCARA,atencion odontologica,primera consulta,2022-03-01,0,1,0,3,0,0,1,5,0,0,0,0,0,0,10
PUCARANI,atencion odontologica,primera consulta,2022-03-01,31,38,73,66,19,35,42,123,11,21,0,13,0,1,473
PUERTO ACOSTA,atencion odontologica,primera consulta,2022-03-01,8,12,48,39,4,19,15,41,16,5,0,3,0,0,210
PUERTO CARABUCO,atencion odontologica,primera consulta,2022-03-01,5,9,19,18,7,18,28,56,15,10,0,8,0,4,197
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2022-03-01,15,11,3,8,6,12,12,28,4,0,0,23,0,2,124
PUERTO PEREZ,atencion odontologica,primera consulta,2022-03-01,0,1,0,0,0,3,4,8,1,2,0,1,0,0,20
PUERTO QUIJARRO,atencion odontologica,primera consulta,2022-03-01,1,5,6,10,1,4,6,23,2,3,0,1,0,0,62
PUERTO RICO,atencion odontologica,primera consulta,2022-03-01,9,11,17,18,6,6,21,41,0,0,0,10,0,1,140
PUERTO SUAREZ,atencion odontologica,primera consulta,2022-03-01,1,0,5,13,9,7,13,31,1,4,0,4,0,1,89
PUERTO VILLARROEL,atencion odontologica,primera consulta,2022-03-01,22,31,83,91,15,35,55,170,7,9,0,57,0,15,590
PUNA,atencion odontologica,primera consulta,2022-03-01,18,23,32,35,5,39,41,104,16,23,0,31,0,14,381
PUNATA,atencion odontologica,primera consulta,2022-03-01,10,5,20,22,6,17,18,66,4,14,0,10,0,0,192
QUIABAYA,atencion odontologica,primera consulta,2022-03-01,2,2,3,2,5,0,8,13,4,1,0,0,0,1,41
QUILLACOLLO,atencion odontologica,primera consulta,2022-03-01,78,76,95,87,21,34,84,262,26,30,0,59,0,5,857
QUIME,atencion odontologica,primera consulta,2022-03-01,4,6,9,13,2,1,8,15,16,5,0,2,0,0,81
QUIRUSILLAS,atencion odontologica,primera consulta,2022-03-01,0,3,4,3,1,5,7,10,1,2,0,2,0,0,38
RAVELO,atencion odontologica,primera consulta,2022-03-01,25,27,55,71,24,28,46,79,33,41,0,21,0,5,455
REYES,atencion odontologica,primera consulta,2022-03-01,1,0,6,3,1,2,6,12,1,0,0,0,0,0,32
RIBERALTA,atencion odontologica,primera consulta,2022-03-01,127,164,173,174,31,107,65,297,28,13,0,238,0,32,1449
ROBORE,atencion odontologica,primera consulta,2022-03-01,7,10,4,12,3,4,13,34,1,0,0,0,0,0,88
RURRENABAQUE,atencion odontologica,primera consulta,2022-03-01,9,18,21,18,11,11,26,19,10,0,0,3,0,1,147
SABAYA,atencion odontologica,primera consulta,2022-03-01,5,4,21,20,12,12,7,29,8,6,0,9,0,0,133
SACABA,atencion odontologica,primera consulta,2022-03-01,90,96,126,130,49,71,116,313,51,40,0,23,0,10,1115
SACABAMBA,atencion odontologica,primera consulta,2022-03-01,10,8,5,6,5,4,8,12,6,5,0,2,0,1,72
SACACA,atencion odontologica,primera consulta,2022-03-01,2,6,13,13,5,22,16,40,3,2,0,3,0,0,125
SAIPINA,atencion odontologica,primera consulta,2022-03-01,7,11,5,5,4,1,15,24,2,3,0,3,0,0,80
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2022-03-01,32,25,84,85,32,35,24,50,34,25,0,4,0,3,433
SAMAIPATA,atencion odontologica,primera consulta,2022-03-01,6,7,29,25,3,6,18,56,5,5,0,4,0,5,169
SAN ANDRES,atencion odontologica,primera consulta,2022-03-01,28,16,11,15,3,5,5,15,8,6,0,5,0,1,118
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2022-03-01,6,7,4,7,1,2,8,18,16,36,0,4,0,1,110
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2022-03-01,1,3,6,9,3,3,2,5,0,0,0,4,0,0,36
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2022-03-01,0,4,6,6,0,2,9,20,2,1,0,1,0,0,51
SAN BENITO,atencion odontologica,primera consulta,2022-03-01,9,14,23,21,7,15,18,52,16,15,0,12,0,6,208
SAN BORJA,atencion odontologica,primera consulta,2022-03-01,32,33,72,82,19,38,47,109,10,5,0,15,0,3,465
SAN BUENA VENTURA,atencion odontologica,primera consulta,2022-03-01,4,6,7,16,10,5,13,30,4,6,0,2,0,0,103
SAN CARLOS,atencion odontologica,primera consulta,2022-03-01,19,16,11,19,10,11,25,33,10,12,0,14,0,13,193
SAN IGNACIO,atencion odontologica,primera consulta,2022-03-01,7,6,114,108,20,27,25,53,7,3,0,1,0,0,371
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2022-03-01,134,142,33,39,2,12,26,91,22,17,0,37,0,28,583
SAN JAVIER(BNI),atencion odontologica,primera consulta,2022-03-01,1,2,7,5,4,4,4,15,1,0,0,5,0,0,48
SAN JAVIER(STC),atencion odontologica,primera consulta,2022-03-01,51,49,152,153,2,8,2,5,1,4,0,22,0,3,452
SAN JOAQUIN,atencion odontologica,primera consulta,2022-03-01,0,0,1,1,2,1,3,1,0,0,0,2,0,0,11
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2022-03-01,6,1,19,7,11,12,10,34,2,4,0,0,0,0,106
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2022-03-01,11,5,16,13,6,8,10,32,12,25,0,4,0,1,143
SAN JULIAN,atencion odontologica,primera consulta,2022-03-01,38,60,39,53,16,44,77,197,15,13,0,35,0,5,592
SAN LORENZO(PND),atencion odontologica,primera consulta,2022-03-01,0,0,27,23,0,0,0,0,0,0,0,0,0,0,50
SAN LORENZO(TJA),atencion odontologica,primera consulta,2022-03-01,32,15,65,78,20,20,56,137,10,13,0,7,0,4,457
SAN LUCAS,atencion odontologica,primera consulta,2022-03-01,33,32,30,46,16,34,56,127,7,5,0,19,0,1,406
SAN MATIAS,atencion odontologica,primera consulta,2022-03-01,3,6,10,9,6,14,12,34,1,3,0,15,0,6,119
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2022-03-01,40,40,23,26,4,19,24,74,7,10,0,18,0,0,285
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2022-03-01,2,5,16,16,1,3,11,25,7,3,0,1,0,1,91
SAN PEDRO,atencion odontologica,primera consulta,2022-03-01,15,22,12,19,14,11,41,79,10,4,0,16,0,2,245
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2022-03-01,38,43,134,114,56,62,52,141,15,11,0,51,0,24,741
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2022-03-01,16,18,93,81,26,21,8,26,2,5,0,2,0,0,298
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2022-03-01,51,60,134,151,58,61,147,216,90,111,0,58,0,18,1155
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2022-03-01,0,0,5,2,0,4,0,3,1,0,0,1,0,0,16
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2022-03-01,3,1,33,47,47,51,6,14,3,5,0,5,0,0,215
SAN RAFAEL,atencion odontologica,primera consulta,2022-03-01,0,3,7,5,4,4,6,18,2,1,0,0,0,1,51
SAN RAMON BENI,atencion odontologica,primera consulta,2022-03-01,0,2,4,8,4,10,13,31,1,0,0,0,0,0,73
SAN RAMON SCZ,atencion odontologica,primera consulta,2022-03-01,1,0,2,6,2,0,4,15,4,1,0,0,0,0,35
SANTA ANA,atencion odontologica,primera consulta,2022-03-01,0,0,16,16,1,7,9,18,2,2,0,17,0,0,88
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2022-03-01,1120,1092,1032,970,233,540,1133,3256,441,461,0,1077,0,222,11577
SANTA ROSA,atencion odontologica,primera consulta,2022-03-01,8,5,8,17,0,4,4,9,2,2,0,0,0,0,59
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2022-03-01,48,45,64,64,6,8,18,48,4,4,0,4,0,0,313
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2022-03-01,0,2,4,3,0,6,1,5,2,1,0,0,0,0,24
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2022-03-01,18,16,48,42,5,15,17,54,55,47,0,12,0,5,334
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2022-03-01,13,12,31,31,16,20,10,29,2,7,0,6,0,0,177
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2022-03-01,0,1,8,7,0,5,1,7,1,2,0,1,0,0,33
SANTIVAÑES,atencion odontologica,primera consulta,2022-03-01,4,7,19,14,0,2,17,37,8,14,0,3,0,2,127
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2022-03-01,5,4,15,10,0,5,7,19,7,3,0,2,0,2,79
SAPAHAQUI,atencion odontologica,primera consulta,2022-03-01,9,18,58,76,6,13,17,26,4,9,0,4,0,2,242
SENA,atencion odontologica,primera consulta,2022-03-01,7,6,13,5,3,13,20,50,12,3,0,20,0,7,159
SHINAOTA,atencion odontologica,primera consulta,2022-03-01,14,5,23,25,10,9,25,57,3,2,0,3,0,3,179
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2022-03-01,0,3,6,11,5,17,18,32,8,3,0,6,0,0,109
SICAYA,atencion odontologica,primera consulta,2022-03-01,4,2,7,1,1,6,4,9,3,0,0,0,0,0,37
SIPE SIPE,atencion odontologica,primera consulta,2022-03-01,58,66,54,61,11,41,37,146,19,29,0,5,0,1,528
SOPACHUY,atencion odontologica,primera consulta,2022-03-01,1,3,5,7,0,11,15,33,3,5,0,12,0,0,95
SORACACHI,atencion odontologica,primera consulta,2022-03-01,27,48,117,145,28,26,26,46,46,56,0,9,0,3,577
SORATA,atencion odontologica,primera consulta,2022-03-01,14,12,47,46,11,23,26,45,6,3,0,41,0,0,274
SUCRE,atencion odontologica,primera consulta,2022-03-01,333,313,241,276,106,193,458,1194,99,83,0,440,0,21,3757
TACACHI,atencion odontologica,primera consulta,2022-03-01,0,2,1,5,0,0,4,3,0,1,0,0,0,0,16
TACACOMA,atencion odontologica,primera consulta,2022-03-01,2,5,7,9,7,11,18,47,1,1,0,14,0,1,123
TACOBAMBA,atencion odontologica,primera consulta,2022-03-01,4,3,13,13,8,10,7,24,4,3,0,8,0,1,98
TACOPAYA,atencion odontologica,primera consulta,2022-03-01,0,1,1,7,3,13,9,23,7,7,0,2,0,0,73
TAHUA,atencion odontologica,primera consulta,2022-03-01,6,7,7,7,0,3,1,4,2,3,0,3,0,0,43
TAPACARI,atencion odontologica,primera consulta,2022-03-01,19,19,16,17,15,24,28,64,10,13,0,27,0,5,257
TARABUCO,atencion odontologica,primera consulta,2022-03-01,15,8,42,24,7,9,16,40,7,6,0,13,0,0,187
TARACO,atencion odontologica,primera consulta,2022-03-01,10,9,9,12,5,11,12,20,22,16,0,4,0,0,130
TARATA,atencion odontologica,primera consulta,2022-03-01,2,2,14,9,1,8,2,9,7,5,0,0,0,0,59
TARIJA,atencion odontologica,primera consulta,2022-03-01,63,73,174,230,91,130,336,833,83,88,0,203,0,65,2369
TARVITA,atencion odontologica,primera consulta,2022-03-01,20,27,23,25,10,27,26,52,6,5,0,13,0,4,238
TEOPONTE,atencion odontologica,primera consulta,2022-03-01,2,3,5,5,1,1,15,25,4,3,0,2,0,0,66
TIAHUANACU,atencion odontologica,primera consulta,2022-03-01,9,10,15,14,1,17,18,43,4,4,0,5,0,4,144
TINGUIPAYA,atencion odontologica,primera consulta,2022-03-01,6,6,13,21,0,17,25,44,11,11,0,18,0,0,172
TIPUANI,atencion odontologica,primera consulta,2022-03-01,0,1,2,0,0,2,2,10,1,0,0,17,0,1,36
TIQUIPAYA,atencion odontologica,primera consulta,2022-03-01,44,46,81,78,26,53,55,159,11,10,0,34,0,9,606
TIRAQUE (CBBA),atencion odontologica,primera consulta,2022-03-01,7,5,16,8,6,19,21,40,7,4,0,16,0,2,151
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2022-03-01,5,7,25,18,0,2,9,12,4,1,0,0,0,0,83
TOCO,atencion odontologica,primera consulta,2022-03-01,5,7,24,19,0,9,6,6,3,3,0,5,0,0,87
TODOS SANTOS,atencion odontologica,primera consulta,2022-03-01,1,0,3,2,2,2,0,1,0,1,0,0,0,0,12
TOLATA,atencion odontologica,primera consulta,2022-03-01,3,3,3,7,1,2,4,25,2,3,0,0,0,5,58
TOLEDO,atencion odontologica,primera consulta,2022-03-01,10,8,26,34,15,10,10,22,34,54,0,5,0,0,228
TOMAVE,atencion odontologica,primera consulta,2022-03-01,15,13,10,11,6,3,11,26,3,3,0,3,0,0,104
TOMINA,atencion odontologica,primera consulta,2022-03-01,7,4,15,15,6,12,28,63,4,5,0,12,0,0,171
TORO TORO,atencion odontologica,primera consulta,2022-03-01,4,2,8,13,7,20,29,62,5,2,0,10,0,7,169
TOTORA(CBBA),atencion odontologica,primera consulta,2022-03-01,13,12,59,62,9,23,20,58,2,5,0,0,0,4,267
TOTORA(ORR),atencion odontologica,primera consulta,2022-03-01,8,4,14,21,5,7,8,17,1,3,0,3,0,0,91
TRIGAL,atencion odontologica,primera consulta,2022-03-01,1,1,2,4,0,1,3,14,3,0,0,3,0,1,33
TRINIDAD,atencion odontologica,primera consulta,2022-03-01,121,105,144,132,38,67,152,335,39,25,0,79,0,9,1246
TUPIZA,atencion odontologica,primera consulta,2022-03-01,64,74,122,133,27,119,92,234,35,49,0,53,0,1,1003
TURCO,atencion odontologica,primera consulta,2022-03-01,14,21,24,21,0,8,6,14,2,2,0,6,0,0,118
UMALA,atencion odontologica,primera consulta,2022-03-01,13,4,11,12,0,1,10,18,5,4,0,7,0,1,86
UNCIA,atencion odontologica,primera consulta,2022-03-01,17,23,34,35,13,47,38,120,8,23,0,16,0,0,374
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2022-03-01,11,24,46,65,20,38,59,116,7,15,0,5,0,0,406
URUBICHA,atencion odontologica,primera consulta,2022-03-01,2,3,3,5,2,4,3,16,2,2,0,5,0,0,47
UYUNI,atencion odontologica,primera consulta,2022-03-01,19,14,32,33,7,20,37,56,10,15,0,9,0,3,255
VACAS,atencion odontologica,primera consulta,2022-03-01,4,2,7,7,6,13,14,26,4,8,0,0,0,1,92
VALLEGRANDE,atencion odontologica,primera consulta,2022-03-01,50,58,49,54,6,9,38,91,12,8,0,18,0,2,395
VIACHA,atencion odontologica,primera consulta,2022-03-01,30,35,99,80,16,35,50,134,26,9,0,63,0,7,584
VILA VILA,atencion odontologica,primera consulta,2022-03-01,6,5,14,36,8,9,9,13,1,0,0,14,0,0,115
VILLA CHARCAS,atencion odontologica,primera consulta,2022-03-01,11,6,24,25,3,14,14,51,1,0,0,16,0,0,165
VILLA MONTES,atencion odontologica,primera consulta,2022-03-01,33,29,59,80,11,54,95,244,20,29,0,21,0,5,680
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2022-03-01,0,0,0,3,2,3,4,20,0,0,0,10,0,0,42
VILLA RIVERO,atencion odontologica,primera consulta,2022-03-01,4,2,3,7,1,6,11,23,2,4,0,1,0,1,65
VILLA SERRANO,atencion odontologica,primera consulta,2022-03-01,28,19,7,14,6,13,11,34,5,2,0,6,0,0,145
VILLA TUNARI,atencion odontologica,primera consulta,2022-03-01,38,58,145,193,22,51,86,231,11,10,0,21,0,8,874
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2022-03-01,8,6,12,22,6,13,27,61,3,4,0,5,0,1,168
VILLAZON,atencion odontologica,primera consulta,2022-03-01,83,97,34,35,48,56,34,118,17,23,0,80,0,10,635
VINTO,atencion odontologica,primera consulta,2022-03-01,19,15,33,23,12,12,25,70,7,6,0,2,0,0,224
VITICHI,atencion odontologica,primera consulta,2022-03-01,16,19,108,120,3,12,26,40,5,7,0,8,0,2,366
WALDO BALLIVIAN,atencion odontologica,primera consulta,2022-03-01,2,2,7,4,0,2,8,14,4,1,0,4,0,0,48
WARNES,atencion odontologica,primera consulta,2022-03-01,10,8,17,20,8,8,12,39,13,1,0,0,0,1,137
YACO,atencion odontologica,primera consulta,2022-03-01,5,7,23,25,10,22,8,31,4,3,0,18,0,0,156
YACUIBA,atencion odontologica,primera consulta,2022-03-01,29,48,129,144,42,62,136,342,30,33,0,17,0,12,1024
YAMPARAEZ,atencion odontologica,primera consulta,2022-03-01,17,17,5,8,3,6,11,45,2,2,0,9,0,0,125
YANACACHI,atencion odontologica,primera consulta,2022-03-01,1,3,5,7,0,2,5,14,0,1,0,16,0,0,54
YAPACANI,atencion odontologica,primera consulta,2022-03-01,36,28,101,97,21,20,56,133,20,7,0,9,0,4,532
YOCALLA,atencion odontologica,primera consulta,2022-03-01,11,7,16,10,3,6,7,36,2,3,0,38,0,1,140
YOTALA,atencion odontologica,primera consulta,2022-03-01,7,17,26,20,9,10,18,51,5,0,0,11,0,1,175
YUNCHARA,atencion odontologica,primera consulta,2022-03-01,5,3,21,18,4,15,12,55,4,8,0,0,0,1,146
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2022-03-01,0,1,0,2,0,1,1,0,0,1,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,primera consulta,2022-03-01,3,5,6,7,3,9,3,12,2,0,0,10,0,0,60
ACACIO,atencion odontologica,primera consulta,2022-04-01,3,6,21,25,41,36,11,18,1,7,0,1,0,1,171
ACHACACHI,atencion odontologica,primera consulta,2022-04-01,13,8,21,27,10,29,39,85,19,12,0,53,0,4,320
ACHOCALLA,atencion odontologica,primera consulta,2022-04-01,68,90,103,127,11,22,42,127,9,16,0,42,0,19,676
AIQUILE,atencion odontologica,primera consulta,2022-04-01,8,5,8,16,3,5,8,17,7,5,0,20,0,13,115
ALALAY,atencion odontologica,primera consulta,2022-04-01,0,0,4,3,0,0,2,0,0,0,0,0,0,0,9
ALCALA,atencion odontologica,primera consulta,2022-04-01,8,6,5,12,4,6,9,23,4,3,0,5,0,1,86
ALTO BENI,atencion odontologica,primera consulta,2022-04-01,30,34,54,75,4,17,27,57,14,8,0,10,0,1,331
ANCORAIMES,atencion odontologica,primera consulta,2022-04-01,5,6,3,5,8,10,16,28,8,5,0,1,0,1,96
ANDAMARCA,atencion odontologica,primera consulta,2022-04-01,7,7,4,8,1,3,14,30,4,3,0,5,0,0,86
ANTEQUERA,atencion odontologica,primera consulta,2022-04-01,4,2,11,7,5,4,18,25,10,15,0,2,0,0,103
ANZALDO,atencion odontologica,primera consulta,2022-04-01,1,1,1,2,1,1,0,8,0,1,0,0,0,0,16
APOLO,atencion odontologica,primera consulta,2022-04-01,16,8,10,13,4,13,9,27,1,3,0,7,0,1,112
ARAMPAMPA,atencion odontologica,primera consulta,2022-04-01,3,3,11,15,0,3,7,13,5,6,0,1,0,0,67
ARANI,atencion odontologica,primera consulta,2022-04-01,4,3,1,2,1,6,7,12,1,2,0,0,0,0,39
ARBIETO,atencion odontologica,primera consulta,2022-04-01,28,33,69,78,20,12,30,78,10,18,0,16,0,0,392
ARQUE,atencion odontologica,primera consulta,2022-04-01,5,6,13,11,5,16,12,31,2,4,0,15,0,1,121
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2022-04-01,27,26,69,80,6,15,6,98,3,8,0,48,0,2,388
ATOCHA,atencion odontologica,primera consulta,2022-04-01,9,13,46,37,12,15,60,83,2,6,0,9,0,1,293
AUCAPATA,atencion odontologica,primera consulta,2022-04-01,0,2,4,6,4,5,15,15,0,2,0,5,0,0,58
AYATA,atencion odontologica,primera consulta,2022-04-01,5,4,5,12,4,12,30,44,6,6,0,3,0,1,132
AYO AYO,atencion odontologica,primera consulta,2022-04-01,1,0,1,1,0,3,7,7,1,1,0,0,0,0,22
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2022-04-01,15,21,40,54,9,14,62,68,16,15,0,16,0,3,333
AZURDUY,atencion odontologica,primera consulta,2022-04-01,0,0,4,1,4,9,9,34,1,0,0,18,0,0,80
BATALLAS,atencion odontologica,primera consulta,2022-04-01,5,13,23,21,13,18,13,55,11,7,0,7,0,2,188
BAURES,atencion odontologica,primera consulta,2022-04-01,1,2,2,6,8,3,14,21,3,1,0,0,0,0,61
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2022-04-01,3,1,0,2,2,0,4,5,1,0,0,2,0,0,20
BELEN DE URMIRI,atencion odontologica,primera consulta,2022-04-01,0,1,0,2,0,2,4,2,1,0,0,0,0,0,12
BELLA FLOR,atencion odontologica,primera consulta,2022-04-01,0,0,0,1,1,4,2,21,3,2,0,6,0,13,53
BERMEJO,atencion odontologica,primera consulta,2022-04-01,10,4,34,30,10,11,46,113,1,18,0,12,0,0,289
BETANZOS,atencion odontologica,primera consulta,2022-04-01,35,44,98,95,19,27,43,114,24,26,0,37,0,7,569
BOLIVAR,atencion odontologica,primera consulta,2022-04-01,2,1,2,2,2,4,3,5,2,1,0,0,0,0,24
BOLPEBRA,atencion odontologica,primera consulta,2022-04-01,1,2,6,2,1,1,4,3,1,0,0,1,0,3,25
BOYUIBE,atencion odontologica,primera consulta,2022-04-01,7,2,9,15,5,4,5,29,4,1,0,1,0,0,82
BUENA VISTA,atencion odontologica,primera consulta,2022-04-01,20,12,13,24,5,8,11,32,5,1,0,2,0,2,135
CABEZAS,atencion odontologica,primera consulta,2022-04-01,60,63,61,69,14,35,43,90,8,14,0,16,0,4,477
CAIROMA,atencion odontologica,primera consulta,2022-04-01,1,1,22,23,0,2,10,8,1,0,0,0,0,1,69
"CAIZA ""D""",atencion odontologica,primera consulta,2022-04-01,14,19,25,31,5,12,29,63,60,95,0,15,0,7,375
CAJUATA,atencion odontologica,primera consulta,2022-04-01,7,8,16,27,4,4,11,32,4,1,0,11,0,0,125
CALACOTO,atencion odontologica,primera consulta,2022-04-01,3,4,1,2,2,2,1,8,2,2,0,12,0,6,45
CALAMARCA,atencion odontologica,primera consulta,2022-04-01,5,5,18,15,7,3,10,32,4,3,0,11,0,3,116
CAMARGO,atencion odontologica,primera consulta,2022-04-01,3,2,18,9,3,10,22,46,4,5,0,21,0,0,143
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2022-04-01,5,3,31,32,1,6,11,24,2,5,0,5,0,0,125
CAMIRI,atencion odontologica,primera consulta,2022-04-01,16,15,31,35,7,22,33,116,9,8,0,34,0,4,330
CAPINOTA,atencion odontologica,primera consulta,2022-04-01,17,16,34,18,4,15,47,57,4,7,0,2,0,1,222
CAQUIAVIRI,atencion odontologica,primera consulta,2022-04-01,7,7,9,9,3,7,18,29,6,2,0,8,0,0,105
CARACOLLO,atencion odontologica,primera consulta,2022-04-01,14,30,49,58,11,24,36,117,45,30,0,28,0,4,446
CARANAVI,atencion odontologica,primera consulta,2022-04-01,51,57,106,99,24,40,74,136,11,7,0,37,0,12,654
CARANGAS,atencion odontologica,primera consulta,2022-04-01,0,3,3,3,2,0,1,2,1,1,0,0,0,0,16
CARAPARI,atencion odontologica,primera consulta,2022-04-01,10,8,81,67,16,15,53,111,19,5,0,3,0,1,389
CARIPUYO,atencion odontologica,primera consulta,2022-04-01,13,8,11,16,0,13,10,30,2,2,0,12,0,0,117
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2022-04-01,3,6,4,5,0,0,4,20,1,1,0,1,0,2,47
CATACORA,atencion odontologica,primera consulta,2022-04-01,0,1,1,2,0,2,3,12,2,0,0,0,0,0,23
CHACARILLA,atencion odontologica,primera consulta,2022-04-01,2,2,1,1,0,3,3,6,2,0,0,2,0,1,23
CHALLAPATA,atencion odontologica,primera consulta,2022-04-01,28,30,58,52,15,24,38,105,40,37,0,53,0,3,483
CHAQUI,atencion odontologica,primera consulta,2022-04-01,10,4,11,16,5,9,9,35,3,7,0,6,0,1,116
CHARAGUA,atencion odontologica,primera consulta,2022-04-01,5,5,24,22,6,24,24,70,8,12,0,15,0,0,215
CHARAÑA,atencion odontologica,primera consulta,2022-04-01,1,1,5,5,2,4,5,3,1,1,0,0,0,0,28
CHAYANTA,atencion odontologica,primera consulta,2022-04-01,18,21,26,31,9,21,30,52,10,12,0,19,0,5,254
CHIMORE,atencion odontologica,primera consulta,2022-04-01,10,4,23,23,8,19,14,48,6,2,0,16,0,1,174
CHIPAYA,atencion odontologica,primera consulta,2022-04-01,3,2,16,10,1,4,0,6,2,1,0,2,0,0,47
CHOQUE COTA,atencion odontologica,primera consulta,2022-04-01,7,5,5,1,4,5,1,6,3,3,0,4,0,0,44
CHUA COCANI,atencion odontologica,primera consulta,2022-04-01,2,0,2,3,3,3,4,9,3,0,0,2,0,0,31
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2022-04-01,11,7,13,5,1,1,9,25,5,0,0,6,0,0,83
CHUMA,atencion odontologica,primera consulta,2022-04-01,6,5,28,34,9,19,36,54,16,10,0,10,0,5,232
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2022-04-01,8,12,56,57,5,5,13,20,4,2,0,1,0,1,184
CKOCHAS,atencion odontologica,primera consulta,2022-04-01,39,22,53,48,18,31,49,86,26,27,0,11,0,8,418
CLIZA,atencion odontologica,primera consulta,2022-04-01,12,7,19,17,10,11,18,21,9,7,0,10,0,1,142
COBIJA,atencion odontologica,primera consulta,2022-04-01,144,125,77,63,27,72,89,290,32,17,0,105,0,80,1121
COCAPATA,atencion odontologica,primera consulta,2022-04-01,17,16,30,33,8,24,19,53,5,4,0,13,0,2,224
COCHABAMBA,atencion odontologica,primera consulta,2022-04-01,156,187,237,272,95,155,429,1025,117,178,0,255,0,51,3157
COIPASA,atencion odontologica,primera consulta,2022-04-01,0,1,2,2,0,1,1,4,3,4,0,1,0,0,19
COLCAPIRHUA,atencion odontologica,primera consulta,2022-04-01,20,20,21,32,7,12,23,106,7,8,0,21,0,2,279
"COLCHA ""K""",atencion odontologica,primera consulta,2022-04-01,3,1,7,5,1,3,8,16,5,2,0,2,0,0,53
COLLANA,atencion odontologica,primera consulta,2022-04-01,6,5,2,4,1,1,2,3,6,5,0,0,0,0,35
COLOMI,atencion odontologica,primera consulta,2022-04-01,9,14,21,31,10,17,8,30,9,5,0,9,0,1,164
COLPA BELGICA,atencion odontologica,primera consulta,2022-04-01,1,1,9,9,3,2,7,9,1,2,0,1,0,0,45
COLQUECHACA,atencion odontologica,primera consulta,2022-04-01,10,15,50,38,20,39,36,74,10,13,0,20,0,5,330
COLQUENCHA,atencion odontologica,primera consulta,2022-04-01,13,12,13,13,6,11,16,45,2,1,0,12,0,1,145
