,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,44,2,46
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,12,0,12
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,0,1,1
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,791,0,791
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,4,3,7
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,0,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,31,1,32
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,6,8,14
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,5,3,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,6,0,6
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,7,3,10
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,30,0,30
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,11,4,15
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,11,0,11
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,31,0,31
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,92,0,92
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,31,1,32
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,51,0,51
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,5,1,6
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,267,0,267
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,16,0,16
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,11,7,18
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,14,3,17
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,217,7,224
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,16,0,16
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,31,1,32
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,8,0,8
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,290,0,290
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,6,1,7
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,38,5,43
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,18,0,18
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,3,2,5
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,8,0,8
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,4,1,5
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,13,2,15
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,4,0,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,1,3
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,18,0,18
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,70,12,82
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,9,2,11
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,38,0,38
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,30,0,30
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,72,17,89
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,6,0,6
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,23,0,23
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,7,0,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,24,1,25
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,26,0,26
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,71,3,74
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,9,11,20
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,29,3,32
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,47,23,70
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,23,0,23
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,17,0,17
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,6,0,6
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,27,0,27
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,26,6,32
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,6,2,8
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,1,0,1
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,0,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,10,0,10
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,3,0,3
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,12,0,12
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,16,0,16
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2609,13,2622
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,8,0,8
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,25,0,25
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,3,1,4
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,15,0,15
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,13,1,14
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,3,0,3
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,2,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,5,1,6
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,3,5,8
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,91,0,91
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,27,5,32
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,0,2
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,73,0,73
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,7,2,9
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,10,3,13
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,12,6,18
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,719,2,721
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,1,1,2
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,8,1,9
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,10,2,12
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,6,0,6
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,5,0,5
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,25,4,29
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,30,6,36
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,1,1,2
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,13,0,13
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,414,0,414
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,22,7,29
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,13,3,16
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,17,2,19
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,21,3,24
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,15,0,15
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,104,2,106
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,25,1,26
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,1,0,1
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,9,0,9
TODOS SANTOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,1,0,1
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,7,0,7
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,4,0,4
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,16,2,18
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,17,3,20
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,15,2,17
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,25,1,26
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,5,0,5
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,236,0,236
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,74,8,82
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,2,0,2
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,3,2,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,30,4,34
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,18,2,20
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,10,1,11
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,28,1,29
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,10,3,13
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,23,1,24
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,77,6,83
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,16,0,16
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,14,10,24
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,82,3,85
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,1,1,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,15,0,15
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,13,0,13
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,189,0,189
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,15,5,20
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,61,1,62
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,88,0,88
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,10,0,10
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,3,0,3
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,158,1,159
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,8,5,13
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,143,7,150
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,11,2,13
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,8,0,8
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,83,0,83
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,5,1,6
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,13,1,14
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,9,8,17
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-03-01,10,5,15
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,2,0,2
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,28,5,33
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,13,0,13
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,19,1,20
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,0,1,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,6,1,7
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,9,1,10
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,8,2,10
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,2,0,2
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,4,0,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,7,1,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,27,8,35
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,5,0,5
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,18,0,18
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,6,2,8
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,15,0,15
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,10,1,11
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,12,0,12
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,4,0,4
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,5,3,8
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,21,2,23
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,14,2,16
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,9,9,18
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,3,0,3
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,3,0,3
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1,0,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,42,0,42
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,27,1,28
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,9,0,9
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,2,1,3
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,3,0,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,14,1,15
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,52,0,52
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,13,1,14
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,10,0,10
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,10,0,10
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,2,2,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,8,1,9
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,27,0,27
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1,2,3
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,23,0,23
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,28,0,28
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,6,1,7
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,25,0,25
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,71,10,81
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,17,2,19
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,5,1,6
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1,1,2
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1,1,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,21,6,27
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,5,0,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,34,2,36
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,2,0,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,2,0,2
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,21,3,24
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,35,0,35
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,3,4,7
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,5,0,5
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,5,0,5
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,13,0,13
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,29,0,29
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,22,8,30
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1134,12,1146
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,80,0,80
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,13,0,13
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1,0,1
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,20,0,20
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,3,0,3
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,22,2,24
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,9,0,9
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,16,8,24
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,18,0,18
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,1,1,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,4,0,4
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,9,2,11
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,18,5,23
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,6,1,7
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-04-01,25,1,26
