municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ALALAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,19,19
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,7,7
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,38,38
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,15,15
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,19,19
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,31,31
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,28,28
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,23,23
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,24,24
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,4,4
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,7,7
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,44,44
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,51,51
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,28,28
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,26,26
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,85,85
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,7,7
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,7,7
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,28,28
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,32,32
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,27,27
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,60,60
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,946,946
COIPASA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,71,71
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,16,16
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,40,40
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,27,27
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,29,29
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,13,13
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,13,13
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,13,13
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,26,26
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,7,7
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,42,42
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,36,36
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,15,15
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,923,923
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,17,17
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,15,15
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,77,77
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,44,44
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,16,16
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,10,10
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,24,24
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,7,7
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,27,27
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,4,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,85,85
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,15,15
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,21,21
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,77,77
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,10,10
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,14,14
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,34,34
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,10,10
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,10,10
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,34,34
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,48,48
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,995,995
LA RIVERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,10,10
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,4,4
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,53,53
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,7,7
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,22,22
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,14,14
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,4,4
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,34,34
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,23,23
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,28,28
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,44,44
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,182,182
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,23,23
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,21,21
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,26,26
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,447,447
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,19,19
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,27,27
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,34,34
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,17,17
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,19,19
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,30,30
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,75,75
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,258,258
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,13,13
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,27,27
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,17,17
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,27,27
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,26,26
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,53,53
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,40,40
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,37,37
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,151,151
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,12,12
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,22,22
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,25,25
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,199,199
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,4,4
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,30,30
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2,2
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,142,142
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,18,18
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,13,13
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,4,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,18,18
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,45,45
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,18,18
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,41,41
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,60,60
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,86,86
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,25,25
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,23,23
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,17,17
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,73,73
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,22,22
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,51,51
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,11,11
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,14,14
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,19,19
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,13,13
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,10,10
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,10,10
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,30,30
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,17,17
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,2025,2025
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,17,17
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,51,51
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,1,1
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,3,3
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,6,6
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,5,5
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-04-01,9,9
