municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,3,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,23,23
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,7,7
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,5,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,34,34
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,2,2
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,11,11
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,45,45
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,7,7
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,31,31
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,5,5
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,4,4
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,19,19
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,6,6
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,37,37
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,45,45
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,13,13
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,83,83
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,11,11
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,108,108
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,3,3
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,3,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,21,21
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,4,4
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-03-01,11,11
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,43,43
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,10,10
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,72,72
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,15,15
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,8,8
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,15,15
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,14,14
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,10,10
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,9,9
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,26,26
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,21,21
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,15,15
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,35,35
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,15,15
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,23,23
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,29,29
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,41,41
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,11,11
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,24,24
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,13,13
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,10,10
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,18,18
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,25,25
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,80,80
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,17,17
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,10,10
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,20,20
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,76,76
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,16,16
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,32,32
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,30,30
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,37,37
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,15,15
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,14,14
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,20,20
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,34,34
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1059,1059
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,48,48
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,13,13
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,32,32
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,39,39
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,21,21
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,15,15
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,19,19
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,14,14
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,20,20
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,37,37
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,30,30
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,43,43
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,12,12
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,16,16
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1028,1028
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,14,14
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,39,39
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,60,60
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,9,9
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,3,3
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,3,3
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,11,11
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,10,10
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,15,15
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,42,42
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,16,16
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,3,3
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,30,30
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,8,8
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,8,8
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,20,20
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,46,46
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,3,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,17,17
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,20,20
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,8,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,66,66
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,42,42
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1182,1182
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,14,14
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,52,52
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,8,8
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,9,9
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,6,6
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,11,11
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,24,24
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,38,38
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,11,11
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,10,10
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,340,340
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,41,41
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,24,24
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,12,12
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,413,413
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,9,9
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,8,8
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,25,25
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,10,10
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,24,24
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,3,3
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,9,9
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,3,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,29,29
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,5,5
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,28,28
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,13,13
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,18,18
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,9,9
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,13,13
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,20,20
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,33,33
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,8,8
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,681,681
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,7,7
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,32,32
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,35,35
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,11,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,16,16
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,9,9
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,13,13
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,110,110
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,42,42
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,39,39
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-04-01,2,2
