municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,149,149
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,14,14
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,2,2
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,93,93
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,4,4
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,7,7
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,8,8
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-03-01,26,26
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,14,14
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,55,55
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,10,10
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,43,43
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,3,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,17,17
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,17,17
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,3,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,15,15
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,3,3
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,12,12
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,33,33
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,25,25
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,36,36
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,31,31
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,3,3
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,42,42
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,38,38
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,25,25
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,26,26
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,20,20
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,14,14
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,14,14
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,51,51
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,102,102
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,39,39
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,6,6
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,30,30
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,109,109
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,10,10
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,6,6
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,50,50
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,29,29
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,26,26
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,22,22
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,48,48
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,26,26
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,87,87
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1216,1216
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,74,74
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,19,19
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,16,16
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,53,53
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,6,6
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,32,32
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,32,32
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,20,20
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,28,28
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,39,39
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,55,55
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,36,36
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,7,7
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,7,7
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1188,1188
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,19,19
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,63,63
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,12,12
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,75,75
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,19,19
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,26,26
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,7,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,101,101
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,21,21
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,18,18
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,42,42
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,6,6
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,18,18
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,50,50
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,3,3
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,18,18
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,12,12
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,75,75
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,86,86
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1313,1313
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,6,6
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,7,7
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,7,7
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,67,67
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,6,6
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,7,7
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,13,13
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,15,15
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,6,6
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,28,28
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,42,42
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,39,39
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,12,12
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,14,14
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,40,40
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,216,216
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,42,42
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,25,25
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,536,536
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,28,28
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,34,34
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,19,19
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,33,33
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,12,12
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,3,3
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,17,17
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,12,12
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,19,19
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,9,9
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,17,17
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,15,15
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,27,27
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,419,419
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,18,18
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,15,15
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,22,22
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,11,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,10,10
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,10,10
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,23,23
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,94,94
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,52,52
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,51,51
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,3,3
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,192,192
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,17,17
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,38,38
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,33,33
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,203,203
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,33,33
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,35,35
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,304,304
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,45,45
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,5,5
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,13,13
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,1,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,19,19
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,8,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,21,21
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,62,62
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,18,18
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,51,51
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,41,41
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,115,115
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,4,4
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-04-01,19,19
