,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
PRESTO,vih,no de personas con prueba rapida,2019-09-01,1,3,4
PUCARANI,vih,no de personas con prueba rapida,2019-09-01,2,0,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2019-09-01,0,1,1
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2019-09-01,11,16,27
PUERTO RICO,vih,no de personas con prueba rapida,2019-09-01,2,14,16
PUERTO SUAREZ,vih,no de personas con prueba rapida,2019-09-01,3,1,4
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2019-09-01,215,321,536
PUNA,vih,no de personas con prueba rapida,2019-09-01,20,14,34
PUNATA,vih,no de personas con prueba rapida,2019-09-01,81,56,137
QUILLACOLLO,vih,no de personas con prueba rapida,2019-09-01,121,234,355
QUIME,vih,no de personas con prueba rapida,2019-09-01,2,5,7
QUIRUSILLAS,vih,no de personas con prueba rapida,2019-09-01,0,1,1
RAVELO,vih,no de personas con prueba rapida,2019-09-01,1,1,2
RIBERALTA,vih,no de personas con prueba rapida,2019-09-01,355,220,575
ROBORE,vih,no de personas con prueba rapida,2019-09-01,10,10,20
RURRENABAQUE,vih,no de personas con prueba rapida,2019-09-01,21,39,60
SABAYA,vih,no de personas con prueba rapida,2019-09-01,23,43,66
SACABA,vih,no de personas con prueba rapida,2019-09-01,174,360,534
SACACA,vih,no de personas con prueba rapida,2019-09-01,0,1,1
SAIPINA,vih,no de personas con prueba rapida,2019-09-01,0,3,3
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2019-09-01,43,19,62
SAMAIPATA,vih,no de personas con prueba rapida,2019-09-01,8,6,14
SAN ANDRES,vih,no de personas con prueba rapida,2019-09-01,1,1,2
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2019-09-01,0,2,2
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2019-09-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2019-09-01,1,4,5
SAN BORJA,vih,no de personas con prueba rapida,2019-09-01,62,71,133
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2019-09-01,2,2,4
SAN CARLOS,vih,no de personas con prueba rapida,2019-09-01,20,73,93
SAN IGNACIO,vih,no de personas con prueba rapida,2019-09-01,7,1,8
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2019-09-01,18,16,34
SAN JAVIER(STC),vih,no de personas con prueba rapida,2019-09-01,5,6,11
SAN JOAQUIN,vih,no de personas con prueba rapida,2019-09-01,0,6,6
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2019-09-01,29,114,143
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2019-09-01,10,18,28
SAN JULIAN,vih,no de personas con prueba rapida,2019-09-01,149,117,266
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2019-09-01,5,15,20
SAN LUCAS,vih,no de personas con prueba rapida,2019-09-01,5,34,39
SAN MATIAS,vih,no de personas con prueba rapida,2019-09-01,5,7,12
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2019-09-01,2,4,6
SAN PEDRO,vih,no de personas con prueba rapida,2019-09-01,39,45,84
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2019-09-01,9,23,32
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2019-09-01,1,0,1
SAN RAFAEL,vih,no de personas con prueba rapida,2019-09-01,1,2,3
SAN RAMON BENI,vih,no de personas con prueba rapida,2019-09-01,12,12,24
SAN RAMON SCZ,vih,no de personas con prueba rapida,2019-09-01,1,4,5
SANTA ANA,vih,no de personas con prueba rapida,2019-09-01,18,29,47
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2019-09-01,1105,1853,2958
SANTA ROSA,vih,no de personas con prueba rapida,2019-09-01,1,2,3
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2019-09-01,7,11,18
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2019-09-01,43,32,75
SANTIVAÑES,vih,no de personas con prueba rapida,2019-09-01,1,0,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2019-09-01,25,15,40
SAPAHAQUI,vih,no de personas con prueba rapida,2019-09-01,2,3,5
SENA,vih,no de personas con prueba rapida,2019-09-01,0,22,22
SHINAOTA,vih,no de personas con prueba rapida,2019-09-01,33,28,61
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2019-09-01,1,2,3
SICAYA,vih,no de personas con prueba rapida,2019-09-01,2,5,7
SIPE SIPE,vih,no de personas con prueba rapida,2019-09-01,11,31,42
SOPACHUY,vih,no de personas con prueba rapida,2019-09-01,5,25,30
SORATA,vih,no de personas con prueba rapida,2019-09-01,1,0,1
SUCRE,vih,no de personas con prueba rapida,2019-09-01,242,275,517
TACACOMA,vih,no de personas con prueba rapida,2019-09-01,6,4,10
TARABUCO,vih,no de personas con prueba rapida,2019-09-01,13,29,42
TARACO,vih,no de personas con prueba rapida,2019-09-01,7,8,15
TARATA,vih,no de personas con prueba rapida,2019-09-01,19,9,28
TARIJA,vih,no de personas con prueba rapida,2019-09-01,106,145,251
TARVITA,vih,no de personas con prueba rapida,2019-09-01,7,33,40
TEOPONTE,vih,no de personas con prueba rapida,2019-09-01,0,1,1
TIAHUANACU,vih,no de personas con prueba rapida,2019-09-01,2,6,8
TIPUANI,vih,no de personas con prueba rapida,2019-09-01,4,7,11
TIQUIPAYA,vih,no de personas con prueba rapida,2019-09-01,7,14,21
TODOS SANTOS,vih,no de personas con prueba rapida,2019-09-01,11,0,11
TOLATA,vih,no de personas con prueba rapida,2019-09-01,6,5,11
TOLEDO,vih,no de personas con prueba rapida,2019-09-01,4,15,19
TOMINA,vih,no de personas con prueba rapida,2019-09-01,1,2,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2019-09-01,14,39,53
TOTORA(ORR),vih,no de personas con prueba rapida,2019-09-01,2,0,2
TRINIDAD,vih,no de personas con prueba rapida,2019-09-01,362,357,719
TUPIZA,vih,no de personas con prueba rapida,2019-09-01,68,182,250
UNCIA,vih,no de personas con prueba rapida,2019-09-01,3,8,11
URUBICHA,vih,no de personas con prueba rapida,2019-09-01,81,151,232
UYUNI,vih,no de personas con prueba rapida,2019-09-01,6,13,19
VACAS,vih,no de personas con prueba rapida,2019-09-01,3,0,3
VALLEGRANDE,vih,no de personas con prueba rapida,2019-09-01,25,27,52
VIACHA,vih,no de personas con prueba rapida,2019-09-01,50,109,159
VILA VILA,vih,no de personas con prueba rapida,2019-09-01,0,2,2
VILLA CHARCAS,vih,no de personas con prueba rapida,2019-09-01,9,9,18
VILLA MONTES,vih,no de personas con prueba rapida,2019-09-01,17,27,44
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2019-09-01,0,3,3
VILLA RIVERO,vih,no de personas con prueba rapida,2019-09-01,8,16,24
VILLA SERRANO,vih,no de personas con prueba rapida,2019-09-01,6,12,18
VILLA TUNARI,vih,no de personas con prueba rapida,2019-09-01,166,76,242
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2019-09-01,6,9,15
VILLAZON,vih,no de personas con prueba rapida,2019-09-01,42,79,121
VINTO,vih,no de personas con prueba rapida,2019-09-01,14,17,31
VITICHI,vih,no de personas con prueba rapida,2019-09-01,1,0,1
WARNES,vih,no de personas con prueba rapida,2019-09-01,125,177,302
YACUIBA,vih,no de personas con prueba rapida,2019-09-01,12,33,45
YAMPARAEZ,vih,no de personas con prueba rapida,2019-09-01,1,3,4
YAPACANI,vih,no de personas con prueba rapida,2019-09-01,156,346,502
YOTALA,vih,no de personas con prueba rapida,2019-09-01,0,2,2
YUNCHARA,vih,no de personas con prueba rapida,2019-09-01,1,3,4
ZUDAÑEZ,vih,no de personas con prueba rapida,2019-09-01,11,17,28
ACACIO,vih,no de personas con prueba rapida,2019-10-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2019-10-01,16,18,34
ALALAY,vih,no de personas con prueba rapida,2019-10-01,3,1,4
ALCALA,vih,no de personas con prueba rapida,2019-10-01,22,16,38
ANCORAIMES,vih,no de personas con prueba rapida,2019-10-01,2,0,2
ANDAMARCA,vih,no de personas con prueba rapida,2019-10-01,0,1,1
ANZALDO,vih,no de personas con prueba rapida,2019-10-01,2,11,13
ARANI,vih,no de personas con prueba rapida,2019-10-01,6,0,6
ARBIETO,vih,no de personas con prueba rapida,2019-10-01,5,39,44
ARQUE,vih,no de personas con prueba rapida,2019-10-01,5,19,24
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2019-10-01,85,112,197
ATOCHA,vih,no de personas con prueba rapida,2019-10-01,1,1,2
AUCAPATA,vih,no de personas con prueba rapida,2019-10-01,1,0,1
AYATA,vih,no de personas con prueba rapida,2019-10-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2019-10-01,3,18,21
AZURDUY,vih,no de personas con prueba rapida,2019-10-01,2,8,10
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2019-10-01,2,3,5
BERMEJO,vih,no de personas con prueba rapida,2019-10-01,19,30,49
BETANZOS,vih,no de personas con prueba rapida,2019-10-01,4,3,7
BOLIVAR,vih,no de personas con prueba rapida,2019-10-01,0,2,2
BUENA VISTA,vih,no de personas con prueba rapida,2019-10-01,1,7,8
CABEZAS,vih,no de personas con prueba rapida,2019-10-01,6,5,11
"CAIZA ""D""",vih,no de personas con prueba rapida,2019-10-01,2,9,11
CAJUATA,vih,no de personas con prueba rapida,2019-10-01,1,16,17
CALAMARCA,vih,no de personas con prueba rapida,2019-10-01,9,9,18
CAMARGO,vih,no de personas con prueba rapida,2019-10-01,30,71,101
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2019-10-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2019-10-01,14,11,25
CAPINOTA,vih,no de personas con prueba rapida,2019-10-01,8,7,15
CARACOLLO,vih,no de personas con prueba rapida,2019-10-01,1,10,11
CARANAVI,vih,no de personas con prueba rapida,2019-10-01,60,56,116
CARAPARI,vih,no de personas con prueba rapida,2019-10-01,1,1,2
CARIPUYO,vih,no de personas con prueba rapida,2019-10-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2019-10-01,2,7,9
CHALLAPATA,vih,no de personas con prueba rapida,2019-10-01,37,86,123
CHARAGUA,vih,no de personas con prueba rapida,2019-10-01,19,36,55
CHAYANTA,vih,no de personas con prueba rapida,2019-10-01,0,3,3
CHIMORE,vih,no de personas con prueba rapida,2019-10-01,14,31,45
CHIPAYA,vih,no de personas con prueba rapida,2019-10-01,3,6,9
CHOQUE COTA,vih,no de personas con prueba rapida,2019-10-01,20,19,39
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2019-10-01,16,32,48
CHUMA,vih,no de personas con prueba rapida,2019-10-01,3,3,6
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2019-10-01,3,16,19
CLIZA,vih,no de personas con prueba rapida,2019-10-01,12,12,24
COBIJA,vih,no de personas con prueba rapida,2019-10-01,62,36,98
COCHABAMBA,vih,no de personas con prueba rapida,2019-10-01,666,744,1410
COLCAPIRHUA,vih,no de personas con prueba rapida,2019-10-01,71,115,186
"COLCHA ""K""",vih,no de personas con prueba rapida,2019-10-01,0,1,1
COLOMI,vih,no de personas con prueba rapida,2019-10-01,6,1,7
COLQUECHACA,vih,no de personas con prueba rapida,2019-10-01,0,2,2
COLQUENCHA,vih,no de personas con prueba rapida,2019-10-01,2,9,11
COLQUIRI,vih,no de personas con prueba rapida,2019-10-01,0,1,1
COMARAPA,vih,no de personas con prueba rapida,2019-10-01,3,8,11
CONCEPCION,vih,no de personas con prueba rapida,2019-10-01,3,2,5
COROICO,vih,no de personas con prueba rapida,2019-10-01,17,21,38
CORQUE,vih,no de personas con prueba rapida,2019-10-01,2,8,10
COTAGAITA,vih,no de personas con prueba rapida,2019-10-01,1,2,3
COTOCA,vih,no de personas con prueba rapida,2019-10-01,30,28,58
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2019-10-01,11,56,67
CUEVO,vih,no de personas con prueba rapida,2019-10-01,58,1,59
CULPINA,vih,no de personas con prueba rapida,2019-10-01,4,27,31
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2019-10-01,1,6,7
DESAGUADERO,vih,no de personas con prueba rapida,2019-10-01,3,2,5
EL ALTO,vih,no de personas con prueba rapida,2019-10-01,766,1668,2434
EL PUENTE(STC),vih,no de personas con prueba rapida,2019-10-01,11,20,31
EL PUENTE(TJA),vih,no de personas con prueba rapida,2019-10-01,1,0,1
EL TORNO,vih,no de personas con prueba rapida,2019-10-01,92,192,284
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2019-10-01,8,51,59
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2019-10-01,14,118,132
ESCARA,vih,no de personas con prueba rapida,2019-10-01,0,2,2
ESCOMA,vih,no de personas con prueba rapida,2019-10-01,0,10,10
EUCALIPTUS,vih,no de personas con prueba rapida,2019-10-01,0,2,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2019-10-01,34,48,82
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2019-10-01,13,17,30
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2019-10-01,1,3,4
GUANAY,vih,no de personas con prueba rapida,2019-10-01,1,4,5
GUAQUI,vih,no de personas con prueba rapida,2019-10-01,1,0,1
GUAYARAMERIN,vih,no de personas con prueba rapida,2019-10-01,345,694,1039
HUACARETA,vih,no de personas con prueba rapida,2019-10-01,1,1,2
HUANUNI,vih,no de personas con prueba rapida,2019-10-01,229,247,476
HUARINA,vih,no de personas con prueba rapida,2019-10-01,7,9,16
HUAYLLAMARCA,vih,no de personas con prueba rapida,2019-10-01,18,12,30
ICLA,vih,no de personas con prueba rapida,2019-10-01,1,11,12
INCAHUASI,vih,no de personas con prueba rapida,2019-10-01,1,17,18
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2019-10-01,1,7,8
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2019-10-01,4,1,5
IXIAMAS,vih,no de personas con prueba rapida,2019-10-01,2,5,7
JESUS DE MACHACA,vih,no de personas con prueba rapida,2019-10-01,2,7,9
LA ASUNTA,vih,no de personas con prueba rapida,2019-10-01,10,7,17
LA GUARDIA,vih,no de personas con prueba rapida,2019-10-01,73,147,220
LA PAZ,vih,no de personas con prueba rapida,2019-10-01,1693,2287,3980
LAGUNILLAS,vih,no de personas con prueba rapida,2019-10-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2019-10-01,5,15,20
LLALLAGUA,vih,no de personas con prueba rapida,2019-10-01,25,28,53
MACHACAMARCA,vih,no de personas con prueba rapida,2019-10-01,1,3,4
MACHARETI,vih,no de personas con prueba rapida,2019-10-01,0,6,6
MAIRANA,vih,no de personas con prueba rapida,2019-10-01,6,11,17
MAPIRI,vih,no de personas con prueba rapida,2019-10-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2019-10-01,16,86,102
MIZQUE,vih,no de personas con prueba rapida,2019-10-01,11,20,31
MONTEAGUDO,vih,no de personas con prueba rapida,2019-10-01,18,54,72
MONTERO,vih,no de personas con prueba rapida,2019-10-01,224,336,560
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2019-10-01,42,39,81
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2019-10-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2019-10-01,45,30,75
OKINAWA,vih,no de personas con prueba rapida,2019-10-01,1,0,1
OMEREQUE,vih,no de personas con prueba rapida,2019-10-01,0,8,8
ORURO,vih,no de personas con prueba rapida,2019-10-01,298,1050,1348
PADCAYA,vih,no de personas con prueba rapida,2019-10-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2019-10-01,8,10,18
PAILON,vih,no de personas con prueba rapida,2019-10-01,221,82,303
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2019-10-01,2,7,9
PAMPA GRANDE,vih,no de personas con prueba rapida,2019-10-01,0,9,9
PASORAPA,vih,no de personas con prueba rapida,2019-10-01,2,6,8
PATACAMAYA,vih,no de personas con prueba rapida,2019-10-01,7,10,17
PAZÑA,vih,no de personas con prueba rapida,2019-10-01,10,15,25
POCOATA,vih,no de personas con prueba rapida,2019-10-01,1,0,1
POCONA,vih,no de personas con prueba rapida,2019-10-01,6,4,10
POOPO,vih,no de personas con prueba rapida,2019-10-01,4,13,17
PORCO,vih,no de personas con prueba rapida,2019-10-01,5,47,52
PORONGO,vih,no de personas con prueba rapida,2019-10-01,0,6,6
PORTACHUELO,vih,no de personas con prueba rapida,2019-10-01,14,1,15
PORVENIR,vih,no de personas con prueba rapida,2019-10-01,3,2,5
POSTRER VALLE,vih,no de personas con prueba rapida,2019-10-01,3,1,4
POTOSI,vih,no de personas con prueba rapida,2019-10-01,26,43,69
PRESTO,vih,no de personas con prueba rapida,2019-10-01,2,4,6
PUCARANI,vih,no de personas con prueba rapida,2019-10-01,23,7,30
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2019-10-01,11,15,26
PUERTO RICO,vih,no de personas con prueba rapida,2019-10-01,0,3,3
PUERTO SUAREZ,vih,no de personas con prueba rapida,2019-10-01,1,5,6
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2019-10-01,126,280,406
PUNA,vih,no de personas con prueba rapida,2019-10-01,10,18,28
PUNATA,vih,no de personas con prueba rapida,2019-10-01,90,98,188
QUILLACOLLO,vih,no de personas con prueba rapida,2019-10-01,136,263,399
QUIME,vih,no de personas con prueba rapida,2019-10-01,2,5,7
QUIRUSILLAS,vih,no de personas con prueba rapida,2019-10-01,0,1,1
RAVELO,vih,no de personas con prueba rapida,2019-10-01,1,1,2
REYES,vih,no de personas con prueba rapida,2019-10-01,1,6,7
RIBERALTA,vih,no de personas con prueba rapida,2019-10-01,304,377,681
ROBORE,vih,no de personas con prueba rapida,2019-10-01,16,5,21
RURRENABAQUE,vih,no de personas con prueba rapida,2019-10-01,26,25,51
SABAYA,vih,no de personas con prueba rapida,2019-10-01,53,47,100
SACABA,vih,no de personas con prueba rapida,2019-10-01,195,389,584
SACACA,vih,no de personas con prueba rapida,2019-10-01,0,2,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2019-10-01,13,11,24
SAMAIPATA,vih,no de personas con prueba rapida,2019-10-01,18,17,35
SAN ANDRES,vih,no de personas con prueba rapida,2019-10-01,0,9,9
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2019-10-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2019-10-01,1,4,5
SAN BORJA,vih,no de personas con prueba rapida,2019-10-01,37,57,94
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2019-10-01,16,2,18
SAN CARLOS,vih,no de personas con prueba rapida,2019-10-01,26,38,64
SAN IGNACIO,vih,no de personas con prueba rapida,2019-10-01,11,6,17
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2019-10-01,19,32,51
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2019-10-01,1,3,4
SAN JAVIER(STC),vih,no de personas con prueba rapida,2019-10-01,9,4,13
SAN JOAQUIN,vih,no de personas con prueba rapida,2019-10-01,0,18,18
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2019-10-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2019-10-01,65,128,193
SAN LORENZO(PND),vih,no de personas con prueba rapida,2019-10-01,0,2,2
SAN LUCAS,vih,no de personas con prueba rapida,2019-10-01,11,70,81
SAN MATIAS,vih,no de personas con prueba rapida,2019-10-01,6,4,10
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2019-10-01,3,1,4
SAN PEDRO,vih,no de personas con prueba rapida,2019-10-01,41,49,90
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2019-10-01,4,10,14
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2019-10-01,2,3,5
SAN RAFAEL,vih,no de personas con prueba rapida,2019-10-01,1,1,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2019-10-01,2,1,3
SAN RAMON SCZ,vih,no de personas con prueba rapida,2019-10-01,0,2,2
SANTA ANA,vih,no de personas con prueba rapida,2019-10-01,26,39,65
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2019-10-01,734,1083,1817
SANTA ROSA,vih,no de personas con prueba rapida,2019-10-01,3,3,6
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2019-10-01,7,16,23
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2019-10-01,3,9,12
SANTIVAÑES,vih,no de personas con prueba rapida,2019-10-01,5,3,8
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2019-10-01,3,5,8
SAPAHAQUI,vih,no de personas con prueba rapida,2019-10-01,2,1,3
SENA,vih,no de personas con prueba rapida,2019-10-01,0,11,11
SHINAOTA,vih,no de personas con prueba rapida,2019-10-01,16,29,45
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2019-10-01,2,2,4
SICAYA,vih,no de personas con prueba rapida,2019-10-01,3,6,9
SIPE SIPE,vih,no de personas con prueba rapida,2019-10-01,6,20,26
SOPACHUY,vih,no de personas con prueba rapida,2019-10-01,4,19,23
SORATA,vih,no de personas con prueba rapida,2019-10-01,1,1,2
SUCRE,vih,no de personas con prueba rapida,2019-10-01,118,99,217
TACACOMA,vih,no de personas con prueba rapida,2019-10-01,2,4,6
TACOPAYA,vih,no de personas con prueba rapida,2019-10-01,2,2,4
TAPACARI,vih,no de personas con prueba rapida,2019-10-01,2,0,2
TARABUCO,vih,no de personas con prueba rapida,2019-10-01,18,43,61
TARATA,vih,no de personas con prueba rapida,2019-10-01,2,3,5
TARIJA,vih,no de personas con prueba rapida,2019-10-01,103,268,371
TARVITA,vih,no de personas con prueba rapida,2019-10-01,10,41,51
TEOPONTE,vih,no de personas con prueba rapida,2019-10-01,1,1,2
TIAHUANACU,vih,no de personas con prueba rapida,2019-10-01,4,7,11
TIPUANI,vih,no de personas con prueba rapida,2019-10-01,3,3,6
TIQUIPAYA,vih,no de personas con prueba rapida,2019-10-01,2,6,8
TIRAQUE (CBBA),vih,no de personas con prueba rapida,2019-10-01,0,2,2
TOCO,vih,no de personas con prueba rapida,2019-10-01,3,2,5
TODOS SANTOS,vih,no de personas con prueba rapida,2019-10-01,5,0,5
TOLATA,vih,no de personas con prueba rapida,2019-10-01,5,7,12
TOLEDO,vih,no de personas con prueba rapida,2019-10-01,2,3,5
TOMINA,vih,no de personas con prueba rapida,2019-10-01,0,2,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2019-10-01,21,98,119
TOTORA(ORR),vih,no de personas con prueba rapida,2019-10-01,3,3,6
TRINIDAD,vih,no de personas con prueba rapida,2019-10-01,303,287,590
TUPIZA,vih,no de personas con prueba rapida,2019-10-01,43,201,244
UNCIA,vih,no de personas con prueba rapida,2019-10-01,3,4,7
URUBICHA,vih,no de personas con prueba rapida,2019-10-01,54,124,178
UYUNI,vih,no de personas con prueba rapida,2019-10-01,6,19,25
VACAS,vih,no de personas con prueba rapida,2019-10-01,1,1,2
VALLEGRANDE,vih,no de personas con prueba rapida,2019-10-01,12,26,38
VIACHA,vih,no de personas con prueba rapida,2019-10-01,47,84,131
VILA VILA,vih,no de personas con prueba rapida,2019-10-01,1,1,2
VILLA CHARCAS,vih,no de personas con prueba rapida,2019-10-01,5,6,11
VILLA MONTES,vih,no de personas con prueba rapida,2019-10-01,20,24,44
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2019-10-01,1,0,1
VILLA RIVERO,vih,no de personas con prueba rapida,2019-10-01,2,4,6
VILLA SERRANO,vih,no de personas con prueba rapida,2019-10-01,5,2,7
VILLA TUNARI,vih,no de personas con prueba rapida,2019-10-01,142,72,214
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2019-10-01,0,15,15
VILLAZON,vih,no de personas con prueba rapida,2019-10-01,46,113,159
VINTO,vih,no de personas con prueba rapida,2019-10-01,39,16,55
VITICHI,vih,no de personas con prueba rapida,2019-10-01,1,0,1
WARNES,vih,no de personas con prueba rapida,2019-10-01,55,44,99
YACUIBA,vih,no de personas con prueba rapida,2019-10-01,30,86,116
YAMPARAEZ,vih,no de personas con prueba rapida,2019-10-01,0,6,6
YAPACANI,vih,no de personas con prueba rapida,2019-10-01,32,74,106
YOTALA,vih,no de personas con prueba rapida,2019-10-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2019-10-01,1,1,2
ZUDAÑEZ,vih,no de personas con prueba rapida,2019-10-01,0,8,8
ACACIO,vih,no de personas con prueba rapida,2019-11-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2019-11-01,12,14,26
ALALAY,vih,no de personas con prueba rapida,2019-11-01,0,2,2
ALCALA,vih,no de personas con prueba rapida,2019-11-01,1,0,1
ALTO BENI,vih,no de personas con prueba rapida,2019-11-01,40,45,85
ANDAMARCA,vih,no de personas con prueba rapida,2019-11-01,0,1,1
ANTEQUERA,vih,no de personas con prueba rapida,2019-11-01,18,70,88
ANZALDO,vih,no de personas con prueba rapida,2019-11-01,1,6,7
APOLO,vih,no de personas con prueba rapida,2019-11-01,6,3,9
ARANI,vih,no de personas con prueba rapida,2019-11-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2019-11-01,12,12,24
ARQUE,vih,no de personas con prueba rapida,2019-11-01,5,4,9
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2019-11-01,60,88,148
ATOCHA,vih,no de personas con prueba rapida,2019-11-01,0,3,3
AYATA,vih,no de personas con prueba rapida,2019-11-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2019-11-01,3,16,19
AZURDUY,vih,no de personas con prueba rapida,2019-11-01,8,31,39
BERMEJO,vih,no de personas con prueba rapida,2019-11-01,14,14,28
BETANZOS,vih,no de personas con prueba rapida,2019-11-01,1,3,4
BOYUIBE,vih,no de personas con prueba rapida,2019-11-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2019-11-01,3,4,7
CABEZAS,vih,no de personas con prueba rapida,2019-11-01,10,9,19
"CAIZA ""D""",vih,no de personas con prueba rapida,2019-11-01,2,10,12
CAJUATA,vih,no de personas con prueba rapida,2019-11-01,2,0,2
CALAMARCA,vih,no de personas con prueba rapida,2019-11-01,4,17,21
CAMARGO,vih,no de personas con prueba rapida,2019-11-01,13,49,62
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2019-11-01,1,2,3
CAMIRI,vih,no de personas con prueba rapida,2019-11-01,27,35,62
CAPINOTA,vih,no de personas con prueba rapida,2019-11-01,18,4,22
CARACOLLO,vih,no de personas con prueba rapida,2019-11-01,2,7,9
CARANAVI,vih,no de personas con prueba rapida,2019-11-01,66,88,154
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2019-11-01,4,4,8
CHALLAPATA,vih,no de personas con prueba rapida,2019-11-01,19,68,87
CHARAGUA,vih,no de personas con prueba rapida,2019-11-01,12,14,26
CHAYANTA,vih,no de personas con prueba rapida,2019-11-01,1,2,3
CHIMORE,vih,no de personas con prueba rapida,2019-11-01,2,17,19
CHIPAYA,vih,no de personas con prueba rapida,2019-11-01,38,58,96
CHOQUE COTA,vih,no de personas con prueba rapida,2019-11-01,4,23,27
