,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
LAGUNILLAS,atencion odontologica,restauraciones,2020-03-01,0,0,3,14,3,10,15,38,0,0,0,0,0,0,83
LAJA,atencion odontologica,restauraciones,2020-03-01,13,11,21,9,6,23,13,32,5,2,0,0,0,0,135
LAS CARRERAS,atencion odontologica,restauraciones,2020-03-01,1,4,4,3,2,11,16,34,4,2,0,0,0,0,81
LICOMA PAMPA,atencion odontologica,restauraciones,2020-03-01,3,2,5,6,4,0,1,4,0,0,0,0,0,0,25
LLALLAGUA,atencion odontologica,restauraciones,2020-03-01,30,39,33,47,20,42,26,129,9,9,0,0,0,0,384
LLICA,atencion odontologica,restauraciones,2020-03-01,0,0,0,0,1,0,6,7,0,0,0,0,0,0,14
LORETO,atencion odontologica,restauraciones,2020-03-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,restauraciones,2020-03-01,2,2,1,6,0,6,5,9,0,0,0,0,0,0,31
MACHACAMARCA,atencion odontologica,restauraciones,2020-03-01,6,3,7,10,8,8,17,34,23,3,0,0,0,0,119
MACHARETI,atencion odontologica,restauraciones,2020-03-01,0,3,5,10,4,3,4,13,0,0,0,0,0,0,42
MAGDALENA,atencion odontologica,restauraciones,2020-03-01,2,0,10,13,9,15,14,30,3,3,0,0,0,0,99
MAIRANA,atencion odontologica,restauraciones,2020-03-01,6,5,11,15,16,12,14,20,0,0,0,0,0,0,99
MALLA,atencion odontologica,restauraciones,2020-03-01,1,0,16,12,0,1,8,6,0,0,0,0,0,0,44
MAPIRI,atencion odontologica,restauraciones,2020-03-01,0,1,1,2,0,1,2,12,0,0,0,0,0,0,19
MECAPACA,atencion odontologica,restauraciones,2020-03-01,15,8,25,28,14,9,24,37,7,4,0,0,0,0,171
MINEROS,atencion odontologica,restauraciones,2020-03-01,0,2,0,9,8,2,4,23,2,0,0,0,0,0,50
MIZQUE,atencion odontologica,restauraciones,2020-03-01,8,14,6,16,4,15,14,21,3,2,0,0,0,0,103
MOCOMOCO,atencion odontologica,restauraciones,2020-03-01,3,1,6,13,11,17,12,23,1,3,0,0,0,0,90
MOJINETE,atencion odontologica,restauraciones,2020-03-01,0,1,5,5,0,0,1,4,0,0,0,0,0,0,16
MOJOCOYA,atencion odontologica,restauraciones,2020-03-01,2,14,20,22,24,17,21,61,1,2,0,0,0,0,184
MONTEAGUDO,atencion odontologica,restauraciones,2020-03-01,30,41,77,104,36,89,129,266,8,5,0,0,0,0,785
MONTERO,atencion odontologica,restauraciones,2020-03-01,32,38,94,91,51,95,58,241,4,10,0,0,0,0,714
MORO MORO,atencion odontologica,restauraciones,2020-03-01,0,0,1,2,0,3,5,2,0,0,0,0,0,0,13
MOROCHATA,atencion odontologica,restauraciones,2020-03-01,6,6,24,45,28,15,25,60,15,13,0,0,0,0,237
OCURI,atencion odontologica,restauraciones,2020-03-01,0,0,19,13,8,26,26,41,15,13,0,0,0,0,161
OKINAWA,atencion odontologica,restauraciones,2020-03-01,0,1,0,2,1,2,5,10,3,0,0,0,0,0,24
OMEREQUE,atencion odontologica,restauraciones,2020-03-01,4,2,18,13,3,15,0,13,0,0,0,0,0,0,68
ORURO,atencion odontologica,restauraciones,2020-03-01,184,167,271,377,114,200,595,1097,165,88,0,0,0,0,3258
PADCAYA,atencion odontologica,restauraciones,2020-03-01,0,1,12,14,9,9,25,28,1,0,0,0,0,0,99
PADILLA,atencion odontologica,restauraciones,2020-03-01,4,17,25,40,25,33,58,90,0,3,0,0,0,0,295
PAILON,atencion odontologica,restauraciones,2020-03-01,7,18,7,8,1,5,7,18,2,5,0,0,0,0,78
PALCA,atencion odontologica,restauraciones,2020-03-01,12,9,23,39,13,18,27,59,4,4,0,0,0,0,208
PALOS BLANCOS,atencion odontologica,restauraciones,2020-03-01,16,11,43,45,33,26,28,73,4,3,0,0,0,0,282
PAMPA AULLAGAS,atencion odontologica,restauraciones,2020-03-01,5,2,13,4,0,1,4,9,4,2,0,0,0,0,44
PAMPA GRANDE,atencion odontologica,restauraciones,2020-03-01,0,0,1,10,0,6,1,8,1,0,0,0,0,0,27
PAPEL PAMPA,atencion odontologica,restauraciones,2020-03-01,1,7,2,1,1,3,2,2,5,2,0,0,0,0,26
PASORAPA,atencion odontologica,restauraciones,2020-03-01,1,3,8,7,0,4,5,22,6,2,0,0,0,0,58
PATACAMAYA,atencion odontologica,restauraciones,2020-03-01,19,23,22,30,5,21,16,48,1,0,0,0,0,0,185
PAZÑA,atencion odontologica,restauraciones,2020-03-01,6,0,4,2,4,5,5,13,2,2,0,0,0,0,43
PELECHUCO,atencion odontologica,restauraciones,2020-03-01,28,25,16,35,5,18,26,43,3,2,0,0,0,0,201
POCOATA,atencion odontologica,restauraciones,2020-03-01,6,2,16,0,5,9,21,22,7,3,0,0,0,0,91
POCONA,atencion odontologica,restauraciones,2020-03-01,0,1,5,0,2,5,7,11,0,0,0,0,0,0,31
POJO (CBBA),atencion odontologica,restauraciones,2020-03-01,10,7,22,21,11,45,20,42,1,0,0,0,0,0,179
POOPO,atencion odontologica,restauraciones,2020-03-01,13,22,41,56,15,37,60,69,16,13,0,0,0,0,342
PORCO,atencion odontologica,restauraciones,2020-03-01,3,5,6,7,3,6,0,29,2,0,0,0,0,0,61
POROMA,atencion odontologica,restauraciones,2020-03-01,4,2,15,17,8,24,39,52,3,0,0,0,0,0,164
PORONGO,atencion odontologica,restauraciones,2020-03-01,0,2,5,3,10,9,3,27,2,0,0,0,0,0,61
PORTACHUELO,atencion odontologica,restauraciones,2020-03-01,0,0,3,6,1,3,6,15,2,0,0,0,0,0,36
PORVENIR,atencion odontologica,restauraciones,2020-03-01,3,0,12,5,2,8,9,10,2,0,0,0,0,0,51
POSTRER VALLE,atencion odontologica,restauraciones,2020-03-01,3,0,1,9,1,0,2,9,0,0,0,0,0,0,25
POTOSI,atencion odontologica,restauraciones,2020-03-01,112,147,260,257,48,224,338,726,48,15,0,0,0,0,2175
PRESTO,atencion odontologica,restauraciones,2020-03-01,2,4,11,39,6,40,12,35,7,1,0,0,0,0,157
PUCARA,atencion odontologica,restauraciones,2020-03-01,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10
PUCARANI,atencion odontologica,restauraciones,2020-03-01,20,10,26,26,14,47,25,88,12,4,0,0,0,0,272
PUERTO ACOSTA,atencion odontologica,restauraciones,2020-03-01,2,4,4,4,4,10,9,8,3,0,0,0,0,0,48
PUERTO CARABUCO,atencion odontologica,restauraciones,2020-03-01,3,4,17,15,10,10,14,27,0,3,0,0,0,0,103
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2020-03-01,0,0,0,14,5,8,35,17,0,0,0,0,0,0,79
PUERTO PEREZ,atencion odontologica,restauraciones,2020-03-01,4,3,4,2,0,5,7,11,1,0,0,0,0,0,37
PUERTO QUIJARRO,atencion odontologica,restauraciones,2020-03-01,0,0,2,3,2,0,11,30,34,2,0,0,0,0,84
PUERTO RICO,atencion odontologica,restauraciones,2020-03-01,0,5,0,8,5,5,18,26,1,0,0,0,0,0,68
PUERTO SUAREZ,atencion odontologica,restauraciones,2020-03-01,2,3,2,5,0,2,0,9,0,0,0,0,0,0,23
PUERTO VILLARROEL,atencion odontologica,restauraciones,2020-03-01,20,19,44,43,18,26,61,153,11,2,0,0,0,0,397
PUNA,atencion odontologica,restauraciones,2020-03-01,3,5,20,23,6,16,10,42,4,9,0,0,0,0,138
PUNATA,atencion odontologica,restauraciones,2020-03-01,34,20,61,85,8,29,41,148,22,21,0,0,0,0,469
QUIABAYA,atencion odontologica,restauraciones,2020-03-01,0,2,0,0,5,0,0,0,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,restauraciones,2020-03-01,106,126,117,184,77,130,177,515,101,54,0,0,0,0,1587
QUIME,atencion odontologica,restauraciones,2020-03-01,12,23,13,44,10,15,60,68,2,0,0,0,0,0,247
QUIRUSILLAS,atencion odontologica,restauraciones,2020-03-01,0,1,9,6,0,7,5,12,0,4,0,0,0,0,44
RAVELO,atencion odontologica,restauraciones,2020-03-01,15,7,9,12,9,22,22,66,16,11,0,0,0,0,189
REYES,atencion odontologica,restauraciones,2020-03-01,1,0,17,18,1,6,22,16,0,5,0,0,0,0,86
RIBERALTA,atencion odontologica,restauraciones,2020-03-01,40,40,46,48,17,42,43,91,10,19,0,0,0,0,396
ROBORE,atencion odontologica,restauraciones,2020-03-01,1,1,18,21,9,12,36,66,6,1,0,0,0,0,171
RURRENABAQUE,atencion odontologica,restauraciones,2020-03-01,7,10,12,10,10,4,27,44,2,6,0,0,0,0,132
SABAYA,atencion odontologica,restauraciones,2020-03-01,0,7,24,19,4,13,9,34,6,3,0,0,0,0,119
SACABA,atencion odontologica,restauraciones,2020-03-01,137,131,217,282,92,206,294,807,63,51,0,0,0,0,2280
SACABAMBA,atencion odontologica,restauraciones,2020-03-01,0,1,9,3,0,11,1,12,2,2,0,0,0,0,41
SACACA,atencion odontologica,restauraciones,2020-03-01,3,5,18,12,12,12,20,24,2,3,0,0,0,0,111
SAIPINA,atencion odontologica,restauraciones,2020-03-01,0,2,4,11,0,6,5,13,0,1,0,0,0,0,42
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2020-03-01,17,19,33,42,10,15,65,73,15,48,0,0,0,0,337
SAMAIPATA,atencion odontologica,restauraciones,2020-03-01,1,6,8,9,2,9,4,14,1,1,0,0,0,0,55
SAN AGUSTIN,atencion odontologica,restauraciones,2020-03-01,3,0,0,0,0,1,1,0,0,0,0,0,0,0,5
SAN ANDRES,atencion odontologica,restauraciones,2020-03-01,2,5,8,16,6,11,9,15,11,9,0,0,0,0,92
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2020-03-01,1,0,7,3,5,5,9,5,0,0,0,0,0,0,35
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2020-03-01,0,0,1,1,0,3,0,5,1,0,0,0,0,0,11
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2020-03-01,1,0,1,2,0,2,7,15,0,0,0,0,0,0,28
SAN BENITO,atencion odontologica,restauraciones,2020-03-01,17,8,22,31,9,26,15,51,7,0,0,0,0,0,186
SAN BORJA,atencion odontologica,restauraciones,2020-03-01,5,11,14,26,9,24,15,64,4,0,0,0,0,0,172
SAN BUENA VENTURA,atencion odontologica,restauraciones,2020-03-01,0,0,1,0,0,1,0,5,1,2,0,0,0,0,10
SAN CARLOS,atencion odontologica,restauraciones,2020-03-01,1,3,1,2,2,4,6,27,8,0,0,0,0,0,54
SAN IGNACIO,atencion odontologica,restauraciones,2020-03-01,10,16,32,52,24,57,40,125,3,0,0,0,0,0,359
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2020-03-01,26,22,22,24,10,7,18,61,12,2,0,0,0,0,204
SAN JAVIER(BNI),atencion odontologica,restauraciones,2020-03-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
SAN JAVIER(STC),atencion odontologica,restauraciones,2020-03-01,22,8,3,3,0,2,3,5,0,0,0,0,0,0,46
SAN JOAQUIN,atencion odontologica,restauraciones,2020-03-01,15,0,3,20,8,23,11,68,2,13,0,0,0,0,163
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2020-03-01,1,10,3,3,9,7,5,14,1,0,0,0,0,0,53
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2020-03-01,4,5,38,28,0,6,13,29,2,4,0,0,0,0,129
SAN JULIAN,atencion odontologica,restauraciones,2020-03-01,20,13,25,33,22,70,76,177,13,6,0,0,0,0,455
SAN LORENZO(PND),atencion odontologica,restauraciones,2020-03-01,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6
SAN LORENZO(TJA),atencion odontologica,restauraciones,2020-03-01,3,5,17,25,12,29,43,114,2,4,0,0,0,0,254
SAN LUCAS,atencion odontologica,restauraciones,2020-03-01,13,6,17,32,25,74,26,124,0,1,0,0,0,0,318
SAN MATIAS,atencion odontologica,restauraciones,2020-03-01,9,4,1,1,1,4,1,9,1,0,0,0,0,0,31
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2020-03-01,1,3,2,13,6,10,7,38,0,1,0,0,0,0,81
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2020-03-01,2,3,0,0,1,2,8,16,0,1,0,0,0,0,33
SAN PEDRO,atencion odontologica,restauraciones,2020-03-01,6,4,19,23,16,49,47,97,4,2,0,0,0,0,267
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2020-03-01,3,4,9,16,6,15,19,59,5,0,0,0,0,0,136
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2020-03-01,8,4,13,2,5,7,2,14,2,2,0,0,0,0,59
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2020-03-01,0,0,2,0,0,0,1,1,1,0,0,0,0,0,5
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2020-03-01,1,1,1,1,3,0,3,4,4,0,0,0,0,0,18
SAN RAFAEL,atencion odontologica,restauraciones,2020-03-01,0,5,3,7,1,7,5,19,1,0,0,0,0,0,48
SAN RAMON BENI,atencion odontologica,restauraciones,2020-03-01,0,1,0,2,2,11,7,24,2,1,0,0,0,0,50
SAN RAMON SCZ,atencion odontologica,restauraciones,2020-03-01,0,1,2,3,2,15,1,13,0,0,0,0,0,0,37
SANTA ANA,atencion odontologica,restauraciones,2020-03-01,8,0,19,26,17,12,12,41,0,0,0,0,0,0,135
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2020-03-01,246,272,432,466,201,445,915,2035,253,196,0,0,0,0,5461
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2020-03-01,5,0,3,4,2,9,6,11,1,0,0,0,0,0,41
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2020-03-01,0,2,0,0,0,6,3,1,2,0,0,0,0,0,14
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2020-03-01,35,8,48,41,12,16,51,64,24,26,0,0,0,0,325
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2020-03-01,2,7,1,6,32,15,5,27,5,1,0,0,0,0,101
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2020-03-01,1,0,0,4,3,3,3,7,0,2,0,0,0,0,23
SANTIVAÑES,atencion odontologica,restauraciones,2020-03-01,6,5,4,8,9,13,18,77,17,14,0,0,0,0,171
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2020-03-01,1,2,0,2,0,0,2,13,4,7,0,0,0,0,31
SAPAHAQUI,atencion odontologica,restauraciones,2020-03-01,2,2,5,13,5,4,5,26,1,0,0,0,0,0,63
SENA,atencion odontologica,restauraciones,2020-03-01,2,0,1,2,2,2,6,14,1,0,0,0,0,0,30
SHINAOTA,atencion odontologica,restauraciones,2020-03-01,2,1,5,1,4,0,1,14,0,1,0,0,0,0,29
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2020-03-01,0,3,7,3,5,13,15,25,2,0,0,0,0,0,73
SICAYA,atencion odontologica,restauraciones,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,restauraciones,2020-03-01,46,45,124,112,20,57,26,168,4,11,0,0,0,0,613
SOPACHUY,atencion odontologica,restauraciones,2020-03-01,10,4,7,19,9,13,7,36,1,0,0,0,0,0,106
SORACACHI,atencion odontologica,restauraciones,2020-03-01,16,11,52,52,11,19,17,82,21,13,0,0,0,0,294
SORATA,atencion odontologica,restauraciones,2020-03-01,12,10,10,28,20,28,21,38,0,5,0,0,0,0,172
SUCRE,atencion odontologica,restauraciones,2020-03-01,246,267,380,458,163,407,758,1531,117,66,0,0,0,0,4393
TACACOMA,atencion odontologica,restauraciones,2020-03-01,5,0,2,7,5,21,9,47,0,0,0,0,0,0,96
TACOPAYA,atencion odontologica,restauraciones,2020-03-01,0,2,3,5,2,7,10,21,15,10,0,0,0,0,75
TAHUA,atencion odontologica,restauraciones,2020-03-01,15,4,7,8,3,1,0,3,0,2,0,0,0,0,43
TAPACARI,atencion odontologica,restauraciones,2020-03-01,9,5,25,24,13,18,30,51,4,1,0,0,0,0,180
TARABUCO,atencion odontologica,restauraciones,2020-03-01,11,10,33,31,6,28,29,84,3,12,0,0,0,0,247
TARACO,atencion odontologica,restauraciones,2020-03-01,2,0,3,4,1,0,9,17,7,6,0,0,0,0,49
TARATA,atencion odontologica,restauraciones,2020-03-01,2,2,3,5,1,9,13,19,3,3,0,0,0,0,60
TARIJA,atencion odontologica,restauraciones,2020-03-01,76,59,173,178,68,127,360,624,65,36,0,0,0,0,1766
TARVITA,atencion odontologica,restauraciones,2020-03-01,12,11,20,33,17,41,37,50,6,1,0,0,0,0,228
TEOPONTE,atencion odontologica,restauraciones,2020-03-01,5,11,20,32,1,14,14,30,0,0,0,0,0,0,127
TIAHUANACU,atencion odontologica,restauraciones,2020-03-01,1,1,10,5,4,6,4,19,1,0,0,0,0,0,51
TINGUIPAYA,atencion odontologica,restauraciones,2020-03-01,2,0,7,5,8,4,11,10,1,10,0,0,0,0,58
TIPUANI,atencion odontologica,restauraciones,2020-03-01,0,0,1,2,0,2,2,5,8,0,0,0,0,0,20
TIQUIPAYA,atencion odontologica,restauraciones,2020-03-01,110,145,160,189,42,97,131,295,14,12,0,0,0,0,1195
TIRAQUE (CBBA),atencion odontologica,restauraciones,2020-03-01,9,19,14,17,7,31,13,48,1,0,0,0,0,0,159
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2020-03-01,0,2,3,4,1,8,6,8,3,1,0,0,0,0,36
TOCO,atencion odontologica,restauraciones,2020-03-01,2,4,8,12,2,16,6,41,0,5,0,0,0,0,96
TODOS SANTOS,atencion odontologica,restauraciones,2020-03-01,0,1,0,2,1,0,1,0,0,2,0,0,0,0,7
TOLATA,atencion odontologica,restauraciones,2020-03-01,2,4,2,0,0,2,2,1,1,1,0,0,0,0,15
TOLEDO,atencion odontologica,restauraciones,2020-03-01,2,7,10,9,6,7,6,18,1,1,0,0,0,0,67
TOMAVE,atencion odontologica,restauraciones,2020-03-01,4,18,17,5,0,15,6,32,3,1,0,0,0,0,101
TOMINA,atencion odontologica,restauraciones,2020-03-01,9,3,14,24,3,54,57,94,3,1,0,0,0,0,262
TORO TORO,atencion odontologica,restauraciones,2020-03-01,7,2,24,39,11,32,25,65,1,1,0,0,0,0,207
TOTORA(CBBA),atencion odontologica,restauraciones,2020-03-01,23,15,7,17,6,11,13,27,1,1,0,0,0,0,121
TOTORA(ORR),atencion odontologica,restauraciones,2020-03-01,0,2,8,2,2,5,6,9,0,3,0,0,0,0,37
TRIGAL,atencion odontologica,restauraciones,2020-03-01,0,0,2,5,0,2,4,13,2,0,0,0,0,0,28
TRINIDAD,atencion odontologica,restauraciones,2020-03-01,26,22,62,74,31,39,110,264,44,12,0,0,0,0,684
TUPIZA,atencion odontologica,restauraciones,2020-03-01,7,12,25,27,9,29,68,99,35,25,0,0,0,0,336
TURCO,atencion odontologica,restauraciones,2020-03-01,4,9,7,8,7,3,21,35,7,8,0,0,0,0,109
UMALA,atencion odontologica,restauraciones,2020-03-01,5,0,2,6,4,8,3,4,0,0,0,0,0,0,32
UNCIA,atencion odontologica,restauraciones,2020-03-01,6,11,14,22,12,23,21,73,8,11,0,0,0,0,201
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2020-03-01,14,4,13,25,24,29,30,89,1,2,0,0,0,0,231
UYUNI,atencion odontologica,restauraciones,2020-03-01,1,3,34,26,14,15,10,60,25,5,0,0,0,0,193
VACAS,atencion odontologica,restauraciones,2020-03-01,5,2,28,20,1,15,9,46,1,3,0,0,0,0,130
VALLEGRANDE,atencion odontologica,restauraciones,2020-03-01,11,14,32,26,10,13,24,83,9,16,0,0,0,0,238
VIACHA,atencion odontologica,restauraciones,2020-03-01,55,42,99,115,27,33,81,188,26,15,0,0,0,0,681
VILA VILA,atencion odontologica,restauraciones,2020-03-01,0,1,0,5,0,3,2,17,1,0,0,0,0,0,29
VILLA CHARCAS,atencion odontologica,restauraciones,2020-03-01,1,3,4,9,10,24,11,27,0,0,0,0,0,0,89
VILLA MONTES,atencion odontologica,restauraciones,2020-03-01,8,18,67,48,50,57,95,147,37,0,0,0,0,0,527
VILLA RIVERO,atencion odontologica,restauraciones,2020-03-01,2,1,0,10,1,1,18,21,1,1,0,0,0,0,56
VILLA SERRANO,atencion odontologica,restauraciones,2020-03-01,14,14,25,19,9,10,24,31,0,0,0,0,0,0,146
VILLA TUNARI,atencion odontologica,restauraciones,2020-03-01,23,38,82,107,43,109,111,205,11,13,0,0,0,0,742
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2020-03-01,15,6,30,50,18,28,27,63,0,8,0,0,0,0,245
VILLAZON,atencion odontologica,restauraciones,2020-03-01,12,11,25,49,15,27,38,88,8,6,0,0,0,0,279
VINTO,atencion odontologica,restauraciones,2020-03-01,50,80,79,116,34,96,92,334,13,15,0,0,0,0,909
VITICHI,atencion odontologica,restauraciones,2020-03-01,0,1,1,7,2,5,13,28,2,2,0,0,0,0,61
WALDO BALLIVIAN,atencion odontologica,restauraciones,2020-03-01,8,4,19,13,4,0,2,6,0,0,0,0,0,0,56
WARNES,atencion odontologica,restauraciones,2020-03-01,27,27,56,53,19,37,147,158,19,16,0,0,0,0,559
YACO,atencion odontologica,restauraciones,2020-03-01,2,5,2,0,7,9,6,5,0,0,0,0,0,0,36
YACUIBA,atencion odontologica,restauraciones,2020-03-01,36,19,44,75,57,84,119,299,22,30,0,0,0,0,785
YAMPARAEZ,atencion odontologica,restauraciones,2020-03-01,4,7,1,16,8,11,13,26,0,0,0,0,0,0,86
YANACACHI,atencion odontologica,restauraciones,2020-03-01,6,10,2,8,2,2,1,2,0,0,0,0,0,0,33
YAPACANI,atencion odontologica,restauraciones,2020-03-01,20,29,42,46,63,70,66,160,8,5,0,0,0,0,509
YOCALLA,atencion odontologica,restauraciones,2020-03-01,9,6,10,7,0,7,8,31,2,2,0,0,0,0,82
YOTALA,atencion odontologica,restauraciones,2020-03-01,6,0,12,1,4,16,21,29,0,3,0,0,0,0,92
YUNCHARA,atencion odontologica,restauraciones,2020-03-01,3,1,8,9,6,7,10,40,0,1,0,0,0,0,85
ZUDAÑEZ,atencion odontologica,restauraciones,2020-03-01,2,8,13,9,0,12,5,15,0,0,0,0,0,0,64
ACACIO,atencion odontologica,restauraciones,2020-04-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
ACHACACHI,atencion odontologica,restauraciones,2020-04-01,1,4,0,5,4,14,10,8,2,0,0,0,0,0,48
ACHOCALLA,atencion odontologica,restauraciones,2020-04-01,1,2,0,2,1,0,2,1,1,0,0,0,0,0,10
AIQUILE,atencion odontologica,restauraciones,2020-04-01,0,0,0,0,1,1,2,10,6,4,0,0,0,0,24
ALCALA,atencion odontologica,restauraciones,2020-04-01,0,0,1,0,1,1,0,2,0,0,0,0,0,0,5
ALTO BENI,atencion odontologica,restauraciones,2020-04-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
ANCORAIMES,atencion odontologica,restauraciones,2020-04-01,0,1,0,2,3,1,1,2,0,0,0,0,0,0,10
ANDAMARCA,atencion odontologica,restauraciones,2020-04-01,0,0,0,5,0,0,1,2,2,3,0,0,0,0,13
ANTEQUERA,atencion odontologica,restauraciones,2020-04-01,0,0,0,11,3,8,7,12,0,3,0,0,0,0,44
APOLO,atencion odontologica,restauraciones,2020-04-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,restauraciones,2020-04-01,7,2,2,4,0,3,5,6,0,0,0,0,0,0,29
ARANI,atencion odontologica,restauraciones,2020-04-01,2,5,6,4,0,0,2,1,0,0,0,0,0,0,20
ARBIETO,atencion odontologica,restauraciones,2020-04-01,1,2,1,0,0,0,3,4,0,0,0,0,0,0,11
ARQUE,atencion odontologica,restauraciones,2020-04-01,0,6,2,0,2,0,1,7,0,2,0,0,0,0,20
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2020-04-01,9,0,7,2,0,2,0,9,0,0,0,0,0,0,29
ATOCHA,atencion odontologica,restauraciones,2020-04-01,4,4,5,27,14,15,39,19,3,3,0,0,0,0,133
AUCAPATA,atencion odontologica,restauraciones,2020-04-01,0,0,1,6,0,7,2,13,0,0,0,0,0,0,29
AYATA,atencion odontologica,restauraciones,2020-04-01,0,0,4,5,0,4,4,4,0,1,0,0,0,0,22
AYO AYO,atencion odontologica,restauraciones,2020-04-01,0,2,0,0,1,5,1,5,0,0,0,0,0,0,14
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2020-04-01,1,3,0,1,0,8,14,12,1,0,0,0,0,0,40
AZURDUY,atencion odontologica,restauraciones,2020-04-01,0,0,0,0,2,4,4,13,0,0,0,0,0,0,23
BATALLAS,atencion odontologica,restauraciones,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BAURES,atencion odontologica,restauraciones,2020-04-01,1,1,2,0,1,0,0,1,1,0,0,0,0,0,7
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2020-04-01,0,0,1,1,0,5,7,5,0,0,0,0,0,0,19
BELEN DE URMIRI,atencion odontologica,restauraciones,2020-04-01,1,0,2,1,1,3,3,9,0,0,0,0,0,0,20
BERMEJO,atencion odontologica,restauraciones,2020-04-01,1,0,3,1,0,4,6,10,0,0,0,0,0,0,25
BETANZOS,atencion odontologica,restauraciones,2020-04-01,0,1,8,1,4,14,7,8,2,2,0,0,0,0,47
CABEZAS,atencion odontologica,restauraciones,2020-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAIROMA,atencion odontologica,restauraciones,2020-04-01,0,0,1,1,0,6,6,0,0,1,0,0,0,0,15
CAJUATA,atencion odontologica,restauraciones,2020-04-01,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4
CALACOTO,atencion odontologica,restauraciones,2020-04-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,restauraciones,2020-04-01,2,3,1,1,1,1,0,0,0,0,0,0,0,0,9
CAMARGO,atencion odontologica,restauraciones,2020-04-01,1,1,0,0,0,0,0,2,0,1,0,0,0,0,5
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2020-04-01,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
CAMIRI,atencion odontologica,restauraciones,2020-04-01,2,1,0,3,0,1,11,16,7,6,0,0,0,0,47
CAPINOTA,atencion odontologica,restauraciones,2020-04-01,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
CAQUIAVIRI,atencion odontologica,restauraciones,2020-04-01,2,3,1,3,3,3,1,2,8,1,0,0,0,0,27
CARACOLLO,atencion odontologica,restauraciones,2020-04-01,6,9,14,18,5,12,28,66,7,2,0,0,0,0,167
CARANAVI,atencion odontologica,restauraciones,2020-04-01,2,0,1,0,3,4,7,14,1,0,0,0,0,0,32
CARANGAS,atencion odontologica,restauraciones,2020-04-01,0,0,4,6,1,4,1,12,5,0,0,0,0,0,33
CARAPARI,atencion odontologica,restauraciones,2020-04-01,0,0,1,1,0,1,4,5,1,0,0,0,0,0,13
