,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
TACOPAYA,atencion odontologica,cirugia bucal menor,2020-04-01,1,1,3,5,3,4,5,25,8,4,0,0,0,0,59
TAHUA,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,0,0,2,2,2,1,1,0,0,0,0,0,8
TAPACARI,atencion odontologica,cirugia bucal menor,2020-04-01,2,1,6,1,6,11,15,27,7,6,0,0,0,0,82
TARABUCO,atencion odontologica,cirugia bucal menor,2020-04-01,3,4,1,6,3,6,13,37,11,6,0,0,0,0,90
TARACO,atencion odontologica,cirugia bucal menor,2020-04-01,3,0,7,7,2,3,6,12,3,2,0,0,0,0,45
TARATA,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,0,1,0,1,1,5,0,0,0,0,0,0,8
TARIJA,atencion odontologica,cirugia bucal menor,2020-04-01,5,4,16,23,10,16,65,102,13,7,0,0,0,0,261
TARVITA,atencion odontologica,cirugia bucal menor,2020-04-01,2,1,4,8,2,17,25,33,4,9,0,0,0,0,105
TEOPONTE,atencion odontologica,cirugia bucal menor,2020-04-01,1,0,7,4,0,4,3,12,7,0,0,0,0,0,38
TIAHUANACU,atencion odontologica,cirugia bucal menor,2020-04-01,1,2,4,6,5,10,15,21,1,5,0,0,0,0,70
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2020-04-01,1,0,1,6,7,7,19,30,4,9,0,0,0,0,84
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2020-04-01,6,6,26,20,4,11,19,34,3,5,0,0,0,0,134
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2020-04-01,4,1,3,5,1,2,6,10,4,1,0,0,0,0,37
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2020-04-01,0,0,1,1,0,1,2,4,0,1,0,0,0,0,10
TOCO,atencion odontologica,cirugia bucal menor,2020-04-01,1,1,4,1,2,1,2,7,0,2,0,0,0,0,21
TOLATA,atencion odontologica,cirugia bucal menor,2020-04-01,1,5,3,2,0,1,7,5,0,4,0,0,0,0,28
TOLEDO,atencion odontologica,cirugia bucal menor,2020-04-01,2,0,1,9,0,1,5,8,1,1,0,0,0,0,28
TOMAVE,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,1,2,1,0,5,5,4,1,0,0,0,0,19
TOMINA,atencion odontologica,cirugia bucal menor,2020-04-01,1,0,5,9,1,7,11,25,5,1,0,0,0,0,65
TORO TORO,atencion odontologica,cirugia bucal menor,2020-04-01,3,0,2,2,1,3,6,7,1,0,0,0,0,0,25
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2020-04-01,1,1,5,4,0,2,1,2,2,0,0,0,0,0,18
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2020-04-01,0,4,7,3,0,4,3,5,2,4,0,0,0,0,32
TRIGAL,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,cirugia bucal menor,2020-04-01,6,1,11,6,1,9,38,38,8,3,0,0,0,0,121
TUPIZA,atencion odontologica,cirugia bucal menor,2020-04-01,1,2,5,13,5,4,13,28,5,8,0,0,0,0,84
TURCO,atencion odontologica,cirugia bucal menor,2020-04-01,2,1,3,5,5,4,6,15,3,6,0,0,0,0,50
UMALA,atencion odontologica,cirugia bucal menor,2020-04-01,0,1,4,1,2,1,2,6,2,4,0,0,0,0,23
UNCIA,atencion odontologica,cirugia bucal menor,2020-04-01,5,5,10,13,4,7,12,12,0,5,0,0,0,0,73
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2020-04-01,2,3,9,7,4,5,15,34,2,6,0,0,0,0,87
URUBICHA,atencion odontologica,cirugia bucal menor,2020-04-01,0,2,1,1,1,1,5,0,0,1,0,0,0,0,12
UYUNI,atencion odontologica,cirugia bucal menor,2020-04-01,1,2,7,7,3,11,14,36,4,1,0,0,0,0,86
VACAS,atencion odontologica,cirugia bucal menor,2020-04-01,1,0,4,6,2,1,4,9,4,3,0,0,0,0,34
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2020-04-01,0,1,1,2,0,0,2,3,3,0,0,0,0,0,12
VIACHA,atencion odontologica,cirugia bucal menor,2020-04-01,6,8,63,54,12,38,85,122,16,32,0,0,0,0,436
VILA VILA,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,5,4,2,8,3,6,2,1,0,0,0,0,31
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
VILLA MONTES,atencion odontologica,cirugia bucal menor,2020-04-01,2,2,11,7,4,5,20,30,3,0,0,0,0,0,84
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2020-04-01,2,0,2,1,0,2,7,8,3,3,0,0,0,0,28
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,0,0,1,2,1,1,0,0,0,0,0,0,5
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2020-04-01,5,7,23,29,7,10,22,37,3,1,0,0,0,0,144
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2020-04-01,0,5,5,3,3,4,7,14,1,0,0,0,0,0,42
VILLAZON,atencion odontologica,cirugia bucal menor,2020-04-01,3,3,25,31,20,18,46,89,11,6,0,0,0,0,252
VINTO,atencion odontologica,cirugia bucal menor,2020-04-01,9,2,27,24,7,11,18,35,5,4,0,0,0,0,142
VITICHI,atencion odontologica,cirugia bucal menor,2020-04-01,0,1,6,3,4,3,11,19,1,5,0,0,0,0,53
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2020-04-01,1,1,10,6,4,1,11,17,0,0,0,0,0,0,51
WARNES,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,7,6,4,1,3,8,1,0,0,0,0,0,30
YACO,atencion odontologica,cirugia bucal menor,2020-04-01,1,1,5,7,3,3,5,6,4,2,0,0,0,0,37
YACUIBA,atencion odontologica,cirugia bucal menor,2020-04-01,4,2,20,16,7,13,59,89,10,4,0,0,0,0,224
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2020-04-01,3,3,6,8,0,7,7,8,4,11,0,0,0,0,57
YANACACHI,atencion odontologica,cirugia bucal menor,2020-04-01,0,2,1,0,0,1,2,2,0,0,0,0,0,0,8
YAPACANI,atencion odontologica,cirugia bucal menor,2020-04-01,2,3,4,6,1,3,7,8,0,1,0,0,0,0,35
YOCALLA,atencion odontologica,cirugia bucal menor,2020-04-01,0,2,4,10,3,1,7,17,1,2,0,0,0,0,47
YOTALA,atencion odontologica,cirugia bucal menor,2020-04-01,0,2,1,3,1,0,7,7,0,2,0,0,0,0,23
YUNCHARA,atencion odontologica,cirugia bucal menor,2020-04-01,1,1,2,2,4,1,3,14,0,0,0,0,0,0,28
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2020-04-01,0,0,1,6,0,0,1,1,0,0,0,0,0,0,9
ACACIO,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,2,5,1,6,1,4,1,0,0,0,0,0,22
ACHACACHI,atencion odontologica,cirugia bucal menor,2020-05-01,1,4,36,26,11,19,34,69,23,15,0,0,0,0,238
ACHOCALLA,atencion odontologica,cirugia bucal menor,2020-05-01,5,2,11,9,2,6,11,17,5,5,0,0,0,0,73
AIQUILE,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4
ALALAY,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,1,0,1,2,2,0,0,0,0,0,0,6
ALCALA,atencion odontologica,cirugia bucal menor,2020-05-01,3,0,3,7,1,5,12,18,3,3,0,0,0,0,55
ALTO BENI,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,3,6,1,7,9,18,5,0,0,0,0,0,49
ANCORAIMES,atencion odontologica,cirugia bucal menor,2020-05-01,8,6,15,24,7,9,19,45,24,15,0,0,0,0,172
ANDAMARCA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,6,7,0,0,5,7,1,2,0,0,0,0,29
ANTEQUERA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,11,9,2,0,10,14,1,1,0,0,0,0,49
ANZALDO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,3,0,0,6,3,1,2,0,0,0,0,15
APOLO,atencion odontologica,cirugia bucal menor,2020-05-01,1,1,12,9,2,5,8,16,0,1,0,0,0,0,55
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,0,2,2,1,5,6,0,0,0,0,0,0,17
ARANI,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,1,0,2,2,1,1,0,0,0,0,8
ARBIETO,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,14,9,2,6,13,27,4,14,0,0,0,0,91
ARQUE,atencion odontologica,cirugia bucal menor,2020-05-01,2,0,14,12,3,12,9,21,3,2,0,0,0,0,78
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2020-05-01,1,2,0,3,0,0,0,5,1,1,0,0,0,0,13
ATOCHA,atencion odontologica,cirugia bucal menor,2020-05-01,12,4,22,28,15,12,44,56,20,10,0,0,0,0,223
AUCAPATA,atencion odontologica,cirugia bucal menor,2020-05-01,2,4,7,8,3,4,18,15,3,1,0,0,0,0,65
AYATA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,6,7,10,15,20,4,1,0,0,0,0,65
AYO AYO,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,3,4,0,3,5,2,0,1,0,0,0,0,19
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2020-05-01,2,1,8,10,6,4,15,27,2,3,0,0,0,0,78
AZURDUY,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,5,0,5,13,14,0,24,0,0,0,0,63
BATALLAS,atencion odontologica,cirugia bucal menor,2020-05-01,1,1,10,9,5,7,11,16,11,4,0,0,0,0,75
BAURES,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,4,6,0,4,9,1,0,0,0,0,0,25
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,6,8,1,2,1,11,1,2,0,0,0,0,33
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,2,9,2,5,7,8,4,1,0,0,0,0,39
BELLA FLOR,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,3,2,0,1,0,1,0,0,0,0,0,0,8
BERMEJO,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,7,7,4,9,22,40,8,3,0,0,0,0,102
BETANZOS,atencion odontologica,cirugia bucal menor,2020-05-01,7,2,26,22,8,19,46,88,13,7,0,0,0,0,238
BOLIVAR,atencion odontologica,cirugia bucal menor,2020-05-01,0,4,10,7,2,4,6,10,2,2,0,0,0,0,47
BOLPEBRA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
BOYUIBE,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4
BUENA VISTA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,1,0,5,6,0,1,0,0,0,0,14
CABEZAS,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,5,3,2,1,10,9,0,0,0,0,0,0,31
CAIROMA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,7,8,1,4,17,11,3,4,0,0,0,0,56
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2020-05-01,4,3,10,9,4,15,22,38,15,5,0,0,0,0,125
CAJUATA,atencion odontologica,cirugia bucal menor,2020-05-01,1,2,3,1,0,0,3,11,0,3,0,0,0,0,24
CALACOTO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,2,0,0,0,3,0,0,0,0,0,0,6
CALAMARCA,atencion odontologica,cirugia bucal menor,2020-05-01,1,2,12,18,2,15,15,30,5,2,0,0,0,0,102
CAMARGO,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,4,3,0,1,2,11,2,2,0,0,0,0,26
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2020-05-01,1,0,3,5,5,1,4,5,5,1,0,0,0,0,30
CAMIRI,atencion odontologica,cirugia bucal menor,2020-05-01,3,3,3,11,10,12,16,23,13,7,0,0,0,0,101
CAPINOTA,atencion odontologica,cirugia bucal menor,2020-05-01,1,1,2,5,0,0,1,4,3,2,0,0,0,0,19
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2020-05-01,2,2,9,5,7,11,12,31,10,3,0,0,0,0,92
CARACOLLO,atencion odontologica,cirugia bucal menor,2020-05-01,5,9,27,23,8,17,31,39,5,3,0,0,0,0,167
CARANAVI,atencion odontologica,cirugia bucal menor,2020-05-01,3,1,6,7,8,7,14,18,1,6,0,0,0,0,71
CARANGAS,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,2,1,0,0,2,0,0,0,0,0,0,5
CARAPARI,atencion odontologica,cirugia bucal menor,2020-05-01,2,1,16,18,5,5,24,41,3,0,0,0,0,0,115
CARIPUYO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,1,1,1,2,5,1,1,0,0,0,0,13
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,1,0,1,2,4,0,1,0,0,0,0,9
CATACORA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,7,2,2,1,1,4,0,1,0,0,0,0,19
CHACARILLA,atencion odontologica,cirugia bucal menor,2020-05-01,1,2,2,4,2,2,3,10,4,2,0,0,0,0,32
CHALLAPATA,atencion odontologica,cirugia bucal menor,2020-05-01,6,7,25,29,8,20,15,49,15,16,0,0,0,0,190
CHAQUI,atencion odontologica,cirugia bucal menor,2020-05-01,1,1,7,6,0,6,9,15,5,5,0,0,0,0,55
CHARAGUA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,5,8,3,4,10,21,2,4,0,0,0,0,57
CHARAÑA,atencion odontologica,cirugia bucal menor,2020-05-01,2,2,2,6,2,1,1,7,2,2,0,0,0,0,27
CHAYANTA,atencion odontologica,cirugia bucal menor,2020-05-01,5,5,19,28,3,18,20,31,11,7,0,0,0,0,147
CHIMORE,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,1,1,2,1,0,1,0,0,0,0,7
CHIPAYA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,7,0,0,1,0,0,2,0,0,0,0,12
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,0,0,1,1,8,1,0,0,0,0,0,11
CHUA COCANI,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,5,3,0,4,6,7,2,0,0,0,0,0,28
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2020-05-01,3,2,1,3,0,0,3,3,0,2,0,0,0,0,17
CHUMA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,6,9,9,7,38,39,4,8,0,0,0,0,121
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,3,6,0,1,3,4,3,0,0,0,0,0,20
CKOCHAS,atencion odontologica,cirugia bucal menor,2020-05-01,2,2,8,8,3,14,12,30,5,2,0,0,0,0,86
CLIZA,atencion odontologica,cirugia bucal menor,2020-05-01,8,4,11,15,3,9,20,11,10,10,0,0,0,0,101
COBIJA,atencion odontologica,cirugia bucal menor,2020-05-01,0,5,8,23,5,10,34,46,4,4,0,0,0,0,139
COCAPATA,atencion odontologica,cirugia bucal menor,2020-05-01,3,3,16,17,16,29,28,37,8,8,0,0,0,0,165
COCHABAMBA,atencion odontologica,cirugia bucal menor,2020-05-01,23,23,49,50,19,27,67,108,38,20,0,0,0,0,424
COIPASA,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,1,5,1,0,4,2,0,0,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,5,6,0,3,2,7,1,0,0,0,0,0,24
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2020-05-01,0,1,16,17,5,7,17,26,4,6,0,0,0,0,99
COLLANA,atencion odontologica,cirugia bucal menor,2020-05-01,4,0,8,4,4,3,4,17,3,4,0,0,0,0,51
COLOMI,atencion odontologica,cirugia bucal menor,2020-05-01,2,2,11,6,1,8,6,10,1,0,0,0,0,0,47
COLQUECHACA,atencion odontologica,cirugia bucal menor,2020-05-01,17,6,33,42,19,33,59,100,21,19,0,0,0,0,349
COLQUENCHA,atencion odontologica,cirugia bucal menor,2020-05-01,2,0,5,3,8,11,6,15,3,0,0,0,0,0,53
COLQUIRI,atencion odontologica,cirugia bucal menor,2020-05-01,4,7,5,9,3,14,17,20,3,3,0,0,0,0,85
COMANCHE,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,3,1,1,4,2,5,4,1,0,0,0,0,22
COMBAYA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,3,0,0,0,11,10,11,0,0,0,0,0,35
COPACABANA,atencion odontologica,cirugia bucal menor,2020-05-01,3,1,6,12,0,8,13,23,1,1,0,0,0,0,68
CORIPATA,atencion odontologica,cirugia bucal menor,2020-05-01,9,6,13,8,9,5,5,22,1,0,0,0,0,0,78
CORO CORO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,5,6,0,3,7,5,0,1,0,0,0,0,27
COROICO,atencion odontologica,cirugia bucal menor,2020-05-01,6,0,10,11,17,12,39,51,7,4,0,0,0,0,157
CORQUE,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,6,5,3,3,10,6,4,2,0,0,0,0,41
COTAGAITA,atencion odontologica,cirugia bucal menor,2020-05-01,3,1,12,14,4,11,22,32,7,23,0,0,0,0,129
COTOCA,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,6,4,0,6,8,11,2,2,0,0,0,0,41
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,2,2,0,1,0,1,0,0,0,0,0,0,7
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2020-05-01,1,0,4,1,0,0,4,1,1,0,0,0,0,0,12
CUEVO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,1,0,0,1,2,0,0,0,0,0,0,6
CULPINA,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,6,15,4,2,17,26,7,5,0,0,0,0,83
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,10,16,3,4,2,13,0,2,0,0,0,0,50
CURVA,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,2,2,2,1,2,6,3,0,0,0,0,0,19
DESAGUADERO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,3,0,0,2,5,10,4,0,0,0,0,26
EL ALTO,atencion odontologica,cirugia bucal menor,2020-05-01,44,46,123,161,32,74,116,299,41,23,0,0,0,0,959
EL CHORO,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,2,2,0,0,4,7,3,3,0,0,0,0,22
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2020-05-01,0,1,8,8,0,1,8,18,2,4,0,0,0,0,50
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2020-05-01,1,3,6,8,3,4,11,31,9,1,0,0,0,0,77
EL TORNO,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,9,0,3,0,4,19,10,3,0,0,0,0,49
EL VILLAR,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,2,3,3,0,7,9,1,1,0,0,0,0,27
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,7,4,7,4,9,37,4,2,0,0,0,0,74
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2020-05-01,3,1,1,0,0,3,1,3,0,1,0,0,0,0,13
ESCARA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,0,3,0,0,2,5,1,0,0,0,0,0,12
ESCOMA,atencion odontologica,cirugia bucal menor,2020-05-01,2,2,0,0,2,3,6,13,4,0,0,0,0,0,32
ESMERALDA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,2,0,0,0,2,0,0,0,0,0,0,5
FILADELFIA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,3,2,3,0,9,6,2,1,0,0,0,0,27
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,0,0,0,0,2,1,0,0,0,0,0,5
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2020-05-01,0,2,19,25,8,19,29,51,4,23,0,0,0,0,180
GUANAY,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,7,2,2,1,2,8,0,0,0,0,0,0,23
GUAQUI,atencion odontologica,cirugia bucal menor,2020-05-01,1,1,5,11,6,8,17,20,14,6,0,0,0,0,89
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,4,9,1,2,5,11,2,0,0,0,0,0,36
GUTIERREZ,atencion odontologica,cirugia bucal menor,2020-05-01,2,1,21,19,11,12,11,33,1,0,0,0,0,0,111
HUACARETA,atencion odontologica,cirugia bucal menor,2020-05-01,0,2,6,11,0,1,8,16,2,3,0,0,0,0,49
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2020-05-01,1,0,0,5,2,1,6,16,2,0,0,0,0,0,33
HUACHACALLA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,0,0,0,2,0,0,1,0,0,0,0,5
HUANUNI,atencion odontologica,cirugia bucal menor,2020-05-01,2,3,11,9,3,7,21,26,4,0,0,0,0,0,86
HUARACAJE,atencion odontologica,cirugia bucal menor,2020-05-01,2,0,0,3,2,1,4,2,0,0,0,0,0,0,14
HUATAJATA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,11,10,0,1,11,10,4,11,0,0,0,0,59
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2020-05-01,2,0,4,5,0,4,5,6,1,0,0,0,0,0,27
HUMANATA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,8,3,0,2,0,15,2,2,0,0,0,0,32
ICHOCA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,6,3,6,18,3,0,0,0,0,0,37
ICLA,atencion odontologica,cirugia bucal menor,2020-05-01,3,0,5,8,3,12,24,22,8,11,0,0,0,0,96
INCAHUASI,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,2,2,4,9,15,0,0,0,0,0,0,34
INQUISIVI,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,9,7,4,6,16,15,4,2,0,0,0,0,63
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2020-05-01,3,0,6,7,2,2,16,22,6,4,0,0,0,0,68
IXIAMAS,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,6,4,2,5,3,8,0,1,0,0,0,0,30
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2020-05-01,3,1,15,15,8,6,16,13,7,6,0,0,0,0,90
LA ASUNTA,atencion odontologica,cirugia bucal menor,2020-05-01,1,2,11,8,5,8,18,30,2,1,0,0,0,0,86
LA GUARDIA,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,0,0,0,0,1,4,0,0,0,0,0,0,6
LA PAZ,atencion odontologica,cirugia bucal menor,2020-05-01,36,57,139,140,36,64,208,372,90,55,0,0,0,0,1197
LA RIVERA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,2,0,1,0,5,0,0,0,0,0,0,8
LAJA,atencion odontologica,cirugia bucal menor,2020-05-01,8,2,11,12,7,8,13,39,3,5,0,0,0,0,108
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,3,0,0,1,3,0,1,0,0,0,0,10
LLALLAGUA,atencion odontologica,cirugia bucal menor,2020-05-01,7,9,25,15,0,17,20,39,8,10,0,0,0,0,150
LLICA,atencion odontologica,cirugia bucal menor,2020-05-01,2,2,4,3,4,6,8,6,0,2,0,0,0,0,37
LORETO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,0,0,4,0,4,1,0,0,0,0,10
LURIBAY,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,1,1,2,3,5,5,0,1,0,0,0,0,19
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,9,2,1,4,15,3,6,0,0,0,0,42
MACHARETI,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,3,2,1,3,9,11,3,1,0,0,0,0,33
MAGDALENA,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,3,0,1,2,0,3,0,0,0,0,0,0,10
MAIRANA,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4
MALLA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,2,0,0,3,6,3,1,0,0,0,0,0,15
MAPIRI,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,6,7,3,4,4,13,3,0,0,0,0,0,41
MECAPACA,atencion odontologica,cirugia bucal menor,2020-05-01,2,3,8,13,4,8,24,37,6,4,0,0,0,0,109
MIZQUE,atencion odontologica,cirugia bucal menor,2020-05-01,0,1,20,14,2,11,9,17,10,7,0,0,0,0,91
MOCOMOCO,atencion odontologica,cirugia bucal menor,2020-05-01,4,2,11,20,11,24,39,39,6,4,0,0,0,0,160
MOJINETE,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,5,8,2,1,7,11,0,2,0,0,0,0,36
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2020-05-01,0,4,13,8,4,1,11,12,2,6,0,0,0,0,61
MONTERO,atencion odontologica,cirugia bucal menor,2020-05-01,2,5,1,6,2,4,15,23,1,3,0,0,0,0,62
MORO MORO,atencion odontologica,cirugia bucal menor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,13,14,10,5,11,34,6,10,0,0,0,0,104
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2020-05-01,0,1,3,1,2,0,1,6,1,0,0,0,0,0,15
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2020-05-01,1,0,0,0,1,1,1,0,1,0,0,0,0,0,5
