,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
PALOS BLANCOS,atencion odontologica,consulta repetida,2020-04-01,0,0,3,1,0,0,1,3,0,0,0,0,0,0,8
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2020-04-01,1,0,0,0,0,0,0,2,0,0,0,1,0,0,4
PAZÑA,atencion odontologica,consulta repetida,2020-04-01,0,0,4,3,5,1,2,5,0,1,0,1,0,0,22
POCOATA,atencion odontologica,consulta repetida,2020-04-01,1,1,0,0,0,1,6,3,1,0,0,0,0,0,13
POCONA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
POJO (CBBA),atencion odontologica,consulta repetida,2020-04-01,1,0,0,1,0,0,2,4,0,0,0,0,0,1,9
POOPO,atencion odontologica,consulta repetida,2020-04-01,0,0,1,1,2,2,9,9,2,1,0,0,0,0,27
PORCO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
POROMA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,consulta repetida,2020-04-01,0,1,1,0,0,0,1,2,0,0,0,0,0,0,5
POTOSI,atencion odontologica,consulta repetida,2020-04-01,11,3,20,16,5,9,105,68,8,9,0,0,0,0,254
PRESTO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,3,7,1,1,0,0,0,0,0,13
PUCARANI,atencion odontologica,consulta repetida,2020-04-01,1,1,0,0,0,0,4,6,0,0,0,0,0,0,12
PUERTO ACOSTA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,0,2,0,3,1,0,0,0,0,0,7
PUERTO CARABUCO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2020-04-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PUERTO RICO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO SUAREZ,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2020-04-01,1,1,1,3,0,5,3,10,0,0,0,2,0,1,27
PUNA,atencion odontologica,consulta repetida,2020-04-01,0,1,3,0,1,2,4,4,0,0,0,0,0,0,15
PUNATA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,2,0,1,0,4,0,0,0,0,0,0,7
QUIABAYA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,consulta repetida,2020-04-01,1,2,8,1,0,0,11,8,4,4,0,0,0,0,39
QUIME,atencion odontologica,consulta repetida,2020-04-01,1,1,1,1,0,0,4,2,0,0,0,0,0,0,10
RAVELO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,1,4,1,2,0,0,0,0,0,0,9
REYES,atencion odontologica,consulta repetida,2020-04-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,consulta repetida,2020-04-01,0,0,1,2,3,2,2,3,1,35,0,0,0,0,49
RURRENABAQUE,atencion odontologica,consulta repetida,2020-04-01,2,1,2,0,0,0,3,2,1,1,0,0,0,0,12
SABAYA,atencion odontologica,consulta repetida,2020-04-01,0,0,5,3,0,5,5,5,1,0,0,0,0,0,24
SACABA,atencion odontologica,consulta repetida,2020-04-01,1,2,4,2,1,1,0,5,0,0,0,0,0,0,16
SACACA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAIPINA,atencion odontologica,consulta repetida,2020-04-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2020-04-01,0,0,2,2,0,4,10,11,5,2,0,0,0,0,36
SAMAIPATA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,consulta repetida,2020-04-01,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,2,0,0,8,10,1,1,0,0,0,0,22
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2020-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,consulta repetida,2020-04-01,0,0,2,1,0,0,3,6,1,1,0,0,0,0,14
SAN BORJA,atencion odontologica,consulta repetida,2020-04-01,0,1,1,1,0,1,7,12,0,0,0,0,0,0,23
SAN CARLOS,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,4,3,1,5,3,0,0,0,0,0,16
SAN IGNACIO,atencion odontologica,consulta repetida,2020-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,consulta repetida,2020-04-01,0,0,0,3,0,1,3,4,0,3,0,0,0,2,16
SAN JULIAN,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,1,5,1,0,0,0,0,0,0,8
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2020-04-01,0,0,1,2,1,0,4,8,0,1,0,0,0,0,17
SAN LUCAS,atencion odontologica,consulta repetida,2020-04-01,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,3,3,5,1,1,0,0,0,3,16
SAN RAFAEL,atencion odontologica,consulta repetida,2020-04-01,0,0,1,0,1,0,0,6,0,0,0,0,0,0,8
SAN RAMON BENI,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2020-04-01,0,0,2,0,0,3,20,26,4,2,0,2,0,0,59
SANTA ROSA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2020-04-01,0,0,1,1,2,2,1,7,0,0,0,0,0,0,14
SANTIAGO DE CALLAPA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2020-04-01,1,0,0,4,1,1,11,10,2,2,0,2,0,0,34
SANTIVAÑES,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,0,0,2,0,1,1,0,0,0,0,5
SHINAOTA,atencion odontologica,consulta repetida,2020-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SICAYA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,consulta repetida,2020-04-01,32,60,22,8,0,8,7,44,6,14,0,0,0,0,201
SOPACHUY,atencion odontologica,consulta repetida,2020-04-01,3,2,1,0,1,2,2,4,3,0,0,1,0,0,19
SORACACHI,atencion odontologica,consulta repetida,2020-04-01,3,0,1,5,1,6,4,17,4,0,0,2,0,1,44
SUCRE,atencion odontologica,consulta repetida,2020-04-01,1,6,1,3,2,8,24,34,0,3,0,1,0,0,83
TACOPAYA,atencion odontologica,consulta repetida,2020-04-01,0,0,1,1,0,3,2,14,4,1,0,5,0,1,32
TAHUA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
TAPACARI,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,4,3,3,0,0,0,0,0,4,15
TARABUCO,atencion odontologica,consulta repetida,2020-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TARACO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TARATA,atencion odontologica,consulta repetida,2020-04-01,0,0,1,1,0,0,2,1,0,0,0,0,0,0,5
TARIJA,atencion odontologica,consulta repetida,2020-04-01,1,1,4,2,4,3,21,22,11,3,0,0,0,0,72
TARVITA,atencion odontologica,consulta repetida,2020-04-01,0,2,1,3,1,8,4,5,5,2,0,0,0,0,31
TEOPONTE,atencion odontologica,consulta repetida,2020-04-01,0,0,1,1,0,0,0,2,0,0,0,0,0,0,4
TIAHUANACU,atencion odontologica,consulta repetida,2020-04-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,consulta repetida,2020-04-01,0,0,2,2,0,1,1,2,0,0,0,0,0,0,8
TIQUIPAYA,atencion odontologica,consulta repetida,2020-04-01,1,0,2,7,1,2,2,6,1,0,0,0,0,1,23
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2020-04-01,2,0,0,0,0,1,1,1,0,0,0,1,0,0,6
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4
TOCO,atencion odontologica,consulta repetida,2020-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TOLEDO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
TOMAVE,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TOMINA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,0,0,2,0,1,0,0,0,0,0,4
TORO TORO,atencion odontologica,consulta repetida,2020-04-01,1,0,2,0,0,3,1,0,0,0,0,0,0,0,7
TOTORA(CBBA),atencion odontologica,consulta repetida,2020-04-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
TOTORA(ORR),atencion odontologica,consulta repetida,2020-04-01,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5
TRINIDAD,atencion odontologica,consulta repetida,2020-04-01,2,0,0,0,0,1,4,6,2,0,0,0,0,0,15
TUPIZA,atencion odontologica,consulta repetida,2020-04-01,0,1,0,8,7,6,15,21,10,0,0,0,0,0,68
TURCO,atencion odontologica,consulta repetida,2020-04-01,0,1,0,12,0,14,11,20,10,0,0,0,0,0,68
UNCIA,atencion odontologica,consulta repetida,2020-04-01,1,0,5,2,3,2,14,1,0,0,0,0,0,0,28
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2020-04-01,0,0,1,0,0,0,4,7,0,1,0,0,0,0,13
UYUNI,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VACAS,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
VALLEGRANDE,atencion odontologica,consulta repetida,2020-04-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3
VIACHA,atencion odontologica,consulta repetida,2020-04-01,4,0,4,2,2,10,11,21,6,4,0,0,0,0,64
VILLA MONTES,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
VILLA RIVERO,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4
VILLA TUNARI,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,consulta repetida,2020-04-01,1,2,3,10,1,4,10,19,2,1,0,2,0,1,56
VITICHI,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,6,3,16,25,0,0,0,0,0,0,50
WARNES,atencion odontologica,consulta repetida,2020-04-01,0,0,0,10,0,2,4,8,0,0,0,0,0,0,24
YACUIBA,atencion odontologica,consulta repetida,2020-04-01,0,0,6,5,0,2,12,10,1,0,0,0,0,0,36
YAMPARAEZ,atencion odontologica,consulta repetida,2020-04-01,1,1,0,3,0,0,2,2,0,0,0,1,0,0,10
YAPACANI,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
YOCALLA,atencion odontologica,consulta repetida,2020-04-01,0,7,6,1,0,0,2,7,0,0,0,2,0,0,25
YOTALA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,1,0,3,0,4,0,0,0,0,0,0,8
YUNCHARA,atencion odontologica,consulta repetida,2020-04-01,0,0,0,0,1,0,2,20,0,0,0,0,0,0,23
ACACIO,atencion odontologica,consulta repetida,2020-05-01,0,5,4,1,0,12,5,21,2,0,0,6,0,0,56
ACHACACHI,atencion odontologica,consulta repetida,2020-05-01,0,0,2,4,5,6,16,21,7,0,0,2,0,0,63
AIQUILE,atencion odontologica,consulta repetida,2020-05-01,0,0,1,0,0,1,1,4,0,0,0,0,0,0,7
ALALAY,atencion odontologica,consulta repetida,2020-05-01,0,0,4,3,0,0,1,1,0,0,0,0,0,0,9
ALCALA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
ALTO BENI,atencion odontologica,consulta repetida,2020-05-01,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4
ANCORAIMES,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
ANDAMARCA,atencion odontologica,consulta repetida,2020-05-01,0,0,1,0,1,0,0,5,0,1,0,0,0,0,8
ANTEQUERA,atencion odontologica,consulta repetida,2020-05-01,0,1,5,7,1,0,6,4,0,1,0,0,0,0,25
ARAMPAMPA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,2,1,3,2,0,0,0,0,0,0,8
ARANI,atencion odontologica,consulta repetida,2020-05-01,1,0,2,0,1,2,0,0,0,0,0,0,0,0,6
ARBIETO,atencion odontologica,consulta repetida,2020-05-01,0,1,1,2,0,0,1,1,1,2,0,0,0,0,9
ARQUE,atencion odontologica,consulta repetida,2020-05-01,0,0,6,2,0,1,1,10,0,0,0,1,0,2,23
ATOCHA,atencion odontologica,consulta repetida,2020-05-01,12,3,10,31,24,24,41,75,15,11,0,2,0,0,248
AYO AYO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2020-05-01,0,0,2,3,0,1,4,3,1,1,0,0,0,0,15
AZURDUY,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,0,4,10,0,2,0,0,0,0,17
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2020-05-01,0,0,1,1,1,1,3,0,0,0,0,0,0,0,7
BELEN DE URMIRI,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
BERMEJO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
BETANZOS,atencion odontologica,consulta repetida,2020-05-01,1,0,2,0,1,2,2,3,3,0,0,0,0,0,14
CABEZAS,atencion odontologica,consulta repetida,2020-05-01,0,0,2,0,8,3,4,4,0,0,0,0,0,0,21
CAIROMA,atencion odontologica,consulta repetida,2020-05-01,7,0,6,1,0,6,7,2,0,4,0,0,0,0,33
"CAIZA ""D""",atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CALAMARCA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,2,0,2,1,0,0,0,0,0,0,0,5
CAMARGO,atencion odontologica,consulta repetida,2020-05-01,1,2,0,1,1,0,1,7,0,1,0,1,0,1,16
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2020-05-01,2,0,1,2,3,4,2,15,9,0,0,0,0,0,38
CAMIRI,atencion odontologica,consulta repetida,2020-05-01,0,0,2,0,1,2,9,7,4,3,0,1,0,0,29
CAPINOTA,atencion odontologica,consulta repetida,2020-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CAQUIAVIRI,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
CARACOLLO,atencion odontologica,consulta repetida,2020-05-01,5,3,10,6,2,3,7,13,0,1,0,7,0,0,57
CARANAVI,atencion odontologica,consulta repetida,2020-05-01,0,0,2,1,1,0,3,1,0,1,0,0,0,0,9
CARANGAS,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,consulta repetida,2020-05-01,0,0,3,0,3,6,3,9,0,0,0,1,0,0,25
CHALLAPATA,atencion odontologica,consulta repetida,2020-05-01,6,2,2,0,4,6,1,20,0,2,0,0,0,5,48
CHAQUI,atencion odontologica,consulta repetida,2020-05-01,0,1,0,0,0,5,1,8,1,0,0,2,0,0,18
CHARAGUA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
CHARAÑA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,2,1,2,0,0,0,0,0,6
CHAYANTA,atencion odontologica,consulta repetida,2020-05-01,2,0,0,0,0,0,2,2,1,0,0,0,0,0,7
CHIPAYA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CHUMA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,1,5,6,0,0,0,0,0,0,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,2,1,0,4,0,0,0,1,0,0,8
CKOCHAS,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
CLIZA,atencion odontologica,consulta repetida,2020-05-01,3,0,4,7,2,3,5,6,1,0,0,0,0,0,31
COBIJA,atencion odontologica,consulta repetida,2020-05-01,4,1,1,7,4,1,15,15,0,0,0,0,0,0,48
COCAPATA,atencion odontologica,consulta repetida,2020-05-01,2,3,5,5,1,9,15,15,1,1,0,2,0,2,61
COCHABAMBA,atencion odontologica,consulta repetida,2020-05-01,23,6,89,75,57,48,146,185,70,54,0,0,0,0,753
COIPASA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
"COLCHA ""K""",atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,1,2,4,0,0,0,0,0,0,8
COLLANA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,consulta repetida,2020-05-01,0,0,7,5,5,10,16,8,2,1,0,0,0,0,54
COLQUIRI,atencion odontologica,consulta repetida,2020-05-01,0,0,1,1,0,4,1,1,1,0,0,0,0,0,9
CORO CORO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORQUE,atencion odontologica,consulta repetida,2020-05-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
COTAGAITA,atencion odontologica,consulta repetida,2020-05-01,1,1,2,9,2,15,6,47,2,3,0,3,0,4,95
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4
CUEVO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,2,2,0,0,3,0,0,0,0,7
CULPINA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,1,2,5,12,0,1,0,0,0,0,21
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2020-05-01,2,0,0,1,0,2,11,6,0,0,0,0,0,0,22
EL ALTO,atencion odontologica,consulta repetida,2020-05-01,13,8,16,9,9,14,23,37,3,4,0,2,0,0,138
EL CHORO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,3,0,2,0,0,0,0,0,0,0,5
EL PUENTE(STC),atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,consulta repetida,2020-05-01,1,0,1,0,0,0,3,2,0,0,0,0,0,0,7
EL TORNO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EL VILLAR,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,1,0,1,4,1,0,0,0,0,0,8
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2020-05-01,0,0,0,2,1,0,0,8,1,0,0,0,0,0,12
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2020-05-01,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5
ESCOMA,atencion odontologica,consulta repetida,2020-05-01,0,0,1,2,1,5,5,5,2,0,0,0,0,0,21
ESMERALDA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,1,0,2,1,2,0,0,0,0,0,7
FILADELFIA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,1,0,1,4,0,1,0,0,0,0,7
GUANAY,atencion odontologica,consulta repetida,2020-05-01,0,0,0,4,2,1,1,5,1,0,0,0,0,0,14
GUAYARAMERIN,atencion odontologica,consulta repetida,2020-05-01,0,1,3,3,1,1,17,22,1,3,0,0,0,0,52
GUTIERREZ,atencion odontologica,consulta repetida,2020-05-01,0,7,0,5,0,4,2,19,1,0,0,6,0,0,44
HUACARETA,atencion odontologica,consulta repetida,2020-05-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2020-05-01,1,0,0,3,1,0,0,1,0,0,0,0,0,0,6
HUACHACALLA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,2,1,1,3,2,0,4,0,0,0,0,13
HUANUNI,atencion odontologica,consulta repetida,2020-05-01,0,3,4,3,0,11,13,10,0,2,0,0,0,0,46
HUARACAJE,atencion odontologica,consulta repetida,2020-05-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
HUATAJATA,atencion odontologica,consulta repetida,2020-05-01,2,4,4,5,0,7,1,12,3,0,0,0,0,0,38
HUAYLLAMARCA,atencion odontologica,consulta repetida,2020-05-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
HUMANATA,atencion odontologica,consulta repetida,2020-05-01,2,2,4,3,1,1,0,11,1,1,0,0,0,0,26
ICLA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
INCAHUASI,atencion odontologica,consulta repetida,2020-05-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
INQUISIVI,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IXIAMAS,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
LA ASUNTA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,0,4,4,0,0,0,0,0,0,9
LA PAZ,atencion odontologica,consulta repetida,2020-05-01,27,14,37,52,19,37,144,240,65,61,0,6,0,0,702
LA RIVERA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,2,5,8,0,1,0,0,0,0,16
LAS CARRERAS,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,2,4,0,1,0,0,0,0,7
LLALLAGUA,atencion odontologica,consulta repetida,2020-05-01,4,0,4,2,1,5,10,16,9,5,0,0,0,0,56
MACHACAMARCA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,10,0,0,4,16,2,7,0,0,0,0,39
MACHARETI,atencion odontologica,consulta repetida,2020-05-01,3,4,0,0,0,4,0,8,0,0,0,9,0,3,31
MAGDALENA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MAPIRI,atencion odontologica,consulta repetida,2020-05-01,0,0,1,0,0,0,0,6,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,consulta repetida,2020-05-01,0,3,0,3,3,0,2,4,2,2,0,0,0,0,19
MIZQUE,atencion odontologica,consulta repetida,2020-05-01,0,1,25,6,5,9,8,15,5,2,0,0,0,0,76
MOCOMOCO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,1,0,0,1,5,0,0,0,0,0,0,7
MOJINETE,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MONTEAGUDO,atencion odontologica,consulta repetida,2020-05-01,0,0,0,5,0,2,2,4,0,0,0,0,0,0,13
MONTERO,atencion odontologica,consulta repetida,2020-05-01,1,0,2,2,0,1,1,5,1,0,0,0,0,0,13
MOROCHATA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2020-05-01,0,2,0,0,0,0,2,1,0,0,0,0,0,0,5
OCURI,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
OMEREQUE,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,1,0,2,1,0,1,0,0,0,0,5
ORURO,atencion odontologica,consulta repetida,2020-05-01,40,13,46,68,30,33,189,220,22,18,0,17,0,2,698
PADCAYA,atencion odontologica,consulta repetida,2020-05-01,0,0,0,0,1,1,3,14,0,0,0,0,0,0,19
