,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2020-03-01,10,2,13,16,2,25,25,41,1,1,0,2,0,0,138
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2020-03-01,2,3,4,5,0,12,12,7,7,12,0,1,0,0,65
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2020-03-01,79,32,99,114,26,46,76,136,98,95,0,20,0,5,826
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2020-03-01,18,23,17,22,42,29,27,122,21,24,0,23,0,39,407
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2020-03-01,2,2,3,11,5,8,5,20,3,4,0,0,0,0,63
SANTIVAÑES,atencion odontologica,consulta nueva,2020-03-01,17,13,14,22,21,35,55,143,59,47,0,0,0,2,428
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2020-03-01,16,14,8,13,2,11,15,30,34,44,0,2,0,3,192
SAPAHAQUI,atencion odontologica,consulta nueva,2020-03-01,24,12,31,35,18,19,36,81,10,4,0,13,0,4,287
SENA,atencion odontologica,consulta nueva,2020-03-01,19,9,42,20,4,10,19,73,4,2,0,4,0,18,224
SHINAOTA,atencion odontologica,consulta nueva,2020-03-01,20,16,21,31,8,15,12,82,4,8,0,6,0,9,232
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2020-03-01,12,14,17,19,19,30,52,86,16,17,0,1,0,2,285
SICAYA,atencion odontologica,consulta nueva,2020-03-01,0,0,4,1,2,0,3,10,3,0,0,0,0,0,23
SIPE SIPE,atencion odontologica,consulta nueva,2020-03-01,115,116,287,261,60,131,72,413,27,66,0,14,0,2,1564
SOPACHUY,atencion odontologica,consulta nueva,2020-03-01,15,5,17,45,13,20,12,56,6,0,0,4,0,1,194
SORACACHI,atencion odontologica,consulta nueva,2020-03-01,73,63,160,172,36,47,50,151,86,79,0,18,0,8,943
SORATA,atencion odontologica,consulta nueva,2020-03-01,29,20,54,74,30,71,57,97,11,10,0,21,0,2,476
SUCRE,atencion odontologica,consulta nueva,2020-03-01,527,570,742,797,217,527,784,2041,214,122,0,220,0,33,6794
TACACHI,atencion odontologica,consulta nueva,2020-03-01,0,0,0,0,2,2,2,3,2,7,0,0,0,0,18
TACACOMA,atencion odontologica,consulta nueva,2020-03-01,12,1,14,20,9,17,17,59,1,3,0,22,0,10,185
TACOPAYA,atencion odontologica,consulta nueva,2020-03-01,2,2,6,13,7,16,23,51,35,21,0,7,0,0,183
TAHUA,atencion odontologica,consulta nueva,2020-03-01,32,20,15,18,3,6,4,23,6,3,0,15,0,0,145
TAPACARI,atencion odontologica,consulta nueva,2020-03-01,29,22,75,89,58,57,68,132,17,17,0,8,0,0,572
TARABUCO,atencion odontologica,consulta nueva,2020-03-01,74,69,105,96,27,92,66,203,28,43,0,43,0,12,858
TARACO,atencion odontologica,consulta nueva,2020-03-01,3,0,15,11,6,4,23,35,23,18,0,7,0,0,145
TARATA,atencion odontologica,consulta nueva,2020-03-01,8,2,11,15,6,13,33,55,11,15,0,0,0,0,169
TARIJA,atencion odontologica,consulta nueva,2020-03-01,108,112,451,514,146,227,631,1325,127,123,0,138,0,7,3909
TARVITA,atencion odontologica,consulta nueva,2020-03-01,101,75,47,79,37,60,103,169,27,10,0,11,0,4,723
TEOPONTE,atencion odontologica,consulta nueva,2020-03-01,21,29,72,80,5,22,35,72,4,5,0,14,0,7,366
TIAHUANACU,atencion odontologica,consulta nueva,2020-03-01,12,11,33,22,17,29,19,82,11,14,0,13,0,5,268
TINGUIPAYA,atencion odontologica,consulta nueva,2020-03-01,11,9,43,60,19,34,49,125,39,43,0,8,0,1,441
TIPUANI,atencion odontologica,consulta nueva,2020-03-01,6,1,14,12,0,6,5,14,15,0,0,0,0,0,73
TIQUIPAYA,atencion odontologica,consulta nueva,2020-03-01,255,319,398,439,93,267,317,684,48,38,0,33,0,33,2924
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2020-03-01,29,47,67,60,35,91,34,125,22,16,0,8,0,6,540
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2020-03-01,1,8,11,6,1,15,18,19,5,5,0,2,0,0,91
TOCO,atencion odontologica,consulta nueva,2020-03-01,2,10,23,32,5,22,12,62,12,15,0,2,0,0,197
TODOS SANTOS,atencion odontologica,consulta nueva,2020-03-01,0,1,4,2,2,0,4,1,0,3,0,0,0,0,17
TOLATA,atencion odontologica,consulta nueva,2020-03-01,5,5,5,12,3,7,5,28,9,15,0,3,0,0,97
TOLEDO,atencion odontologica,consulta nueva,2020-03-01,8,7,46,61,9,9,11,29,2,4,0,1,0,0,187
TOMAVE,atencion odontologica,consulta nueva,2020-03-01,16,41,37,23,8,29,36,80,11,10,0,0,0,1,292
TOMINA,atencion odontologica,consulta nueva,2020-03-01,28,33,35,64,8,87,94,155,18,6,0,4,0,0,532
TORO TORO,atencion odontologica,consulta nueva,2020-03-01,56,35,37,40,11,34,36,115,17,25,0,8,0,14,428
TOTORA(CBBA),atencion odontologica,consulta nueva,2020-03-01,33,22,16,49,10,22,33,47,2,8,0,5,0,3,250
TOTORA(ORR),atencion odontologica,consulta nueva,2020-03-01,1,3,18,6,3,8,9,23,5,10,0,8,0,1,95
TRIGAL,atencion odontologica,consulta nueva,2020-03-01,3,2,5,15,1,3,12,32,8,0,0,2,0,1,84
TRINIDAD,atencion odontologica,consulta nueva,2020-03-01,92,74,219,240,85,115,216,579,86,18,0,71,0,8,1803
TUPIZA,atencion odontologica,consulta nueva,2020-03-01,34,34,66,57,25,44,104,190,47,35,0,33,0,8,677
TURCO,atencion odontologica,consulta nueva,2020-03-01,12,27,22,18,8,17,45,78,22,12,0,3,0,5,269
UMALA,atencion odontologica,consulta nueva,2020-03-01,8,1,2,14,7,12,10,10,2,5,0,1,0,0,72
UNCIA,atencion odontologica,consulta nueva,2020-03-01,42,45,60,138,15,68,44,128,26,30,0,20,0,4,620
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2020-03-01,23,21,29,55,40,51,68,200,17,19,0,7,0,0,530
URUBICHA,atencion odontologica,consulta nueva,2020-03-01,0,0,0,1,0,2,6,12,1,0,0,1,0,0,23
UYUNI,atencion odontologica,consulta nueva,2020-03-01,34,68,76,50,18,40,21,122,40,26,0,16,0,2,513
VACAS,atencion odontologica,consulta nueva,2020-03-01,10,7,80,66,11,42,26,95,16,11,0,0,0,2,366
VALLEGRANDE,atencion odontologica,consulta nueva,2020-03-01,48,76,59,78,15,17,31,125,21,28,0,2,0,26,526
VIACHA,atencion odontologica,consulta nueva,2020-03-01,132,143,284,259,68,101,121,351,63,51,0,15,0,13,1601
VILA VILA,atencion odontologica,consulta nueva,2020-03-01,0,3,8,23,2,11,29,37,10,0,0,1,0,0,124
VILLA CHARCAS,atencion odontologica,consulta nueva,2020-03-01,19,27,10,13,15,37,15,49,1,0,0,9,0,1,196
VILLA MONTES,atencion odontologica,consulta nueva,2020-03-01,18,23,85,110,66,85,143,280,34,6,0,16,0,4,870
VILLA RIVERO,atencion odontologica,consulta nueva,2020-03-01,9,19,27,32,15,13,40,52,11,23,0,0,0,0,241
VILLA SERRANO,atencion odontologica,consulta nueva,2020-03-01,88,80,68,58,11,16,34,63,8,0,0,8,0,0,434
VILLA TUNARI,atencion odontologica,consulta nueva,2020-03-01,47,77,167,232,71,185,202,401,31,23,0,30,0,8,1474
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2020-03-01,107,67,92,114,34,45,53,162,4,11,0,15,0,17,721
VILLAZON,atencion odontologica,consulta nueva,2020-03-01,83,71,108,180,44,77,124,269,40,42,0,30,0,6,1074
VINTO,atencion odontologica,consulta nueva,2020-03-01,154,174,209,347,107,217,173,700,36,67,0,11,0,2,2197
VITICHI,atencion odontologica,consulta nueva,2020-03-01,11,15,60,67,7,15,39,71,5,12,0,0,0,5,307
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2020-03-01,9,4,33,31,8,6,15,22,1,1,0,0,0,0,130
WARNES,atencion odontologica,consulta nueva,2020-03-01,59,94,110,121,20,55,149,221,29,26,0,9,0,3,896
YACO,atencion odontologica,consulta nueva,2020-03-01,9,10,4,3,15,15,20,21,2,3,0,3,0,0,105
YACUIBA,atencion odontologica,consulta nueva,2020-03-01,45,54,112,151,66,104,230,456,43,31,0,11,0,1,1304
YAMPARAEZ,atencion odontologica,consulta nueva,2020-03-01,49,61,19,36,12,25,33,66,14,18,0,9,0,0,342
YANACACHI,atencion odontologica,consulta nueva,2020-03-01,15,28,40,50,11,23,21,16,3,4,0,0,0,2,213
YAPACANI,atencion odontologica,consulta nueva,2020-03-01,51,33,76,109,65,92,77,228,22,11,0,8,0,3,775
YOCALLA,atencion odontologica,consulta nueva,2020-03-01,19,22,20,33,6,24,26,85,15,8,0,17,0,11,286
YOTALA,atencion odontologica,consulta nueva,2020-03-01,10,0,31,3,11,22,31,47,1,9,0,6,0,1,172
YUNCHARA,atencion odontologica,consulta nueva,2020-03-01,8,6,26,27,8,16,20,70,8,5,0,1,0,0,195
ZUDAÑEZ,atencion odontologica,consulta nueva,2020-03-01,14,12,21,21,1,20,18,41,0,2,0,13,0,3,166
ACACIO,atencion odontologica,consulta nueva,2020-04-01,1,0,5,4,0,20,4,4,2,2,0,1,0,2,45
ACHACACHI,atencion odontologica,consulta nueva,2020-04-01,25,12,35,40,26,60,105,138,39,30,0,6,0,6,522
ACHOCALLA,atencion odontologica,consulta nueva,2020-04-01,7,5,12,10,8,9,17,22,1,0,0,6,0,1,98
AIQUILE,atencion odontologica,consulta nueva,2020-04-01,0,0,2,2,1,3,13,24,19,9,0,1,0,0,74
ALALAY,atencion odontologica,consulta nueva,2020-04-01,0,0,1,2,0,2,2,4,0,1,0,2,0,0,14
ALCALA,atencion odontologica,consulta nueva,2020-04-01,18,10,2,3,2,6,7,22,0,0,0,4,0,3,77
ALTO BENI,atencion odontologica,consulta nueva,2020-04-01,10,2,13,5,19,14,25,17,0,6,0,0,0,0,111
ANCORAIMES,atencion odontologica,consulta nueva,2020-04-01,5,1,9,10,10,12,36,31,12,5,0,2,0,1,134
ANDAMARCA,atencion odontologica,consulta nueva,2020-04-01,4,0,3,16,2,6,6,32,5,12,0,9,0,0,95
ANTEQUERA,atencion odontologica,consulta nueva,2020-04-01,6,7,27,36,14,37,31,39,1,7,0,7,0,0,212
ANZALDO,atencion odontologica,consulta nueva,2020-04-01,0,0,2,2,2,3,15,9,0,4,0,0,0,0,37
APOLO,atencion odontologica,consulta nueva,2020-04-01,1,2,0,0,5,0,7,3,2,0,0,0,0,0,20
ARAMPAMPA,atencion odontologica,consulta nueva,2020-04-01,32,19,26,33,0,19,21,30,2,5,0,14,0,6,207
ARANI,atencion odontologica,consulta nueva,2020-04-01,7,6,25,6,0,2,7,4,1,1,0,0,0,0,59
ARBIETO,atencion odontologica,consulta nueva,2020-04-01,13,9,16,5,3,5,21,42,7,3,0,1,0,1,126
ARQUE,atencion odontologica,consulta nueva,2020-04-01,10,24,18,12,8,10,16,38,5,6,0,8,0,3,158
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2020-04-01,17,6,13,8,0,4,3,25,2,0,0,15,0,1,94
ATOCHA,atencion odontologica,consulta nueva,2020-04-01,8,10,38,57,19,29,86,99,14,18,0,14,0,0,392
AUCAPATA,atencion odontologica,consulta nueva,2020-04-01,3,4,8,18,3,19,18,34,2,3,0,1,0,2,115
AYATA,atencion odontologica,consulta nueva,2020-04-01,1,3,10,8,7,11,19,15,1,4,0,2,0,2,83
AYO AYO,atencion odontologica,consulta nueva,2020-04-01,0,3,3,5,2,7,4,12,6,3,0,0,0,0,45
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2020-04-01,9,11,8,8,10,25,52,63,6,1,0,5,0,8,206
AZURDUY,atencion odontologica,consulta nueva,2020-04-01,3,8,12,7,2,19,14,78,6,4,0,22,0,0,175
BATALLAS,atencion odontologica,consulta nueva,2020-04-01,0,0,0,0,0,1,3,5,1,1,0,0,0,0,11
BAURES,atencion odontologica,consulta nueva,2020-04-01,3,5,5,0,6,5,17,9,4,0,0,1,0,0,55
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2020-04-01,4,0,4,7,0,7,16,12,1,0,0,1,0,0,52
BELEN DE URMIRI,atencion odontologica,consulta nueva,2020-04-01,2,0,7,8,4,6,24,27,7,2,0,4,0,0,91
BELLA FLOR,atencion odontologica,consulta nueva,2020-04-01,2,0,0,0,0,2,1,4,0,0,0,6,0,0,15
BERMEJO,atencion odontologica,consulta nueva,2020-04-01,6,1,13,19,7,11,18,39,2,0,0,1,0,1,118
BETANZOS,atencion odontologica,consulta nueva,2020-04-01,2,7,32,18,26,47,58,102,28,15,0,9,0,5,349
BOLIVAR,atencion odontologica,consulta nueva,2020-04-01,1,0,5,6,0,2,4,9,1,2,0,2,0,2,34
BOLPEBRA,atencion odontologica,consulta nueva,2020-04-01,1,0,3,2,4,1,1,2,0,0,0,0,0,0,14
BOYUIBE,atencion odontologica,consulta nueva,2020-04-01,0,2,1,0,0,0,0,4,1,1,0,0,0,0,9
BUENA VISTA,atencion odontologica,consulta nueva,2020-04-01,1,1,0,1,1,0,4,5,0,0,0,0,0,0,13
CABEZAS,atencion odontologica,consulta nueva,2020-04-01,2,0,3,1,1,1,3,9,2,0,0,0,0,0,22
CAIROMA,atencion odontologica,consulta nueva,2020-04-01,1,2,8,19,2,32,38,23,7,7,0,2,0,2,143
"CAIZA ""D""",atencion odontologica,consulta nueva,2020-04-01,3,4,2,4,0,8,3,22,6,9,0,3,0,1,65
CAJUATA,atencion odontologica,consulta nueva,2020-04-01,3,2,11,2,0,1,6,13,4,0,0,0,0,0,42
CALACOTO,atencion odontologica,consulta nueva,2020-04-01,0,0,2,2,0,2,5,3,0,0,0,0,0,0,14
CALAMARCA,atencion odontologica,consulta nueva,2020-04-01,2,7,7,7,6,15,23,17,7,5,0,1,0,1,98
CAMARGO,atencion odontologica,consulta nueva,2020-04-01,8,7,0,2,6,1,7,26,2,2,0,1,0,0,62
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2020-04-01,2,0,2,0,3,0,8,6,4,0,0,0,0,0,25
CAMIRI,atencion odontologica,consulta nueva,2020-04-01,7,13,9,9,3,9,20,66,16,6,0,34,0,2,194
CAPINOTA,atencion odontologica,consulta nueva,2020-04-01,1,3,11,10,5,1,11,15,3,6,0,0,0,0,66
CAQUIAVIRI,atencion odontologica,consulta nueva,2020-04-01,6,11,18,8,9,13,15,40,11,7,0,2,0,2,142
CARACOLLO,atencion odontologica,consulta nueva,2020-04-01,11,23,33,42,20,35,44,112,11,9,0,20,0,2,362
CARANAVI,atencion odontologica,consulta nueva,2020-04-01,23,6,10,10,12,24,37,64,6,6,0,6,0,1,205
CARANGAS,atencion odontologica,consulta nueva,2020-04-01,0,1,5,10,2,6,3,24,10,3,0,0,0,0,64
CARAPARI,atencion odontologica,consulta nueva,2020-04-01,4,2,17,14,6,12,36,57,1,4,0,2,0,0,155
CARIPUYO,atencion odontologica,consulta nueva,2020-04-01,0,1,1,1,2,0,1,10,1,2,0,3,0,3,25
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2020-04-01,0,0,0,0,0,0,1,2,0,0,0,1,0,0,4
CATACORA,atencion odontologica,consulta nueva,2020-04-01,0,1,12,6,3,7,9,13,0,0,0,0,0,0,51
CHACARILLA,atencion odontologica,consulta nueva,2020-04-01,0,1,2,2,0,2,1,8,0,1,0,0,0,2,19
CHALLAPATA,atencion odontologica,consulta nueva,2020-04-01,22,15,40,48,8,47,57,140,24,31,0,17,0,6,455
CHAQUI,atencion odontologica,consulta nueva,2020-04-01,2,3,10,13,4,9,21,19,4,9,0,4,0,2,100
CHARAGUA,atencion odontologica,consulta nueva,2020-04-01,16,4,3,1,2,12,12,26,2,0,0,6,0,1,85
CHARAÑA,atencion odontologica,consulta nueva,2020-04-01,3,3,0,1,1,4,7,14,0,0,0,1,0,0,34
CHAYANTA,atencion odontologica,consulta nueva,2020-04-01,26,36,26,18,4,24,18,37,2,9,0,17,0,6,223
CHIMORE,atencion odontologica,consulta nueva,2020-04-01,0,1,5,2,2,0,2,5,0,0,0,0,0,0,17
CHIPAYA,atencion odontologica,consulta nueva,2020-04-01,0,0,2,3,1,4,1,3,1,1,0,2,0,1,19
CHOQUE COTA,atencion odontologica,consulta nueva,2020-04-01,7,1,9,7,1,11,9,15,2,1,0,4,0,0,67
CHUA COCANI,atencion odontologica,consulta nueva,2020-04-01,0,2,1,3,5,4,9,20,5,1,0,0,0,1,51
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2020-04-01,3,2,4,2,0,1,8,16,0,4,0,2,0,0,42
CHUMA,atencion odontologica,consulta nueva,2020-04-01,21,19,21,23,13,22,50,83,20,25,0,15,0,7,319
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2020-04-01,0,2,0,5,9,3,6,13,2,3,0,5,0,0,48
CKOCHAS,atencion odontologica,consulta nueva,2020-04-01,6,13,19,15,2,21,28,58,16,7,0,17,0,11,213
CLIZA,atencion odontologica,consulta nueva,2020-04-01,9,0,17,11,5,10,15,32,11,11,0,0,0,0,121
COBIJA,atencion odontologica,consulta nueva,2020-04-01,5,8,17,16,8,16,45,70,23,5,0,15,0,0,228
COCAPATA,atencion odontologica,consulta nueva,2020-04-01,8,0,33,23,18,21,37,41,3,7,0,1,0,0,192
COCHABAMBA,atencion odontologica,consulta nueva,2020-04-01,24,42,90,88,27,54,162,281,72,32,0,54,0,1,927
COIPASA,atencion odontologica,consulta nueva,2020-04-01,0,2,2,6,12,9,2,8,0,2,0,0,0,0,43
COLCAPIRHUA,atencion odontologica,consulta nueva,2020-04-01,5,8,6,6,1,11,23,39,1,3,0,1,0,0,104
"COLCHA ""K""",atencion odontologica,consulta nueva,2020-04-01,13,7,10,13,8,5,28,25,8,2,0,6,0,0,125
COLLANA,atencion odontologica,consulta nueva,2020-04-01,14,16,21,17,7,19,27,30,10,19,0,0,0,2,182
COLOMI,atencion odontologica,consulta nueva,2020-04-01,2,2,8,9,0,20,7,20,2,4,0,7,0,2,83
COLPA BELGICA,atencion odontologica,consulta nueva,2020-04-01,0,0,0,2,3,3,4,7,0,0,0,0,0,0,19
COLQUECHACA,atencion odontologica,consulta nueva,2020-04-01,20,22,61,53,29,42,87,124,30,25,0,17,0,8,518
COLQUENCHA,atencion odontologica,consulta nueva,2020-04-01,9,5,80,91,4,11,20,35,4,1,0,2,0,2,264
COLQUIRI,atencion odontologica,consulta nueva,2020-04-01,10,9,18,13,12,20,53,68,10,25,0,1,0,4,243
COMANCHE,atencion odontologica,consulta nueva,2020-04-01,0,1,1,5,1,9,8,15,3,1,0,1,0,0,45
COMARAPA,atencion odontologica,consulta nueva,2020-04-01,1,0,2,0,1,1,1,1,0,0,0,0,0,0,7
COMBAYA,atencion odontologica,consulta nueva,2020-04-01,0,0,0,1,0,3,19,18,1,3,0,0,0,2,47
COPACABANA,atencion odontologica,consulta nueva,2020-04-01,9,0,1,2,0,0,8,7,0,0,0,3,0,0,30
CORIPATA,atencion odontologica,consulta nueva,2020-04-01,5,6,12,6,5,10,22,12,6,0,0,0,0,0,84
CORO CORO,atencion odontologica,consulta nueva,2020-04-01,0,2,1,4,6,4,6,20,3,0,0,0,0,0,46
COROICO,atencion odontologica,consulta nueva,2020-04-01,9,3,13,17,12,18,60,70,3,3,0,2,0,0,210
CORQUE,atencion odontologica,consulta nueva,2020-04-01,4,2,3,3,3,1,4,28,12,4,0,3,0,0,67
COTAGAITA,atencion odontologica,consulta nueva,2020-04-01,7,20,17,37,18,28,53,129,31,21,0,19,0,11,391
COTOCA,atencion odontologica,consulta nueva,2020-04-01,7,12,2,1,0,4,8,24,4,10,0,2,0,0,74
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2020-04-01,0,0,0,2,0,0,0,0,2,2,0,0,0,0,6
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2020-04-01,2,16,8,12,4,2,6,20,6,0,0,2,0,0,78
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2020-04-01,0,0,1,1,0,0,6,0,0,0,0,0,0,0,8
CUEVO,atencion odontologica,consulta nueva,2020-04-01,1,0,4,1,0,5,3,9,1,2,0,3,0,0,29
CULPINA,atencion odontologica,consulta nueva,2020-04-01,6,4,16,20,12,11,29,65,9,4,0,15,0,3,194
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2020-04-01,12,5,14,21,8,15,21,43,4,8,0,8,0,0,159
CURVA,atencion odontologica,consulta nueva,2020-04-01,7,2,5,14,0,11,14,18,9,9,0,1,0,4,94
DESAGUADERO,atencion odontologica,consulta nueva,2020-04-01,9,8,5,11,1,3,3,12,0,0,0,4,0,3,59
EL ALTO,atencion odontologica,consulta nueva,2020-04-01,119,104,201,193,89,111,267,519,48,36,0,121,0,32,1840
EL CHORO,atencion odontologica,consulta nueva,2020-04-01,6,6,25,43,8,14,24,48,7,10,0,1,0,2,194
EL PUENTE(STC),atencion odontologica,consulta nueva,2020-04-01,0,1,12,11,7,3,18,27,5,0,0,5,0,2,91
EL PUENTE(TJA),atencion odontologica,consulta nueva,2020-04-01,3,7,15,8,10,10,29,68,4,6,0,0,0,0,160
EL TORNO,atencion odontologica,consulta nueva,2020-04-01,17,17,16,10,13,11,43,66,6,14,0,10,0,11,234
EL VILLAR,atencion odontologica,consulta nueva,2020-04-01,0,0,1,0,0,1,4,10,1,0,0,3,0,0,20
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2020-04-01,3,1,23,15,10,22,32,46,7,3,0,2,0,1,165
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2020-04-01,3,3,11,35,2,10,9,11,6,0,0,0,0,0,90
ESCARA,atencion odontologica,consulta nueva,2020-04-01,0,0,2,9,4,3,2,16,5,0,0,5,0,0,46
ESCOMA,atencion odontologica,consulta nueva,2020-04-01,1,0,2,0,1,2,3,10,3,1,0,1,0,0,24
ESMERALDA,atencion odontologica,consulta nueva,2020-04-01,0,0,10,6,0,3,11,16,3,5,0,0,0,0,54
EUCALIPTUS,atencion odontologica,consulta nueva,2020-04-01,4,1,6,0,2,7,5,13,2,2,0,10,0,0,52
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2020-04-01,0,0,1,1,0,0,4,4,0,0,0,0,0,0,10
FILADELFIA,atencion odontologica,consulta nueva,2020-04-01,4,4,9,6,5,4,6,23,2,0,0,3,0,1,67
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2020-04-01,15,10,25,14,9,15,32,56,12,10,0,12,0,0,210
GUANAY,atencion odontologica,consulta nueva,2020-04-01,23,18,8,7,0,1,5,10,3,0,0,1,0,2,78
GUAQUI,atencion odontologica,consulta nueva,2020-04-01,3,1,2,3,3,6,13,25,9,3,0,11,0,2,81
GUAYARAMERIN,atencion odontologica,consulta nueva,2020-04-01,4,0,9,10,2,10,13,43,3,2,0,21,0,2,119
GUTIERREZ,atencion odontologica,consulta nueva,2020-04-01,17,10,40,43,12,44,57,80,10,5,0,3,0,6,327
HUACARETA,atencion odontologica,consulta nueva,2020-04-01,3,0,1,10,1,3,19,22,3,3,0,1,0,0,66
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2020-04-01,2,0,5,4,2,1,5,18,0,0,0,2,0,0,39
HUACHACALLA,atencion odontologica,consulta nueva,2020-04-01,5,6,2,4,2,3,4,8,0,3,0,1,0,3,41
HUANUNI,atencion odontologica,consulta nueva,2020-04-01,5,16,27,51,10,10,55,68,5,0,0,0,0,4,251
HUARACAJE,atencion odontologica,consulta nueva,2020-04-01,0,0,0,0,0,0,6,2,2,1,0,0,0,0,11
HUATAJATA,atencion odontologica,consulta nueva,2020-04-01,2,1,13,13,10,17,11,30,6,10,0,1,0,0,114
HUAYLLAMARCA,atencion odontologica,consulta nueva,2020-04-01,11,5,20,25,2,12,8,25,4,3,0,5,0,5,125
HUMANATA,atencion odontologica,consulta nueva,2020-04-01,4,4,2,4,2,8,7,18,3,4,0,0,0,1,57
ICHOCA,atencion odontologica,consulta nueva,2020-04-01,3,4,9,5,3,4,8,14,5,1,0,0,0,0,56
ICLA,atencion odontologica,consulta nueva,2020-04-01,27,7,8,10,9,14,13,35,15,2,0,7,0,0,147
INCAHUASI,atencion odontologica,consulta nueva,2020-04-01,0,1,5,9,5,3,8,9,0,0,0,0,0,0,40
INQUISIVI,atencion odontologica,consulta nueva,2020-04-01,1,5,15,7,3,20,29,39,7,8,0,5,0,0,139
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2020-04-01,4,2,12,11,3,10,14,39,3,3,0,1,0,0,102
IXIAMAS,atencion odontologica,consulta nueva,2020-04-01,0,0,5,2,6,3,11,12,4,0,0,0,0,0,43
JESUS DE MACHACA,atencion odontologica,consulta nueva,2020-04-01,6,3,10,7,7,7,36,28,7,4,0,1,0,1,117
LA ASUNTA,atencion odontologica,consulta nueva,2020-04-01,8,3,41,17,16,9,27,40,2,1,0,4,0,0,168
LA GUARDIA,atencion odontologica,consulta nueva,2020-04-01,20,28,6,2,2,2,8,9,5,9,0,16,0,2,109
LA PAZ,atencion odontologica,consulta nueva,2020-04-01,124,113,235,242,81,129,496,830,193,100,0,84,0,21,2648
LA RIVERA,atencion odontologica,consulta nueva,2020-04-01,1,1,1,14,0,0,7,14,0,2,0,6,0,0,46
LAGUNILLAS,atencion odontologica,consulta nueva,2020-04-01,6,8,2,6,1,1,13,22,4,5,0,3,0,0,71
LAJA,atencion odontologica,consulta nueva,2020-04-01,3,3,8,3,6,13,23,22,4,5,0,1,0,8,99
LAS CARRERAS,atencion odontologica,consulta nueva,2020-04-01,1,0,2,2,0,3,8,11,0,1,0,3,0,0,31
LLALLAGUA,atencion odontologica,consulta nueva,2020-04-01,25,39,28,41,24,28,64,147,23,14,0,22,0,8,463
LLICA,atencion odontologica,consulta nueva,2020-04-01,2,0,2,4,4,7,17,18,0,0,0,6,0,0,60
LURIBAY,atencion odontologica,consulta nueva,2020-04-01,1,1,4,10,4,3,11,12,0,0,0,2,0,0,48
MACHACAMARCA,atencion odontologica,consulta nueva,2020-04-01,9,3,14,15,2,12,7,44,6,15,0,9,0,5,141
MACHARETI,atencion odontologica,consulta nueva,2020-04-01,0,1,3,3,1,4,5,20,0,0,0,3,0,0,40
MAGDALENA,atencion odontologica,consulta nueva,2020-04-01,0,0,16,8,2,4,2,9,0,0,0,5,0,0,46
MAIRANA,atencion odontologica,consulta nueva,2020-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MALLA,atencion odontologica,consulta nueva,2020-04-01,2,0,6,6,2,3,11,9,0,2,0,0,0,0,41
MAPIRI,atencion odontologica,consulta nueva,2020-04-01,10,13,12,39,2,28,34,61,1,4,0,6,0,2,212
MECAPACA,atencion odontologica,consulta nueva,2020-04-01,16,19,40,48,13,33,60,105,10,5,0,1,0,3,353
