,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
CAMIRI,atencion odontologica,aplicacion de fluor,2020-04-01,1,3,0,0,0,0,0,2,0,0,0,0,0,0,6
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2020-04-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
CARACOLLO,atencion odontologica,aplicacion de fluor,2020-04-01,0,2,0,2,1,3,0,1,0,0,0,0,0,0,9
CARANAVI,atencion odontologica,aplicacion de fluor,2020-04-01,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5
CARANGAS,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CHALLAPATA,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
CHARAGUA,atencion odontologica,aplicacion de fluor,2020-04-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
CHARAÑA,atencion odontologica,aplicacion de fluor,2020-04-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,aplicacion de fluor,2020-04-01,1,2,3,2,0,4,0,2,0,0,0,0,0,0,14
CHUMA,atencion odontologica,aplicacion de fluor,2020-04-01,2,3,0,0,0,0,0,3,0,0,0,0,0,0,8
CKOCHAS,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,3,0,2,0,0,0,0,0,0,5
COBIJA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
COCHABAMBA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,3,0,0,1,0,4,0,1,0,0,0,0,10
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
COLQUECHACA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COLQUENCHA,atencion odontologica,aplicacion de fluor,2020-04-01,3,1,35,38,0,0,0,0,0,0,0,0,0,0,77
COLQUIRI,atencion odontologica,aplicacion de fluor,2020-04-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
COPACABANA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CORIPATA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,0,0,2,2,2,1,0,0,0,0,0,8
COTOCA,atencion odontologica,aplicacion de fluor,2020-04-01,2,3,0,0,0,0,0,0,0,2,0,0,0,0,7
CUEVO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,aplicacion de fluor,2020-04-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,2,2,2,0,0,0,0,0,0,6
DESAGUADERO,atencion odontologica,aplicacion de fluor,2020-04-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
EL ALTO,atencion odontologica,aplicacion de fluor,2020-04-01,10,13,2,2,0,1,2,14,0,0,0,0,0,0,44
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2020-04-01,0,0,2,0,1,0,0,3,2,0,0,0,0,0,8
EL TORNO,atencion odontologica,aplicacion de fluor,2020-04-01,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ESCARA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
FILADELFIA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2020-04-01,5,2,3,1,0,1,0,0,0,0,0,0,0,0,12
GUANAY,atencion odontologica,aplicacion de fluor,2020-04-01,13,13,2,1,0,0,0,0,0,0,0,0,0,0,29
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,1,0,3,2,2,1,0,0,0,0,0,9
GUTIERREZ,atencion odontologica,aplicacion de fluor,2020-04-01,8,6,11,15,0,2,0,0,0,0,0,0,0,0,42
HUATAJATA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,aplicacion de fluor,2020-04-01,4,4,0,1,0,0,0,0,0,0,0,0,0,0,9
ICLA,atencion odontologica,aplicacion de fluor,2020-04-01,8,3,0,0,0,0,0,1,0,0,0,0,0,0,12
INQUISIVI,atencion odontologica,aplicacion de fluor,2020-04-01,0,2,1,0,0,2,0,0,0,0,0,0,0,0,5
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2020-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2020-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
LA GUARDIA,atencion odontologica,aplicacion de fluor,2020-04-01,10,14,0,0,0,0,0,1,0,0,0,0,0,0,25
LA PAZ,atencion odontologica,aplicacion de fluor,2020-04-01,4,4,3,2,3,2,5,8,1,0,0,0,0,0,32
LA RIVERA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,1,0,0,0,3,0,1,0,0,0,0,5
LURIBAY,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
MALLA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,aplicacion de fluor,2020-04-01,1,1,1,4,0,0,0,0,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,aplicacion de fluor,2020-04-01,3,2,2,2,0,0,0,0,0,0,0,0,0,0,9
MOJINETE,atencion odontologica,aplicacion de fluor,2020-04-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MONTERO,atencion odontologica,aplicacion de fluor,2020-04-01,6,1,0,6,0,0,0,5,0,0,0,0,0,0,18
NAZACARA DE PACAJES,atencion odontologica,aplicacion de fluor,2020-04-01,1,2,4,4,0,0,0,0,0,0,0,0,0,0,11
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORURO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,1,1,2,1,0,0,0,0,5
PADILLA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
PALCA,atencion odontologica,aplicacion de fluor,2020-04-01,3,3,0,0,0,0,0,1,0,0,0,0,0,0,7
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2020-04-01,2,2,3,0,0,0,0,0,0,0,0,0,0,0,7
PAZÑA,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PELECHUCO,atencion odontologica,aplicacion de fluor,2020-04-01,2,5,2,1,0,0,0,0,0,0,0,0,0,0,10
POCOATA,atencion odontologica,aplicacion de fluor,2020-04-01,6,9,7,14,2,12,13,27,5,7,0,0,0,0,102
PORONGO,atencion odontologica,aplicacion de fluor,2020-04-01,25,21,22,10,4,7,35,56,11,10,0,0,0,0,201
PORTACHUELO,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,1,7,1,0,0,0,0,0,0,0,0,0,10
POTOSI,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,2,0,2,3,1,0,0,0,0,0,0,9
PRESTO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
PUCARANI,atencion odontologica,aplicacion de fluor,2020-04-01,4,4,3,1,0,1,0,0,0,0,0,0,0,0,13
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2020-04-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2020-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2020-04-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
PUERTO RICO,atencion odontologica,aplicacion de fluor,2020-04-01,7,6,14,16,0,1,0,0,0,0,0,0,0,0,44
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,0,0,2,1,1,1,0,0,0,0,0,0,6
SABAYA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2020-04-01,2,1,1,0,0,1,0,0,0,0,0,0,0,0,5
SAN AGUSTIN,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN ANDRES,atencion odontologica,aplicacion de fluor,2020-04-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN BORJA,atencion odontologica,aplicacion de fluor,2020-04-01,0,3,1,3,0,2,0,0,0,0,0,0,0,0,9
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JULIAN,atencion odontologica,aplicacion de fluor,2020-04-01,22,19,6,4,2,6,0,11,1,2,0,0,0,0,73
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN MATIAS,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2020-04-01,16,8,9,10,0,0,0,2,0,0,0,0,0,0,45
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2020-04-01,1,3,0,1,0,2,0,1,0,0,0,0,0,0,8
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2020-04-01,2,0,0,0,0,1,5,6,0,1,0,0,0,0,15
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,aplicacion de fluor,2020-04-01,0,4,0,0,0,0,0,1,1,0,0,0,0,0,6
SORATA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,2,1,0,0,0,0,0,0,0,0,0,4
SUCRE,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TAHUA,atencion odontologica,aplicacion de fluor,2020-04-01,3,3,1,0,0,0,0,1,0,0,0,0,0,0,8
TARIJA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARVITA,atencion odontologica,aplicacion de fluor,2020-04-01,2,1,0,2,0,0,0,0,0,0,0,0,0,0,5
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TRIGAL,atencion odontologica,aplicacion de fluor,2020-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
TUPIZA,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
TURCO,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UNCIA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,5,2,1,1,10,5,0,1,0,0,0,0,25
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VIACHA,atencion odontologica,aplicacion de fluor,2020-04-01,1,1,6,3,0,0,0,2,0,0,0,0,0,0,13
VILLA MONTES,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2020-04-01,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
WARNES,atencion odontologica,aplicacion de fluor,2020-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,aplicacion de fluor,2020-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2020-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,aplicacion de fluor,2020-04-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
ACACIO,atencion odontologica,aplicacion de fluor,2020-05-01,12,15,16,46,13,31,32,28,0,0,0,0,0,0,193
ACHACACHI,atencion odontologica,aplicacion de fluor,2020-05-01,5,6,1,0,0,1,0,4,0,0,0,0,0,0,17
ACHOCALLA,atencion odontologica,aplicacion de fluor,2020-05-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,aplicacion de fluor,2020-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ANCORAIMES,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-05-01,1,2,1,0,0,1,0,1,0,0,0,0,0,0,6
ANTEQUERA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
APOLO,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ARBIETO,atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2020-05-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ATOCHA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
BAURES,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3
BELEN DE URMIRI,atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BELLA FLOR,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
BOLIVAR,atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,aplicacion de fluor,2020-05-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
CABEZAS,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CAIROMA,atencion odontologica,aplicacion de fluor,2020-05-01,2,4,3,2,0,0,0,0,0,0,0,0,0,0,11
CALACOTO,atencion odontologica,aplicacion de fluor,2020-05-01,3,3,4,1,1,1,0,0,0,0,0,0,0,0,13
CAMIRI,atencion odontologica,aplicacion de fluor,2020-05-01,5,5,1,1,0,1,0,1,0,0,0,0,0,0,14
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2020-05-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
CARANAVI,atencion odontologica,aplicacion de fluor,2020-05-01,2,1,2,1,0,0,0,0,0,0,0,0,0,0,6
CHALLAPATA,atencion odontologica,aplicacion de fluor,2020-05-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,5
CHARAGUA,atencion odontologica,aplicacion de fluor,2020-05-01,10,7,0,1,0,1,0,1,0,0,0,0,0,0,20
CHARAÑA,atencion odontologica,aplicacion de fluor,2020-05-01,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,aplicacion de fluor,2020-05-01,3,1,0,1,0,0,0,1,0,0,0,0,0,0,6
CHIPAYA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHOQUE COTA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUMA,atencion odontologica,aplicacion de fluor,2020-05-01,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4
CKOCHAS,atencion odontologica,aplicacion de fluor,2020-05-01,1,1,0,3,1,0,1,5,0,0,0,0,0,0,12
CLIZA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
COBIJA,atencion odontologica,aplicacion de fluor,2020-05-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
COCAPATA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COCHABAMBA,atencion odontologica,aplicacion de fluor,2020-05-01,5,2,3,5,1,2,1,7,0,2,0,0,0,0,28
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
COLLANA,atencion odontologica,aplicacion de fluor,2020-05-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
COLQUECHACA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUENCHA,atencion odontologica,aplicacion de fluor,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
COLQUIRI,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,aplicacion de fluor,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORQUE,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COTOCA,atencion odontologica,aplicacion de fluor,2020-05-01,9,8,0,0,0,2,0,9,0,0,0,0,0,0,28
CULPINA,atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,2,0,1,1,1,0,0,0,0,0,0,5
EL ALTO,atencion odontologica,aplicacion de fluor,2020-05-01,6,6,5,3,0,6,1,25,1,0,0,0,0,0,53
EL CHORO,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,1,0,0,2,1,1,0,0,0,0,0,6
EL TORNO,atencion odontologica,aplicacion de fluor,2020-05-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
EL VILLAR,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,aplicacion de fluor,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2020-05-01,3,3,2,2,0,0,0,0,0,0,0,0,0,0,10
GUANAY,atencion odontologica,aplicacion de fluor,2020-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
GUTIERREZ,atencion odontologica,aplicacion de fluor,2020-05-01,1,3,0,1,0,0,0,3,0,0,0,0,0,0,8
HUANUNI,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUARACAJE,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,aplicacion de fluor,2020-05-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,aplicacion de fluor,2020-05-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,5
ICHOCA,atencion odontologica,aplicacion de fluor,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INQUISIVI,atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2020-05-01,0,3,0,0,1,0,2,1,0,0,0,0,0,0,7
LA ASUNTA,atencion odontologica,aplicacion de fluor,2020-05-01,3,2,0,1,0,0,0,0,0,0,0,0,0,0,6
LA GUARDIA,atencion odontologica,aplicacion de fluor,2020-05-01,38,40,0,0,0,0,0,0,0,1,0,0,0,0,79
LA PAZ,atencion odontologica,aplicacion de fluor,2020-05-01,3,10,3,4,1,5,2,8,1,0,0,0,0,0,37
LA RIVERA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,1,0,1,1,0,2,0,0,0,0,0,0,5
LLALLAGUA,atencion odontologica,aplicacion de fluor,2020-05-01,0,2,0,0,2,1,0,3,0,0,0,0,0,0,8
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MAPIRI,atencion odontologica,aplicacion de fluor,2020-05-01,0,1,1,4,0,0,0,0,0,0,0,0,0,0,6
MECAPACA,atencion odontologica,aplicacion de fluor,2020-05-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
MOCOMOCO,atencion odontologica,aplicacion de fluor,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2020-05-01,1,0,3,3,0,0,0,0,0,0,0,0,0,0,7
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,aplicacion de fluor,2020-05-01,0,2,2,4,0,0,0,0,0,0,0,0,0,0,8
ORURO,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,1,3,0,1,7,3,0,0,0,0,0,0,15
PADILLA,atencion odontologica,aplicacion de fluor,2020-05-01,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5
PALCA,atencion odontologica,aplicacion de fluor,2020-05-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2020-05-01,4,6,5,5,0,2,1,1,0,0,0,0,0,0,24
PAMPA AULLAGAS,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POCOATA,atencion odontologica,aplicacion de fluor,2020-05-01,4,4,0,5,4,4,12,28,1,2,0,0,0,0,64
PORONGO,atencion odontologica,aplicacion de fluor,2020-05-01,14,12,8,10,2,5,13,23,9,7,0,0,0,0,103
POTOSI,atencion odontologica,aplicacion de fluor,2020-05-01,2,8,2,2,0,0,1,2,0,0,0,0,0,0,17
PUCARANI,atencion odontologica,aplicacion de fluor,2020-05-01,4,0,6,2,1,0,0,0,0,0,0,0,0,0,13
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2020-05-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2020-05-01,1,2,1,0,0,0,0,2,0,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,1,1,1,0,3,0,0,0,0,0,0,6
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2020-05-01,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6
PUERTO RICO,atencion odontologica,aplicacion de fluor,2020-05-01,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
QUIME,atencion odontologica,aplicacion de fluor,2020-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
RAVELO,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2020-05-01,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6
