,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2020-03-01,6,8,8,6,7,12,11,37,10,11,0,6,0,4,126
CKOCHAS,atencion odontologica,primera consulta,2020-03-01,28,25,19,22,7,10,13,49,32,33,0,18,0,6,262
CLIZA,atencion odontologica,primera consulta,2020-03-01,10,6,21,32,8,8,12,54,9,16,0,1,0,0,177
COBIJA,atencion odontologica,primera consulta,2020-03-01,120,85,80,86,21,59,111,267,20,15,0,81,0,17,962
COCAPATA,atencion odontologica,primera consulta,2020-03-01,28,38,62,77,19,43,38,87,45,44,0,10,0,6,497
COCHABAMBA,atencion odontologica,primera consulta,2020-03-01,233,219,311,340,105,241,405,913,105,124,0,138,0,17,3151
COIPASA,atencion odontologica,primera consulta,2020-03-01,1,0,3,4,0,2,6,8,2,0,0,0,0,0,26
COLCAPIRHUA,atencion odontologica,primera consulta,2020-03-01,12,10,20,22,4,16,21,41,5,1,0,7,0,0,159
"COLCHA ""K""",atencion odontologica,primera consulta,2020-03-01,9,4,35,33,13,14,30,39,4,4,0,2,0,1,188
COLLANA,atencion odontologica,primera consulta,2020-03-01,11,3,7,15,2,6,9,23,2,1,0,0,0,2,81
COLOMI,atencion odontologica,primera consulta,2020-03-01,23,23,47,46,18,19,21,46,6,7,0,1,0,1,258
COLPA BELGICA,atencion odontologica,primera consulta,2020-03-01,4,0,7,3,5,9,8,13,1,1,0,3,0,0,54
COLQUECHACA,atencion odontologica,primera consulta,2020-03-01,44,56,73,86,27,61,110,214,87,97,0,33,0,20,908
COLQUENCHA,atencion odontologica,primera consulta,2020-03-01,15,14,22,22,11,16,18,56,2,4,0,10,0,0,190
COLQUIRI,atencion odontologica,primera consulta,2020-03-01,22,21,34,26,14,25,28,44,28,33,0,5,0,2,282
COMANCHE,atencion odontologica,primera consulta,2020-03-01,1,1,3,5,3,7,4,15,1,1,0,8,0,0,49
COMARAPA,atencion odontologica,primera consulta,2020-03-01,6,12,4,3,2,4,4,18,3,4,0,0,0,2,62
COMBAYA,atencion odontologica,primera consulta,2020-03-01,0,0,0,0,1,0,2,3,4,2,0,0,0,0,12
CONCEPCION,atencion odontologica,primera consulta,2020-03-01,14,13,5,4,5,5,8,16,4,1,0,16,0,1,92
COPACABANA,atencion odontologica,primera consulta,2020-03-01,8,13,14,18,5,5,12,37,6,7,0,3,0,0,128
CORIPATA,atencion odontologica,primera consulta,2020-03-01,8,6,17,20,5,7,15,19,3,1,0,2,0,0,103
CORO CORO,atencion odontologica,primera consulta,2020-03-01,4,10,9,12,8,9,10,22,3,2,0,3,0,0,92
COROICO,atencion odontologica,primera consulta,2020-03-01,3,2,12,14,5,5,14,14,0,0,0,1,0,0,70
CORQUE,atencion odontologica,primera consulta,2020-03-01,2,5,15,13,2,3,8,18,6,8,0,1,0,0,81
COTAGAITA,atencion odontologica,primera consulta,2020-03-01,33,21,40,61,19,33,40,108,35,42,0,12,0,5,449
COTOCA,atencion odontologica,primera consulta,2020-03-01,25,34,14,15,2,7,8,36,4,6,0,2,0,0,153
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2020-03-01,0,0,1,3,0,1,0,1,0,0,0,0,0,0,6
CUATRO CAÑADAS,atencion odontologica,primera consulta,2020-03-01,18,23,38,44,10,26,27,51,4,6,0,11,0,2,260
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2020-03-01,0,2,0,2,2,0,4,7,0,0,0,0,0,1,18
CUEVO,atencion odontologica,primera consulta,2020-03-01,5,8,3,9,1,3,2,15,0,2,0,1,0,0,49
CULPINA,atencion odontologica,primera consulta,2020-03-01,8,12,28,35,12,27,36,86,18,14,0,14,0,8,298
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2020-03-01,23,9,23,20,2,11,7,32,3,4,0,3,0,0,137
CURVA,atencion odontologica,primera consulta,2020-03-01,1,2,1,6,0,3,9,14,6,8,0,4,0,2,56
DESAGUADERO,atencion odontologica,primera consulta,2020-03-01,0,3,7,4,2,4,8,10,3,1,0,1,0,0,43
EL ALTO,atencion odontologica,primera consulta,2020-03-01,344,331,372,398,133,242,258,868,73,55,0,319,0,31,3424
EL CHORO,atencion odontologica,primera consulta,2020-03-01,7,13,30,24,1,6,14,20,12,12,0,2,0,0,141
EL PUENTE(STC),atencion odontologica,primera consulta,2020-03-01,8,5,28,25,7,11,6,19,1,0,0,2,0,1,113
EL PUENTE(TJA),atencion odontologica,primera consulta,2020-03-01,8,10,57,57,11,13,32,86,14,17,0,2,0,0,307
EL TORNO,atencion odontologica,primera consulta,2020-03-01,134,120,60,57,13,19,26,81,38,27,0,21,0,10,606
EL VILLAR,atencion odontologica,primera consulta,2020-03-01,9,4,7,11,8,11,19,29,2,2,0,4,0,2,108
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2020-03-01,20,20,42,49,10,23,35,66,11,3,0,5,0,0,284
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2020-03-01,5,6,12,7,6,15,11,28,4,2,0,3,0,3,102
ESCARA,atencion odontologica,primera consulta,2020-03-01,0,1,1,1,0,0,2,5,1,0,0,3,0,0,14
ESCOMA,atencion odontologica,primera consulta,2020-03-01,10,4,10,10,7,5,5,3,0,0,0,2,0,0,56
ESMERALDA,atencion odontologica,primera consulta,2020-03-01,0,0,0,2,1,0,4,8,3,2,0,1,0,1,22
EUCALIPTUS,atencion odontologica,primera consulta,2020-03-01,5,1,6,4,0,5,7,16,1,7,0,6,0,1,59
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2020-03-01,10,9,13,20,3,11,8,46,6,2,0,3,0,0,131
FILADELFIA,atencion odontologica,primera consulta,2020-03-01,26,30,19,21,1,6,3,14,7,5,0,10,0,0,142
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2020-03-01,2,0,5,3,4,7,4,25,3,1,0,2,0,0,56
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2020-03-01,14,9,30,29,9,14,38,57,15,10,0,8,0,1,234
GUANAY,atencion odontologica,primera consulta,2020-03-01,0,0,13,14,0,3,5,5,2,2,0,0,0,0,44
GUAQUI,atencion odontologica,primera consulta,2020-03-01,7,6,14,15,10,15,18,40,25,28,0,3,0,1,182
GUAYARAMERIN,atencion odontologica,primera consulta,2020-03-01,12,13,38,47,17,26,41,86,4,4,0,29,0,6,323
GUTIERREZ,atencion odontologica,primera consulta,2020-03-01,14,11,32,43,8,19,31,46,12,8,0,4,0,2,230
HUACARETA,atencion odontologica,primera consulta,2020-03-01,3,5,11,9,1,5,14,31,4,2,0,3,0,1,89
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2020-03-01,8,5,8,6,9,2,4,19,0,2,0,2,0,2,67
HUACHACALLA,atencion odontologica,primera consulta,2020-03-01,0,0,2,2,1,0,0,4,1,1,0,2,0,0,13
HUANUNI,atencion odontologica,primera consulta,2020-03-01,24,19,51,48,27,28,60,89,13,15,0,12,0,5,391
HUARACAJE,atencion odontologica,primera consulta,2020-03-01,2,1,3,2,1,1,9,6,1,1,0,1,0,0,28
HUARINA,atencion odontologica,primera consulta,2020-03-01,1,3,3,9,1,6,2,31,7,3,0,16,0,8,90
HUATAJATA,atencion odontologica,primera consulta,2020-03-01,6,2,3,9,1,8,1,14,3,1,0,1,0,0,49
HUAYLLAMARCA,atencion odontologica,primera consulta,2020-03-01,8,6,8,9,4,8,8,23,16,19,0,2,0,1,112
HUMANATA,atencion odontologica,primera consulta,2020-03-01,1,4,8,4,4,4,7,15,4,6,0,1,0,1,59
ICHOCA,atencion odontologica,primera consulta,2020-03-01,6,2,2,8,1,2,4,13,2,6,0,4,0,0,50
ICLA,atencion odontologica,primera consulta,2020-03-01,33,43,13,30,7,16,12,55,3,5,0,15,0,1,233
INCAHUASI,atencion odontologica,primera consulta,2020-03-01,2,5,4,4,4,7,8,13,2,3,0,2,0,0,54
INQUISIVI,atencion odontologica,primera consulta,2020-03-01,19,21,59,51,16,27,55,79,15,10,0,10,0,0,362
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2020-03-01,9,10,13,17,16,13,27,42,2,3,0,8,0,3,163
IXIAMAS,atencion odontologica,primera consulta,2020-03-01,3,7,13,13,4,6,12,31,4,2,0,0,0,0,95
JESUS DE MACHACA,atencion odontologica,primera consulta,2020-03-01,13,8,12,18,12,29,25,58,10,5,0,14,0,3,207
LA ASUNTA,atencion odontologica,primera consulta,2020-03-01,20,30,59,53,38,41,73,125,5,1,0,30,0,7,482
LA GUARDIA,atencion odontologica,primera consulta,2020-03-01,55,51,36,32,2,26,30,97,13,16,0,43,0,11,412
LA PAZ,atencion odontologica,primera consulta,2020-03-01,453,469,392,459,183,270,739,1217,299,273,0,221,0,56,5031
LA RIVERA,atencion odontologica,primera consulta,2020-03-01,4,1,5,6,2,1,2,3,4,4,0,0,0,0,32
LAGUNILLAS,atencion odontologica,primera consulta,2020-03-01,1,1,6,10,4,7,25,52,2,2,0,0,0,0,110
LAJA,atencion odontologica,primera consulta,2020-03-01,8,8,8,6,2,9,12,19,8,3,0,7,0,0,90
LAS CARRERAS,atencion odontologica,primera consulta,2020-03-01,12,2,11,10,3,7,15,33,2,2,0,1,0,0,98
LICOMA PAMPA,atencion odontologica,primera consulta,2020-03-01,6,6,4,2,1,0,3,6,0,0,0,0,0,0,28
LLALLAGUA,atencion odontologica,primera consulta,2020-03-01,47,52,45,53,18,41,35,145,18,14,0,36,0,16,520
LLICA,atencion odontologica,primera consulta,2020-03-01,2,7,21,28,3,2,22,27,10,9,0,3,0,0,134
LORETO,atencion odontologica,primera consulta,2020-03-01,1,0,2,4,0,0,0,2,1,0,0,0,0,0,10
LURIBAY,atencion odontologica,primera consulta,2020-03-01,8,3,2,15,2,5,11,16,4,2,0,4,0,0,72
MACHACAMARCA,atencion odontologica,primera consulta,2020-03-01,14,16,14,7,4,10,22,37,26,26,0,7,0,2,185
MACHARETI,atencion odontologica,primera consulta,2020-03-01,2,2,1,5,1,3,9,16,0,0,0,2,0,3,44
MAGDALENA,atencion odontologica,primera consulta,2020-03-01,2,1,12,12,7,3,11,16,3,2,0,1,0,1,71
MAIRANA,atencion odontologica,primera consulta,2020-03-01,19,16,19,19,10,12,26,41,3,6,0,4,0,0,175
MALLA,atencion odontologica,primera consulta,2020-03-01,1,2,20,11,4,6,12,8,0,2,0,1,0,1,68
MAPIRI,atencion odontologica,primera consulta,2020-03-01,4,3,7,11,4,6,13,18,3,0,0,2,0,0,71
MECAPACA,atencion odontologica,primera consulta,2020-03-01,10,6,14,15,4,9,13,33,3,3,0,1,0,0,111
MINEROS,atencion odontologica,primera consulta,2020-03-01,18,11,9,10,3,11,4,27,4,3,0,2,0,1,103
MIZQUE,atencion odontologica,primera consulta,2020-03-01,13,15,29,53,5,17,16,48,8,9,0,1,0,1,215
MOCOMOCO,atencion odontologica,primera consulta,2020-03-01,2,5,15,28,12,25,28,74,10,9,0,41,0,24,273
MOJINETE,atencion odontologica,primera consulta,2020-03-01,1,1,6,8,2,2,4,8,1,1,0,0,0,0,34
MOJOCOYA,atencion odontologica,primera consulta,2020-03-01,4,10,6,9,2,10,15,29,3,1,0,2,0,1,92
MONTEAGUDO,atencion odontologica,primera consulta,2020-03-01,13,21,31,42,13,30,52,99,7,9,0,5,0,1,323
MONTERO,atencion odontologica,primera consulta,2020-03-01,85,95,117,113,39,89,77,293,27,25,0,47,0,9,1016
MORO MORO,atencion odontologica,primera consulta,2020-03-01,2,2,6,6,3,2,5,16,1,2,0,0,0,0,45
MOROCHATA,atencion odontologica,primera consulta,2020-03-01,11,6,22,30,12,13,22,40,11,9,0,0,0,1,177
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2020-03-01,1,3,4,7,1,3,3,12,0,0,0,3,0,1,38
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,primera consulta,2020-03-01,2,2,4,2,1,2,1,4,0,0,0,0,0,0,18
OCURI,atencion odontologica,primera consulta,2020-03-01,6,16,13,20,12,24,32,61,13,12,0,13,0,3,225
OKINAWA,atencion odontologica,primera consulta,2020-03-01,1,2,4,4,2,0,6,9,0,3,0,0,0,0,31
OMEREQUE,atencion odontologica,primera consulta,2020-03-01,1,2,4,3,2,5,2,9,1,1,0,0,0,0,30
ORURO,atencion odontologica,primera consulta,2020-03-01,127,154,249,274,86,131,380,758,78,73,0,146,0,32,2488
PADCAYA,atencion odontologica,primera consulta,2020-03-01,2,11,42,41,9,5,36,45,4,5,0,1,0,0,201
PADILLA,atencion odontologica,primera consulta,2020-03-01,9,11,13,21,7,13,31,47,3,2,0,11,0,0,168
PAILON,atencion odontologica,primera consulta,2020-03-01,9,11,12,7,1,8,6,31,2,4,0,4,0,2,97
PALCA,atencion odontologica,primera consulta,2020-03-01,12,12,27,30,19,27,48,57,18,13,0,9,0,2,274
PALOS BLANCOS,atencion odontologica,primera consulta,2020-03-01,24,33,97,106,19,18,46,64,11,4,0,5,0,8,435
PAMPA AULLAGAS,atencion odontologica,primera consulta,2020-03-01,4,0,17,9,0,1,5,9,12,15,0,2,0,0,74
PAMPA GRANDE,atencion odontologica,primera consulta,2020-03-01,5,5,14,19,3,8,17,35,8,16,0,2,0,0,132
PAPEL PAMPA,atencion odontologica,primera consulta,2020-03-01,2,5,5,2,3,5,9,12,27,19,0,1,0,1,91
PASORAPA,atencion odontologica,primera consulta,2020-03-01,0,3,9,7,0,1,5,17,3,4,0,0,0,0,49
PATACAMAYA,atencion odontologica,primera consulta,2020-03-01,6,12,15,20,1,14,15,35,4,2,0,2,0,2,128
PAZÑA,atencion odontologica,primera consulta,2020-03-01,14,16,15,10,2,6,10,22,7,8,0,6,0,0,116
PELECHUCO,atencion odontologica,primera consulta,2020-03-01,12,14,14,24,1,15,20,37,3,2,0,6,0,2,150
POCOATA,atencion odontologica,primera consulta,2020-03-01,2,5,9,5,3,11,28,40,9,9,0,5,0,10,136
POCONA,atencion odontologica,primera consulta,2020-03-01,1,1,4,0,2,2,3,9,2,0,0,1,0,0,25
POJO (CBBA),atencion odontologica,primera consulta,2020-03-01,8,2,17,14,5,18,12,37,5,2,0,3,0,1,124
POOPO,atencion odontologica,primera consulta,2020-03-01,13,9,18,26,3,14,26,37,5,5,0,14,0,0,170
PORCO,atencion odontologica,primera consulta,2020-03-01,6,4,14,11,2,9,8,32,3,4,0,22,0,2,117
POROMA,atencion odontologica,primera consulta,2020-03-01,31,34,48,69,8,18,31,42,5,4,0,11,0,0,301
PORONGO,atencion odontologica,primera consulta,2020-03-01,50,55,36,39,5,9,22,56,64,44,0,13,0,14,407
PORTACHUELO,atencion odontologica,primera consulta,2020-03-01,0,1,3,5,0,1,3,16,3,0,0,7,0,4,43
PORVENIR,atencion odontologica,primera consulta,2020-03-01,8,10,7,8,5,14,13,30,2,0,0,18,0,2,117
POSTRER VALLE,atencion odontologica,primera consulta,2020-03-01,2,0,2,1,1,1,3,2,1,1,0,0,0,0,14
POTOSI,atencion odontologica,primera consulta,2020-03-01,130,104,160,182,46,99,175,487,29,28,0,95,0,24,1559
PRESTO,atencion odontologica,primera consulta,2020-03-01,3,6,9,14,4,13,14,29,6,2,0,11,0,0,111
PUCARA,atencion odontologica,primera consulta,2020-03-01,11,10,12,10,1,1,6,26,2,7,0,4,0,3,93
PUCARANI,atencion odontologica,primera consulta,2020-03-01,17,19,31,26,18,46,38,104,16,14,0,24,0,7,360
PUERTO ACOSTA,atencion odontologica,primera consulta,2020-03-01,1,4,2,2,2,3,10,16,5,0,0,2,0,1,48
PUERTO CARABUCO,atencion odontologica,primera consulta,2020-03-01,9,5,37,30,11,16,24,43,9,15,0,12,0,3,214
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2020-03-01,4,3,5,6,2,10,13,21,1,0,0,0,0,0,65
PUERTO PEREZ,atencion odontologica,primera consulta,2020-03-01,2,2,5,9,0,2,5,18,4,0,0,7,0,0,54
PUERTO QUIJARRO,atencion odontologica,primera consulta,2020-03-01,6,6,13,9,2,3,10,15,9,1,0,1,0,0,75
PUERTO RICO,atencion odontologica,primera consulta,2020-03-01,12,12,24,30,9,21,27,40,1,0,0,12,0,6,194
PUERTO SUAREZ,atencion odontologica,primera consulta,2020-03-01,38,31,22,16,2,6,8,27,2,1,0,3,0,1,157
PUERTO VILLARROEL,atencion odontologica,primera consulta,2020-03-01,22,25,49,58,14,25,41,97,8,7,0,21,0,13,380
PUNA,atencion odontologica,primera consulta,2020-03-01,20,26,46,59,14,26,26,43,9,15,0,10,0,0,294
PUNATA,atencion odontologica,primera consulta,2020-03-01,7,6,25,17,2,12,15,53,6,13,0,4,0,0,160
QUIABAYA,atencion odontologica,primera consulta,2020-03-01,2,2,3,1,2,1,7,6,0,0,0,0,0,0,24
QUILLACOLLO,atencion odontologica,primera consulta,2020-03-01,45,48,71,72,17,34,59,146,21,14,0,9,0,4,540
QUIME,atencion odontologica,primera consulta,2020-03-01,7,13,5,23,4,9,18,24,3,0,0,5,0,4,115
QUIRUSILLAS,atencion odontologica,primera consulta,2020-03-01,1,2,18,20,16,16,7,9,1,2,0,0,0,0,92
RAVELO,atencion odontologica,primera consulta,2020-03-01,59,40,32,28,9,28,35,98,64,58,0,19,0,9,479
REYES,atencion odontologica,primera consulta,2020-03-01,0,0,5,3,3,9,3,10,0,0,0,1,0,0,34
RIBERALTA,atencion odontologica,primera consulta,2020-03-01,108,112,119,119,46,104,62,269,37,33,0,142,0,20,1171
ROBORE,atencion odontologica,primera consulta,2020-03-01,10,18,14,22,6,6,15,37,0,3,0,6,0,1,138
RURRENABAQUE,atencion odontologica,primera consulta,2020-03-01,6,11,22,13,9,6,18,23,3,1,0,6,0,3,121
SABAYA,atencion odontologica,primera consulta,2020-03-01,6,8,25,18,7,7,13,33,8,6,0,12,0,2,145
SACABA,atencion odontologica,primera consulta,2020-03-01,48,44,109,115,45,84,92,278,30,38,0,12,0,0,895
SACABAMBA,atencion odontologica,primera consulta,2020-03-01,0,2,2,5,1,4,4,9,0,2,0,2,0,0,31
SACACA,atencion odontologica,primera consulta,2020-03-01,4,7,40,36,22,23,41,29,5,4,0,1,0,0,212
SAIPINA,atencion odontologica,primera consulta,2020-03-01,11,10,9,10,0,0,3,7,5,2,0,1,0,0,58
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2020-03-01,25,31,86,90,7,29,49,68,37,46,0,10,0,4,482
SAMAIPATA,atencion odontologica,primera consulta,2020-03-01,7,6,26,27,11,16,13,31,7,8,0,5,0,1,158
SAN AGUSTIN,atencion odontologica,primera consulta,2020-03-01,0,0,2,0,0,0,2,1,1,0,0,1,0,0,7
SAN ANDRES,atencion odontologica,primera consulta,2020-03-01,15,25,18,26,16,18,23,44,3,1,0,2,0,2,193
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2020-03-01,1,1,4,7,3,6,7,11,4,3,0,1,0,0,48
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2020-03-01,0,0,4,1,1,4,0,8,1,0,0,0,0,0,19
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2020-03-01,21,23,5,6,1,3,11,17,0,1,0,8,0,1,97
SAN BENITO,atencion odontologica,primera consulta,2020-03-01,3,5,11,21,4,9,15,26,3,7,0,3,0,1,108
SAN BORJA,atencion odontologica,primera consulta,2020-03-01,7,11,38,43,36,33,11,41,2,1,0,4,0,6,233
SAN BUENA VENTURA,atencion odontologica,primera consulta,2020-03-01,2,5,1,3,1,2,3,12,2,2,0,3,0,1,37
SAN CARLOS,atencion odontologica,primera consulta,2020-03-01,8,5,5,7,2,3,8,27,4,6,0,6,0,5,86
SAN IGNACIO,atencion odontologica,primera consulta,2020-03-01,2,6,48,53,8,31,32,66,3,3,0,3,0,0,255
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2020-03-01,67,68,35,32,10,16,23,67,43,28,0,30,0,10,429
SAN JAVIER(BNI),atencion odontologica,primera consulta,2020-03-01,2,1,1,1,0,0,0,2,0,0,0,0,0,0,7
SAN JAVIER(STC),atencion odontologica,primera consulta,2020-03-01,8,12,8,8,0,4,20,22,1,2,0,5,0,2,92
SAN JOAQUIN,atencion odontologica,primera consulta,2020-03-01,5,4,6,7,7,12,10,32,4,5,0,12,0,2,106
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2020-03-01,1,3,4,4,8,4,11,22,6,0,0,0,0,0,63
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2020-03-01,3,8,16,13,0,6,8,16,1,3,0,2,0,3,79
SAN JULIAN,atencion odontologica,primera consulta,2020-03-01,80,59,55,79,28,42,52,138,22,13,0,51,0,10,629
SAN LORENZO(PND),atencion odontologica,primera consulta,2020-03-01,2,1,2,1,3,3,2,11,0,0,0,2,0,0,27
SAN LORENZO(TJA),atencion odontologica,primera consulta,2020-03-01,7,7,23,38,16,15,37,94,5,9,0,1,0,0,252
SAN LUCAS,atencion odontologica,primera consulta,2020-03-01,61,56,36,39,14,37,31,120,3,15,0,33,0,3,448
SAN MATIAS,atencion odontologica,primera consulta,2020-03-01,9,5,2,3,3,6,5,7,2,2,0,3,0,4,51
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2020-03-01,60,54,12,7,4,14,5,48,1,4,0,12,0,0,221
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2020-03-01,4,2,5,7,2,3,12,17,4,1,0,4,0,1,62
SAN PEDRO,atencion odontologica,primera consulta,2020-03-01,58,58,48,37,11,32,41,70,8,6,0,6,0,1,376
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2020-03-01,28,13,35,34,3,13,34,50,16,20,0,6,0,2,254
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2020-03-01,3,2,9,7,6,7,3,24,3,2,0,15,0,0,81
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2020-03-01,0,1,1,2,0,2,1,5,0,0,0,0,0,0,12
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2020-03-01,4,4,21,13,8,10,19,25,8,1,0,4,0,1,118
SAN PEDRO(PND),atencion odontologica,primera consulta,2020-03-01,0,0,1,3,1,0,2,4,1,1,0,0,0,0,13
SAN RAFAEL,atencion odontologica,primera consulta,2020-03-01,1,3,8,5,2,5,4,19,4,1,0,0,0,0,52
SAN RAMON BENI,atencion odontologica,primera consulta,2020-03-01,0,1,4,2,1,7,9,23,1,1,0,13,0,3,65
SAN RAMON SCZ,atencion odontologica,primera consulta,2020-03-01,5,8,12,19,4,9,2,18,4,4,0,6,0,1,92
SANTA ANA,atencion odontologica,primera consulta,2020-03-01,2,0,10,14,7,4,6,18,0,1,0,0,0,0,62
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2020-03-01,619,578,537,539,198,448,597,1730,222,214,0,858,0,124,6664
SANTA ROSA,atencion odontologica,primera consulta,2020-03-01,4,2,14,6,0,3,2,10,0,0,0,0,0,0,41
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2020-03-01,7,2,3,8,2,7,9,16,0,1,0,2,0,0,57
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2020-03-01,2,1,2,3,0,5,6,5,3,4,0,1,0,0,32
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2020-03-01,27,16,21,31,10,15,36,46,36,41,0,8,0,1,288
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2020-03-01,10,8,8,11,7,11,10,44,9,6,0,11,0,17,152
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2020-03-01,0,1,2,6,3,7,4,12,2,3,0,0,0,0,40
SANTIVAÑES,atencion odontologica,primera consulta,2020-03-01,4,6,4,7,5,4,13,24,8,9,0,0,0,1,85
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2020-03-01,7,7,5,8,2,5,10,11,17,20,0,2,0,2,96
SAPAHAQUI,atencion odontologica,primera consulta,2020-03-01,10,4,9,8,5,10,14,29,6,2,0,8,0,2,107
SENA,atencion odontologica,primera consulta,2020-03-01,9,9,26,20,1,7,12,47,2,2,0,3,0,8,146
SHINAOTA,atencion odontologica,primera consulta,2020-03-01,6,5,9,10,1,3,5,27,2,3,0,1,0,2,74
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2020-03-01,5,5,9,15,14,21,36,63,11,13,0,1,0,2,195
SICAYA,atencion odontologica,primera consulta,2020-03-01,0,0,3,0,1,0,1,3,3,0,0,0,0,0,11
SIPE SIPE,atencion odontologica,primera consulta,2020-03-01,31,30,70,66,12,21,20,125,12,19,0,6,0,0,412
SOPACHUY,atencion odontologica,primera consulta,2020-03-01,4,0,4,14,6,10,8,23,4,0,0,3,0,0,76
SORACACHI,atencion odontologica,primera consulta,2020-03-01,23,23,48,55,10,18,19,61,47,42,0,15,0,7,368
SORATA,atencion odontologica,primera consulta,2020-03-01,9,11,27,24,11,19,27,38,10,3,0,5,0,2,186
SUCRE,atencion odontologica,primera consulta,2020-03-01,291,311,223,249,73,166,286,753,67,45,0,199,0,33,2696
TACACHI,atencion odontologica,primera consulta,2020-03-01,0,0,0,0,1,1,2,2,2,5,0,0,0,0,13
TACACOMA,atencion odontologica,primera consulta,2020-03-01,7,1,9,10,4,10,13,37,0,1,0,18,0,1,111
TACOPAYA,atencion odontologica,primera consulta,2020-03-01,2,2,5,8,3,12,13,25,13,9,0,7,0,0,99
TAHUA,atencion odontologica,primera consulta,2020-03-01,8,8,6,5,2,2,3,11,4,1,0,5,0,0,55
TAPACARI,atencion odontologica,primera consulta,2020-03-01,11,8,26,27,13,19,26,48,7,6,0,4,0,0,195
TARABUCO,atencion odontologica,primera consulta,2020-03-01,33,40,71,68,10,28,28,71,10,14,0,24,0,3,400
TARACO,atencion odontologica,primera consulta,2020-03-01,4,1,11,7,5,4,10,16,11,8,0,4,0,0,81
TARATA,atencion odontologica,primera consulta,2020-03-01,2,0,5,3,2,2,11,17,4,5,0,0,0,0,51
TARIJA,atencion odontologica,primera consulta,2020-03-01,75,67,216,227,55,93,269,624,51,69,0,133,0,4,1883
TARVITA,atencion odontologica,primera consulta,2020-03-01,28,23,20,30,12,15,25,78,8,7,0,9,0,2,257
TEOPONTE,atencion odontologica,primera consulta,2020-03-01,7,15,35,37,3,13,21,43,3,3,0,8,0,5,193
TIAHUANACU,atencion odontologica,primera consulta,2020-03-01,6,8,11,13,8,7,9,38,5,4,0,11,0,1,121
TINGUIPAYA,atencion odontologica,primera consulta,2020-03-01,10,6,25,37,6,20,24,57,19,22,0,4,0,1,231
TIPUANI,atencion odontologica,primera consulta,2020-03-01,4,1,10,8,0,3,3,18,1,0,0,0,0,0,48
TIQUIPAYA,atencion odontologica,primera consulta,2020-03-01,48,57,99,96,18,42,76,169,11,14,0,8,0,12,650
TIRAQUE (CBBA),atencion odontologica,primera consulta,2020-03-01,5,7,11,10,7,14,7,29,5,6,0,2,0,2,105
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2020-03-01,0,3,2,2,0,2,2,2,0,1,0,2,0,0,16
