,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,2,4
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,1,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,2,3
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,3,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,1,5,7,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,1,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,2,0,3
GUAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,1,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,12,11,8,5,36
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,1,3
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,2,1,4
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,3,1,0,4
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,2,7,12
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,1,2,4
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,0,3,5,10
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,3,4,8
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,7,15,9,13,44
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,10,11,38,36,95
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,72,66,130,135,403
LA RIVERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,1,3
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,0,0,3
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,6,5,10,12,33
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,2,1,2,5
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,3,1,5
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,2,4,2,10
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,2,4,7
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,2,1,0,6
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,4,2,1,0,7
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,3,1,2,9
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,12,4,17
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,3,0,0,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,6,3,27,34,70
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,3,4
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,11,16,85,77,189
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,1,0,3
PADILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,2,0,0,3
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,4,4,17,15,40
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,2,3,3,10
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,1,4,0,8
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,0,2
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,5,0,4,8,17
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,2,1,1,5
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,4,0,5,1,10
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,1,0,3
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,3,1,2,6
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,1,2
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,1,2,4
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,1,0,4
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,2,2,10,16
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,2,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,18,27,70,62,177
PRESTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,0,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,4,5,10
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,3,0,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,4,4,11
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,3,0,3
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,4,2,1,4,11
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,3,4,6,15
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,3,2,0,8
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,7,6,53,52,118
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,2,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,1,1,3,8
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,2,2
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,1,9,7,20
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,17,20,41,52,130
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,2,3,4,10
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,6,13,12,33
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,3,5,8
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,9,8,23,16,56
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,0,0,0,2
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,2,1,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,1,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,1,2,6
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,2,9,11,24
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,10,7,20,10,47
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,3,4,7
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,2,0,2,5
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,9,6,8,13,36
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,17,11,26,25,79
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,0,2
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,4,1,7
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,3,3,1,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,2,4,1,7
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,3,3
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,6,8,10,10,34
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,0,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,1,2,6
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,7,3,2,15
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,6,1,7,2,16
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,0,0,1,3
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,4,0,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,2,0,0,4
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,6,8,15
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,0,1,1,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,6,1,27,22,56
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,165,144,910,805,2024
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,6,2,11,5,24
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,2,0,5
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,1,1,3
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,1,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,2,1,4
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,7,11,20
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,4,5,11
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,2,2,3,8
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,3,8,3,15
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,1,1,4
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,4,3,1,8
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,32,20,60,72,184
TACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,5,6
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,4,0,4
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,1,1,3
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,3,1,5
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,1,6,8,18
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,13,13,12,14,52
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,3,0,4
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,6,1,3,10
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,0,1,3
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,1,3
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,3,0,1,4
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,4,11,8,26
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,0,1
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,0,0,0,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,3,1,5
TOMINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,3,0,1,6
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,2,2,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,9,14,79,65,167
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,8,6,9,7,30
UMALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,2,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,1,4,1,7
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,2,0,2
URUBICHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,2,2,5
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,3,10,16
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,1,2
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,2,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,9,5,7,10,31
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,4,0,1,2,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,4,16,12,34
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,1,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,3,4,3,11
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,2,15,13,33
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,2,4,7
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,5,5,7,6,23
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,5,3,9,10,27
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,16,17,21,37,91
YACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,2,1,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,3,2,8,12,25
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,2,1,11,6,20
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,1,0,0,0,1
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,1,1,1,3
YUNCHARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-04-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,6,3,1,0,10
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,3,2,6
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,0,1,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,1,0,1
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,1,3,1,6
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,1,1,1,3
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,1,3,5,10
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,4,1,4,10
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,0,2,2
AYATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,2,0,2
AYO AYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,1,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,0,1,2
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,1,1,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,2,1,2,0,5
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,5,0,0,5
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,2,0,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,8,3,3,0,14
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,1,0,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,2,0,0,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,1,1,1,3
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,1,2,0,4
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,1,0,1,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,5,1,0,0,6
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,1,2,2,5
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,5,2,4,0,11
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,2,0,0,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,1,2,1,4
CATACORA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,0,0,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,3,3,15,8,29
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,2,1,11,9,23
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,0,2,0,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,2,5,3,11
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,0,0,2,2,4
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,1,1,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-05-01,4,7,0,1,12
