,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
POCONA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,256,256
POOPO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,18,18
PORCO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,12,12
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,26,26
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,7,7
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,69,69
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,4,4
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,1,1
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,331,331
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,11,11
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,23,23
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,7,7
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,14,14
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,11,11
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,31,31
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,144,144
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,20,20
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,126,126
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,461,461
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,16,16
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,11,11
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,61,61
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,16,16
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,38,38
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,10,10
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,528,528
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,20,20
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,11,11
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,10,10
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,3,3
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,21,21
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,57,57
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,6,6
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,42,42
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,36,36
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,140,140
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,27,27
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,98,98
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,15,15
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,74,74
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,9,9
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,23,23
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,56,56
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,35,35
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,13,13
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,38,38
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,60,60
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,2,2
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,11,11
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,23,23
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,33,33
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,3816,3816
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,26,26
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,3,3
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,14,14
SENA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,16,16
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,1,1
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,112,112
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,3,3
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,33,33
SORATA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,33,33
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,526,526
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,5,5
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,18,18
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,21,21
TARATA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,19,19
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,1373,1373
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,17,17
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,14,14
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,24,24
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,7,7
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,249,249
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,25,25
TOCO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,14,14
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,15,15
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,6,6
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,3,3
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,13,13
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,18,18
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,94,94
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,114,114
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,62,62
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,14,14
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,26,26
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,17,17
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,115,115
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,26,26
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,2,2
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,21,21
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,156,156
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,1,1
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,18,18
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,15,15
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,246,246
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,5,5
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,129,129
VINTO,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,193,193
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,3,3
WARNES,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,263,263
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,80,80
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,7,7
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,214,214
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,9,9
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,9,9
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2016-05-01,0,10,10
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,8,8
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,56,56
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,60,60
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,8,8
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,10,10
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,3,3
APOLO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,10,10
ARANI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,17,17
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,39,39
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,154,154
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,26,26
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,23,23
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,108,108
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,54,54
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,15,15
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,32,32
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,47,47
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,9,9
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,39,39
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,215,215
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,54,54
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,25,25
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,149,149
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,6,6
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,9,9
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,134,134
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,73,73
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,5,5
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,40,40
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,27,27
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,9,9
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,16,16
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,27,27
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,89,89
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,197,197
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,23,23
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,1082,1082
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,98,98
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,3,3
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,37,37
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,7,7
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,2,2
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,64,64
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,49,49
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,7,7
COROICO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,61,61
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,2,2
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,226,226
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,56,56
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,2,2
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,24,24
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,3,3
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,2918,2918
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,3,3
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,20,20
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,13,13
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,198,198
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,5,5
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,16,16
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,75,75
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,15,15
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,18,18
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,43,43
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,13,13
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,2,2
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,9,9
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,10,10
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,201,201
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,43,43
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,15,15
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,6,6
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,66,66
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,1,1
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,2,2
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
ICLA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,12,12
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,22,22
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,9,9
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,19,19
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,16,16
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,96,96
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,203,203
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,1782,1782
LAJA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,3,3
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
LLICA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,7,7
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,8,8
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,41,41
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,62,62
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,54,54
MOJINETE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,12,12
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,61,61
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,837,837
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,9,9
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,6,6
OCURI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,63,63
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,1,1
ORURO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,1055,1055
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,37,37
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,21,21
PAILON,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,105,105
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,49,49
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,8,8
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,1,1
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,13,13
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,13,13
POCONA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,4,4
PORCO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,6,6
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,61,61
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,8,8
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,55,55
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,19,19
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,452,452
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,11,11
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,16,16
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,42,42
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,20,20
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,27,27
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,195,195
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,35,35
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,134,134
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,464,464
QUIME,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,10,10
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,42,42
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,7,7
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,513,513
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,34,34
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,54,54
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,8,8
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,515,515
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,8,8
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,36,36
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,5,5
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,13,13
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,9,9
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,2,2
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,15,15
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,88,88
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,31,31
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,75,75
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,38,38
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,190,190
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,38,38
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,42,42
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,17,17
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,76,76
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,6,6
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,32,32
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,35,35
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2016-06-01,0,61,61
