,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2016-11-01,21,32,53
ESCARA,vih,no de personas con prueba rapida,2016-11-01,1,0,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2016-11-01,118,132,250
FILADELFIA,vih,no de personas con prueba rapida,2016-11-01,3,4,7
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2016-11-01,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2016-11-01,4,1,5
GUANAY,vih,no de personas con prueba rapida,2016-11-01,2,0,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2016-11-01,211,233,444
HUACARETA,vih,no de personas con prueba rapida,2016-11-01,0,6,6
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2016-11-01,0,2,2
HUACHACALLA,vih,no de personas con prueba rapida,2016-11-01,6,2,8
HUANUNI,vih,no de personas con prueba rapida,2016-11-01,19,49,68
INCAHUASI,vih,no de personas con prueba rapida,2016-11-01,21,14,35
IXIAMAS,vih,no de personas con prueba rapida,2016-11-01,1,0,1
LA ASUNTA,vih,no de personas con prueba rapida,2016-11-01,22,32,54
LA GUARDIA,vih,no de personas con prueba rapida,2016-11-01,21,128,149
LA PAZ,vih,no de personas con prueba rapida,2016-11-01,747,1442,2189
LAJA,vih,no de personas con prueba rapida,2016-11-01,1,0,1
LAS CARRERAS,vih,no de personas con prueba rapida,2016-11-01,0,1,1
LLALLAGUA,vih,no de personas con prueba rapida,2016-11-01,45,47,92
MACHARETI,vih,no de personas con prueba rapida,2016-11-01,5,0,5
MAIRANA,vih,no de personas con prueba rapida,2016-11-01,25,21,46
MAPIRI,vih,no de personas con prueba rapida,2016-11-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2016-11-01,11,28,39
MIZQUE,vih,no de personas con prueba rapida,2016-11-01,16,35,51
MONTEAGUDO,vih,no de personas con prueba rapida,2016-11-01,10,29,39
MONTERO,vih,no de personas con prueba rapida,2016-11-01,1627,1651,3278
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2016-11-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2016-11-01,50,19,69
OMEREQUE,vih,no de personas con prueba rapida,2016-11-01,0,6,6
ORURO,vih,no de personas con prueba rapida,2016-11-01,84,141,225
PADILLA,vih,no de personas con prueba rapida,2016-11-01,2,5,7
PAILON,vih,no de personas con prueba rapida,2016-11-01,7,25,32
PAMPA GRANDE,vih,no de personas con prueba rapida,2016-11-01,2,0,2
PAZÑA,vih,no de personas con prueba rapida,2016-11-01,51,89,140
POJO (CBBA),vih,no de personas con prueba rapida,2016-11-01,2,0,2
PORCO,vih,no de personas con prueba rapida,2016-11-01,3,23,26
POROMA,vih,no de personas con prueba rapida,2016-11-01,0,9,9
PORONGO,vih,no de personas con prueba rapida,2016-11-01,4,11,15
PORTACHUELO,vih,no de personas con prueba rapida,2016-11-01,194,0,194
POTOSI,vih,no de personas con prueba rapida,2016-11-01,51,60,111
PUCARANI,vih,no de personas con prueba rapida,2016-11-01,14,17,31
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2016-11-01,75,74,149
PUERTO RICO,vih,no de personas con prueba rapida,2016-11-01,2,6,8
PUERTO SUAREZ,vih,no de personas con prueba rapida,2016-11-01,37,3,40
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2016-11-01,108,75,183
PUNATA,vih,no de personas con prueba rapida,2016-11-01,97,139,236
QUILLACOLLO,vih,no de personas con prueba rapida,2016-11-01,7,0,7
QUIME,vih,no de personas con prueba rapida,2016-11-01,10,17,27
RAVELO,vih,no de personas con prueba rapida,2016-11-01,8,3,11
RIBERALTA,vih,no de personas con prueba rapida,2016-11-01,165,29,194
ROBORE,vih,no de personas con prueba rapida,2016-11-01,2,1,3
RURRENABAQUE,vih,no de personas con prueba rapida,2016-11-01,11,77,88
SABAYA,vih,no de personas con prueba rapida,2016-11-01,18,27,45
SACABA,vih,no de personas con prueba rapida,2016-11-01,41,122,163
SACACA,vih,no de personas con prueba rapida,2016-11-01,2,4,6
SAIPINA,vih,no de personas con prueba rapida,2016-11-01,0,1,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2016-11-01,4,12,16
SAMAIPATA,vih,no de personas con prueba rapida,2016-11-01,10,18,28
SAN ANDRES,vih,no de personas con prueba rapida,2016-11-01,5,7,12
SAN BENITO,vih,no de personas con prueba rapida,2016-11-01,0,2,2
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2016-11-01,2,2,4
SAN CARLOS,vih,no de personas con prueba rapida,2016-11-01,74,15,89
SAN IGNACIO,vih,no de personas con prueba rapida,2016-11-01,0,25,25
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2016-11-01,119,34,153
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2016-11-01,3,32,35
SAN JAVIER(STC),vih,no de personas con prueba rapida,2016-11-01,0,39,39
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2016-11-01,33,67,100
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2016-11-01,1,21,22
SAN JULIAN,vih,no de personas con prueba rapida,2016-11-01,8,10,18
SAN LORENZO(PND),vih,no de personas con prueba rapida,2016-11-01,0,1,1
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2016-11-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2016-11-01,7,15,22
SAN MATIAS,vih,no de personas con prueba rapida,2016-11-01,16,7,23
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2016-11-01,1,1,2
SAN PEDRO,vih,no de personas con prueba rapida,2016-11-01,218,181,399
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2016-11-01,0,1,1
SAN PEDRO DE QUEMES,vih,no de personas con prueba rapida,2016-11-01,0,3,3
SAN RAMON SCZ,vih,no de personas con prueba rapida,2016-11-01,2,2,4
SANTA ANA,vih,no de personas con prueba rapida,2016-11-01,24,28,52
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2016-11-01,1003,2004,3007
SANTA ROSA,vih,no de personas con prueba rapida,2016-11-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2016-11-01,5,3,8
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2016-11-01,0,2,2
SANTIVAÑES,vih,no de personas con prueba rapida,2016-11-01,3,3,6
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2016-11-01,5,11,16
SAPAHAQUI,vih,no de personas con prueba rapida,2016-11-01,2,0,2
SENA,vih,no de personas con prueba rapida,2016-11-01,1,1,2
SHINAOTA,vih,no de personas con prueba rapida,2016-11-01,14,33,47
SICAYA,vih,no de personas con prueba rapida,2016-11-01,0,4,4
SIPE SIPE,vih,no de personas con prueba rapida,2016-11-01,4,37,41
SOPACHUY,vih,no de personas con prueba rapida,2016-11-01,22,13,35
SORACACHI,vih,no de personas con prueba rapida,2016-11-01,1,2,3
SORATA,vih,no de personas con prueba rapida,2016-11-01,3,0,3
SUCRE,vih,no de personas con prueba rapida,2016-11-01,220,559,779
TACACOMA,vih,no de personas con prueba rapida,2016-11-01,0,1,1
TACOPAYA,vih,no de personas con prueba rapida,2016-11-01,1,11,12
TAPACARI,vih,no de personas con prueba rapida,2016-11-01,6,5,11
TARABUCO,vih,no de personas con prueba rapida,2016-11-01,8,13,21
TARIJA,vih,no de personas con prueba rapida,2016-11-01,244,1123,1367
TARVITA,vih,no de personas con prueba rapida,2016-11-01,31,39,70
TEOPONTE,vih,no de personas con prueba rapida,2016-11-01,0,2,2
TIAWANACU,vih,no de personas con prueba rapida,2016-11-01,1,2,3
TIQUIPAYA,vih,no de personas con prueba rapida,2016-11-01,49,52,101
TOCO,vih,no de personas con prueba rapida,2016-11-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2016-11-01,6,22,28
TOMINA,vih,no de personas con prueba rapida,2016-11-01,3,5,8
TOTORA(CBBA),vih,no de personas con prueba rapida,2016-11-01,1,13,14
TOTORA(ORR),vih,no de personas con prueba rapida,2016-11-01,1,0,1
TRINIDAD,vih,no de personas con prueba rapida,2016-11-01,36,107,143
TUPIZA,vih,no de personas con prueba rapida,2016-11-01,5,14,19
URUBICHA,vih,no de personas con prueba rapida,2016-11-01,7,14,21
UYUNI,vih,no de personas con prueba rapida,2016-11-01,4,49,53
VALLEGRANDE,vih,no de personas con prueba rapida,2016-11-01,33,21,54
VIACHA,vih,no de personas con prueba rapida,2016-11-01,23,62,85
VILLA CHARCAS,vih,no de personas con prueba rapida,2016-11-01,12,13,25
VILLA MONTES,vih,no de personas con prueba rapida,2016-11-01,15,18,33
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2016-11-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2016-11-01,6,4,10
VILLA TUNARI,vih,no de personas con prueba rapida,2016-11-01,92,60,152
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2016-11-01,39,24,63
VILLAZON,vih,no de personas con prueba rapida,2016-11-01,82,132,214
VINTO,vih,no de personas con prueba rapida,2016-11-01,0,24,24
VITICHI,vih,no de personas con prueba rapida,2016-11-01,0,2,2
WARNES,vih,no de personas con prueba rapida,2016-11-01,24,47,71
YACUIBA,vih,no de personas con prueba rapida,2016-11-01,63,60,123
YAMPARAEZ,vih,no de personas con prueba rapida,2016-11-01,2,1,3
YAPACANI,vih,no de personas con prueba rapida,2016-11-01,18,40,58
YOCALLA,vih,no de personas con prueba rapida,2016-11-01,1,0,1
YOTALA,vih,no de personas con prueba rapida,2016-11-01,0,6,6
YUNCHARA,vih,no de personas con prueba rapida,2016-11-01,3,5,8
ZUDAÑEZ,vih,no de personas con prueba rapida,2016-11-01,11,2,13
ACACIO,vih,no de personas con prueba rapida,2016-12-01,0,2,2
ACHACACHI,vih,no de personas con prueba rapida,2016-12-01,7,27,34
AIQUILE,vih,no de personas con prueba rapida,2016-12-01,8,13,21
ALTO BENI,vih,no de personas con prueba rapida,2016-12-01,2,0,2
ANDAMARCA,vih,no de personas con prueba rapida,2016-12-01,3,6,9
ANTEQUERA,vih,no de personas con prueba rapida,2016-12-01,0,2,2
APOLO,vih,no de personas con prueba rapida,2016-12-01,3,17,20
ARBIETO,vih,no de personas con prueba rapida,2016-12-01,4,5,9
ATOCHA,vih,no de personas con prueba rapida,2016-12-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2016-12-01,1,4,5
AZURDUY,vih,no de personas con prueba rapida,2016-12-01,0,7,7
BELLA FLOR,vih,no de personas con prueba rapida,2016-12-01,9,0,9
BERMEJO,vih,no de personas con prueba rapida,2016-12-01,6,19,25
BETANZOS,vih,no de personas con prueba rapida,2016-12-01,1,1,2
BOYUIBE,vih,no de personas con prueba rapida,2016-12-01,96,4,100
BUENA VISTA,vih,no de personas con prueba rapida,2016-12-01,0,5,5
CABEZAS,vih,no de personas con prueba rapida,2016-12-01,9,20,29
CALAMARCA,vih,no de personas con prueba rapida,2016-12-01,8,12,20
CAMARGO,vih,no de personas con prueba rapida,2016-12-01,12,80,92
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2016-12-01,2,6,8
CAMIRI,vih,no de personas con prueba rapida,2016-12-01,8,4,12
CAPINOTA,vih,no de personas con prueba rapida,2016-12-01,3,2,5
CARACOLLO,vih,no de personas con prueba rapida,2016-12-01,0,4,4
CARANAVI,vih,no de personas con prueba rapida,2016-12-01,33,19,52
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2016-12-01,30,35,65
CHALLAPATA,vih,no de personas con prueba rapida,2016-12-01,5,113,118
CHAQUI,vih,no de personas con prueba rapida,2016-12-01,0,1,1
CHARAGUA,vih,no de personas con prueba rapida,2016-12-01,3,10,13
CHAYANTA,vih,no de personas con prueba rapida,2016-12-01,20,29,49
CHIMORE,vih,no de personas con prueba rapida,2016-12-01,9,20,29
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2016-12-01,2,3,5
CHUMA,vih,no de personas con prueba rapida,2016-12-01,137,23,160
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2016-12-01,2,0,2
CKOCHAS,vih,no de personas con prueba rapida,2016-12-01,1,2,3
CLIZA,vih,no de personas con prueba rapida,2016-12-01,10,3,13
COBIJA,vih,no de personas con prueba rapida,2016-12-01,213,133,346
COCHABAMBA,vih,no de personas con prueba rapida,2016-12-01,60,121,181
COLCAPIRHUA,vih,no de personas con prueba rapida,2016-12-01,8,25,33
COLPA BELGICA,vih,no de personas con prueba rapida,2016-12-01,21,16,37
COLQUIRI,vih,no de personas con prueba rapida,2016-12-01,2,1,3
COMARAPA,vih,no de personas con prueba rapida,2016-12-01,4,7,11
CONCEPCION,vih,no de personas con prueba rapida,2016-12-01,15,16,31
CORIPATA,vih,no de personas con prueba rapida,2016-12-01,4,2,6
COROICO,vih,no de personas con prueba rapida,2016-12-01,10,6,16
CORQUE,vih,no de personas con prueba rapida,2016-12-01,2,1,3
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2016-12-01,4,13,17
CUEVO,vih,no de personas con prueba rapida,2016-12-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2016-12-01,2,52,54
DESAGUADERO,vih,no de personas con prueba rapida,2016-12-01,2,7,9
EL ALTO,vih,no de personas con prueba rapida,2016-12-01,701,1646,2347
EL PUENTE(STC),vih,no de personas con prueba rapida,2016-12-01,45,27,72
EL TORNO,vih,no de personas con prueba rapida,2016-12-01,94,206,300
EL VILLAR,vih,no de personas con prueba rapida,2016-12-01,0,2,2
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2016-12-01,10,4,14
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2016-12-01,11,13,24
ESCOMA,vih,no de personas con prueba rapida,2016-12-01,1,3,4
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2016-12-01,5,8,13
FILADELFIA,vih,no de personas con prueba rapida,2016-12-01,0,3,3
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2016-12-01,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2016-12-01,5,4,9
GUANAY,vih,no de personas con prueba rapida,2016-12-01,2,0,2
GUAQUI,vih,no de personas con prueba rapida,2016-12-01,4,1,5
GUAYARAMERIN,vih,no de personas con prueba rapida,2016-12-01,223,215,438
HUACARETA,vih,no de personas con prueba rapida,2016-12-01,2,1,3
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2016-12-01,0,2,2
HUANUNI,vih,no de personas con prueba rapida,2016-12-01,37,61,98
ICLA,vih,no de personas con prueba rapida,2016-12-01,0,1,1
INCAHUASI,vih,no de personas con prueba rapida,2016-12-01,3,6,9
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2016-12-01,8,20,28
IXIAMAS,vih,no de personas con prueba rapida,2016-12-01,1,1,2
LA ASUNTA,vih,no de personas con prueba rapida,2016-12-01,50,58,108
LA GUARDIA,vih,no de personas con prueba rapida,2016-12-01,45,82,127
LA PAZ,vih,no de personas con prueba rapida,2016-12-01,1111,1343,2454
LAGUNILLAS,vih,no de personas con prueba rapida,2016-12-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2016-12-01,28,14,42
MACHACAMARCA,vih,no de personas con prueba rapida,2016-12-01,1,0,1
MACHARETI,vih,no de personas con prueba rapida,2016-12-01,0,1,1
MAIRANA,vih,no de personas con prueba rapida,2016-12-01,28,45,73
MAPIRI,vih,no de personas con prueba rapida,2016-12-01,0,1,1
MINEROS,vih,no de personas con prueba rapida,2016-12-01,1,20,21
MIZQUE,vih,no de personas con prueba rapida,2016-12-01,52,11,63
MOJOCOYA,vih,no de personas con prueba rapida,2016-12-01,2,0,2
MONTEAGUDO,vih,no de personas con prueba rapida,2016-12-01,17,63,80
MONTERO,vih,no de personas con prueba rapida,2016-12-01,287,500,787
MORO MORO,vih,no de personas con prueba rapida,2016-12-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2016-12-01,0,10,10
OMEREQUE,vih,no de personas con prueba rapida,2016-12-01,0,10,10
ORURO,vih,no de personas con prueba rapida,2016-12-01,46,177,223
PADILLA,vih,no de personas con prueba rapida,2016-12-01,4,8,12
PAILON,vih,no de personas con prueba rapida,2016-12-01,13,21,34
PAZÑA,vih,no de personas con prueba rapida,2016-12-01,7,4,11
POCOATA,vih,no de personas con prueba rapida,2016-12-01,0,3,3
POJO (CBBA),vih,no de personas con prueba rapida,2016-12-01,1,0,1
POOPO,vih,no de personas con prueba rapida,2016-12-01,0,1,1
PORCO,vih,no de personas con prueba rapida,2016-12-01,1,2,3
POROMA,vih,no de personas con prueba rapida,2016-12-01,0,6,6
PORONGO,vih,no de personas con prueba rapida,2016-12-01,8,46,54
PORVENIR,vih,no de personas con prueba rapida,2016-12-01,1,15,16
POTOSI,vih,no de personas con prueba rapida,2016-12-01,9,20,29
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2016-12-01,1,8,9
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2016-12-01,3,9,12
PUERTO SUAREZ,vih,no de personas con prueba rapida,2016-12-01,2,3,5
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2016-12-01,87,127,214
PUNA,vih,no de personas con prueba rapida,2016-12-01,0,2,2
PUNATA,vih,no de personas con prueba rapida,2016-12-01,0,1,1
QUILLACOLLO,vih,no de personas con prueba rapida,2016-12-01,21,37,58
QUIME,vih,no de personas con prueba rapida,2016-12-01,5,6,11
RAVELO,vih,no de personas con prueba rapida,2016-12-01,1,0,1
REYES,vih,no de personas con prueba rapida,2016-12-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2016-12-01,40,16,56
ROBORE,vih,no de personas con prueba rapida,2016-12-01,4,7,11
RURRENABAQUE,vih,no de personas con prueba rapida,2016-12-01,11,49,60
SABAYA,vih,no de personas con prueba rapida,2016-12-01,5,1,6
SACABA,vih,no de personas con prueba rapida,2016-12-01,46,90,136
SACACA,vih,no de personas con prueba rapida,2016-12-01,1,4,5
SAIPINA,vih,no de personas con prueba rapida,2016-12-01,24,1,25
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2016-12-01,1,2,3
SAMAIPATA,vih,no de personas con prueba rapida,2016-12-01,44,33,77
SAN BENITO,vih,no de personas con prueba rapida,2016-12-01,0,1,1
SAN BORJA,vih,no de personas con prueba rapida,2016-12-01,1,0,1
SAN CARLOS,vih,no de personas con prueba rapida,2016-12-01,25,53,78
SAN IGNACIO,vih,no de personas con prueba rapida,2016-12-01,1,10,11
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2016-12-01,28,15,43
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2016-12-01,0,4,4
SAN JAVIER(STC),vih,no de personas con prueba rapida,2016-12-01,5,30,35
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2016-12-01,18,28,46
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2016-12-01,15,37,52
SAN JULIAN,vih,no de personas con prueba rapida,2016-12-01,7,15,22
SAN LUCAS,vih,no de personas con prueba rapida,2016-12-01,3,48,51
SAN MATIAS,vih,no de personas con prueba rapida,2016-12-01,6,6,12
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2016-12-01,2,1,3
SAN PEDRO,vih,no de personas con prueba rapida,2016-12-01,86,69,155
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2016-12-01,1,3,4
SAN PEDRO DE QUEMES,vih,no de personas con prueba rapida,2016-12-01,0,2,2
SAN RAFAEL,vih,no de personas con prueba rapida,2016-12-01,6,16,22
SAN RAMON SCZ,vih,no de personas con prueba rapida,2016-12-01,2,1,3
SANTA ANA,vih,no de personas con prueba rapida,2016-12-01,7,7,14
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2016-12-01,859,2676,3535
SANTA ROSA,vih,no de personas con prueba rapida,2016-12-01,0,4,4
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2016-12-01,1,0,1
SANTIVAÑES,vih,no de personas con prueba rapida,2016-12-01,1,1,2
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2016-12-01,8,23,31
SHINAOTA,vih,no de personas con prueba rapida,2016-12-01,5,5,10
SICAYA,vih,no de personas con prueba rapida,2016-12-01,2,1,3
SIPE SIPE,vih,no de personas con prueba rapida,2016-12-01,8,39,47
SOPACHUY,vih,no de personas con prueba rapida,2016-12-01,3,10,13
SORATA,vih,no de personas con prueba rapida,2016-12-01,94,94,188
SUCRE,vih,no de personas con prueba rapida,2016-12-01,427,484,911
TACOPAYA,vih,no de personas con prueba rapida,2016-12-01,2,6,8
TAPACARI,vih,no de personas con prueba rapida,2016-12-01,8,13,21
TARABUCO,vih,no de personas con prueba rapida,2016-12-01,17,2,19
TARATA,vih,no de personas con prueba rapida,2016-12-01,0,4,4
TARIJA,vih,no de personas con prueba rapida,2016-12-01,110,430,540
TARVITA,vih,no de personas con prueba rapida,2016-12-01,5,10,15
TEOPONTE,vih,no de personas con prueba rapida,2016-12-01,0,6,6
TIAWANACU,vih,no de personas con prueba rapida,2016-12-01,14,24,38
TIPUANI,vih,no de personas con prueba rapida,2016-12-01,0,1,1
TIQUIPAYA,vih,no de personas con prueba rapida,2016-12-01,43,68,111
TOCO,vih,no de personas con prueba rapida,2016-12-01,1,0,1
TOLATA,vih,no de personas con prueba rapida,2016-12-01,3,1,4
TOMINA,vih,no de personas con prueba rapida,2016-12-01,9,7,16
TOTORA(CBBA),vih,no de personas con prueba rapida,2016-12-01,8,9,17
TOTORA(ORR),vih,no de personas con prueba rapida,2016-12-01,0,10,10
TRINIDAD,vih,no de personas con prueba rapida,2016-12-01,191,84,275
TUPIZA,vih,no de personas con prueba rapida,2016-12-01,1,18,19
UNCIA,vih,no de personas con prueba rapida,2016-12-01,46,92,138
URUBICHA,vih,no de personas con prueba rapida,2016-12-01,27,61,88
UYUNI,vih,no de personas con prueba rapida,2016-12-01,2,29,31
VALLEGRANDE,vih,no de personas con prueba rapida,2016-12-01,50,16,66
VIACHA,vih,no de personas con prueba rapida,2016-12-01,32,40,72
VILLA CHARCAS,vih,no de personas con prueba rapida,2016-12-01,2,4,6
VILLA MONTES,vih,no de personas con prueba rapida,2016-12-01,23,35,58
VILLA SERRANO,vih,no de personas con prueba rapida,2016-12-01,29,18,47
VILLA TUNARI,vih,no de personas con prueba rapida,2016-12-01,41,59,100
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2016-12-01,6,7,13
VILLAZON,vih,no de personas con prueba rapida,2016-12-01,38,55,93
VINTO,vih,no de personas con prueba rapida,2016-12-01,9,17,26
VITICHI,vih,no de personas con prueba rapida,2016-12-01,0,7,7
WARNES,vih,no de personas con prueba rapida,2016-12-01,47,90,137
YACUIBA,vih,no de personas con prueba rapida,2016-12-01,19,47,66
YAMPARAEZ,vih,no de personas con prueba rapida,2016-12-01,0,2,2
YAPACANI,vih,no de personas con prueba rapida,2016-12-01,27,115,142
YOTALA,vih,no de personas con prueba rapida,2016-12-01,0,4,4
YUNCHARA,vih,no de personas con prueba rapida,2016-12-01,3,2,5
ZUDAÑEZ,vih,no de personas con prueba rapida,2016-12-01,8,7,15
