,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,5,3,2,11
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,8,6,5,5,24
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,7,8,1,1,17
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,7,4,0,20
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,3,1,0,9
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,12,12,3,4,31
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,5,4,5,19
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,13,6,7,35
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,73,58,2,2,135
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,6,5,6,18
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,162,191,38,21,412
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,0,3,5
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,20,20,11,8,59
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,2,1,1,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,6,11,14,36
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,6,4,5,18
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,2,0,3,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,11,9,25,20,65
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,11,0,3,23
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,17,10,2,39
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,63,59,2,1,125
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,3,5,4,16
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,15,20,9,5,49
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,66,82,22,27,197
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,4,0,1,9
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,6,8,3,0,17
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,6,10,6,31
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,7,4,6,8,25
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,111,95,8,7,221
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,14,16,5,4,39
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,11,15,6,5,37
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,6,1,0,10
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,113,119,22,25,279
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,0,2,0,3
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,7,5,4,26
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,2,1,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,2,5,6,16
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,6,1,0,17
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,13,10,6,4,33
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,1,2,0,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,1,0,1,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,1,1,1,6
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,4,0,0,9
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,41,46,6,6,99
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,6,3,6,20
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,24,29,8,8,69
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,17,18,2,4,41
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,48,55,14,14,131
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,0,9,9,19
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,19,12,2,3,36
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,5,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,12,10,46,39,107
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,4,1,1,16
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,48,45,10,9,112
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,4,9,11,25
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,12,14,1,1,28
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,11,15,15,9,50
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,7,16,7,5,35
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,11,10,5,1,27
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,0,2,4
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,12,11,2,1,26
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,13,14,13,19,59
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,5,0,1,9
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,2,2,1,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,6,0,2,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,3,3,0,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,8,11,2,0,21
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,13,20,2,4,39
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1566,1485,21,23,3095
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,13,1,1,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,8,3,3,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,1,1,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,2,1,2,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,5,2,5,14
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,2,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,6,1,0,16
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,0,0,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,4,1,3,12
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,6,10,0,0,16
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,22,11,4,0,37
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,19,15,9,13,56
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,0,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,35,34,2,0,71
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,1,1,2,7
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,13,2,3,22
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,14,12,16,10,52
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,257,243,4,4,508
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,0,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,7,4,3,1,15
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,8,4,14
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,2,1,0,12
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,3,0,0,4
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,16,9,6,9,40
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,6,4,2,21
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,5,0,0,9
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,2,0,0,6
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,191,168,9,18,386
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,6,3,9,27
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,3,4,3,20
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,7,4,2,23
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,0,12,8,21
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,4,5,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,36,36,14,14,100
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,8,8,6,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,0,1,1,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,5,1,2,12
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,0,1,1,2
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,6,4,3,0,13
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,5,2,1,9
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,6,3,3,4,16
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,6,5,2,2,15
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,3,4,9,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,9,4,1,24
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,6,0,0,9
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,0,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,124,116,10,8,258
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,29,32,5,5,71
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,1,0,1,3
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,5,7,4,4,20
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,10,10,14,5,39
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,6,14,3,1,24
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,9,7,0,1,17
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,19,27,6,4,56
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,2,4,1,10
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,7,9,1,1,18
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,52,51,16,8,127
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,3,1,2,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,5,3,6,18
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,36,27,12,9,84
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,1,1,4,6
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,2,2,1,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,0,4,0,2,6
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,85,62,5,15,167
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,4,0,1,8
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,33,25,2,6,66
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,43,57,16,16,132
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,6,0,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,3,1,0,0,4
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,115,132,8,6,261
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,7,4,0,0,11
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,76,65,8,6,155
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,1,2,0,1,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,2,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,42,28,9,13,92
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,7,5,2,2,16
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,5,1,0,8
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,2,0,3,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-04-01,4,1,1,4,10
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,5,3,1,3,12
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,8,7,4,3,22
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,28,24,0,0,52
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,31,23,23,24,101
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,1,0,2,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,3,2,0,0,5
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,19,15,6,6,46
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,2,4,3,2,11
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,2,3,3,9
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,3,3,11,18,35
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,6,4,2,2,14
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,0,2,4,4,10
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,4,4,2,1,11
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,21,10,7,5,43
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,6,4,5,3,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,29,26,10,5,70
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,10,16,6,1,33
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,3,1,1,1,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,2,2,2,2,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,2,2,1,1,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,14,16,40,38,108
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,0,2,5,5,12
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,13,7,3,4,27
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,9,7,0,1,17
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,1,0,3,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,26,21,4,7,58
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,14,16,4,9,43
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,6,3,5,9,23
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,0,2,1,1,4
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,3,0,0,4
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,18,9,3,5,35
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,38,26,13,19,96
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,7,3,3,2,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,6,6,0,1,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,16,8,5,0,29
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,0,2,1,4
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,10,4,0,2,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,5,7,2,2,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,1,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,62,43,22,22,149
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,16,16,6,3,41
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,5,6,0,0,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,9,9,10,7,35
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,28,38,11,2,79
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,8,7,2,1,18
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,6,6,1,2,15
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,3,3,9,6,21
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,2,1,0,4
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,3,2,0,0,5
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,44,41,18,8,111
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,6,4,1,0,11
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,12,11,33,38,94
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,2,8,5,1,16
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,35,32,6,9,82
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,2,1,0,1,4
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,2,2,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,14,12,1,3,30
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,4,3,2,1,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,3,6,2,4,15
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,4,2,2,1,9
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,16,13,12,10,51
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,60,51,12,14,137
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,14,21,16,20,71
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,973,916,562,571,3022
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,0,0,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,52,63,111,116,342
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,11,7,7,3,28
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,0,4,0,0,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,44,51,28,46,169
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,4,3,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,14,22,9,10,55
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,10,6,0,0,16
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,11,9,12,7,39
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,3,0,1,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,10,22,0,1,33
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,1,0,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,22,18,3,4,47
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-05-01,14,4,6,5,29
