,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,3,1,0,5
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,59,77,28,30,194
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,5,2,1,11
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,5,2,1,11
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,2,5,5,14
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,15,9,2,2,28
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,115,85,18,19,237
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,12,15,0,3,30
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,16,11,4,1,32
SABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,1,0,0,5
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,95,106,18,16,235
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,0,2,0,3
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,6,10,9,5,30
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,3,2,0,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,5,3,4,13,25
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,6,0,2,12
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,9,7,13,8,37
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,2,0,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,6,2,3,1,12
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,5,2,0,11
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,36,46,3,7,92
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,8,4,3,4,19
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,22,14,3,2,41
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,17,29,1,3,50
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,50,60,15,15,140
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,0,0,6,5,11
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,12,12,4,6,34
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,7,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,14,13,43,40,110
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,10,5,4,23
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,33,39,10,7,89
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,2,12,12,29
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,13,7,2,1,23
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,15,16,15,12,58
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,13,13,2,5,33
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,8,7,2,1,18
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,1,1,2,5
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,7,9,1,1,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,12,11,13,13,49
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,3,0,2,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,1,1,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,0,0,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,4,0,0,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,0,2,2,1,5
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,7,10,2,0,19
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,12,14,1,0,27
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1389,1274,37,41,2741
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,11,1,2,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,9,10,1,3,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,1,1,5,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,5,1,1,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,0,1,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,0,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,6,0,1,1,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,0,3,1,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,5,2,4,13
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,10,8,0,0,18
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,19,11,0,2,32
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,9,6,7,1,23
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,4,1,2,10
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,32,32,4,3,71
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,2,2,3,10
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,7,4,2,16
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,3,7,6,19
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,239,250,5,7,501
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,1,1,1,5
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,1,2,4,9
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,1,1,1,4
TAHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,2,1,2,6
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,16,22,7,5,50
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,5,8,7,2,22
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,1,1,1,5
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,5,5,0,0,10
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,153,146,21,28,348
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,1,6,5,15
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,7,1,2,1,11
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,6,7,0,1,14
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,4,19,9,36
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,9,4,1,2,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,17,19,6,2,44
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,8,6,5,6,25
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,1,0,0,2
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,6,7,1,1,15
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,8,3,2,15
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,1,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,8,7,4,4,23
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,6,4,2,1,13
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,3,6,3,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,11,15,2,6,34
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,2,0,2,8
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,129,92,15,17,253
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,34,37,6,5,82
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,4,0,0,6
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,0,1,3,5
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,10,13,3,3,29
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,7,12,2,1,22
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,5,6,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,15,23,0,4,42
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,5,7,8,3,23
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,11,11,2,1,25
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,49,35,13,18,115
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,1,1,1,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,5,4,2,14
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,24,29,5,4,62
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,0,0,1,2,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,10,5,1,3,19
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,4,7,1,1,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,75,58,5,6,144
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,7,12,0,1,20
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,22,22,0,0,44
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,45,39,27,28,139
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,6,2,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,91,101,11,8,211
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,6,3,2,3,14
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,52,57,7,9,125
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,3,1,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,1,1,0,4
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,33,29,10,10,82
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,2,6,2,2,12
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,5,1,2,4,12
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,1,2,2,1,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-04-01,5,4,3,3,15
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,5,0,2,7
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,14,11,4,5,34
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,11,17,0,2,30
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,18,6,3,8,35
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,0,1,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,10,3,1,19
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,4,2,2,10
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,4,1,1,7
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,0,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,1,3,6,11
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,6,7,0,6,19
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,1,2,4,7
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,5,2,0,12
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,11,15,7,5,38
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,6,5,2,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,29,36,12,12,89
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,6,9,2,1,18
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,0,0,0,1
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,5,3,1,14
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,3,5,0,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,8,18,7,11,44
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,4,4,2,2,12
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,9,4,1,1,15
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,2,0,1,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,0,2,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,3,0,1,1,5
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,29,30,3,1,63
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,21,12,4,10,47
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,2,1,5,10
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,0,2,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,4,3,0,0,7
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,16,8,0,5,29
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,16,13,10,12,51
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,7,8,2,2,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,7,2,1,1,11
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,6,11,0,0,17
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,0,2,5,7
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,7,5,3,2,17
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,7,8,1,0,16
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,27,25,2,1,55
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,13,16,0,3,32
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,4,7,1,1,13
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,8,8,6,3,25
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,46,31,1,3,81
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,12,9,1,2,24
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,4,6,0,2,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,3,5,5,7,20
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,2,2,0,4
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,18,19,6,4,47
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,4,0,0,9
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,16,11,13,9,49
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,10,8,5,4,27
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,19,20,6,4,49
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,1,1,1,3
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,1,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,17,13,1,1,32
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,3,2,3,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,4,3,1,13
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,9,8,3,25
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,11,15,3,0,29
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,42,47,8,15,112
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,9,3,8,9,29
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,592,597,11,14,1214
COIPASA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,51,45,7,2,105
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,12,14,1,1,28
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,4,2,0,0,6
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,18,17,0,0,35
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,3,1,3,8
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,15,21,11,18,65
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,7,5,0,0,12
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,15,11,6,4,36
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,0,1,0,1
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,13,15,2,3,33
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,23,17,5,2,47
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,9,4,5,3,21
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,19,0,0,24
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,5,1,0,0,6
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,10,10,2,2,24
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,4,2,2,0,8
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,10,13,1,2,26
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,56,46,2,7,111
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,13,21,4,1,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,1,0,1,3
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,2,1,1,4
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,8,6,7,3,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,0,2,3,0,5
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,1,1,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,4,5,2,1,12
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,592,613,164,162,1531
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,0,0,2,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,3,2,3,2,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,7,5,1,3,16
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,36,35,12,13,96
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,4,0,1,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,12,11,6,2,31
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,23,32,5,5,65
ESCARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,2,0,0,1,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,1,0,0,2
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-05-01,1,2,0,1,4
