,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,10,10,11,5,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,6,14,3,1,24
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,9,7,0,1,17
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,20,28,6,4,58
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,3,2,4,1,10
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,7,10,1,1,19
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,52,54,12,8,126
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,3,3,1,2,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,4,5,3,6,18
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,36,26,12,9,83
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,0,1,1,4,6
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,3,2,2,1,8
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,0,4,0,3,7
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,85,64,5,15,169
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,3,4,0,1,8
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,33,23,2,6,64
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,42,58,16,16,132
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,4,5,0,1,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,3,1,0,0,4
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,117,135,8,6,266
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,7,4,0,0,11
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,77,66,8,8,159
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,1,2,0,1,4
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,2,2,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,43,30,10,13,96
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,7,6,2,2,17
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,2,5,1,0,8
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,2,0,3,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-04-01,5,1,1,4,11
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,3,1,3,12
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,9,12,5,5,31
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,15,13,2,1,31
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,21,16,12,12,61
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,0,2,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,2,0,0,5
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,19,15,6,6,46
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,4,3,2,11
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,2,3,3,9
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,2,11,18,33
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,4,2,2,14
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,2,4,4,10
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,4,2,1,11
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,21,10,7,5,43
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,4,4,3,16
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,30,29,16,6,81
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,10,13,6,1,30
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,1,1,1,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,2,2,2,8
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,3,1,1,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,13,14,24,27,78
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,2,5,5,12
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,13,7,3,3,26
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,9,7,0,1,17
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,0,3,5
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,26,21,4,7,58
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,14,16,4,9,43
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,3,5,9,23
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,2,1,1,4
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,3,0,0,4
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,18,9,3,5,35
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,26,18,8,14,66
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,8,4,3,2,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,6,0,1,13
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,16,8,5,0,29
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,0,2,1,4
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,12,4,0,2,18
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,7,2,2,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,34,27,12,7,80
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,16,16,6,3,41
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,6,0,0,11
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,6,9,6,27
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,32,39,11,2,84
CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,8,7,2,1,18
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,5,1,2,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,3,9,6,21
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,2,1,0,4
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,2,0,0,5
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,26,14,8,6,54
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,4,1,0,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,14,11,45,49,119
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,2,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,7,5,1,15
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,32,28,7,9,76
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,1,0,1,4
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,2,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,14,12,1,3,30
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,3,2,1,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,6,2,4,15
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,2,2,1,9
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,16,11,10,10,47
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,50,41,12,14,117
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,13,11,11,40
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,736,698,84,79,1597
COIPASA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,0,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,27,43,7,4,81
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,11,7,7,3,28
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,4,0,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,18,19,5,9,51
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,3,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,17,17,8,9,51
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,10,6,0,0,16
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,11,9,12,7,39
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,3,0,1,5
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,12,22,0,1,35
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,0,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,21,17,3,4,45
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,14,3,6,5,28
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,29,23,0,1,53
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,4,4,1,13
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,7,3,5,8,23
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,6,4,3,16
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,12,12,8,6,38
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,77,105,9,5,196
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,28,17,7,3,55
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,0,3,1,4
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,7,0,0,7
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,14,3,8,30
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,2,3,2,9
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,0,0,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,3,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,636,632,200,186,1654
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,4,1,1,7
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,12,5,3,3,23
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,1,0,0,5
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,34,47,11,17,109
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,4,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,17,12,5,5,39
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,51,45,2,4,102
ESCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,0,0,0,4
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,3,0,1,6
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,1,1,1,5
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,13,5,3,2,23
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,3,2,7,16
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,8,11,1,2,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,3,7,5,18
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,9,9,6,2,26
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,1,4,1,11
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,42,38,8,13,101
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,12,9,10,1,32
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,4,3,4,13
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,17,7,8,10,42
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,4,3,0,10
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,4,3,1,12
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,3,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,0,2,0,2
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,8,6,4,5,23
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,5,7,3,17
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,7,6,6,22
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,6,0,0,6
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,10,21,7,5,43
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,13,8,5,32
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,7,5,7,9,28
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,8,7,3,5,23
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,45,49,7,3,104
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,126,108,0,6,240
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,624,636,25,39,1324
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,1,5,1,11
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,7,16,3,4,30
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,2,0,1,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,5,0,0,8
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,22,21,35,38,116
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,2,0,0,2
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,4,8,3,16
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,10,16,4,1,31
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,3,1,1,7
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,5,1,1,11
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,16,10,7,4,37
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,14,9,0,0,23
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,3,7,12
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,21,18,0,2,41
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,7,6,2,1,16
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,19,19,1,1,40
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,16,20,9,5,50
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,7,1,4,18
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,0,1,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,4,3,1,10
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,20,10,6,4,40
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,134,117,4,2,257
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,2,0,1,5
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,5,13,9,29
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,1,4,7
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,0,3,7,10
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,7,5,6,23
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,10,7,1,3,21
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,6,1,4,11
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,274,266,19,19,578
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,11,5,0,1,17
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,6,3,1,16
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,21,24,7,12,64
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,16,18,6,4,44
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,25,19,5,5,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,3,1,1,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,6,1,2,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,2,2,0,9
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,3,1,1,6
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,12,18,7,3,40
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,1,2,1,6
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,6,0,1,10
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,7,6,12,12,37
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,7,11,6,7,31
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,9,9,2,4,24
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,3,0,0,9
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,13,16,1,1,31
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,7,3,7,7,24
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,12,9,4,1,26
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,18,17,0,1,36
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,11,8,7,30
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,189,193,55,49,486
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,2,1,1,8
PUCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,1,1,0,2
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,15,20,15,17,67
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,2,2,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,3,4,3,7,17
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,4,3,2,0,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,4,1,1,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,20,23,0,3,46
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,10,9,2,0,21
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,2,2,1,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,20,18,3,7,48
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,59,63,15,25,162
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,6,5,7,5,23
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,19,25,10,5,59
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,105,108,34,28,275
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,7,8,7,27
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,9,6,2,2,19
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,5,8,7,7,27
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,9,5,9,11,34
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,120,135,18,14,287
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,13,10,3,6,32
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,19,12,1,0,32
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,0,1,0,0,1
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,144,144,34,35,357
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-05-01,1,6,4,4,15
