,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,1,1,2,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,24,18,4,3,49
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,71,64,4,2,141
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,7,3,6,5,21
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,24,26,4,2,56
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,3,1,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,88,100,33,35,256
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,6,2,1,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,8,7,3,1,19
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,7,10,11,6,34
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,12,7,0,0,19
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,120,116,5,4,245
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,19,17,1,0,37
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,22,11,2,1,36
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,0,0,1,1
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,127,116,5,14,262
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,3,3,0,2,8
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,9,11,8,8,36
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,6,3,1,1,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,6,7,1,2,16
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,3,7,1,2,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,2,2,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,10,9,0,1,20
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,0,2,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,1,0,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,3,5,3,11
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,4,8,5,18
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,35,33,2,5,75
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,14,11,1,4,30
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,16,22,1,1,40
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,15,22,6,6,49
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,58,70,5,12,145
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,3,2,6,7,18
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,17,15,0,0,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,6,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,23,18,25,28,94
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,2,5,2,3,12
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,32,31,6,5,74
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,7,5,5,5,22
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,21,21,2,3,47
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,14,17,17,11,59
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,11,16,3,1,31
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,8,7,2,1,18
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,0,0,1,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,7,15,0,0,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,23,17,13,10,63
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,4,0,0,8
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,2,3,0,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,3,0,1,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,4,4,3,16
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,11,7,2,0,20
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,13,16,0,3,32
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1699,1508,9,1,3217
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,12,4,0,0,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,15,13,2,3,33
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,2,1,0,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,0,2,5,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,6,1,2,0,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,3,1,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,8,0,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,6,1,1,9
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,6,2,1,14
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,7,8,2,1,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,36,38,1,3,78
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,11,2,6,23
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,1,1,5,7
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,51,44,1,2,98
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,4,5,1,11
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,3,2,1,10
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,8,14,17,8,47
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,260,268,8,8,544
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,7,6,1,0,14
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,6,5,0,15
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,1,5,8,15
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,17,13,8,5,43
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,3,5,1,14
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,3,0,0,7
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,8,9,1,1,19
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,194,215,3,1,413
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,6,6,3,4,19
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,12,2,0,3,17
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,9,8,1,0,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,2,6,14,14,36
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,6,1,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,36,32,13,19,100
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,12,13,7,8,40
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,6,2,1,14
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,3,0,1,4
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,0,2,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,2,3,4,13
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,8,5,2,2,17
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,6,4,9,6,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,10,8,6,7,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,4,1,0,6
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,133,112,1,3,249
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,34,36,5,8,83
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,1,2,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,3,2,2,12
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,14,16,3,3,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,9,12,5,2,28
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,8,3,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,34,26,1,4,65
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,3,6,3,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,10,9,1,1,21
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,57,63,11,11,142
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,2,2,5,8,17
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,11,7,0,2,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,59,43,4,0,106
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,2,2,1,1,6
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,6,2,2,14
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,86,61,8,14,169
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,3,4,1,12
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,27,37,7,3,74
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,28,28,1,3,60
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,5,2,2,0,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,100,118,5,1,224
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,6,6,2,1,15
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,97,84,5,5,191
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,7,4,1,1,13
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,1,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,48,32,13,16,109
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,10,3,1,4,18
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,1,1,3,6
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,0,3,3,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-03-01,4,5,2,3,14
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,0,2,0,4
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,31,12,11,7,61
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,18,21,0,1,40
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,12,6,1,9,28
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,0,2,3,5
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,5,7,2,0,14
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,5,4,5,2,16
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,1,1,1,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,3,1,0,0,4
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,1,0,1,2,4
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,10,5,2,1,18
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,2,4,2,10
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,7,8,0,1,16
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,16,13,5,3,37
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,5,3,4,5,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,34,26,0,0,60
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,7,10,2,2,21
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,4,3,0,0,7
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,1,2,2,7
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,6,2,1,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,13,11,13,15,52
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,3,8,8,3,22
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,4,11,3,2,20
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,4,3,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,0,4,5
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,0,1,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,34,34,1,1,70
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,8,16,7,8,39
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,3,3,2,4,12
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,3,1,5
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,4,1,3,10
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,14,12,2,1,29
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,20,15,25,22,82
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,7,10,4,3,24
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,3,2,3,2,10
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,13,10,0,0,23
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,1,1,1,2,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,6,1,0,9
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,17,8,0,2,27
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,1,2,0,2,5
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,51,37,7,3,98
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,22,18,2,3,45
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,5,3,1,2,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,16,14,7,4,41
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,28,39,5,1,73
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,9,18,1,1,29
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,9,3,0,1,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,7,4,3,6,20
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,20,19,9,4,52
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,5,0,0,1,6
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,17,16,17,12,62
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,4,0,5
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,8,5,4,4,21
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,25,23,3,6,57
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,0,4,1,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,15,10,4,2,31
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,3,2,3,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,4,0,0,6
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,11,6,5,3,25
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,12,10,3,1,26
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,62,47,14,8,131
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,4,6,10,8,28
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,698,692,55,65,1510
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,39,28,4,2,73
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,7,3,4,0,14
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,3,1,2,8
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,18,18,2,1,39
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,7,3,1,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,19,16,15,13,63
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,10,9,0,0,19
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,10,9,7,13,39
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,2,0,1,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,12,20,0,1,33
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,2,1,0,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,27,27,8,3,65
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,5,7,2,1,15
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,20,20,3,4,47
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,6,1,1,7,15
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,10,10,6,5,31
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,0,1,1,4
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,13,9,3,2,27
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,80,76,19,11,186
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,27,30,10,9,76
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,1,2,1,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,12,3,5,2,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,1,5,0,0,6
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,0,0,2,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,7,3,1,6,17
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,769,723,166,149,1807
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,1,3,0,2,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,12,14,1,1,28
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,7,3,0,12
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,32,41,9,6,88
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,4,3,1,0,8
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,15,12,7,6,40
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,53,54,3,2,112
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,2,7,1,3,13
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,3,1,0,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,0,1,1,4,6
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,5,4,1,0,10
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,10,7,0,2,19
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,6,5,6,6,23
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,14,19,1,2,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-04-01,3,6,3,2,14
