municipality,group,variable,month,Restauraciones,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2005-06-01,32,32
GUANAY,consultas odontologicas,restauraciones,2005-06-01,37,37
GUAQUI,consultas odontologicas,restauraciones,2005-06-01,31,31
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-06-01,29,29
GUTIERREZ,consultas odontologicas,restauraciones,2005-06-01,13,13
HUACARETA,consultas odontologicas,restauraciones,2005-06-01,46,46
HUACHACALLA,consultas odontologicas,restauraciones,2005-06-01,11,11
HUANUNI,consultas odontologicas,restauraciones,2005-06-01,85,85
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-06-01,23,23
ICLA,consultas odontologicas,restauraciones,2005-06-01,189,189
INCAHUASI,consultas odontologicas,restauraciones,2005-06-01,33,33
INGAVI (HUMAITA),consultas odontologicas,restauraciones,2005-06-01,5,5
INQUISIVI,consultas odontologicas,restauraciones,2005-06-01,45,45
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-06-01,66,66
IXIAMAS,consultas odontologicas,restauraciones,2005-06-01,32,32
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-06-01,22,22
LA ASUNTA,consultas odontologicas,restauraciones,2005-06-01,108,108
LA PAZ,consultas odontologicas,restauraciones,2005-06-01,10483,10483
LAGUNILLAS,consultas odontologicas,restauraciones,2005-06-01,54,54
LAJA,consultas odontologicas,restauraciones,2005-06-01,17,17
LICOMA PAMPA,consultas odontologicas,restauraciones,2005-06-01,11,11
LLALLAGUA,consultas odontologicas,restauraciones,2005-06-01,120,120
LLICA,consultas odontologicas,restauraciones,2005-06-01,5,5
LORETO,consultas odontologicas,restauraciones,2005-06-01,2,2
MACHACAMARCA,consultas odontologicas,restauraciones,2005-06-01,30,30
MACHARETI,consultas odontologicas,restauraciones,2005-06-01,16,16
MAGDALENA,consultas odontologicas,restauraciones,2005-06-01,24,24
MAIRANA,consultas odontologicas,restauraciones,2005-06-01,93,93
MALLA,consultas odontologicas,restauraciones,2005-06-01,17,17
MAPIRI,consultas odontologicas,restauraciones,2005-06-01,76,76
MECAPACA,consultas odontologicas,restauraciones,2005-06-01,17,17
MINEROS,consultas odontologicas,restauraciones,2005-06-01,51,51
MIZQUE,consultas odontologicas,restauraciones,2005-06-01,41,41
MOCOMOCO,consultas odontologicas,restauraciones,2005-06-01,1,1
MOJOCOYA,consultas odontologicas,restauraciones,2005-06-01,13,13
MONTEAGUDO,consultas odontologicas,restauraciones,2005-06-01,74,74
MONTERO,consultas odontologicas,restauraciones,2005-06-01,407,407
MORO MORO,consultas odontologicas,restauraciones,2005-06-01,42,42
MOROCHATA,consultas odontologicas,restauraciones,2005-06-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,restauraciones,2005-06-01,8,8
OKINAWA,consultas odontologicas,restauraciones,2005-06-01,76,76
OMEREQUE,consultas odontologicas,restauraciones,2005-06-01,20,20
ORURO,consultas odontologicas,restauraciones,2005-06-01,1945,1945
PADCAYA,consultas odontologicas,restauraciones,2005-06-01,20,20
PADILLA,consultas odontologicas,restauraciones,2005-06-01,71,71
PALCA,consultas odontologicas,restauraciones,2005-06-01,6,6
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2005-06-01,17,17
PAMPA GRANDE,consultas odontologicas,restauraciones,2005-06-01,2,2
PAPEL PAMPA,consultas odontologicas,restauraciones,2005-06-01,11,11
PASORAPA,consultas odontologicas,restauraciones,2005-06-01,32,32
PATACAMAYA,consultas odontologicas,restauraciones,2005-06-01,15,15
PAZÑA,consultas odontologicas,restauraciones,2005-06-01,4,4
PELECHUCO,consultas odontologicas,restauraciones,2005-06-01,4,4
POCOATA,consultas odontologicas,restauraciones,2005-06-01,31,31
POCONA,consultas odontologicas,restauraciones,2005-06-01,30,30
POJO (CBBA),consultas odontologicas,restauraciones,2005-06-01,132,132
POOPO,consultas odontologicas,restauraciones,2005-06-01,27,27
POROMA,consultas odontologicas,restauraciones,2005-06-01,24,24
PORONGO,consultas odontologicas,restauraciones,2005-06-01,34,34
PORTACHUELO,consultas odontologicas,restauraciones,2005-06-01,142,142
PORVENIR,consultas odontologicas,restauraciones,2005-06-01,35,35
POSTRER VALLE,consultas odontologicas,restauraciones,2005-06-01,58,58
POTOSI,consultas odontologicas,restauraciones,2005-06-01,274,274
PRESTO,consultas odontologicas,restauraciones,2005-06-01,14,14
PUCARA,consultas odontologicas,restauraciones,2005-06-01,9,9
PUCARANI,consultas odontologicas,restauraciones,2005-06-01,27,27
PUERTO ACOSTA,consultas odontologicas,restauraciones,2005-06-01,109,109
PUERTO CARABUCO,consultas odontologicas,restauraciones,2005-06-01,8,8
PUERTO PEREZ,consultas odontologicas,restauraciones,2005-06-01,1,1
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2005-06-01,52,52
PUERTO RICO,consultas odontologicas,restauraciones,2005-06-01,177,177
PUERTO SUAREZ,consultas odontologicas,restauraciones,2005-06-01,7,7
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2005-06-01,411,411
PUNA,consultas odontologicas,restauraciones,2005-06-01,73,73
PUNATA,consultas odontologicas,restauraciones,2005-06-01,162,162
QUILLACOLLO,consultas odontologicas,restauraciones,2005-06-01,439,439
QUIRUSILLAS,consultas odontologicas,restauraciones,2005-06-01,8,8
RAVELO,consultas odontologicas,restauraciones,2005-06-01,120,120
REYES,consultas odontologicas,restauraciones,2005-06-01,81,81
RIBERALTA,consultas odontologicas,restauraciones,2005-06-01,10,10
ROBORE,consultas odontologicas,restauraciones,2005-06-01,57,57
RURRENABAQUE,consultas odontologicas,restauraciones,2005-06-01,36,36
SACABA,consultas odontologicas,restauraciones,2005-06-01,464,464
SACACA,consultas odontologicas,restauraciones,2005-06-01,19,19
SAIPINA,consultas odontologicas,restauraciones,2005-06-01,29,29
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2005-06-01,4,4
SAMAIPATA,consultas odontologicas,restauraciones,2005-06-01,195,195
SAN AGUSTIN,consultas odontologicas,restauraciones,2005-06-01,4,4
SAN ANDRES,consultas odontologicas,restauraciones,2005-06-01,37,37
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2005-06-01,22,22
SAN BENITO,consultas odontologicas,restauraciones,2005-06-01,136,136
SAN BORJA,consultas odontologicas,restauraciones,2005-06-01,52,52
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2005-06-01,56,56
SAN CARLOS,consultas odontologicas,restauraciones,2005-06-01,42,42
SAN IGNACIO,consultas odontologicas,restauraciones,2005-06-01,87,87
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2005-06-01,270,270
SAN JAVIER(STC),consultas odontologicas,restauraciones,2005-06-01,29,29
SAN JOAQUIN,consultas odontologicas,restauraciones,2005-06-01,111,111
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2005-06-01,90,90
SAN JULIAN,consultas odontologicas,restauraciones,2005-06-01,119,119
SAN LORENZO(PND),consultas odontologicas,restauraciones,2005-06-01,7,7
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2005-06-01,150,150
SAN LUCAS,consultas odontologicas,restauraciones,2005-06-01,71,71
SAN MATIAS,consultas odontologicas,restauraciones,2005-06-01,73,73
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2005-06-01,135,135
SAN PEDRO,consultas odontologicas,restauraciones,2005-06-01,26,26
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2005-06-01,13,13
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2005-06-01,21,21
SAN PEDRO(PND),consultas odontologicas,restauraciones,2005-06-01,6,6
SAN RAFAEL,consultas odontologicas,restauraciones,2005-06-01,102,102
SAN RAMON,consultas odontologicas,restauraciones,2005-06-01,35,35
SAN RAMON,consultas odontologicas,restauraciones,2005-06-01,142,142
SANTA ANA,consultas odontologicas,restauraciones,2005-06-01,27,27
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2005-06-01,3422,3422
SANTA ROSA,consultas odontologicas,restauraciones,2005-06-01,25,25
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2005-06-01,7,7
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2005-06-01,80,80
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2005-06-01,24,24
SANTIVAÑES,consultas odontologicas,restauraciones,2005-06-01,16,16
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2005-06-01,2,2
SAPAHAQUI,consultas odontologicas,restauraciones,2005-06-01,22,22
SENA,consultas odontologicas,restauraciones,2005-06-01,21,21
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2005-06-01,19,19
SIPE SIPE,consultas odontologicas,restauraciones,2005-06-01,443,443
SOPACHUY,consultas odontologicas,restauraciones,2005-06-01,51,51
SORACACHI,consultas odontologicas,restauraciones,2005-06-01,3,3
SORATA,consultas odontologicas,restauraciones,2005-06-01,22,22
SUCRE,consultas odontologicas,restauraciones,2005-06-01,2627,2627
TACACOMA,consultas odontologicas,restauraciones,2005-06-01,13,13
TAPACARI,consultas odontologicas,restauraciones,2005-06-01,8,8
TARABUCO,consultas odontologicas,restauraciones,2005-06-01,19,19
TARACO,consultas odontologicas,restauraciones,2005-06-01,10,10
TARIJA,consultas odontologicas,restauraciones,2005-06-01,1017,1017
TARVITA,consultas odontologicas,restauraciones,2005-06-01,34,34
TEOPONTE,consultas odontologicas,restauraciones,2005-06-01,11,11
TIAWANACU,consultas odontologicas,restauraciones,2005-06-01,21,21
TINGUIPAYA,consultas odontologicas,restauraciones,2005-06-01,17,17
TIPUANI,consultas odontologicas,restauraciones,2005-06-01,5,5
TIQUIPAYA,consultas odontologicas,restauraciones,2005-06-01,274,274
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2005-06-01,339,339
TOLATA,consultas odontologicas,restauraciones,2005-06-01,16,16
TOLEDO,consultas odontologicas,restauraciones,2005-06-01,22,22
TOMAVE,consultas odontologicas,restauraciones,2005-06-01,1,1
TOMINA,consultas odontologicas,restauraciones,2005-06-01,66,66
TORO TORO,consultas odontologicas,restauraciones,2005-06-01,25,25
TOTORA(CBBA),consultas odontologicas,restauraciones,2005-06-01,50,50
TRIGAL,consultas odontologicas,restauraciones,2005-06-01,27,27
TRINIDAD,consultas odontologicas,restauraciones,2005-06-01,459,459
TURCO,consultas odontologicas,restauraciones,2005-06-01,13,13
UNCIA,consultas odontologicas,restauraciones,2005-06-01,246,246
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2005-06-01,32,32
UYUNI,consultas odontologicas,restauraciones,2005-06-01,35,35
VALLEGRANDE,consultas odontologicas,restauraciones,2005-06-01,314,314
VIACHA,consultas odontologicas,restauraciones,2005-06-01,218,218
VILA VILA,consultas odontologicas,restauraciones,2005-06-01,28,28
VILLA MONTES,consultas odontologicas,restauraciones,2005-06-01,9,9
VILLA RIVERO,consultas odontologicas,restauraciones,2005-06-01,49,49
VILLA SERRANO,consultas odontologicas,restauraciones,2005-06-01,74,74
VILLA TUNARI,consultas odontologicas,restauraciones,2005-06-01,432,432
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2005-06-01,95,95
VILLAZON,consultas odontologicas,restauraciones,2005-06-01,120,120
VINTO,consultas odontologicas,restauraciones,2005-06-01,73,73
WARNES,consultas odontologicas,restauraciones,2005-06-01,320,320
YACUIBA,consultas odontologicas,restauraciones,2005-06-01,174,174
YAMPARAEZ,consultas odontologicas,restauraciones,2005-06-01,21,21
YAPACANI,consultas odontologicas,restauraciones,2005-06-01,55,55
YOCALLA,consultas odontologicas,restauraciones,2005-06-01,2,2
YOTALA,consultas odontologicas,restauraciones,2005-06-01,47,47
YUNCHARA,consultas odontologicas,restauraciones,2005-06-01,2,2
ZUDAÑEZ,consultas odontologicas,restauraciones,2005-06-01,23,23
ACHACACHI,consultas odontologicas,restauraciones,2005-07-01,62,62
ACHOCALLA,consultas odontologicas,restauraciones,2005-07-01,26,26
AIQUILE,consultas odontologicas,restauraciones,2005-07-01,236,236
ALCALA,consultas odontologicas,restauraciones,2005-07-01,7,7
ANCORAIMES,consultas odontologicas,restauraciones,2005-07-01,29,29
APOLO,consultas odontologicas,restauraciones,2005-07-01,20,20
ARAMPAMPA,consultas odontologicas,restauraciones,2005-07-01,11,11
ARANI,consultas odontologicas,restauraciones,2005-07-01,44,44
AUCAPATA,consultas odontologicas,restauraciones,2005-07-01,58,58
AYATA,consultas odontologicas,restauraciones,2005-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2005-07-01,108,108
BATALLAS,consultas odontologicas,restauraciones,2005-07-01,16,16
BAURES,consultas odontologicas,restauraciones,2005-07-01,33,33
BELLA FLOR,consultas odontologicas,restauraciones,2005-07-01,9,9
BERMEJO,consultas odontologicas,restauraciones,2005-07-01,119,119
BETANZOS,consultas odontologicas,restauraciones,2005-07-01,19,19
BOLIVAR,consultas odontologicas,restauraciones,2005-07-01,30,30
BOYUIBE,consultas odontologicas,restauraciones,2005-07-01,103,103
CAIROMA,consultas odontologicas,restauraciones,2005-07-01,2,2
"CAIZA ""D""",consultas odontologicas,restauraciones,2005-07-01,4,4
CAJUATA,consultas odontologicas,restauraciones,2005-07-01,5,5
CALACOTO,consultas odontologicas,restauraciones,2005-07-01,8,8
CALAMARCA,consultas odontologicas,restauraciones,2005-07-01,13,13
CAMARGO,consultas odontologicas,restauraciones,2005-07-01,130,130
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2005-07-01,23,23
CAMIRI,consultas odontologicas,restauraciones,2005-07-01,266,266
CAPINOTA,consultas odontologicas,restauraciones,2005-07-01,38,38
CAQUIAVIRI,consultas odontologicas,restauraciones,2005-07-01,11,11
CARACOLLO,consultas odontologicas,restauraciones,2005-07-01,46,46
CARANAVI,consultas odontologicas,restauraciones,2005-07-01,104,104
CARAPARI,consultas odontologicas,restauraciones,2005-07-01,19,19
CHALLAPATA,consultas odontologicas,restauraciones,2005-07-01,39,39
CHAQUI,consultas odontologicas,restauraciones,2005-07-01,7,7
CHARAGUA,consultas odontologicas,restauraciones,2005-07-01,59,59
CHAYANTA,consultas odontologicas,restauraciones,2005-07-01,7,7
CHIMORE,consultas odontologicas,restauraciones,2005-07-01,142,142
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2005-07-01,59,59
CHUMA,consultas odontologicas,restauraciones,2005-07-01,9,9
CLIZA,consultas odontologicas,restauraciones,2005-07-01,67,67
COBIJA,consultas odontologicas,restauraciones,2005-07-01,141,141
COCHABAMBA,consultas odontologicas,restauraciones,2005-07-01,5143,5143
COLCAPIRHUA,consultas odontologicas,restauraciones,2005-07-01,109,109
"COLCHA ""K""",consultas odontologicas,restauraciones,2005-07-01,3,3
COLLANA,consultas odontologicas,restauraciones,2005-07-01,15,15
COLOMI,consultas odontologicas,restauraciones,2005-07-01,252,252
COLQUECHACA,consultas odontologicas,restauraciones,2005-07-01,14,14
COLQUIRI,consultas odontologicas,restauraciones,2005-07-01,24,24
COMARAPA,consultas odontologicas,restauraciones,2005-07-01,225,225
CONCEPCION,consultas odontologicas,restauraciones,2005-07-01,45,45
COPACABANA,consultas odontologicas,restauraciones,2005-07-01,51,51
CORIPATA,consultas odontologicas,restauraciones,2005-07-01,41,41
CORO CORO,consultas odontologicas,restauraciones,2005-07-01,5,5
COROICO,consultas odontologicas,restauraciones,2005-07-01,56,56
CORQUE,consultas odontologicas,restauraciones,2005-07-01,25,25
COTAGAITA,consultas odontologicas,restauraciones,2005-07-01,25,25
COTOCA,consultas odontologicas,restauraciones,2005-07-01,79,79
CULPINA,consultas odontologicas,restauraciones,2005-07-01,45,45
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2005-07-01,34,34
DESAGUADERO,consultas odontologicas,restauraciones,2005-07-01,12,12
EL ALTO,consultas odontologicas,restauraciones,2005-07-01,7917,7917
EL PUENTE(TJA),consultas odontologicas,restauraciones,2005-07-01,20,20
EL VILLAR,consultas odontologicas,restauraciones,2005-07-01,45,45
ENTRE RIOS,consultas odontologicas,restauraciones,2005-07-01,84,84
ENTRE RIOS,consultas odontologicas,restauraciones,2005-07-01,127,127
EUCALIPTUS,consultas odontologicas,restauraciones,2005-07-01,26,26
EUREKA (SANTOS MERCADO),consultas odontologicas,restauraciones,2005-07-01,1,1
EXALTACION,consultas odontologicas,restauraciones,2005-07-01,42,42
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2005-07-01,88,88
FILADELFIA,consultas odontologicas,restauraciones,2005-07-01,5,5
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2005-07-01,100,100
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2005-07-01,61,61
GUANAY,consultas odontologicas,restauraciones,2005-07-01,69,69
GUAQUI,consultas odontologicas,restauraciones,2005-07-01,35,35
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-07-01,37,37
GUTIERREZ,consultas odontologicas,restauraciones,2005-07-01,5,5
HUACARETA,consultas odontologicas,restauraciones,2005-07-01,42,42
HUACHACALLA,consultas odontologicas,restauraciones,2005-07-01,25,25
HUANUNI,consultas odontologicas,restauraciones,2005-07-01,156,156
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-07-01,24,24
ICLA,consultas odontologicas,restauraciones,2005-07-01,235,235
INCAHUASI,consultas odontologicas,restauraciones,2005-07-01,115,115
INQUISIVI,consultas odontologicas,restauraciones,2005-07-01,71,71
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-07-01,56,56
IXIAMAS,consultas odontologicas,restauraciones,2005-07-01,53,53
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-07-01,56,56
LA ASUNTA,consultas odontologicas,restauraciones,2005-07-01,82,82
LA PAZ,consultas odontologicas,restauraciones,2005-07-01,11445,11445
LAGUNILLAS,consultas odontologicas,restauraciones,2005-07-01,21,21
LAJA,consultas odontologicas,restauraciones,2005-07-01,17,17
LICOMA PAMPA,consultas odontologicas,restauraciones,2005-07-01,27,27
LLALLAGUA,consultas odontologicas,restauraciones,2005-07-01,143,143
LLICA,consultas odontologicas,restauraciones,2005-07-01,12,12
MACHACAMARCA,consultas odontologicas,restauraciones,2005-07-01,27,27
MACHARETI,consultas odontologicas,restauraciones,2005-07-01,98,98
MAIRANA,consultas odontologicas,restauraciones,2005-07-01,72,72
MAPIRI,consultas odontologicas,restauraciones,2005-07-01,55,55
MECAPACA,consultas odontologicas,restauraciones,2005-07-01,20,20
MINEROS,consultas odontologicas,restauraciones,2005-07-01,40,40
MIZQUE,consultas odontologicas,restauraciones,2005-07-01,86,86
MOCOMOCO,consultas odontologicas,restauraciones,2005-07-01,8,8
MOJOCOYA,consultas odontologicas,restauraciones,2005-07-01,33,33
MONTEAGUDO,consultas odontologicas,restauraciones,2005-07-01,50,50
MONTERO,consultas odontologicas,restauraciones,2005-07-01,376,376
