municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,1,1
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,5,5
SENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,25,25
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,6,6
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,80,80
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,8,8
SORACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,2,2
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,1,1
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,531,531
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,10,10
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,62,62
TARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,42,42
TARATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,5,5
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,225,225
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,3,3
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,29,29
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,9,9
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,1,1
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,38,38
TORO TORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,1,1
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,14,14
TRIGAL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,1,1
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,26,26
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,73,73
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,60,60
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,33,33
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,45,45
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,8,8
VACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,10,10
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,20,20
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,30,30
VILA VILA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,1,1
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,6,6
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,12,12
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,21,21
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,121,121
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,29,29
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,35,35
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,27,27
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,1,1
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,71,71
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,59,59
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,2,2
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,18,18
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,2,2
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-05-01,54,54
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,32,32
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,29,29
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,26,26
APOLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,23,23
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,4,4
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,21,21
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,9,9
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,25,25
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,6,6
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,64,64
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,12,12
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,5,5
CALAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,92,92
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,11,11
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,63,63
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,14,14
CAQUIAVIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,4,4
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,66,66
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,12,12
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,14,14
CHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,18,18
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,5,5
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,5,5
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,21,21
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,24,24
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1762,1762
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,13,13
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,4,4
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,41,41
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,15,15
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
CORO CORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,4,4
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,50,50
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,36,36
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,7,7
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,76,76
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,608,608
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,31,31
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,24,24
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,79,79
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,8,8
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,42,42
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,9,9
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,6,6
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,244,244
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,27,27
ICHOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,18,18
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,93,93
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
INGAVI (HUMAITA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,8,8
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,8,8
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,72,72
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1552,1552
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,6,6
LICOMA PAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,8,8
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,89,89
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,32,32
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,23,23
MALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,14,14
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,12,12
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,7,7
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,7,7
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,23,23
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,27,27
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,61,61
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,4,4
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,588,588
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,20,20
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,5,5
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
PATACAMAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,15,15
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
PELECHUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,48,48
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,5,5
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,5,5
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,253,253
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,34,34
PUERTO RICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,3,3
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,59,59
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,87,87
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,66,66
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,101,101
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,5,5
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,63,63
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,12,12
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,41,41
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,15,15
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,153,153
SACABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
SACACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,156,156
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,12,12
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,18,18
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,10,10
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,43,43
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,34,34
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,6,6
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,2,2
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,15,15
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,17,17
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,53,53
SAN JAVIER(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,12,12
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,9,9
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,93,93
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,17,17
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,92,92
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,30,30
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
SAN PEDRO(PND),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,21,21
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,36,36
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,46,46
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1237,1237
SANTA ROSA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-06-01,1,1
