municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,5,5
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,38,38
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,4,4
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,85,85
CHARAÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,32,32
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,15,15
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,47,47
CHIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,14,14
CHOQUE COTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,17,17
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,47,47
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,48,48
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,10,10
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,160,160
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,2031,2031
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,2,2
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,9,9
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,81,81
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,40,40
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,8,8
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,27,27
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,12,12
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,10,10
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,19,19
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,62,62
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,8,8
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,67,67
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,205,205
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,50,50
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,295,295
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,3,3
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,82,82
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,236,236
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,47,47
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,50,50
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,2515,2515
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,20,20
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,4,4
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,41,41
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,174,174
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,69,69
ESCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,5,5
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,18,18
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,43,43
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,96,96
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,38,38
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,43,43
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,59,59
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,7,7
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,267,267
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,9,9
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,4,4
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,104,104
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,9,9
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,21,21
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,80,80
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,8,8
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,24,24
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,17,17
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,9,9
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,47,47
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,207,207
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,10,10
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,93,93
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,4335,4335
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,27,27
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,29,29
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,33,33
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,119,119
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,19,19
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,1,1
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,5,5
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,36,36
MALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,7,7
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,121,121
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,21,21
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,10,10
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,14,14
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,21,21
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,3,3
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,216,216
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,91,91
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,246,246
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,34,34
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,8,8
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,2,2
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,123,123
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,711,711
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,93,93
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,52,52
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,15,15
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,29,29
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,3,3
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,54,54
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,5,5
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,13,13
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,9,9
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,253,253
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,16,16
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,30,30
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,15,15
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,262,262
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,166,166
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,47,47
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,104,104
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,21,21
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,340,340
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,80,80
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,19,19
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,45,45
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,47,47
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,7,7
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,20,20
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,59,59
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,74,74
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,107,107
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,68,68
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,257,257
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,242,242
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,382,382
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,28,28
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,8,8
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,94,94
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,36,36
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,71,71
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,9,9
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,16,16
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,253,253
SACABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,28,28
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,187,187
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,102,102
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,201,201
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,12,12
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,40,40
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,85,85
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,49,49
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,89,89
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,40,40
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,8,8
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,80,80
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,69,69
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,55,55
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,47,47
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,30,30
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,5,5
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,4,4
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,183,183
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,33,33
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,37,37
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,17,17
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,86,86
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,93,93
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,28,28
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,108,108
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,17,17
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,147,147
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,154,154
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,3684,3684
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,7,7
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,41,41
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,4,4
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,17,17
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,13,13
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,30,30
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,80,80
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,192,192
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,25,25
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,131,131
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,7,7
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,2,2
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,54,54
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,570,570
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,29,29
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,206,206
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,100,100
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,5,5
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,44,44
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,331,331
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,587,587
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,59,59
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,19,19
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,19,19
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,4,4
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,168,168
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,115,115
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,33,33
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,15,15
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,65,65
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,7,7
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,11,11
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,15,15
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,1,1
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,93,93
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,54,54
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,21,21
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-05-01,95,95
