municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,655,655
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,7,7
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,27,27
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,28,28
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,66,66
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,120,120
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,634,634
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,100,100
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,65,65
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,50,50
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,14,14
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,91,91
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,47,47
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,171,171
SAN JAVIER(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
SAN JOAQUIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5,5
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,14,14
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,39,39
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,90,90
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,20,20
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,29,29
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,388,388
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,40,40
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5,5
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5,5
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,69,69
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,59,59
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,26,26
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,60,60
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3472,3472
SANTA ROSA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,38,38
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,42,42
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,6,6
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,7,7
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,183,183
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,90,90
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4083,4083
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,15,15
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,23,23
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1443,1443
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,21,21
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,17,17
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,17,17
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,46,46
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5,5
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,76,76
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,163,163
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,27,27
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5,5
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,259,259
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,21,21
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,57,57
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,57,57
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,503,503
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,286,286
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,20,20
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,134,134
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,51,51
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,64,64
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,60,60
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,278,278
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,169,169
VILA VILA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,6,6
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,38,38
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,26,26
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,16,16
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,170,170
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,96,96
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,187,187
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,29,29
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,6,6
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,107,107
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,308,308
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,53,53
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,76,76
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,35,35
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,18,18
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,151,151
ACHOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,3,3
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,44,44
ALALAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,9,9
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,3,3
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,4,4
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,31,31
ARBIETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,2,2
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,3,3
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,27,27
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,920,920
AUCAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,44,44
AYO AYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,103,103
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,100,100
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,55,55
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,252,252
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,16,16
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,26,26
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,43,43
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,34,34
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,11,11
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,4,4
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,210,210
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,100,100
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,407,407
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,36,36
CAQUIAVIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,19,19
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,55,55
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,209,209
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,31,31
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,7,7
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,60,60
CHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,19,19
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,28,28
CHOQUE COTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,72,72
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,29,29
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,4,4
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,36,36
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,89,89
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,5206,5206
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,181,181
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,13,13
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,51,51
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,4,4
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,96,96
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,28,28
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,1,1
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,2,2
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,12,12
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,8,8
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,164,164
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,87,87
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,12,12
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,38,38
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,6,6
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,2998,2998
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,197,197
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,9,9
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,58,58
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,29,29
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,30,30
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,16,16
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,11,11
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,60,60
FILADELFIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,98,98
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,37,37
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,19,19
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,1,1
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,30,30
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,90,90
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,32,32
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-05-01,35,35
