municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,397,397
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,308,308
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,39,39
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,543,543
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,423,423
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,481,481
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,35,35
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,35,35
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,21,21
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,207,207
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,472,472
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,33,33
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,5,5
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,99,99
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,106,106
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,100,100
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,364,364
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-04-01,62,62
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,63,63
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,649,649
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,111,111
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,526,526
ALALAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,31,31
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,91,91
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,22,22
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,137,137
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,551,551
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,12,12
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,80,80
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,62,62
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,75,75
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,90,90
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,650,650
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,125,125
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,12,12
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,343,343
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,46,46
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,109,109
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,104,104
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,47,47
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,328,328
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,264,264
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,191,191
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,205,205
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,134,134
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,130,130
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,61,61
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,210,210
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,36,36
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,14,14
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,35,35
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,147,147
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,69,69
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,545,545
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,71,71
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,367,367
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,466,466
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,308,308
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,155,155
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,45,45
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,163,163
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,15,15
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,165,165
CHARAÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,416,416
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,35,35
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,99,99
CHIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,20,20
CHOQUE COTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,80,80
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,180,180
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,349,349
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,90,90
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,329,329
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,5386,5386
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,48,48
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,47,47
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,128,128
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,372,372
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,72,72
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,140,140
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,322,322
COMBAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,44,44
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,54,54
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,111,111
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,179,179
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,73,73
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,209,209
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,327,327
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,435,435
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,231,231
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,37,37
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,100,100
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,243,243
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,113,113
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,79,79
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,9158,9158
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,15,15
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,60,60
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,101,101
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,55,55
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,39,39
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,693,693
ESCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,45,45
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,59,59
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,7,7
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,17,17
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,172,172
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,416,416
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,782,782
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,46,46
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,83,83
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,675,675
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,120,120
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,68,68
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,95,95
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,36,36
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,61,61
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,527,527
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,24,24
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,26,26
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,61,61
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,138,138
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,70,70
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,200,200
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,92,92
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,200,200
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,393,393
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,12784,12784
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,46,46
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,435,435
LICOMA PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,117,117
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,240,240
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,85,85
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,54,54
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,112,112
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,51,51
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,111,111
MALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,26,26
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,87,87
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,240,240
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,54,54
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,38,38
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,514,514
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,40,40
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,461,461
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,539,539
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,78,78
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,131,131
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,11,11
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,65,65
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,286,286
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,4239,4239
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,474,474
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,42,42
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,148,148
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,68,68
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,34,34
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,26,26
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,27,27
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,131,131
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,24,24
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,117,117
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,273,273
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,15,15
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,72,72
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,91,91
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,264,264
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,861,861
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,153,153
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,311,311
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,33,33
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,980,980
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,173,173
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,165,165
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-05-01,791,791
