municipality,group,variable,month,Acciones preventivas,TOTAL
TOMINA,consultas odontologicas,acciones preventivas,2005-10-01,389,389
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2005-10-01,538,538
TRIGAL,consultas odontologicas,acciones preventivas,2005-10-01,88,88
TRINIDAD,consultas odontologicas,acciones preventivas,2005-10-01,518,518
TURCO,consultas odontologicas,acciones preventivas,2005-10-01,2,2
UMALA,consultas odontologicas,acciones preventivas,2005-10-01,110,110
UNCIA,consultas odontologicas,acciones preventivas,2005-10-01,45,45
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2005-10-01,68,68
UYUNI,consultas odontologicas,acciones preventivas,2005-10-01,80,80
VACAS,consultas odontologicas,acciones preventivas,2005-10-01,36,36
VALLEGRANDE,consultas odontologicas,acciones preventivas,2005-10-01,490,490
VIACHA,consultas odontologicas,acciones preventivas,2005-10-01,589,589
VILA VILA,consultas odontologicas,acciones preventivas,2005-10-01,166,166
VILLA MONTES,consultas odontologicas,acciones preventivas,2005-10-01,16,16
VILLA NUEVA (LOMA ALTA),consultas odontologicas,acciones preventivas,2005-10-01,32,32
VILLA RIVERO,consultas odontologicas,acciones preventivas,2005-10-01,127,127
VILLA SERRANO,consultas odontologicas,acciones preventivas,2005-10-01,518,518
VILLA TUNARI,consultas odontologicas,acciones preventivas,2005-10-01,552,552
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2005-10-01,784,784
VILLAZON,consultas odontologicas,acciones preventivas,2005-10-01,123,123
VINTO,consultas odontologicas,acciones preventivas,2005-10-01,329,329
VITICHI,consultas odontologicas,acciones preventivas,2005-10-01,71,71
WARNES,consultas odontologicas,acciones preventivas,2005-10-01,187,187
YACO,consultas odontologicas,acciones preventivas,2005-10-01,3,3
YACUIBA,consultas odontologicas,acciones preventivas,2005-10-01,169,169
YAMPARAEZ,consultas odontologicas,acciones preventivas,2005-10-01,552,552
YANACACHI,consultas odontologicas,acciones preventivas,2005-10-01,3,3
YAPACANI,consultas odontologicas,acciones preventivas,2005-10-01,120,120
YOTALA,consultas odontologicas,acciones preventivas,2005-10-01,116,116
YUNCHARA,consultas odontologicas,acciones preventivas,2005-10-01,17,17
ACACIO,consultas odontologicas,acciones preventivas,2005-11-01,62,62
ACHACACHI,consultas odontologicas,acciones preventivas,2005-11-01,781,781
AIQUILE,consultas odontologicas,acciones preventivas,2005-11-01,365,365
ALALAY,consultas odontologicas,acciones preventivas,2005-11-01,161,161
ALCALA,consultas odontologicas,acciones preventivas,2005-11-01,108,108
ANCORAIMES,consultas odontologicas,acciones preventivas,2005-11-01,471,471
ANTEQUERA,consultas odontologicas,acciones preventivas,2005-11-01,250,250
APOLO,consultas odontologicas,acciones preventivas,2005-11-01,734,734
ARAMPAMPA,consultas odontologicas,acciones preventivas,2005-11-01,49,49
ARANI,consultas odontologicas,acciones preventivas,2005-11-01,465,465
ARQUE,consultas odontologicas,acciones preventivas,2005-11-01,116,116
AUCAPATA,consultas odontologicas,acciones preventivas,2005-11-01,45,45
AYATA,consultas odontologicas,acciones preventivas,2005-11-01,172,172
AYO AYO,consultas odontologicas,acciones preventivas,2005-11-01,791,791
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2005-11-01,303,303
AZURDUY,consultas odontologicas,acciones preventivas,2005-11-01,195,195
BATALLAS,consultas odontologicas,acciones preventivas,2005-11-01,10,10
BELLA FLOR,consultas odontologicas,acciones preventivas,2005-11-01,35,35
BERMEJO,consultas odontologicas,acciones preventivas,2005-11-01,180,180
BETANZOS,consultas odontologicas,acciones preventivas,2005-11-01,14,14
BOLIVAR,consultas odontologicas,acciones preventivas,2005-11-01,248,248
BOYUIBE,consultas odontologicas,acciones preventivas,2005-11-01,44,44
BUENA VISTA,consultas odontologicas,acciones preventivas,2005-11-01,3,3
CABEZAS,consultas odontologicas,acciones preventivas,2005-11-01,40,40
CAIROMA,consultas odontologicas,acciones preventivas,2005-11-01,90,90
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2005-11-01,117,117
CAJUATA,consultas odontologicas,acciones preventivas,2005-11-01,5,5
CALACOTO,consultas odontologicas,acciones preventivas,2005-11-01,49,49
CALAMARCA,consultas odontologicas,acciones preventivas,2005-11-01,3,3
CAMARGO,consultas odontologicas,acciones preventivas,2005-11-01,200,200
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2005-11-01,105,105
CAMIRI,consultas odontologicas,acciones preventivas,2005-11-01,65,65
CAPINOTA,consultas odontologicas,acciones preventivas,2005-11-01,311,311
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2005-11-01,29,29
CARACOLLO,consultas odontologicas,acciones preventivas,2005-11-01,419,419
CARANAVI,consultas odontologicas,acciones preventivas,2005-11-01,679,679
CARAPARI,consultas odontologicas,acciones preventivas,2005-11-01,146,146
CHALLAPATA,consultas odontologicas,acciones preventivas,2005-11-01,535,535
CHIMORE,consultas odontologicas,acciones preventivas,2005-11-01,222,222
CHOQUE COTA,consultas odontologicas,acciones preventivas,2005-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2005-11-01,231,231
CHUMA,consultas odontologicas,acciones preventivas,2005-11-01,128,128
CLIZA,consultas odontologicas,acciones preventivas,2005-11-01,98,98
COBIJA,consultas odontologicas,acciones preventivas,2005-11-01,323,323
COCHABAMBA,consultas odontologicas,acciones preventivas,2005-11-01,6662,6662
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2005-11-01,9,9
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2005-11-01,57,57
COLLANA,consultas odontologicas,acciones preventivas,2005-11-01,2,2
COLOMI,consultas odontologicas,acciones preventivas,2005-11-01,149,149
COLPA BELGICA,consultas odontologicas,acciones preventivas,2005-11-01,94,94
COLQUENCHA,consultas odontologicas,acciones preventivas,2005-11-01,12,12
COLQUIRI,consultas odontologicas,acciones preventivas,2005-11-01,105,105
COMARAPA,consultas odontologicas,acciones preventivas,2005-11-01,64,64
COPACABANA,consultas odontologicas,acciones preventivas,2005-11-01,73,73
CORIPATA,consultas odontologicas,acciones preventivas,2005-11-01,211,211
CORO CORO,consultas odontologicas,acciones preventivas,2005-11-01,75,75
COROICO,consultas odontologicas,acciones preventivas,2005-11-01,323,323
CORQUE,consultas odontologicas,acciones preventivas,2005-11-01,1364,1364
COTAGAITA,consultas odontologicas,acciones preventivas,2005-11-01,334,334
COTOCA,consultas odontologicas,acciones preventivas,2005-11-01,882,882
CUEVO,consultas odontologicas,acciones preventivas,2005-11-01,107,107
CULPINA,consultas odontologicas,acciones preventivas,2005-11-01,239,239
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2005-11-01,211,211
CURVA,consultas odontologicas,acciones preventivas,2005-11-01,2,2
DESAGUADERO,consultas odontologicas,acciones preventivas,2005-11-01,13,13
EL ALTO,consultas odontologicas,acciones preventivas,2005-11-01,1211,1211
EL CHORO,consultas odontologicas,acciones preventivas,2005-11-01,338,338
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2005-11-01,65,65
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2005-11-01,86,86
EL TORNO,consultas odontologicas,acciones preventivas,2005-11-01,331,331
EL VILLAR,consultas odontologicas,acciones preventivas,2005-11-01,39,39
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-11-01,71,71
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-11-01,273,273
EUCALIPTUS,consultas odontologicas,acciones preventivas,2005-11-01,21,21
EXALTACION,consultas odontologicas,acciones preventivas,2005-11-01,9,9
FILADELFIA,consultas odontologicas,acciones preventivas,2005-11-01,39,39
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2005-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2005-11-01,585,585
GUANAY,consultas odontologicas,acciones preventivas,2005-11-01,59,59
GUAQUI,consultas odontologicas,acciones preventivas,2005-11-01,228,228
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2005-11-01,539,539
GUTIERREZ,consultas odontologicas,acciones preventivas,2005-11-01,83,83
HUACARETA,consultas odontologicas,acciones preventivas,2005-11-01,111,111
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2005-11-01,141,141
HUANUNI,consultas odontologicas,acciones preventivas,2005-11-01,4110,4110
HUARACAJE,consultas odontologicas,acciones preventivas,2005-11-01,34,34
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2005-11-01,3,3
ICLA,consultas odontologicas,acciones preventivas,2005-11-01,2761,2761
INCAHUASI,consultas odontologicas,acciones preventivas,2005-11-01,631,631
INQUISIVI,consultas odontologicas,acciones preventivas,2005-11-01,492,492
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2005-11-01,28,28
IXIAMAS,consultas odontologicas,acciones preventivas,2005-11-01,111,111
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2005-11-01,10,10
LA GUARDIA,consultas odontologicas,acciones preventivas,2005-11-01,283,283
LA PAZ,consultas odontologicas,acciones preventivas,2005-11-01,3090,3090
LA RIVERA,consultas odontologicas,acciones preventivas,2005-11-01,55,55
LAGUNILLAS,consultas odontologicas,acciones preventivas,2005-11-01,282,282
LAJA,consultas odontologicas,acciones preventivas,2005-11-01,859,859
LICOMA PAMPA,consultas odontologicas,acciones preventivas,2005-11-01,309,309
LLALLAGUA,consultas odontologicas,acciones preventivas,2005-11-01,2891,2891
LLICA,consultas odontologicas,acciones preventivas,2005-11-01,6,6
MACHACAMARCA,consultas odontologicas,acciones preventivas,2005-11-01,43,43
MACHARETI,consultas odontologicas,acciones preventivas,2005-11-01,30,30
MAGDALENA,consultas odontologicas,acciones preventivas,2005-11-01,22,22
MAIRANA,consultas odontologicas,acciones preventivas,2005-11-01,5,5
MAPIRI,consultas odontologicas,acciones preventivas,2005-11-01,22,22
MINEROS,consultas odontologicas,acciones preventivas,2005-11-01,25,25
MIZQUE,consultas odontologicas,acciones preventivas,2005-11-01,131,131
MOCOMOCO,consultas odontologicas,acciones preventivas,2005-11-01,385,385
MOJOCOYA,consultas odontologicas,acciones preventivas,2005-11-01,101,101
MONTEAGUDO,consultas odontologicas,acciones preventivas,2005-11-01,172,172
MONTERO,consultas odontologicas,acciones preventivas,2005-11-01,42,42
MORO MORO,consultas odontologicas,acciones preventivas,2005-11-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2005-11-01,11,11
OKINAWA,consultas odontologicas,acciones preventivas,2005-11-01,26,26
OMEREQUE,consultas odontologicas,acciones preventivas,2005-11-01,135,135
ORURO,consultas odontologicas,acciones preventivas,2005-11-01,1826,1826
PADCAYA,consultas odontologicas,acciones preventivas,2005-11-01,559,559
PADILLA,consultas odontologicas,acciones preventivas,2005-11-01,131,131
PALCA,consultas odontologicas,acciones preventivas,2005-11-01,305,305
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2005-11-01,110,110
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2005-11-01,17,17
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2005-11-01,55,55
PATACAMAYA,consultas odontologicas,acciones preventivas,2005-11-01,404,404
PAZÑA,consultas odontologicas,acciones preventivas,2005-11-01,20,20
PELECHUCO,consultas odontologicas,acciones preventivas,2005-11-01,4,4
POCOATA,consultas odontologicas,acciones preventivas,2005-11-01,254,254
POJO (CBBA),consultas odontologicas,acciones preventivas,2005-11-01,109,109
POOPO,consultas odontologicas,acciones preventivas,2005-11-01,4,4
PORCO,consultas odontologicas,acciones preventivas,2005-11-01,9,9
POROMA,consultas odontologicas,acciones preventivas,2005-11-01,1156,1156
PORONGO,consultas odontologicas,acciones preventivas,2005-11-01,550,550
PORTACHUELO,consultas odontologicas,acciones preventivas,2005-11-01,323,323
PORVENIR,consultas odontologicas,acciones preventivas,2005-11-01,64,64
POSTRER VALLE,consultas odontologicas,acciones preventivas,2005-11-01,136,136
POTOSI,consultas odontologicas,acciones preventivas,2005-11-01,463,463
PRESTO,consultas odontologicas,acciones preventivas,2005-11-01,581,581
PUCARA,consultas odontologicas,acciones preventivas,2005-11-01,25,25
PUCARANI,consultas odontologicas,acciones preventivas,2005-11-01,447,447
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2005-11-01,903,903
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2005-11-01,123,123
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2005-11-01,40,40
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2005-11-01,184,184
PUERTO RICO,consultas odontologicas,acciones preventivas,2005-11-01,36,36
PUERTO SILES,consultas odontologicas,acciones preventivas,2005-11-01,1,1
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2005-11-01,129,129
PUNA,consultas odontologicas,acciones preventivas,2005-11-01,509,509
PUNATA,consultas odontologicas,acciones preventivas,2005-11-01,364,364
QUILLACOLLO,consultas odontologicas,acciones preventivas,2005-11-01,551,551
QUIME,consultas odontologicas,acciones preventivas,2005-11-01,28,28
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2005-11-01,10,10
RAVELO,consultas odontologicas,acciones preventivas,2005-11-01,65,65
REYES,consultas odontologicas,acciones preventivas,2005-11-01,5,5
RIBERALTA,consultas odontologicas,acciones preventivas,2005-11-01,516,516
RURRENABAQUE,consultas odontologicas,acciones preventivas,2005-11-01,15,15
SABAYA,consultas odontologicas,acciones preventivas,2005-11-01,2,2
SACABA,consultas odontologicas,acciones preventivas,2005-11-01,1455,1455
SACABAMBA,consultas odontologicas,acciones preventivas,2005-11-01,313,313
SACACA,consultas odontologicas,acciones preventivas,2005-11-01,457,457
SAIPINA,consultas odontologicas,acciones preventivas,2005-11-01,31,31
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2005-11-01,77,77
SAMAIPATA,consultas odontologicas,acciones preventivas,2005-11-01,1324,1324
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2005-11-01,30,30
SAN ANDRES,consultas odontologicas,acciones preventivas,2005-11-01,65,65
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2005-11-01,42,42
SAN BORJA,consultas odontologicas,acciones preventivas,2005-11-01,39,39
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2005-11-01,22,22
SAN CARLOS,consultas odontologicas,acciones preventivas,2005-11-01,6,6
SAN IGNACIO,consultas odontologicas,acciones preventivas,2005-11-01,121,121
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2005-11-01,1065,1065
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2005-11-01,3,3
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2005-11-01,41,41
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2005-11-01,30,30
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2005-11-01,107,107
SAN LUCAS,consultas odontologicas,acciones preventivas,2005-11-01,126,126
SAN PEDRO,consultas odontologicas,acciones preventivas,2005-11-01,10,10
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2005-11-01,119,119
SAN PEDRO DE CURAHUARA,consultas odontologicas,acciones preventivas,2005-11-01,98,98
SAN RAFAEL,consultas odontologicas,acciones preventivas,2005-11-01,28,28
SAN RAMON,consultas odontologicas,acciones preventivas,2005-11-01,19,19
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2005-11-01,3648,3648
SANTA ROSA,consultas odontologicas,acciones preventivas,2005-11-01,20,20
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2005-11-01,135,135
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2005-11-01,17,17
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2005-11-01,93,93
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2005-11-01,2,2
SANTIVAÑES,consultas odontologicas,acciones preventivas,2005-11-01,27,27
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2005-11-01,12,12
SAPAHAQUI,consultas odontologicas,acciones preventivas,2005-11-01,82,82
SENA,consultas odontologicas,acciones preventivas,2005-11-01,118,118
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2005-11-01,147,147
SIPE SIPE,consultas odontologicas,acciones preventivas,2005-11-01,183,183
SOPACHUY,consultas odontologicas,acciones preventivas,2005-11-01,278,278
SORACACHI,consultas odontologicas,acciones preventivas,2005-11-01,354,354
SORATA,consultas odontologicas,acciones preventivas,2005-11-01,118,118
SUCRE,consultas odontologicas,acciones preventivas,2005-11-01,694,694
TACACOMA,consultas odontologicas,acciones preventivas,2005-11-01,72,72
TACOPAYA,consultas odontologicas,acciones preventivas,2005-11-01,210,210
TAPACARI,consultas odontologicas,acciones preventivas,2005-11-01,149,149
TARABUCO,consultas odontologicas,acciones preventivas,2005-11-01,25,25
TARACO,consultas odontologicas,acciones preventivas,2005-11-01,15,15
TARIJA,consultas odontologicas,acciones preventivas,2005-11-01,229,229
TARVITA,consultas odontologicas,acciones preventivas,2005-11-01,414,414
TEOPONTE,consultas odontologicas,acciones preventivas,2005-11-01,71,71
TIAWANACU,consultas odontologicas,acciones preventivas,2005-11-01,264,264
TINGUIPAYA,consultas odontologicas,acciones preventivas,2005-11-01,245,245
TIPUANI,consultas odontologicas,acciones preventivas,2005-11-01,823,823
TIQUIPAYA,consultas odontologicas,acciones preventivas,2005-11-01,1374,1374
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2005-11-01,346,346
TOCO,consultas odontologicas,acciones preventivas,2005-11-01,46,46
TOLEDO,consultas odontologicas,acciones preventivas,2005-11-01,342,342
TOMINA,consultas odontologicas,acciones preventivas,2005-11-01,159,159
TORO TORO,consultas odontologicas,acciones preventivas,2005-11-01,3,3
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2005-11-01,101,101
TRIGAL,consultas odontologicas,acciones preventivas,2005-11-01,8,8
TRINIDAD,consultas odontologicas,acciones preventivas,2005-11-01,306,306
TURCO,consultas odontologicas,acciones preventivas,2005-11-01,105,105
UNCIA,consultas odontologicas,acciones preventivas,2005-11-01,22,22
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2005-11-01,268,268
URUBICHA,consultas odontologicas,acciones preventivas,2005-11-01,6,6
UYUNI,consultas odontologicas,acciones preventivas,2005-11-01,63,63
VACAS,consultas odontologicas,acciones preventivas,2005-11-01,17,17
VALLEGRANDE,consultas odontologicas,acciones preventivas,2005-11-01,578,578
VIACHA,consultas odontologicas,acciones preventivas,2005-11-01,1816,1816
VILA VILA,consultas odontologicas,acciones preventivas,2005-11-01,56,56
VILLA MONTES,consultas odontologicas,acciones preventivas,2005-11-01,6,6
VILLA RIVERO,consultas odontologicas,acciones preventivas,2005-11-01,89,89
VILLA SERRANO,consultas odontologicas,acciones preventivas,2005-11-01,298,298
VILLA TUNARI,consultas odontologicas,acciones preventivas,2005-11-01,173,173
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2005-11-01,2261,2261
VILLAZON,consultas odontologicas,acciones preventivas,2005-11-01,85,85
VINTO,consultas odontologicas,acciones preventivas,2005-11-01,441,441
WALDO BALLIVIAN,consultas odontologicas,acciones preventivas,2005-11-01,2,2
WARNES,consultas odontologicas,acciones preventivas,2005-11-01,333,333
YACO,consultas odontologicas,acciones preventivas,2005-11-01,14,14
YACUIBA,consultas odontologicas,acciones preventivas,2005-11-01,122,122
YAMPARAEZ,consultas odontologicas,acciones preventivas,2005-11-01,153,153
YANACACHI,consultas odontologicas,acciones preventivas,2005-11-01,17,17
YAPACANI,consultas odontologicas,acciones preventivas,2005-11-01,141,141
YOTALA,consultas odontologicas,acciones preventivas,2005-11-01,104,104
YUNCHARA,consultas odontologicas,acciones preventivas,2005-11-01,32,32
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2005-11-01,113,113
ACACIO,consultas odontologicas,acciones preventivas,2005-12-01,369,369
ACHACACHI,consultas odontologicas,acciones preventivas,2005-12-01,580,580
ACHOCALLA,consultas odontologicas,acciones preventivas,2005-12-01,20,20
AIQUILE,consultas odontologicas,acciones preventivas,2005-12-01,152,152
ALCALA,consultas odontologicas,acciones preventivas,2005-12-01,39,39
ANCORAIMES,consultas odontologicas,acciones preventivas,2005-12-01,189,189
APOLO,consultas odontologicas,acciones preventivas,2005-12-01,327,327
ARANI,consultas odontologicas,acciones preventivas,2005-12-01,8,8
ARQUE,consultas odontologicas,acciones preventivas,2005-12-01,202,202
AUCAPATA,consultas odontologicas,acciones preventivas,2005-12-01,9,9
AYATA,consultas odontologicas,acciones preventivas,2005-12-01,16,16
AYO AYO,consultas odontologicas,acciones preventivas,2005-12-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2005-12-01,50,50
AZURDUY,consultas odontologicas,acciones preventivas,2005-12-01,238,238
BATALLAS,consultas odontologicas,acciones preventivas,2005-12-01,18,18
BAURES,consultas odontologicas,acciones preventivas,2005-12-01,6,6
BELLA FLOR,consultas odontologicas,acciones preventivas,2005-12-01,77,77
BERMEJO,consultas odontologicas,acciones preventivas,2005-12-01,50,50
BOLIVAR,consultas odontologicas,acciones preventivas,2005-12-01,40,40
BUENA VISTA,consultas odontologicas,acciones preventivas,2005-12-01,3,3
CAIROMA,consultas odontologicas,acciones preventivas,2005-12-01,3,3
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2005-12-01,157,157
CAJUATA,consultas odontologicas,acciones preventivas,2005-12-01,1,1
CALACOTO,consultas odontologicas,acciones preventivas,2005-12-01,54,54
CALAMARCA,consultas odontologicas,acciones preventivas,2005-12-01,32,32
CAMARGO,consultas odontologicas,acciones preventivas,2005-12-01,118,118
CAMIRI,consultas odontologicas,acciones preventivas,2005-12-01,1198,1198
CAPINOTA,consultas odontologicas,acciones preventivas,2005-12-01,5,5
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2005-12-01,10,10
CARACOLLO,consultas odontologicas,acciones preventivas,2005-12-01,34,34
CARANAVI,consultas odontologicas,acciones preventivas,2005-12-01,395,395
CARAPARI,consultas odontologicas,acciones preventivas,2005-12-01,46,46
CHALLAPATA,consultas odontologicas,acciones preventivas,2005-12-01,404,404
CHAQUI,consultas odontologicas,acciones preventivas,2005-12-01,14,14
CHAYANTA,consultas odontologicas,acciones preventivas,2005-12-01,308,308
CHIMORE,consultas odontologicas,acciones preventivas,2005-12-01,23,23
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2005-12-01,181,181
CHUMA,consultas odontologicas,acciones preventivas,2005-12-01,154,154
CLIZA,consultas odontologicas,acciones preventivas,2005-12-01,144,144
COBIJA,consultas odontologicas,acciones preventivas,2005-12-01,171,171
COCHABAMBA,consultas odontologicas,acciones preventivas,2005-12-01,7275,7275
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2005-12-01,8,8
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2005-12-01,49,49
COLLANA,consultas odontologicas,acciones preventivas,2005-12-01,2,2
COLOMI,consultas odontologicas,acciones preventivas,2005-12-01,63,63
COLPA BELGICA,consultas odontologicas,acciones preventivas,2005-12-01,65,65
COLQUENCHA,consultas odontologicas,acciones preventivas,2005-12-01,8,8
COLQUIRI,consultas odontologicas,acciones preventivas,2005-12-01,167,167
COMARAPA,consultas odontologicas,acciones preventivas,2005-12-01,203,203
COPACABANA,consultas odontologicas,acciones preventivas,2005-12-01,161,161
CORO CORO,consultas odontologicas,acciones preventivas,2005-12-01,146,146
COROICO,consultas odontologicas,acciones preventivas,2005-12-01,32,32
CORQUE,consultas odontologicas,acciones preventivas,2005-12-01,51,51
COTAGAITA,consultas odontologicas,acciones preventivas,2005-12-01,97,97
COTOCA,consultas odontologicas,acciones preventivas,2005-12-01,382,382
CUEVO,consultas odontologicas,acciones preventivas,2005-12-01,4,4
CULPINA,consultas odontologicas,acciones preventivas,2005-12-01,16,16
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2005-12-01,46,46
DESAGUADERO,consultas odontologicas,acciones preventivas,2005-12-01,31,31
EL ALTO,consultas odontologicas,acciones preventivas,2005-12-01,3749,3749
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2005-12-01,39,39
EL TORNO,consultas odontologicas,acciones preventivas,2005-12-01,1,1
EL VILLAR,consultas odontologicas,acciones preventivas,2005-12-01,76,76
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-12-01,70,70
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-12-01,117,117
EUCALIPTUS,consultas odontologicas,acciones preventivas,2005-12-01,6,6
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2005-12-01,1,1
FILADELFIA,consultas odontologicas,acciones preventivas,2005-12-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2005-12-01,160,160
GUANAY,consultas odontologicas,acciones preventivas,2005-12-01,10,10
GUAQUI,consultas odontologicas,acciones preventivas,2005-12-01,31,31
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2005-12-01,251,251
GUTIERREZ,consultas odontologicas,acciones preventivas,2005-12-01,48,48
HUACARETA,consultas odontologicas,acciones preventivas,2005-12-01,191,191
HUACHACALLA,consultas odontologicas,acciones preventivas,2005-12-01,1,1
HUANUNI,consultas odontologicas,acciones preventivas,2005-12-01,94,94
HUARACAJE,consultas odontologicas,acciones preventivas,2005-12-01,22,22
ICLA,consultas odontologicas,acciones preventivas,2005-12-01,376,376
INCAHUASI,consultas odontologicas,acciones preventivas,2005-12-01,749,749
INGAVI (HUMAITA),consultas odontologicas,acciones preventivas,2005-12-01,39,39
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2005-12-01,8,8
IXIAMAS,consultas odontologicas,acciones preventivas,2005-12-01,35,35
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2005-12-01,296,296
LA GUARDIA,consultas odontologicas,acciones preventivas,2005-12-01,153,153
LA PAZ,consultas odontologicas,acciones preventivas,2005-12-01,1736,1736
LAGUNILLAS,consultas odontologicas,acciones preventivas,2005-12-01,37,37
LAJA,consultas odontologicas,acciones preventivas,2005-12-01,9,9
LLALLAGUA,consultas odontologicas,acciones preventivas,2005-12-01,47,47
LLICA,consultas odontologicas,acciones preventivas,2005-12-01,4,4
LORETO,consultas odontologicas,acciones preventivas,2005-12-01,25,25
LURIBAY,consultas odontologicas,acciones preventivas,2005-12-01,8,8
MACHACAMARCA,consultas odontologicas,acciones preventivas,2005-12-01,35,35
MACHARETI,consultas odontologicas,acciones preventivas,2005-12-01,41,41
MAGDALENA,consultas odontologicas,acciones preventivas,2005-12-01,1,1
MAIRANA,consultas odontologicas,acciones preventivas,2005-12-01,3,3
MAPIRI,consultas odontologicas,acciones preventivas,2005-12-01,20,20
MECAPACA,consultas odontologicas,acciones preventivas,2005-12-01,141,141
MIZQUE,consultas odontologicas,acciones preventivas,2005-12-01,285,285
MOCOMOCO,consultas odontologicas,acciones preventivas,2005-12-01,83,83
MOJOCOYA,consultas odontologicas,acciones preventivas,2005-12-01,43,43
MONTEAGUDO,consultas odontologicas,acciones preventivas,2005-12-01,336,336
MONTERO,consultas odontologicas,acciones preventivas,2005-12-01,68,68
MORO MORO,consultas odontologicas,acciones preventivas,2005-12-01,7,7
MOROCHATA,consultas odontologicas,acciones preventivas,2005-12-01,55,55
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2005-12-01,30,30
OCURI,consultas odontologicas,acciones preventivas,2005-12-01,2152,2152
OKINAWA,consultas odontologicas,acciones preventivas,2005-12-01,21,21
