,group,variable,month,ANTIROTAVIRICA 2RA. DOSIS,ANTIROTAVIRICA 2RA. DOSIS,TOTALES
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,13,5,18
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,2,3
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,9,12
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,7,5,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,24,12,36
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,19,28
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,16,5,21
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,1,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,1,1
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,32,12,44
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,31,23,54
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,5,16
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,4,5
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,4,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,18,20,38
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,26,15,41
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,15,4,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,9,18
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,1,12
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,11,15
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,13,21
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,8,28
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,1,6
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,57,11,68
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,33,5,38
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,8,10
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,18,14,32
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,57,17,74
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,9,29
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,12,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,4,13
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,36,18,54
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,6,14,20
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,31,40,71
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,1,4
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,15,9,24
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,30,3,33
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,25,24,49
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,5,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,5,7
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,27,38
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,18,14,32
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,79,11,90
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,19,27
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1095,26,1121
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,48,0,48
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,4,13
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,34,3,37
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,6,2,8
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,19,50,69
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,6,4,10
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,26,31
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,9,9
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,29,9,38
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,8,11
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,33,28,61
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,7,18
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,19,19,38
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,4,13
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,25,7,32
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,2,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,23,10,33
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,81,48,129
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,27,14,41
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,2,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,14,34
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,5,8
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,6,2,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1257,53,1310
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,6,9
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,26,1,27
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,16,6,22
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,49,5,54
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,2,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,17,12,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,42,8,50
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,4,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,7,2,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,1,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,23,0,23
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,0,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,35,12,47
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,18,21
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,13,10,23
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,7,9,16
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,84,8,92
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,25,10,35
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,17,9,26
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,1,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,34,3,37
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,0,1
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,6,5,11
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,0,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,3,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,3,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,10,11,21
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,18,7,25
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,13,22
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,16,25
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,7,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,4,13
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,85,14,99
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,101,2,103
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1050,29,1079
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,4,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,14,19,33
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,50,27,77
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,2,6
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,2,5
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,5,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,2,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,12,3,15
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,4,7
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,1,21
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,10,10
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,31,0,31
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,6,17
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,42,7,49
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,22,23,45
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,17,5,22
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,7,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,34,13,47
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,239,8,247
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,18,26
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,6,6
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,10,33,43
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,14,4,18
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,0,3
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,391,2,393
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,15,10,25
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,15,8,23
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,45,30,75
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,14,18
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,41,19,60
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,2,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,7,16
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,9,14
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,2,7
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,31,40,71
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,3,11
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,11,12
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,39,48
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,8,17
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,16,9,25
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,1,12
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,12,5,17
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,15,17,32
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,21,9,30
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,21,2,23
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,8,12
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,1,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,338,8,346
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,16,21
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,3,4
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,38,10,48
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,5,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,15,11,26
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,0,3
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,4,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,19,17,36
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,6,14
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,0,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,15,6,21
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,74,16,90
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,25,27,52
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,45,4,49
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,7,9
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,166,6,172
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,10,5,15
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,0,1
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,31,42
REYES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,24,10,34
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,120,12,132
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,26,10,36
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,25,11,36
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,2,5
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,189,16,205
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,5,8
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,22,18,40
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,9,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,9,12
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,17,7,24
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,1,21
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,8,12
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,8,0,8
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,4,8
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,10,10,20
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,69,21,90
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,10,3,13
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,52,1,53
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,24,5,29
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,116,39,155
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,1,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,4,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,0,11
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,30,11,41
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,12,4,16
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,64,64,128
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,15,18
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,12,7,19
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,32,43,75
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,18,14,32
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,9,29
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,6,4,10
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,24,0,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,52,72
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,7,10
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,0,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,6,5,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,9,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,11,3,14
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,20,8,28
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1988,169,2157
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,14,2,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,26,9,35
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,5,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,0,4,4
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,6,10
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,4,3,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,2,3,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,1,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,5,5,10
SENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,3,2,5
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,41,4,45
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,18,26,44
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,3,4
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,50,5,55
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-04-01,1,8,9
