,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,19,0,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,2,8
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,21,0,21
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,31,40,71
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,6,10
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,2,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,7,3,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,3,11,14
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,24,6,30
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,30,15,45
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,2819,177,2996
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,27,6,33
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,28,13,41
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,2,13,15
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,9,9,18
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,6,10
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,5,0,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,1,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,9,6,15
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,1,7
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,65,9,74
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,20,24,44
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,2,4,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,64,17,81
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,8,7,15
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,7,14,21
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,12,27,39
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,475,21,496
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,2,0,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,5,2,7
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,7,13
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,10,14
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,27,28,55
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,16,12,28
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,0,6,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,14,0,14
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,345,7,352
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,12,14,26
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,10,14
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,10,17,27
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,31,25,56
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,17,3,20
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,104,19,123
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,27,18,45
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,5,5,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,0,6
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,1,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,8,10,18
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,3,12,15
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,16,20
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,30,10,40
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,7,1,8
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,0,4,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,265,8,273
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,67,11,78
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,3,2,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,8,1,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,18,10,28
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,21,3,24
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,1,14,15
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,16,3,19
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,5,15,20
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,24,1,25
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,108,7,115
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,2,4,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,19,16,35
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,79,10,89
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,5,3,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,18,9,27
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,147,32,179
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,9,6,15
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,52,13,65
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,87,3,90
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,5,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,3,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,138,38,176
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,13,19
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,155,2,157
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,2,8
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,0,6
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,82,8,90
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,2,3,5
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,5,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,4,9,13
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-04-01,6,11,17
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,6,7,13
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,39,33,72
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,14,10,24
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,37,14,51
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,4,9
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,8,9
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,24,6,30
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,17,9,26
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,4,8
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,2,7
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,14,18
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,18,19,37
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,4,8
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,16,8,24
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,9,12,21
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,26,15,41
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,67,12,79
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,24,20,44
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,15,16
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,9,14,23
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,7,5,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,25,27,52
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,11,10,21
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,27,11,38
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,12,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,0,2,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,2,3
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,20,23
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,58,18,76
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,47,27,74
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,12,4,16
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,0,3,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,10,2,12
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,25,16,41
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,28,36,64
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,12,5,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,16,4,20
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,7,2,9
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,9,14
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,15,7,22
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,17,9,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,0,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,55,4,59
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,37,32,69
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,8,13
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,9,26,35
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,88,37,125
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,21,12,33
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,31,35
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,8,10
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,0,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,2,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,52,32,84
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,7,9,16
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,23,60,83
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,0,4
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,20,16,36
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,68,3,71
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,32,12,44
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,16,21
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,10,13
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,15,25,40
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,32,14,46
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,132,21,153
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,17,27,44
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1376,25,1401
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,84,0,84
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,14,9,23
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,1,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,36,16,52
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,14,1,15
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,20,65,85
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,22,0,22
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,13,30,43
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,5,8
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,41,12,53
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,0,4,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,46,12,58
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,11,2,13
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,31,4,35
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,7,15,22
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,23,9,32
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,6,11
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,21,28,49
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,128,26,154
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,42,4,46
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,0,5
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,6,8,14
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,24,16,40
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,4,9
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,4,6
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,4,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1509,95,1604
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,4,7
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,25,21,46
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,16,7,23
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,128,4,132
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,2,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,31,23,54
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,64,35,99
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,8,2,10
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,3,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,2,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,23,13,36
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,13,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,60,2,62
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,6,28,34
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,27,9,36
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,8,13
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,76,15,91
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,22,8,30
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,16,5,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,0,3,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,36,15,51
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,6,1,7
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,8,2,10
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,4,6
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,2,4
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,7,8
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,4,6
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,7,18,25
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,0,7,7
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,10,20,30
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,10,16,26
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,19,8,27
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,16,2,18
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,88,19,107
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,195,7,202
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1362,55,1417
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,5,10
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,18,19,37
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,67,45,112
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,6,1,7
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,2,16,18
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,10,4,14
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,4,6,10
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,17,4,21
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,26,10,36
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,23,1,24
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,1,4,5
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,33,4,37
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,20,6,26
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,56,9,65
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,38,27,65
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,16,10,26
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,5,6,11
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,36,14,50
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,299,15,314
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-05-01,3,1,4
