,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,20,10,1,0,31
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,15,10,11,10,46
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,20,17,2,2,41
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,13,6,2,2,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,10,9,2,0,21
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,23,13,13,9,58
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,0,1,0,2
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,0,1,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,5,4,0,1,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,4,1,1,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,11,10,0,0,21
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,8,8,0,0,16
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1382,1314,16,15,2727
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,5,7,1,2,15
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,6,4,0,0,10
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,4,3,0,9
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,3,2,1,0,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,0,0,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,7,0,1,9
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,6,2,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,1,4,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,6,5,3,1,15
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,7,6,1,0,14
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,17,17,2,4,40
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,8,9,4,5,26
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,3,1,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,34,38,0,2,74
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,0,2,3,6
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,5,9,1,1,16
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,10,13,3,4,30
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,225,234,2,2,463
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,8,4,0,0,12
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,0,4,2,7
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,2,1,2,9
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,1,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,9,10,8,5,32
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,6,7,4,7,24
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,3,1,1,9
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,9,7,3,0,19
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,148,161,4,4,317
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,5,5,1,15
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,8,3,2,0,13
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,16,8,2,1,27
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,6,5,10,6,27
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,6,1,0,0,7
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,37,22,9,13,81
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,9,5,7,13,34
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,5,4,1,0,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,3,3,1,8
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,3,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,5,3,4,16
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,6,9,3,1,19
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,3,2,8,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,8,7,4,4,23
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,3,1,1,1,6
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,2,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,129,109,0,1,239
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,24,23,2,4,53
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,7,2,0,0,9
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,5,1,1,8
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,18,13,2,2,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,12,8,0,2,22
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,2,1,0,5
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,18,17,2,3,40
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,0,2,3,6
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,12,8,0,2,22
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,45,40,8,7,100
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,1,1,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,6,4,3,0,13
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,43,33,5,4,85
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,1,1,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,5,3,1,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,5,1,1,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,55,67,2,4,128
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,5,8,0,1,14
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,31,20,3,1,55
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,27,38,15,11,91
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,7,0,1,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,101,118,2,3,224
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,3,0,0,5
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,60,68,9,11,148
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,1,0,0,2
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,4,0,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,30,34,8,17,89
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,3,0,1,4
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,0,3,1,1,5
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,1,1,1,0,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-03-01,2,4,1,1,8
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,1,0,4
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,22,10,8,48
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,11,17,0,0,28
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,10,4,3,25
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,1,0,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,2,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,3,0,0,6
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,4,4,0,3,11
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,0,1,1,2
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,2,3
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,7,8,6,26
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,3,0,6
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,5,2,0,15
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,15,12,5,3,35
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,2,2,4,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,19,20,16,10,65
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,7,4,3,0,14
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,3,3,1,10
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,4,2,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,11,9,6,12,38
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,5,2,3,13
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,10,12,0,0,22
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,0,0,3
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,2,0,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,33,25,1,0,59
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,15,19,6,4,44
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,0,3,3,9
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,6,1,0,13
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,21,6,3,0,30
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,13,19,6,6,44
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,4,5,1,1,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,4,7,3,2,16
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,9,11,1,1,22
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,4,1,1,14
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,3,4,2,14
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,3,1,0,6
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,28,23,2,1,54
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,9,10,1,1,21
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,5,0,1,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,11,8,4,6,29
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,23,44,3,2,72
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,11,13,1,0,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,1,1,0,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,3,2,4,14
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,1,1,3
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,18,17,6,5,46
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,3,2,1,12
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,9,8,3,4,24
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,7,1,1,14
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,30,13,3,0,46
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,0,0,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,18,10,1,3,32
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,4,0,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,2,5,5,14
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,7,3,1,12
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,13,6,0,3,22
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,53,51,27,19,150
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,12,11,10,10,43
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,577,555,5,4,1141
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,32,17,1,5,55
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,7,6,0,0,13
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,5,0,0,6
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,15,13,1,3,32
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,1,0,1,7
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,18,19,13,9,59
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,5,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,8,2,13
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,3,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,17,9,1,3,30
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,12,13,7,10,42
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,9,1,4,16
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,14,7,0,0,21
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,2,2,1,8
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,7,3,1,17
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,5,0,0,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,20,5,2,3,30
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,63,63,12,19,157
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,22,12,6,5,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,3,1,0,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,10,4,4,2,20
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,3,0,0,3
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,1,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,2,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,516,508,160,179,1363
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,3,1,1,7
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,7,2,1,16
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,5,1,0,14
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,54,49,9,4,116
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,12,1,5,26
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,47,35,8,6,96
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,2,0,0,4
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,4,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,0,0,1,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,0,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,9,5,4,0,18
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,7,2,3,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,12,14,1,4,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,2,1,6
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,2,4,6,20
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,2,0,3
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,21,41,4,4,70
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,6,1,2,15
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,4,1,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,0,2,0,5
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,0,1,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,14,9,4,2,29
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,1,0,0,4
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,4,2,1,9
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,2,0,1,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,1,0,1,4
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,0,0,1
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,2,1,0,6
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,0,1,5,11
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,1,2,0,8
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,3,2,1,12
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,11,7,1,3,22
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,5,4,1,2,12
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,10,2,1,1,14
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,21,29,3,6,59
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,76,87,1,4,168
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,505,487,10,23,1025
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,0,0,0,2
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,3,3,0,3,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,8,3,0,1,12
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,0,1,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,2,3,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,25,24,17,10,76
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,0,1,7,12,20
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,7,3,2,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,1,0,0,0,1
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,4,1,1,1,7
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,6,3,8,4,21
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-04-01,16,7,3,0,26
