,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,5,0,1,13
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,25,24,2,4,55
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,11,5,1,28
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,1,4,4,12
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,2,1,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,21,10,2,2,35
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,133,116,7,8,264
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,0,0,2,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,6,9,3,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,2,4,0,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,0,2,1,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,4,4,3,18
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,9,13,0,3,25
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,2,2,3,13
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,274,254,13,12,553
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,12,2,5,30
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,2,1,2,11
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,33,22,11,8,74
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,14,10,2,1,27
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,17,25,4,4,50
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,0,1,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,2,0,1,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,2,1,1,5
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,10,8,7,2,27
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,3,2,0,8
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,3,1,0,8
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,4,6,7,22
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,10,7,4,5,26
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,10,2,1,24
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,4,0,1,6
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,8,13,4,6,31
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,5,4,3,23
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,5,1,4,17
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,16,13,2,0,31
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,3,3,2,11
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,193,185,29,47,454
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,3,3,0,8
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,12,7,5,29
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,2,2,0,7
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,2,1,2,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,4,2,2,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,0,4,1,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,12,0,2,25
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,14,5,1,1,21
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,2,0,0,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,12,6,9,11,38
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,61,57,6,7,131
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,1,3,5,14
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,21,21,4,3,49
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,0,2,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,98,84,26,37,245
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,7,0,0,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,2,0,0,5
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,4,0,0,5
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,4,3,3,13
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,8,10,0,1,19
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,104,106,4,9,223
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,10,10,2,1,23
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,14,15,4,6,39
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,2,2,2,6
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,141,111,15,12,279
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,2,2,0,8
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,6,6,6,29
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,2,1,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,1,2,2,11
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,4,1,0,10
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,10,3,5,25
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,5,5,0,12
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,6,6,6,25
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,44,45,6,7,102
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,10,0,1,17
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,20,25,0,0,45
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,17,10,5,11,43
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,49,35,12,10,106
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,1,5,5,13
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,13,9,1,2,25
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,8,1,2,17
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,25,18,23,20,86
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,4,1,0,9
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,38,38,12,5,93
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,7,1,3,13
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,14,12,2,1,29
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,16,13,4,6,39
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,14,15,2,4,35
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,10,5,5,5,25
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,1,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,9,5,2,1,17
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,17,12,11,12,52
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,4,0,0,5
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,1,1,1,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,0,0,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,3,2,0,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,7,1,0,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,14,6,0,1,21
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,8,16,10,14,48
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1556,1443,20,10,3029
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,7,0,0,14
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,9,2,1,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,1,1,0,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,2,1,1,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,2,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,5,2,1,14
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,0,4,0,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,6,3,0,16
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,8,13,0,1,22
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,26,19,3,1,49
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,6,0,0,17
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,1,2,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,26,37,5,6,74
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,3,0,3,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,5,2,1,10
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,9,3,3,21
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,207,238,4,7,456
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,3,3,1,11
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,9,7,2,3,21
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,1,3,1,8
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,0,1,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,9,9,7,8,33
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,9,5,5,1,20
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,1,1,0,3
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,9,7,0,0,16
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,178,192,7,3,380
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,0,4,2,9
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,13,7,0,2,22
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,7,1,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,6,7,9,25
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,2,1,0,6
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,35,37,22,18,112
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,11,14,5,5,35
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,9,0,2,14
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,0,2,0,5
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,4,3,0,9
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,4,3,3,14
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,6,3,1,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,3,8,8,22
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,8,6,5,6,25
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,2,1,0,6
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,0,1,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,115,123,12,19,269
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,35,32,4,4,75
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,1,0,1,7
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,3,1,0,7
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,22,5,4,3,34
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,6,0,1,12
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,7,1,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,27,25,2,1,55
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,1,6,0,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,17,18,0,0,35
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,44,54,6,1,105
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,1,1,0,2
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,10,6,2,1,19
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,41,29,6,2,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,0,1,3,3,7
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,6,5,1,0,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,10,3,1,19
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,68,78,13,7,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,7,2,1,0,10
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,30,33,0,2,65
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,26,23,17,15,81
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,10,3,1,1,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,143,138,6,14,301
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,5,2,0,0,7
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,72,61,19,7,159
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,4,1,3,0,8
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,1,1,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,36,32,11,18,97
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,2,0,1,5
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,2,5,2,0,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,0,1,0,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-04-01,3,2,1,3,9
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,5,1,2,10
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,7,13,5,6,31
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,10,10,3,2,25
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,10,16,3,3,32
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,1,0,0,1,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,0,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,5,3,1,1,10
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,7,6,2,2,17
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,1,2,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,0,1,1,1,3
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,9,14,7,3,33
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,4,3,3,1,11
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,8,3,7,5,23
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,15,8,7,1,31
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,9,6,3,1,19
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,43,26,0,1,70
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,10,1,1,0,12
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,4,1,0,7
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,3,4,0,1,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,5,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,15,10,7,6,38
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,6,4,2,3,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,9,7,1,0,17
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,7,4,1,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,1,0,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,0,0,0,2,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,1,1,3,2,7
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,31,32,0,1,64
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,17,14,4,5,40
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,1,2,3,0,6
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,0,2,0,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,4,4,1,0,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,16,8,0,1,25
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,13,23,3,8,47
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,9,6,2,0,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,9,3,0,0,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,10,7,1,0,18
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,0,0,0,2
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,9,8,1,1,19
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,6,14,3,0,23
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,1,0,1,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,32,29,2,0,63
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,13,13,2,0,28
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,3,5,1,1,10
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,3,10,3,5,21
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,25,37,3,3,68
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,9,11,0,2,22
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,5,1,0,0,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,8,5,5,5,23
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,23,18,5,5,51
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,0,3,0,2,5
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,31,35,33,33,132
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,0,0,1,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,4,4,4,2,14
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,27,23,4,3,57
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,1,1,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,0,3,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,10,11,1,2,24
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,4,6,2,0,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,1,4,1,0,6
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,3,4,4,3,14
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,16,11,2,0,29
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,54,59,3,7,123
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,14,7,8,7,36
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,581,596,3,4,1184
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-05-01,2,1,0,1,4
