municipality,group,variable,month,Repetidas,TOTAL
SUCRE,consultas prenatales,repetidas,2009-04-01,2258,2258
TACACHI,consultas prenatales,repetidas,2009-04-01,1,1
TACACOMA,consultas prenatales,repetidas,2009-04-01,40,40
TACOBAMBA,consultas prenatales,repetidas,2009-04-01,12,12
TACOPAYA,consultas prenatales,repetidas,2009-04-01,36,36
TAPACARI,consultas prenatales,repetidas,2009-04-01,115,115
TARABUCO,consultas prenatales,repetidas,2009-04-01,136,136
TARACO,consultas prenatales,repetidas,2009-04-01,14,14
TARATA,consultas prenatales,repetidas,2009-04-01,33,33
TARIJA,consultas prenatales,repetidas,2009-04-01,1287,1287
TARVITA,consultas prenatales,repetidas,2009-04-01,89,89
TEOPONTE,consultas prenatales,repetidas,2009-04-01,22,22
TIAWANACU,consultas prenatales,repetidas,2009-04-01,50,50
TINGUIPAYA,consultas prenatales,repetidas,2009-04-01,67,67
TIPUANI,consultas prenatales,repetidas,2009-04-01,65,65
TIQUIPAYA,consultas prenatales,repetidas,2009-04-01,457,457
TIRAQUE (CBBA),consultas prenatales,repetidas,2009-04-01,309,309
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2009-04-01,3,3
TOCO,consultas prenatales,repetidas,2009-04-01,18,18
TODOS SANTOS,consultas prenatales,repetidas,2009-04-01,4,4
TOLATA,consultas prenatales,repetidas,2009-04-01,62,62
TOLEDO,consultas prenatales,repetidas,2009-04-01,18,18
TOMAVE,consultas prenatales,repetidas,2009-04-01,56,56
TOMINA,consultas prenatales,repetidas,2009-04-01,56,56
TORO TORO,consultas prenatales,repetidas,2009-04-01,49,49
TOTORA(CBBA),consultas prenatales,repetidas,2009-04-01,146,146
TOTORA(ORR),consultas prenatales,repetidas,2009-04-01,13,13
TRIGAL,consultas prenatales,repetidas,2009-04-01,10,10
TRINIDAD,consultas prenatales,repetidas,2009-04-01,1048,1048
TUPIZA,consultas prenatales,repetidas,2009-04-01,304,304
TURCO,consultas prenatales,repetidas,2009-04-01,35,35
UMALA,consultas prenatales,repetidas,2009-04-01,18,18
UNCIA,consultas prenatales,repetidas,2009-04-01,146,146
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2009-04-01,60,60
URUBICHA,consultas prenatales,repetidas,2009-04-01,51,51
UYUNI,consultas prenatales,repetidas,2009-04-01,49,49
VACAS,consultas prenatales,repetidas,2009-04-01,47,47
VALLEGRANDE,consultas prenatales,repetidas,2009-04-01,129,129
VIACHA,consultas prenatales,repetidas,2009-04-01,259,259
VILA VILA,consultas prenatales,repetidas,2009-04-01,11,11
VILLA MONTES,consultas prenatales,repetidas,2009-04-01,290,290
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2009-04-01,8,8
VILLA RIVERO,consultas prenatales,repetidas,2009-04-01,25,25
VILLA SERRANO,consultas prenatales,repetidas,2009-04-01,61,61
VILLA TUNARI,consultas prenatales,repetidas,2009-04-01,488,488
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2009-04-01,71,71
VILLAZON,consultas prenatales,repetidas,2009-04-01,336,336
VINTO,consultas prenatales,repetidas,2009-04-01,282,282
VITICHI,consultas prenatales,repetidas,2009-04-01,59,59
WALDO BALLIVIAN,consultas prenatales,repetidas,2009-04-01,11,11
WARNES,consultas prenatales,repetidas,2009-04-01,459,459
YACO,consultas prenatales,repetidas,2009-04-01,35,35
YACUIBA,consultas prenatales,repetidas,2009-04-01,612,612
YAMPARAEZ,consultas prenatales,repetidas,2009-04-01,30,30
YANACACHI,consultas prenatales,repetidas,2009-04-01,21,21
YAPACANI,consultas prenatales,repetidas,2009-04-01,291,291
YOCALLA,consultas prenatales,repetidas,2009-04-01,19,19
YOTALA,consultas prenatales,repetidas,2009-04-01,35,35
YUNCHARA,consultas prenatales,repetidas,2009-04-01,32,32
ZUDAÑEZ,consultas prenatales,repetidas,2009-04-01,38,38
ACACIO,consultas prenatales,repetidas,2009-05-01,16,16
ACHACACHI,consultas prenatales,repetidas,2009-05-01,275,275
ACHOCALLA,consultas prenatales,repetidas,2009-05-01,62,62
AIQUILE,consultas prenatales,repetidas,2009-05-01,261,261
ALALAY,consultas prenatales,repetidas,2009-05-01,12,12
ALCALA,consultas prenatales,repetidas,2009-05-01,23,23
ANCORAIMES,consultas prenatales,repetidas,2009-05-01,52,52
ANDAMARCA,consultas prenatales,repetidas,2009-05-01,21,21
ANTEQUERA,consultas prenatales,repetidas,2009-05-01,16,16
ANZALDO,consultas prenatales,repetidas,2009-05-01,33,33
APOLO,consultas prenatales,repetidas,2009-05-01,111,111
ARAMPAMPA,consultas prenatales,repetidas,2009-05-01,35,35
ARANI,consultas prenatales,repetidas,2009-05-01,89,89
ARBIETO,consultas prenatales,repetidas,2009-05-01,66,66
ARQUE,consultas prenatales,repetidas,2009-05-01,80,80
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2009-05-01,86,86
ATOCHA,consultas prenatales,repetidas,2009-05-01,67,67
AUCAPATA,consultas prenatales,repetidas,2009-05-01,13,13
AYATA,consultas prenatales,repetidas,2009-05-01,32,32
AYO AYO,consultas prenatales,repetidas,2009-05-01,26,26
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2009-05-01,172,172
AZURDUY,consultas prenatales,repetidas,2009-05-01,69,69
BATALLAS,consultas prenatales,repetidas,2009-05-01,112,112
BAURES,consultas prenatales,repetidas,2009-05-01,28,28
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2009-05-01,1,1
BELEN DE URMIRI,consultas prenatales,repetidas,2009-05-01,4,4
BELLA FLOR,consultas prenatales,repetidas,2009-05-01,7,7
BERMEJO,consultas prenatales,repetidas,2009-05-01,268,268
BETANZOS,consultas prenatales,repetidas,2009-05-01,196,196
BOLIVAR,consultas prenatales,repetidas,2009-05-01,25,25
BOLPEBRA,consultas prenatales,repetidas,2009-05-01,15,15
BOYUIBE,consultas prenatales,repetidas,2009-05-01,19,19
BUENA VISTA,consultas prenatales,repetidas,2009-05-01,49,49
CABEZAS,consultas prenatales,repetidas,2009-05-01,128,128
CAIROMA,consultas prenatales,repetidas,2009-05-01,42,42
"CAIZA ""D""",consultas prenatales,repetidas,2009-05-01,71,71
CAJUATA,consultas prenatales,repetidas,2009-05-01,93,93
CALACOTO,consultas prenatales,repetidas,2009-05-01,17,17
CALAMARCA,consultas prenatales,repetidas,2009-05-01,67,67
CAMARGO,consultas prenatales,repetidas,2009-05-01,119,119
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2009-05-01,17,17
CAMIRI,consultas prenatales,repetidas,2009-05-01,371,371
CAPINOTA,consultas prenatales,repetidas,2009-05-01,217,217
CAQUIAVIRI,consultas prenatales,repetidas,2009-05-01,48,48
CARACOLLO,consultas prenatales,repetidas,2009-05-01,178,178
CARANAVI,consultas prenatales,repetidas,2009-05-01,410,410
CARAPARI,consultas prenatales,repetidas,2009-05-01,76,76
CARIPUYO,consultas prenatales,repetidas,2009-05-01,58,58
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2009-05-01,24,24
CATACORA,consultas prenatales,repetidas,2009-05-01,2,2
CHACARILLA,consultas prenatales,repetidas,2009-05-01,1,1
CHALLAPATA,consultas prenatales,repetidas,2009-05-01,197,197
CHAQUI,consultas prenatales,repetidas,2009-05-01,22,22
CHARAGUA,consultas prenatales,repetidas,2009-05-01,188,188
CHARAÑA,consultas prenatales,repetidas,2009-05-01,3,3
CHAYANTA,consultas prenatales,repetidas,2009-05-01,93,93
CHIMORE,consultas prenatales,repetidas,2009-05-01,103,103
CHIPAYA,consultas prenatales,repetidas,2009-05-01,15,15
CHOQUE COTA,consultas prenatales,repetidas,2009-05-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2009-05-01,255,255
CHUMA,consultas prenatales,repetidas,2009-05-01,42,42
CLIZA,consultas prenatales,repetidas,2009-05-01,283,283
COBIJA,consultas prenatales,repetidas,2009-05-01,513,513
COCHABAMBA,consultas prenatales,repetidas,2009-05-01,6934,6934
COIPASA,consultas prenatales,repetidas,2009-05-01,6,6
COLCAPIRHUA,consultas prenatales,repetidas,2009-05-01,526,526
"COLCHA ""K""",consultas prenatales,repetidas,2009-05-01,38,38
COLLANA,consultas prenatales,repetidas,2009-05-01,13,13
COLOMI,consultas prenatales,repetidas,2009-05-01,143,143
COLPA BELGICA,consultas prenatales,repetidas,2009-05-01,43,43
COLQUECHACA,consultas prenatales,repetidas,2009-05-01,153,153
COLQUENCHA,consultas prenatales,repetidas,2009-05-01,54,54
COLQUIRI,consultas prenatales,repetidas,2009-05-01,99,99
COMANCHE,consultas prenatales,repetidas,2009-05-01,15,15
COMARAPA,consultas prenatales,repetidas,2009-05-01,175,175
COMBAYA,consultas prenatales,repetidas,2009-05-01,9,9
CONCEPCION,consultas prenatales,repetidas,2009-05-01,75,75
COPACABANA,consultas prenatales,repetidas,2009-05-01,63,63
CORIPATA,consultas prenatales,repetidas,2009-05-01,121,121
CORO CORO,consultas prenatales,repetidas,2009-05-01,54,54
COROICO,consultas prenatales,repetidas,2009-05-01,164,164
CORQUE,consultas prenatales,repetidas,2009-05-01,30,30
COTAGAITA,consultas prenatales,repetidas,2009-05-01,117,117
COTOCA,consultas prenatales,repetidas,2009-05-01,353,353
CUATRO CAÑADAS,consultas prenatales,repetidas,2009-05-01,105,105
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2009-05-01,7,7
CUEVO,consultas prenatales,repetidas,2009-05-01,28,28
CULPINA,consultas prenatales,repetidas,2009-05-01,112,112
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2009-05-01,47,47
CURVA,consultas prenatales,repetidas,2009-05-01,5,5
DESAGUADERO,consultas prenatales,repetidas,2009-05-01,22,22
EL ALTO,consultas prenatales,repetidas,2009-05-01,7488,7488
EL CHORO,consultas prenatales,repetidas,2009-05-01,31,31
EL PUENTE(STC),consultas prenatales,repetidas,2009-05-01,95,95
EL PUENTE(TJA),consultas prenatales,repetidas,2009-05-01,67,67
EL TORNO,consultas prenatales,repetidas,2009-05-01,280,280
EL VILLAR,consultas prenatales,repetidas,2009-05-01,26,26
ENTRE RIOS,consultas prenatales,repetidas,2009-05-01,155,155
ENTRE RIOS,consultas prenatales,repetidas,2009-05-01,123,123
ESMERALDA,consultas prenatales,repetidas,2009-05-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2009-05-01,37,37
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2009-05-01,6,6
EXALTACION,consultas prenatales,repetidas,2009-05-01,15,15
FERNANDEZ ALONSO,consultas prenatales,repetidas,2009-05-01,96,96
FILADELFIA,consultas prenatales,repetidas,2009-05-01,16,16
GENERAL SAAVEDRA,consultas prenatales,repetidas,2009-05-01,62,62
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2009-05-01,38,38
GUANAY,consultas prenatales,repetidas,2009-05-01,93,93
GUAQUI,consultas prenatales,repetidas,2009-05-01,21,21
GUAYARAMERIN,consultas prenatales,repetidas,2009-05-01,382,382
GUTIERREZ,consultas prenatales,repetidas,2009-05-01,72,72
HUACARETA,consultas prenatales,repetidas,2009-05-01,78,78
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2009-05-01,14,14
HUACHACALLA,consultas prenatales,repetidas,2009-05-01,8,8
HUANUNI,consultas prenatales,repetidas,2009-05-01,280,280
HUARACAJE,consultas prenatales,repetidas,2009-05-01,24,24
HUAYLLAMARCA,consultas prenatales,repetidas,2009-05-01,18,18
ICHOCA,consultas prenatales,repetidas,2009-05-01,20,20
ICLA,consultas prenatales,repetidas,2009-05-01,48,48
INCAHUASI,consultas prenatales,repetidas,2009-05-01,196,196
INGAVI (HUMAITA),consultas prenatales,repetidas,2009-05-01,1,1
INQUISIVI,consultas prenatales,repetidas,2009-05-01,46,46
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2009-05-01,74,74
IXIAMAS,consultas prenatales,repetidas,2009-05-01,69,69
JESUS DE MACHACA,consultas prenatales,repetidas,2009-05-01,57,57
LA ASUNTA,consultas prenatales,repetidas,2009-05-01,208,208
LA GUARDIA,consultas prenatales,repetidas,2009-05-01,757,757
LA PAZ,consultas prenatales,repetidas,2009-05-01,8319,8319
LA RIVERA,consultas prenatales,repetidas,2009-05-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2009-05-01,20,20
LAJA,consultas prenatales,repetidas,2009-05-01,33,33
LAS CARRERAS,consultas prenatales,repetidas,2009-05-01,24,24
LICOMA PAMPA,consultas prenatales,repetidas,2009-05-01,21,21
LLALLAGUA,consultas prenatales,repetidas,2009-05-01,367,367
LLICA,consultas prenatales,repetidas,2009-05-01,27,27
LORETO,consultas prenatales,repetidas,2009-05-01,7,7
LURIBAY,consultas prenatales,repetidas,2009-05-01,24,24
MACHACAMARCA,consultas prenatales,repetidas,2009-05-01,22,22
MACHARETI,consultas prenatales,repetidas,2009-05-01,48,48
MAGDALENA,consultas prenatales,repetidas,2009-05-01,69,69
MAIRANA,consultas prenatales,repetidas,2009-05-01,88,88
MALLA,consultas prenatales,repetidas,2009-05-01,13,13
MAPIRI,consultas prenatales,repetidas,2009-05-01,124,124
MECAPACA,consultas prenatales,repetidas,2009-05-01,35,35
MINEROS,consultas prenatales,repetidas,2009-05-01,110,110
MIZQUE,consultas prenatales,repetidas,2009-05-01,176,176
MOCOMOCO,consultas prenatales,repetidas,2009-05-01,41,41
MOJINETE,consultas prenatales,repetidas,2009-05-01,6,6
MOJOCOYA,consultas prenatales,repetidas,2009-05-01,47,47
MONTEAGUDO,consultas prenatales,repetidas,2009-05-01,240,240
MONTERO,consultas prenatales,repetidas,2009-05-01,870,870
MORO MORO,consultas prenatales,repetidas,2009-05-01,11,11
MOROCHATA,consultas prenatales,repetidas,2009-05-01,158,158
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2009-05-01,23,23
NAZACARA DE PACAJES,consultas prenatales,repetidas,2009-05-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2009-05-01,2,2
OCURI,consultas prenatales,repetidas,2009-05-01,126,126
OKINAWA,consultas prenatales,repetidas,2009-05-01,115,115
OMEREQUE,consultas prenatales,repetidas,2009-05-01,48,48
ORURO,consultas prenatales,repetidas,2009-05-01,2398,2398
PADCAYA,consultas prenatales,repetidas,2009-05-01,108,108
PADILLA,consultas prenatales,repetidas,2009-05-01,96,96
PAILON,consultas prenatales,repetidas,2009-05-01,148,148
PALCA,consultas prenatales,repetidas,2009-05-01,57,57
PALOS BLANCOS,consultas prenatales,repetidas,2009-05-01,212,212
PAMPA AULLAGAS,consultas prenatales,repetidas,2009-05-01,17,17
PAMPA GRANDE,consultas prenatales,repetidas,2009-05-01,46,46
PAPEL PAMPA,consultas prenatales,repetidas,2009-05-01,9,9
PASORAPA,consultas prenatales,repetidas,2009-05-01,15,15
PATACAMAYA,consultas prenatales,repetidas,2009-05-01,251,251
PAZÑA,consultas prenatales,repetidas,2009-05-01,38,38
PELECHUCO,consultas prenatales,repetidas,2009-05-01,17,17
POCOATA,consultas prenatales,repetidas,2009-05-01,110,110
POCONA,consultas prenatales,repetidas,2009-05-01,63,63
POJO (CBBA),consultas prenatales,repetidas,2009-05-01,84,84
POOPO,consultas prenatales,repetidas,2009-05-01,35,35
PORCO,consultas prenatales,repetidas,2009-05-01,53,53
POROMA,consultas prenatales,repetidas,2009-05-01,107,107
PORONGO,consultas prenatales,repetidas,2009-05-01,42,42
PORTACHUELO,consultas prenatales,repetidas,2009-05-01,204,204
PORVENIR,consultas prenatales,repetidas,2009-05-01,22,22
POSTRER VALLE,consultas prenatales,repetidas,2009-05-01,9,9
POTOSI,consultas prenatales,repetidas,2009-05-01,1710,1710
PRESTO,consultas prenatales,repetidas,2009-05-01,47,47
PUCARA,consultas prenatales,repetidas,2009-05-01,7,7
PUCARANI,consultas prenatales,repetidas,2009-05-01,128,128
PUERTO ACOSTA,consultas prenatales,repetidas,2009-05-01,83,83
PUERTO CARABUCO,consultas prenatales,repetidas,2009-05-01,47,47
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2009-05-01,45,45
PUERTO PEREZ,consultas prenatales,repetidas,2009-05-01,20,20
PUERTO QUIJARRO,consultas prenatales,repetidas,2009-05-01,76,76
PUERTO RICO,consultas prenatales,repetidas,2009-05-01,21,21
PUERTO SILES,consultas prenatales,repetidas,2009-05-01,6,6
PUERTO SUAREZ,consultas prenatales,repetidas,2009-05-01,106,106
PUERTO VILLARROEL,consultas prenatales,repetidas,2009-05-01,363,363
PUNA,consultas prenatales,repetidas,2009-05-01,191,191
PUNATA,consultas prenatales,repetidas,2009-05-01,268,268
QUIABAYA,consultas prenatales,repetidas,2009-05-01,11,11
QUILLACOLLO,consultas prenatales,repetidas,2009-05-01,706,706
QUIME,consultas prenatales,repetidas,2009-05-01,42,42
QUIRUSILLAS,consultas prenatales,repetidas,2009-05-01,8,8
RAVELO,consultas prenatales,repetidas,2009-05-01,93,93
REYES,consultas prenatales,repetidas,2009-05-01,54,54
RIBERALTA,consultas prenatales,repetidas,2009-05-01,973,973
ROBORE,consultas prenatales,repetidas,2009-05-01,113,113
RURRENABAQUE,consultas prenatales,repetidas,2009-05-01,92,92
SABAYA,consultas prenatales,repetidas,2009-05-01,13,13
SACABA,consultas prenatales,repetidas,2009-05-01,1050,1050
SACABAMBA,consultas prenatales,repetidas,2009-05-01,20,20
SACACA,consultas prenatales,repetidas,2009-05-01,169,169
SAIPINA,consultas prenatales,repetidas,2009-05-01,46,46
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2009-05-01,45,45
SAMAIPATA,consultas prenatales,repetidas,2009-05-01,41,41
SAN AGUSTIN,consultas prenatales,repetidas,2009-05-01,12,12
SAN ANDRES,consultas prenatales,repetidas,2009-05-01,66,66
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2009-05-01,27,27
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2009-05-01,11,11
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2009-05-01,24,24
SAN BENITO,consultas prenatales,repetidas,2009-05-01,103,103
SAN BORJA,consultas prenatales,repetidas,2009-05-01,197,197
SAN BUENA VENTURA,consultas prenatales,repetidas,2009-05-01,74,74
SAN CARLOS,consultas prenatales,repetidas,2009-05-01,163,163
SAN IGNACIO,consultas prenatales,repetidas,2009-05-01,179,179
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2009-05-01,514,514
SAN JAVIER(BNI),consultas prenatales,repetidas,2009-05-01,10,10
SAN JAVIER(STC),consultas prenatales,repetidas,2009-05-01,143,143
SAN JOAQUIN,consultas prenatales,repetidas,2009-05-01,18,18
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2009-05-01,93,93
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2009-05-01,71,71
SAN JULIAN,consultas prenatales,repetidas,2009-05-01,282,282
SAN LORENZO(PND),consultas prenatales,repetidas,2009-05-01,10,10
SAN LORENZO(TJA),consultas prenatales,repetidas,2009-05-01,102,102
SAN LUCAS,consultas prenatales,repetidas,2009-05-01,340,340
SAN MATIAS,consultas prenatales,repetidas,2009-05-01,92,92
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2009-05-01,76,76
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2009-05-01,18,18
SAN PEDRO,consultas prenatales,repetidas,2009-05-01,93,93
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2009-05-01,99,99
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2009-05-01,16,16
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2009-05-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2009-05-01,15,15
SAN PEDRO(PND),consultas prenatales,repetidas,2009-05-01,3,3
SAN RAFAEL,consultas prenatales,repetidas,2009-05-01,44,44
SAN RAMON,consultas prenatales,repetidas,2009-05-01,95,95
SAN RAMON,consultas prenatales,repetidas,2009-05-01,63,63
SANTA ANA,consultas prenatales,repetidas,2009-05-01,174,174
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2009-05-01,8589,8589
SANTA ROSA,consultas prenatales,repetidas,2009-05-01,50,50
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2009-05-01,143,143
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2009-05-01,28,28
SANTIAGO DE HUARI,consultas prenatales,repetidas,2009-05-01,34,34
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2009-05-01,14,14
SANTIVAÑES,consultas prenatales,repetidas,2009-05-01,25,25
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2009-05-01,16,16
SAPAHAQUI,consultas prenatales,repetidas,2009-05-01,51,51
SENA,consultas prenatales,repetidas,2009-05-01,20,20
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2009-05-01,107,107
SICAYA,consultas prenatales,repetidas,2009-05-01,14,14
SIPE SIPE,consultas prenatales,repetidas,2009-05-01,299,299
SOPACHUY,consultas prenatales,repetidas,2009-05-01,46,46
SORACACHI,consultas prenatales,repetidas,2009-05-01,34,34
SORATA,consultas prenatales,repetidas,2009-05-01,75,75
SUCRE,consultas prenatales,repetidas,2009-05-01,2458,2458
TACACHI,consultas prenatales,repetidas,2009-05-01,8,8
TACACOMA,consultas prenatales,repetidas,2009-05-01,51,51
TACOBAMBA,consultas prenatales,repetidas,2009-05-01,38,38
TACOPAYA,consultas prenatales,repetidas,2009-05-01,62,62
TAHUA,consultas prenatales,repetidas,2009-05-01,3,3
TAPACARI,consultas prenatales,repetidas,2009-05-01,141,141
TARABUCO,consultas prenatales,repetidas,2009-05-01,167,167
TARACO,consultas prenatales,repetidas,2009-05-01,19,19
TARATA,consultas prenatales,repetidas,2009-05-01,43,43
TARIJA,consultas prenatales,repetidas,2009-05-01,1355,1355
TARVITA,consultas prenatales,repetidas,2009-05-01,109,109
