municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,12,12
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,24,24
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,15,15
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,15,15
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,18,18
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,30,30
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,14,14
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,28,28
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,23,23
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,35,35
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,35,35
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,13,13
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,11,11
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,64,64
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,24,24
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,17,17
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,29,29
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,117,117
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,29,29
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,21,21
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,47,47
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,45,45
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,26,26
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,20,20
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,19,19
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,14,14
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,33,33
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,41,41
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1629,1629
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,65,65
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,37,37
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,55,55
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,15,15
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,16,16
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,23,23
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,26,26
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,65,65
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,12,12
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,12,12
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1325,1325
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,22,22
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,38,38
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,15,15
ESCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
ESMERALDA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,11,11
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,17,17
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,60,60
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,11,11
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,23,23
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,22,22
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,67,67
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,90,90
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1504,1504
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,14,14
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,32,32
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,19,19
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,10,10
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,11,11
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,35,35
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,10,10
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,20,20
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,119,119
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,51,51
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,31,31
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,615,615
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,11,11
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,29,29
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,31,31
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,42,42
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,20,20
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,16,16
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,17,17
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,23,23
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,19,19
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,585,585
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,1,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,30,30
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,22,22
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,12,12
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,20,20
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,16,16
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,122,122
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,24,24
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,33,33
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,131,131
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,17,17
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,16,16
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,177,177
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,3,3
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,24,24
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,204,204
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,22,22
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,2,2
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,10,10
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,44,44
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,14,14
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,26,26
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,24,24
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,48,48
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,19,19
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,8,8
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,31,31
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,4,4
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,9,9
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,23,23
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,5,5
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-04-01,6,6
