municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,15,15
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,33,33
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,35,35
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,8,8
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,62,62
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,36,36
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,78,78
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1288,1288
COIPASA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,55,55
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,18,18
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,29,29
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,30,30
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,22,22
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,16,16
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,19,19
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,16,16
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,50,50
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,49,49
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,25,25
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1177,1177
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,21,21
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,17,17
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,49,49
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,19,19
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,31,31
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,16,16
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,17,17
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,74,74
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,19,19
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,19,19
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,58,58
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,12,12
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,46,46
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,8,8
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,12,12
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,10,10
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,31,31
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,64,64
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,977,977
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,27,27
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,8,8
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,16,16
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,31,31
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,15,15
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,39,39
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,22,22
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,26,26
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,16,16
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,44,44
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,164,164
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,27,27
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,27,27
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,423,423
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,25,25
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,12,12
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,28,28
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,60,60
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,10,10
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,52,52
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,29,29
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,13,13
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,15,15
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,28,28
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,344,344
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,14,14
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,26,26
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,20,20
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,18,18
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,63,63
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,34,34
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,48,48
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,96,96
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,8,8
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,15,15
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,21,21
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,225,225
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,26,26
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,43,43
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,147,147
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,32,32
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,13,13
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,10,10
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,13,13
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,28,28
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,77,77
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,19,19
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,12,12
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,38,38
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,109,109
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,17,17
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,17,17
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,27,27
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,67,67
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,14,14
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,72,72
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,21,21
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,14,14
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,16,16
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,35,35
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,18,18
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,40,40
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2047,2047
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,24,24
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,13,13
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,43,43
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,9,9
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,15,15
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,691,691
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,23,23
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,19,19
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,301,301
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,23,23
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,2,2
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,11,11
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,20,20
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,25,25
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,81,81
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,56,56
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,4,4
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,5,5
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,12,12
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,13,13
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,28,28
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,1,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,170,170
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,61,61
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,10,10
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,6,6
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,31,31
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2009-04-01,7,7
