municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,72,72
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,218,218
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,52,52
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,18,18
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,16,16
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,10,10
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,683,683
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,24,24
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,17,17
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,47,47
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,10,10
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,64,64
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,14,14
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,7,7
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,54,54
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,8,8
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,12,12
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,33,33
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,15,15
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,22,22
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,2,2
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,16,16
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,26,26
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,18,18
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,37,37
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,490,490
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,16,16
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,25,25
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,18,18
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,11,11
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,7,7
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,38,38
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,10,10
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,35,35
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,112,112
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,58,58
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,72,72
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,179,179
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,19,19
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,28,28
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,219,219
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,34,34
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,30,30
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,2,2
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,279,279
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,8,8
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,36,36
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,13,13
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,15,15
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,2,2
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,19,19
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,2,2
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,21,21
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,88,88
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,24,24
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,26,26
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,40,40
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,104,104
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,10,10
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,12,12
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,27,27
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,24,24
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,63,63
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,4,4
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,22,22
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,101,101
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,27,27
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,26,26
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,18,18
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,27,27
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,4,4
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,20,20
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,16,16
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,24,24
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,2501,2501
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,11,11
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,30,30
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,6,6
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,14,14
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,7,7
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,4,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,7,7
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,34,34
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,57,57
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,13,13
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,16,16
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,27,27
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,671,671
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,8,8
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,11,11
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,16,16
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,57,57
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,36,36
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,15,15
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,499,499
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,25,25
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,10,10
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,10,10
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,36,36
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,22,22
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,105,105
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,94,94
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,3,3
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,8,8
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,3,3
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,6,6
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,15,15
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,11,11
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,19,19
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,22,22
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,3,3
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,1,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,208,208
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,85,85
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,6,6
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,6,6
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,38,38
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,11,11
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,18,18
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,32,32
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,84,84
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,5,5
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,81,81
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,6,6
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,8,8
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,20,20
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,205,205
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,13,13
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,74,74
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,98,98
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,14,14
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,3,3
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,114,114
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,181,181
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,16,16
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,8,8
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,104,104
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,11,11
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,9,9
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,15,15
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-04-01,12,12
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,12,12
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,88,88
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,19,19
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,76,76
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,4,4
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,5,5
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,18,18
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,6,6
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,4,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,16,16
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,42,42
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,9,9
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,24,24
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,26,26
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,38,38
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,158,158
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,22,22
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,3,3
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,20,20
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,58,58
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,28,28
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,32,32
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,4,4
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,3,3
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,5,5
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,55,55
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,89,89
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,19,19
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,3,3
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,6,6
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,13,13
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,38,38
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,16,16
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,14,14
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,19,19
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,8,8
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,24,24
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,40,40
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,5,5
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,127,127
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,46,46
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,17,17
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,44,44
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,153,153
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,1,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,21,21
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,18,18
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,2,2
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,2,2
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,4,4
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,82,82
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,12,12
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-05-01,46,46
