municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,4,4
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,36,36
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,4,4
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,36,36
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,12,12
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,62,62
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1013,1013
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,56,56
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,16,16
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,58,58
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,11,11
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,148,148
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,6,6
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,62,62
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,9,9
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,11,11
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,264,264
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,15,15
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,7,7
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,29,29
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,146,146
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,5,5
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,20,20
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,19,19
SICAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,37,37
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,28,28
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,240,240
TACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,4,4
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,8,8
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,33,33
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,50,50
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,25,25
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,959,959
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,23,23
TEOPONTE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,17,17
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,22,22
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,19,19
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,4,4
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
TODOS SANTOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,6,6
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,9,9
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,10,10
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,15,15
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,8,8
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,53,53
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,37,37
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,17,17
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,9,9
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,5,5
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,14,14
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,9,9
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,10,10
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,75,75
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,59,59
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,21,21
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,45,45
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,16,16
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,34,34
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,19,19
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,11,11
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,17,17
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,28,28
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,42,42
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,7,7
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,22,22
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,24,24
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-05-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,57,57
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,9,9
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,18,18
ALTO BENI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,8,8
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,19,19
ANTEQUERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-06-01,4,4
