municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,29,29
SANTA ROSA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,7,7
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,7,7
TACACOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,6,6
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,9,9
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,8,8
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
YUNCHARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,6,6
ANTEQUERA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
BOLPEBRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
CAMARGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
CHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,5,5
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,8,8
COIPASA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,8,8
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,5,5
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,31,31
EL CHORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
ESCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
EXALTACION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
HUARACAJE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,39,39
LA RIVERA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-06-01,1,1
