,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,48,12,0,60
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,20,68,0,88
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,12,12,0,24
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,12,84,12,0,108
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,12,188,12,0,212
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,684,1140,120,0,1944
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,96,0,0,96
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,130,19,0,149
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,36,0,0,0,36
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,108,0,0,108
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,0,12,0,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,96,769,260,12,1137
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,24,84,60,0,168
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,36,384,72,12,504
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,12,276,96,0,384
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,24,63,36,0,123
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,48,12,0,60
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,24,80,36,0,140
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,36,0,0,36
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,121,480,145,20,766
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,12,12,0,24
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,12,0,0,12
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,24,192,72,0,288
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,12,24,8,0,44
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,0,60,0,0,60
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,20,60,52,0,132
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-02-01,0,12,96,72,0,180
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,48,48,0,96
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,12,12,0,36
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,84,48,0,144
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,108,24,12,168
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,12,0,48
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,96,24,0,132
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,48,12,0,60
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,72,12,0,96
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,24,0,60
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,27,0,0,39
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,84,60,0,144
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,0,24,0,24
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,108,24,0,144
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,60,0,96
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,48,120,24,0,192
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,171,13,0,208
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,48,12,0,60
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,48,24,36,12,120
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,48,12,0,60
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,156,84,12,264
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,36,0,72
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,12,0,48
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,2,0,0,26
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,60,48,0,0,108
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,36,24,0,72
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,52,117,24,0,193
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,60,233,96,0,389
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,48,60,0,120
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,96,12,0,144
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,0,0,12
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,12,144,150,33,0,339
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,132,60,0,204
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,84,0,0,120
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,60,0,0,72
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,48,36,0,108
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,0,0,12
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,109,36,0,181
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,168,240,24,0,432
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,0,12,0,12
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,72,12,0,96
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,36,48,0,120
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,156,36,0,228
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,96,60,0,156
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,12,0,276,96,12,396
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,56,32,0,88
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,24,12,0,36
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,192,120,0,312
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,108,24,0,156
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,48,0,0,48
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,48,24,0,96
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,240,900,300,12,1452
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,0,0,12
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,0,12,0,12
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,132,24,0,168
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,60,24,0,108
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,60,24,0,84
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,84,0,0,96
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,108,24,0,156
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,96,24,0,132
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,168,24,12,204
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,6,311,2065,355,15,2752
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,0,0,12
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,60,12,0,108
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,24,132,96,0,252
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,12,0,48
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,96,18,0,126
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,12,0,48
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,60,180,96,0,336
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,24,0,0,36
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,84,0,0,84
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,0,12,0,12
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,12,0,84,0,0,96
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,24,0,0,36
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,24,0,36
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,48,36,36,132
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,24,48,0,72
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,60,0,0,60
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,24,0,0,24
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,72,108,72,0,252
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,60,408,144,0,612
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,0,0,12
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,108,48,0,192
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,0,0,12
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,36,0,0,36
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,72,108,0,216
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,12,12,0,24
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,36,0,0,48
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,10,621,10139,5427,674,16871
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,48,0,0,60
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,36,48,36,0,120
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,60,72,20,152
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,12,96,276,60,0,444
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,12,48,36,0,96
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,128,92,44,264
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,132,901,301,0,1334
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-03-01,0,0,0,24,0,24
