,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,1,3,3,9
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,1,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,2,1,0,5
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,2,7,2,15
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,8,4,1,18
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,0,4,4,11
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,86,74,69,63,292
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,4,3,0,11
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,2,4,1,10
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,14,5,12,14,45
PALCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,4,4,1,12
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,16,3,4,28
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,2,0,1,4
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,7,3,5,19
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,1,0,0,3
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,3,0,1,6
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,6,7,2,2,17
PAZÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,1,0,2,7
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,5,0,1,10
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,4,11,10,25
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,1,2,6,9
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,7,1,3,14
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,1,5,6,12
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,5,0,2,8
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,5,4,3,14
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,2,1,0,8
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,10,6,3,0,19
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,0,0,2
POSTRER VALLE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,0,0,2
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,79,65,11,10,165
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,1,2,4,10
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,1,0,0,3
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,7,7,3,5,22
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,2,0,2
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,1,3,0,7
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,2,4,1,10
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,4,1,5
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,6,4,9,23
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,3,3,2,9
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,14,14,6,8,42
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,38,26,14,19,97
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,4,6,11,22
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,3,9,4,18
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,2,0,0,3
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,24,27,42,69,162
QUIME,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,6,9,0,2,17
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,0,1,2
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,0,2,2
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,8,5,6,4,23
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,8,0,0,9
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,23,17,14,5,59
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,3,12,4,22
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,12,10,2,4,28
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,0,1,2,5
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,55,43,28,38,164
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,2,2,3,8
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,0,4,3,11
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,2,0,1,6
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,2,1,4
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,7,8,0,2,17
SAN AGUSTIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,2,0,0,3
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,1,1,1,7
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,1,3,6
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,5,5,3,15
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,6,2,2,3,13
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,16,25,1,6,48
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,2,11,8,22
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,8,3,9,24
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,9,13,2,0,24
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,22,9,3,5,39
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,16,12,4,3,35
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,5,0,0,8
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,2,1,6,14
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,3,1,2,9
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,19,22,25,20,86
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,3,2,3,12
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,9,13,4,2,28
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,11,9,5,9,34
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,4,0,1,10
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,0,1,2,7
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,6,5,2,2,15
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,8,9,4,6,27
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,1,0,3
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,12,3,3,21
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,2,0,0,2
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,0,0,1,3
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,3,5,9
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,4,0,0,8
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,7,4,1,1,13
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,344,347,115,126,932
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,0,0,0,2
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,8,7,2,3,20
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,0,1,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,3,3,4,10
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,3,3,6
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,0,0,1
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,4,3,1,9
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,1,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,5,3,1,11
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,1,0,2,5
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,6,13,6,4,29
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,3,2,1,8
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,1,0,0,3
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,13,17,16,12,58
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,1,0,1,2
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,2,2,6,10
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,2,2,4,12
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,123,132,31,24,310
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,2,0,2
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,3,3,1,12
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,1,0,0,4
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,5,7,13
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,9,9,6,28
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,7,7,7,25
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,0,0,2
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,3,6,6,16
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,88,58,49,42,237
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,1,4,4,9
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,0,1,2
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,6,1,2,1,10
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,7,8,6,24
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,2,12,7,25
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,23,13,19,14,69
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,3,9,5,20
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,0,3,0,3
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,2,5,9
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,6,0,8
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,0,0,2
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,3,3,2,11
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,4,0,3,9
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,1,1,1,4
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,3,3,0,11
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,3,1,2,9
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,1,1,3
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,31,21,4,3,59
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,13,18,4,3,38
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,2,0,1,4
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,0,1,2
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,1,5,13,21
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,7,7,8,6,28
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,7,2,0,0,9
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,4,0,0,8
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,0,1,0,3
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,9,9,4,1,23
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,22,24,13,9,68
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,0,2,4,8
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,4,5,5,18
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,16,12,4,6,38
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,1,0,1,3,5
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,2,2,1,7
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,4,1,1,0,6
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,41,36,12,10,99
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,4,0,0,9
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,14,15,3,5,37
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,13,10,16,22,61
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,5,6,3,1,15
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,1,0,1,2
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,60,68,25,21,174
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,2,1,1,6
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,23,33,20,25,101
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,2,0,0,5
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,4,0,0,6
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,10,15,33,19,77
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,3,0,0,3
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,0,1,4,2,7
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,3,0,2,8,13
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-04-01,2,6,2,2,12
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,0,2,1,5
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,6,8,2,3,19
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,13,14,1,1,29
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,6,9,8,25
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,0,0,0,1
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,0,0,1,2
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,10,0,1,13
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,2,6,5,14
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,3,1,1,6
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,0,1,5,8
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,5,4,8,4,21
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,2,3,2,7
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,3,1,4,1,9
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,4,6,8,7,25
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,4,5,6,16
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,18,15,0,0,33
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,2,5,5,13
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,5,0,0,7
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,4,2,5,4,15
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,10,4,24,15,53
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,4,2,5,2,13
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,3,2,5,6,16
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,6,2,1,11
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,0,1,1,2
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,0,1,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,1,0,2,4
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,12,10,25,19,66
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,10,10,8,14,42
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,0,0,2,2
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,1,0,0,1
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,1,2,0,5
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,12,2,6,1,21
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,3,4,4,5,16
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,3,3,0,1,7
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,5,2,2,3,12
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,5,3,0,1,9
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,0,1,2,3
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,3,1,1,5
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,4,3,5,3,15
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,0,1,0,1
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,9,8,7,6,30
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,5,2,2,0,9
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,5,0,1,8
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,9,6,6,7,28
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,17,18,14,16,65
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,3,6,3,1,13
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,2,2,1,6
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,2,1,2,7
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,0,0,0,1
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,3,1,0,0,4
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,6,6,6,8,26
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,5,2,1,2,10
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,6,11,39,32,88
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,1,0,0,1
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,6,2,7,17
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,8,6,10,9,33
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,1,4,0,0,5
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,0,3,4,0,7
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,2,2,1,1,6
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,6,5,1,2,14
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,6,3,8,6,23
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,23,14,70,49,156
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-05-01,6,5,8,10,29
