municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,4,4
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,1,1
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,3,3
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,408,408
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,69,69
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,28,28
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,3,3
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,27,27
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,6,6
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,57,57
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,27,27
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,11,11
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,17,17
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,3,3
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,154,154
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,182,182
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,81,81
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,1,1
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,219,219
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,1,1
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-05-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,23,23
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,26,26
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,8,8
BATALLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,13,13
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
BELEN DE ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,29,29
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,9,9
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,91,91
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,14,14
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,5,5
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,23,23
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,31,31
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,113,113
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,7,7
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,4,4
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,18,18
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,35,35
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,26,26
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,264,264
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,311,311
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,9,9
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,51,51
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,5,5
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,6,6
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,20,20
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,28,28
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,11,11
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1175,1175
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,74,74
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,31,31
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,9,9
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
FILADELFIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,58,58
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,6,6
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,4,4
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1617,1617
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,8,8
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,15,15
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,14,14
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,14,14
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,833,833
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,101,101
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,4,4
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,53,53
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,7,7
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,14,14
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,54,54
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,3,3
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,11,11
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,6,6
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,51,51
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,39,39
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,312,312
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,48,48
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,4,4
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,144,144
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,17,17
