municipality,group,variable,month,Vacunaciones SRP fuera de servicio,TOTAL
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,55,55
COTOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,28,28
CUATRO CAÑADAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,20,20
CUCHUMUELA (V. G. VILLARROEL),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
CUEVO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
CULPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,33,33
CURAHUARA DE CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
CURVA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
DESAGUADERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
EL ALTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,58,58
EL CHORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,5,5
EL PUENTE(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,10,10
EL PUENTE(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
EL TORNO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
EL VILLAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,22,22
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,25,25
EUCALIPTUS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
EXALTACION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
FERNANDEZ ALONSO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,10,10
FILADELFIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,13,13
GENERAL SAAVEDRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,20,20
GUANAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,19,19
GUAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,15,15
GUAYARAMERIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,31,31
GUTIERREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
HUACARETA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,13,13
HUACAYA (VILLA DE HUACAYA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,5,5
HUANUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,13,13
HUAYLLAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
ICHOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,28,28
ICLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,18,18
INCAHUASI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,50,50
INGAVI (HUMAITA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,5,5
INQUISIVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,37,37
IRUPANA (VILLA DE LANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,46,46
IXIAMAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,14,14
JESUS DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
LA ASUNTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,10,10
LA GUARDIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
LA PAZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,123,123
LAGUNILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,1,1
LAJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,19,19
LLALLAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,48,48
LLICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
LORETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,23,23
LURIBAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,16,16
MACHACAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
MACHARETI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,17,17
MAGDALENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
MAIRANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
MALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
MAPIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,17,17
MECAPACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,20,20
MINEROS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,27,27
MIZQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,31,31
MOCOMOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,18,18
MOJINETE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,1,1
MOJOCOYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,7,7
MONTEAGUDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,35,35
MONTERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,60,60
MORO MORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
MOROCHATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,72,72
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
NAZACARA DE PACAJES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,1,1
OCURI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,37,37
OKINAWA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,15,15
OMEREQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
ORURO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,47,47
PADCAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
PADILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,14,14
PALCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,13,13
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,17,17
PAMPA AULLAGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
PAPEL PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,14,14
PASORAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,45,45
PAZÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
POCOATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,52,52
POCONA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,16,16
POJO (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,19,19
POOPO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
PORCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
POROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,15,15
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,12,12
PORVENIR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
POSTRER VALLE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,81,81
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,13,13
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,30,30
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,22,22
PUERTO CARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,14,14
PUERTO GONZALO MORENO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
PUERTO PEREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,18,18
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,19,19
PUERTO RICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,5,5
PUERTO SILES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,7,7
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,30,30
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,18,18
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,81,81
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
QUIABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
QUILLACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,38,38
REYES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,33,33
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,53,53
ROBORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,12,12
RURRENABAQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,43,43
SABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
SACABA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,120,120
SACABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
SACACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,58,58
SAIPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,10,10
SALINAS DE GARCI MENDOZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
SAMAIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
SAN ANDRES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
SAN ANDRES DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
SAN ANTONIO DE LOMERIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
SAN BENITO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
SAN BUENA VENTURA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,22,22
SAN CARLOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
SAN IGNACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
SAN IGNACIO DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,38,38
SAN JAVIER(BNI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,10,10
SAN JAVIER(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
SAN JOSE DE CHIQUITOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,1,1
SAN JUAN DE YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,16,16
SAN JULIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,40,40
SAN LORENZO(PND),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,41,41
SAN LORENZO(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,21,21
SAN LUCAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,46,46
SAN MATIAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,15,15
SAN MIGUEL DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,5,5
SAN PEDRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
SAN PEDRO DE BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,35,35
SAN PEDRO DE CURAHUARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,12,12
SAN PEDRO DE TIQUINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
SAN PEDRO(PND),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,9,9
SAN RAFAEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,14,14
SANTA CRUZ DE LA SIERRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,159,159
SANTA ROSA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,13,13
SANTA ROSA DEL SARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,21,21
SANTIAGO DE CALLAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,7,7
SANTIAGO DE HUARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
SANTIAGO DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,1,1
SANTIVAÑES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,2,2
SAPAHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,7,7
SENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,1,1
SICA SICA (VILLA AROMA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,14,14
SICAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
SIPE SIPE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,25,25
SOPACHUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,17,17
SORACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,10,10
SORATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,15,15
SUCRE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,96,96
TACACOMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,8,8
TACOBAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,26,26
TACOPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,12,12
TAPACARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,58,58
TARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,24,24
TARACO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,7,7
TARATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
TARIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,29,29
TARVITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,26,26
TEOPONTE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,7,7
TIAWANACU,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
TINGUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,41,41
TIPUANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,16,16
TIQUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,27,27
TIRAQUE (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,24,24
TITO YUPANQUI (PARQUIPUJIO),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
TOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,6,6
TOLATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,3,3
TOLEDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
TOMAVE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,11,11
TOMINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,4,4
TORO TORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,26,26
TOTORA(CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,14,14
TRIGAL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2006-04-01,1,1
