municipality,group,variable,month,Vacunaciones SRP dentro de servicio,TOTAL
PUERTO SILES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,8,8
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,92,92
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,30,30
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,34,34
QUILLACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,127,127
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,4,4
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,15,15
REYES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,23,23
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,133,133
ROBORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,19,19
RURRENABAQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,14,14
SABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,4,4
SACABA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,117,117
SACABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
SACACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
SAIPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,5,5
SALINAS DE GARCI MENDOZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,4,4
SAMAIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
SAN AGUSTIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
SAN ANDRES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
SAN ANDRES DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
SAN ANTONIO DE ESMORUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SAN ANTONIO DE LOMERIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,5,5
SAN BORJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,50,50
SAN BUENA VENTURA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,4,4
SAN CARLOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,32,32
SAN IGNACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,22,22
SAN IGNACIO DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,82,82
SAN JAVIER(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,18,18
SAN JOAQUIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,4,4
SAN JOSE DE CHIQUITOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,34,34
SAN JUAN DE YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,11,11
SAN JULIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,30,30
SAN LORENZO(PND),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SAN LORENZO(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,15,15
SAN LUCAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,38,38
SAN MATIAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,26,26
SAN MIGUEL DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,22,22
SAN PABLO DE LIPEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SAN PEDRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,35,35
SAN PEDRO DE BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,13,13
SAN PEDRO DE CURAHUARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SAN PEDRO DE TIQUINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,4,4
SAN RAFAEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,25,25
SANTA ANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,24,24
SANTA CRUZ DE LA SIERRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1538,1538
SANTA ROSA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,8,8
SANTA ROSA DEL SARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,14,14
SANTIAGO DE HUARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
SANTIAGO DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SANTIVAÑES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
SANTUARIO DE QUILLACAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SAPAHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
SICA SICA (VILLA AROMA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,4,4
SICAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SIPE SIPE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,20,20
SOPACHUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
SORACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
SORATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,14,14
SUCRE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,360,360
TACACOMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
TACOBAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
TACOPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,19,19
TAPACARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,27,27
TARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,18,18
TARATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,9,9
TARIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,202,202
TARVITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,16,16
TEOPONTE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,9,9
TIAWANACU,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,5,5
TINGUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,8,8
TIPUANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,12,12
TIQUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,65,65
TIRAQUE (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,77,77
TOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
TOLATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
TOLEDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
TOMAVE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
TOMINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,9,9
TORO TORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,9,9
TOTORA(CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,24,24
TOTORA(ORR),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,2,2
TRINIDAD,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,159,159
TUPIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,47,47
UNCIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,6,6
URIONDO (A. CONCEPCION),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,12,12
URUBICHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,23,23
UYUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,14,14
VACAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
VALLEGRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,17,17
VIACHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,55,55
VILA VILA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,6,6
VILLA MONTES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,29,29
VILLA NUEVA (LOMA ALTA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
VILLA RIVERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,1,1
VILLA SERRANO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,7,7
VILLA TUNARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,73,73
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,5,5
VILLAZON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,53,53
VINTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,24,24
VITICHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,8,8
WARNES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,51,51
YACUIBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,80,80
YAMPARAEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,13,13
YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,65,65
YOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,3,3
YOTALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-04-01,5,5
ACACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
ACHACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,30,30
ACHOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,2,2
AIQUILE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,26,26
ALALAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
ALCALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,2,2
ANCORAIMES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,1,1
ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,1,1
ANTEQUERA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,6,6
ANZALDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,6,6
APOLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,10,10
ARAMPAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,1,1
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,4,4
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,11,11
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,11,11
ASCENCION DE GUARAYOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,28,28
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,19,19
AUCAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,7,7
AYATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,8,8
AYO AYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,19,19
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,13,13
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,18,18
BAURES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,14,14
BELEN DE ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,2,2
BELEN DE URMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,1,1
BERMEJO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,55,55
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,23,23
BOLIVAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,10,10
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,13,13
CABEZAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,16,16
CAIROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
"CAIZA ""D""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,7,7
CAJUATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,23,23
CALAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,6,6
CAMARGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,14,14
CAMATAQUI (C. VILLA ABECIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
CAMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,61,61
CAPINOTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,23,23
CAQUIAVIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,5,5
CARACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,12,12
CARANAVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,60,60
CARAPARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,4,4
CARIPUYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,1,1
CARMEN RIVERO TORREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
CHACARILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,2,2
CHALLAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,15,15
CHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,5,5
CHARAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,10,10
CHAYANTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,12,12
CHIMORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,31,31
CHIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,5,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,15,15
CHUMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
CLIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,13,13
COBIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,59,59
COCHABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,1014,1014
COIPASA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,1,1
COLCAPIRHUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,68,68
"COLCHA ""K""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,20,20
COLLANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,2,2
COLOMI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,19,19
COLPA BELGICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,8,8
COLQUECHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,8,8
COLQUENCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,10,10
COLQUIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,12,12
COMARAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,16,16
CONCEPCION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,16,16
COPACABANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,7,7
CORIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,12,12
CORO CORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,2,2
COROICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,9,9
CORQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,3,3
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2006-05-01,5,5
