municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
SANTA ROSA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,196,196
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,1288,1288
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,144,144
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,65,65
SANTIVAÑES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,264,264
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,79,79
SAPAHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,40,40
SENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,331,331
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,76,76
SICAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,35,35
SIPE SIPE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,339,339
SOPACHUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,143,143
SORACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,20,20
SORATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,238,238
SUCRE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,4456,4456
TACACOMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,185,185
TACOPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,156,156
TAHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,17,17
TAPACARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,116,116
TARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,173,173
TARACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,77,77
TARATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,1,1
TARIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,4312,4312
TARVITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,146,146
TEOPONTE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,17,17
TIAWANACU,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,137,137
TINGUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,206,206
TIQUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,629,629
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,717,717
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,17,17
TOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,135,135
TOLATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,394,394
TOLEDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,392,392
TOMAVE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,128,128
TOMINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,257,257
TORO TORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,88,88
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,107,107
TOTORA(ORR),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,16,16
TRIGAL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,80,80
TRINIDAD,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,965,965
TUPIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,325,325
TURCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,176,176
UMALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,74,74
UNCIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,320,320
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,783,783
URUBICHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,27,27
UYUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,119,119
VACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,199,199
VALLEGRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,352,352
VIACHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,357,357
VILA VILA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,13,13
VILLA MONTES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,1206,1206
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,72,72
VILLA RIVERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,126,126
VILLA SERRANO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,119,119
VILLA TUNARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,729,729
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,574,574
VILLAZON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,460,460
VINTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,78,78
VITICHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,45,45
WALDO BALLIVIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,18,18
WARNES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,621,621
YACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,50,50
YACUIBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,1070,1070
YAMPARAEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,27,27
YANACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,22,22
YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,132,132
YOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,78,78
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,79,79
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-03-01,108,108
ACACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,218,218
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,1630,1630
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,78,78
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,89,89
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,54,54
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,130,130
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,235,235
ANDAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,197,197
ANTEQUERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,129,129
ANZALDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,80,80
APOLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,115,115
ARAMPAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,31,31
ARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,93,93
ARBIETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,121,121
ARQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,210,210
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,98,98
AYATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,547,547
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,96,96
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,123,123
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,582,582
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,128,128
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,150,150
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,623,623
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,207,207
BOLIVAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,68,68
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,127,127
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,100,100
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,233,233
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,279,279
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,161,161
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,132,132
CAJUATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,20,20
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,197,197
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,100,100
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,498,498
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,14,14
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,867,867
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,237,237
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,185,185
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,302,302
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,361,361
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,848,848
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,63,63
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,168,168
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,604,604
CHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,13,13
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,397,397
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,155,155
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,143,143
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,60,60
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,315,315
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,144,144
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,241,241
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,1754,1754
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,19962,19962
COIPASA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,17,17
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,223,223
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,23,23
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,89,89
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,172,172
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,135,135
COLQUENCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,55,55
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,78,78
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,93,93
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,380,380
COMBAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,40,40
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,20,20
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,136,136
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,326,326
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,121,121
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,291,291
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,115,115
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,531,531
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,121,121
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,222,222
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,16,16
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,136,136
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,394,394
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,111,111
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,44,44
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,206,206
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,6734,6734
EL CHORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,39,39
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,62,62
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,661,661
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,616,616
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,23,23
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,45,45
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,697,697
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,266,266
EXALTACION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,55,55
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,231,231
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,114,114
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,478,478
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,189,189
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,130,130
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,126,126
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,513,513
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,248,248
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,69,69
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,64,64
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,198,198
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,23,23
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,70,70
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-04-01,295,295
