municipality,group,variable,month,Acciones preventivas,TOTAL
ANTEQUERA,atenciones odontologicas,acciones preventivas,2009-05-01,49,49
ANZALDO,atenciones odontologicas,acciones preventivas,2009-05-01,458,458
APOLO,atenciones odontologicas,acciones preventivas,2009-05-01,47,47
ARAMPAMPA,atenciones odontologicas,acciones preventivas,2009-05-01,34,34
ARANI,atenciones odontologicas,acciones preventivas,2009-05-01,86,86
ARBIETO,atenciones odontologicas,acciones preventivas,2009-05-01,586,586
ARQUE,atenciones odontologicas,acciones preventivas,2009-05-01,45,45
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2009-05-01,2583,2583
ATOCHA,atenciones odontologicas,acciones preventivas,2009-05-01,2,2
AYATA,atenciones odontologicas,acciones preventivas,2009-05-01,494,494
AYO AYO,atenciones odontologicas,acciones preventivas,2009-05-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2009-05-01,205,205
AZURDUY,atenciones odontologicas,acciones preventivas,2009-05-01,55,55
BATALLAS,atenciones odontologicas,acciones preventivas,2009-05-01,4,4
BAURES,atenciones odontologicas,acciones preventivas,2009-05-01,84,84
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2009-05-01,1,1
BERMEJO,atenciones odontologicas,acciones preventivas,2009-05-01,363,363
BETANZOS,atenciones odontologicas,acciones preventivas,2009-05-01,141,141
BOLIVAR,atenciones odontologicas,acciones preventivas,2009-05-01,32,32
BOLPEBRA,atenciones odontologicas,acciones preventivas,2009-05-01,89,89
BOYUIBE,atenciones odontologicas,acciones preventivas,2009-05-01,35,35
BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-05-01,6,6
CABEZAS,atenciones odontologicas,acciones preventivas,2009-05-01,334,334
CAIROMA,atenciones odontologicas,acciones preventivas,2009-05-01,950,950
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2009-05-01,77,77
CAJUATA,atenciones odontologicas,acciones preventivas,2009-05-01,3,3
CALACOTO,atenciones odontologicas,acciones preventivas,2009-05-01,93,93
CALAMARCA,atenciones odontologicas,acciones preventivas,2009-05-01,291,291
CAMARGO,atenciones odontologicas,acciones preventivas,2009-05-01,420,420
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,acciones preventivas,2009-05-01,194,194
CAMIRI,atenciones odontologicas,acciones preventivas,2009-05-01,1501,1501
CAPINOTA,atenciones odontologicas,acciones preventivas,2009-05-01,30,30
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2009-05-01,41,41
CARACOLLO,atenciones odontologicas,acciones preventivas,2009-05-01,46,46
CARANAVI,atenciones odontologicas,acciones preventivas,2009-05-01,475,475
CARAPARI,atenciones odontologicas,acciones preventivas,2009-05-01,70,70
CARIPUYO,atenciones odontologicas,acciones preventivas,2009-05-01,9,9
CARMEN RIVERO TORREZ,atenciones odontologicas,acciones preventivas,2009-05-01,67,67
CATACORA,atenciones odontologicas,acciones preventivas,2009-05-01,17,17
CHALLAPATA,atenciones odontologicas,acciones preventivas,2009-05-01,278,278
CHARAGUA,atenciones odontologicas,acciones preventivas,2009-05-01,447,447
CHARAÑA,atenciones odontologicas,acciones preventivas,2009-05-01,12,12
CHAYANTA,atenciones odontologicas,acciones preventivas,2009-05-01,262,262
CHIMORE,atenciones odontologicas,acciones preventivas,2009-05-01,69,69
CHOQUE COTA,atenciones odontologicas,acciones preventivas,2009-05-01,184,184
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2009-05-01,195,195
CHUMA,atenciones odontologicas,acciones preventivas,2009-05-01,92,92
CLIZA,atenciones odontologicas,acciones preventivas,2009-05-01,2132,2132
COBIJA,atenciones odontologicas,acciones preventivas,2009-05-01,815,815
COCHABAMBA,atenciones odontologicas,acciones preventivas,2009-05-01,60224,60224
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2009-05-01,447,447
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2009-05-01,172,172
COLLANA,atenciones odontologicas,acciones preventivas,2009-05-01,12,12
COLOMI,atenciones odontologicas,acciones preventivas,2009-05-01,300,300
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2009-05-01,197,197
COLQUECHACA,atenciones odontologicas,acciones preventivas,2009-05-01,93,93
COLQUIRI,atenciones odontologicas,acciones preventivas,2009-05-01,8,8
COMANCHE,atenciones odontologicas,acciones preventivas,2009-05-01,35,35
COMARAPA,atenciones odontologicas,acciones preventivas,2009-05-01,250,250
COMBAYA,atenciones odontologicas,acciones preventivas,2009-05-01,69,69
CONCEPCION,atenciones odontologicas,acciones preventivas,2009-05-01,21,21
COPACABANA,atenciones odontologicas,acciones preventivas,2009-05-01,69,69
CORIPATA,atenciones odontologicas,acciones preventivas,2009-05-01,403,403
CORO CORO,atenciones odontologicas,acciones preventivas,2009-05-01,13,13
COROICO,atenciones odontologicas,acciones preventivas,2009-05-01,67,67
CORQUE,atenciones odontologicas,acciones preventivas,2009-05-01,18,18
COTAGAITA,atenciones odontologicas,acciones preventivas,2009-05-01,218,218
COTOCA,atenciones odontologicas,acciones preventivas,2009-05-01,39,39
CUATRO CAÑADAS,atenciones odontologicas,acciones preventivas,2009-05-01,330,330
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,acciones preventivas,2009-05-01,1,1
CUEVO,atenciones odontologicas,acciones preventivas,2009-05-01,67,67
CULPINA,atenciones odontologicas,acciones preventivas,2009-05-01,237,237
CURAHUARA DE CARANGAS,atenciones odontologicas,acciones preventivas,2009-05-01,524,524
CURVA,atenciones odontologicas,acciones preventivas,2009-05-01,170,170
DESAGUADERO,atenciones odontologicas,acciones preventivas,2009-05-01,94,94
EL ALTO,atenciones odontologicas,acciones preventivas,2009-05-01,3141,3141
EL CHORO,atenciones odontologicas,acciones preventivas,2009-05-01,75,75
EL PUENTE(STC),atenciones odontologicas,acciones preventivas,2009-05-01,42,42
EL PUENTE(TJA),atenciones odontologicas,acciones preventivas,2009-05-01,557,557
EL TORNO,atenciones odontologicas,acciones preventivas,2009-05-01,106,106
EL VILLAR,atenciones odontologicas,acciones preventivas,2009-05-01,6,6
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-05-01,100,100
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-05-01,223,223
EUCALIPTUS,atenciones odontologicas,acciones preventivas,2009-05-01,536,536
FERNANDEZ ALONSO,atenciones odontologicas,acciones preventivas,2009-05-01,32,32
FILADELFIA,atenciones odontologicas,acciones preventivas,2009-05-01,101,101
GENERAL SAAVEDRA,atenciones odontologicas,acciones preventivas,2009-05-01,75,75
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,acciones preventivas,2009-05-01,178,178
GUANAY,atenciones odontologicas,acciones preventivas,2009-05-01,283,283
GUAQUI,atenciones odontologicas,acciones preventivas,2009-05-01,40,40
GUAYARAMERIN,atenciones odontologicas,acciones preventivas,2009-05-01,118,118
GUTIERREZ,atenciones odontologicas,acciones preventivas,2009-05-01,523,523
HUACARETA,atenciones odontologicas,acciones preventivas,2009-05-01,51,51
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,acciones preventivas,2009-05-01,15,15
HUACHACALLA,atenciones odontologicas,acciones preventivas,2009-05-01,200,200
HUANUNI,atenciones odontologicas,acciones preventivas,2009-05-01,135,135
HUARACAJE,atenciones odontologicas,acciones preventivas,2009-05-01,29,29
HUAYLLAMARCA,atenciones odontologicas,acciones preventivas,2009-05-01,10,10
ICLA,atenciones odontologicas,acciones preventivas,2009-05-01,1556,1556
INCAHUASI,atenciones odontologicas,acciones preventivas,2009-05-01,251,251
INQUISIVI,atenciones odontologicas,acciones preventivas,2009-05-01,19,19
IRUPANA (VILLA DE LANZA),atenciones odontologicas,acciones preventivas,2009-05-01,263,263
IXIAMAS,atenciones odontologicas,acciones preventivas,2009-05-01,41,41
JESUS DE MACHACA,atenciones odontologicas,acciones preventivas,2009-05-01,27,27
LA ASUNTA,atenciones odontologicas,acciones preventivas,2009-05-01,16,16
LA GUARDIA,atenciones odontologicas,acciones preventivas,2009-05-01,252,252
LA PAZ,atenciones odontologicas,acciones preventivas,2009-05-01,5430,5430
LAGUNILLAS,atenciones odontologicas,acciones preventivas,2009-05-01,13,13
LAJA,atenciones odontologicas,acciones preventivas,2009-05-01,18,18
LAS CARRERAS,atenciones odontologicas,acciones preventivas,2009-05-01,86,86
LLALLAGUA,atenciones odontologicas,acciones preventivas,2009-05-01,2834,2834
LLICA,atenciones odontologicas,acciones preventivas,2009-05-01,2,2
LORETO,atenciones odontologicas,acciones preventivas,2009-05-01,8,8
LURIBAY,atenciones odontologicas,acciones preventivas,2009-05-01,51,51
MACHACAMARCA,atenciones odontologicas,acciones preventivas,2009-05-01,44,44
MACHARETI,atenciones odontologicas,acciones preventivas,2009-05-01,326,326
MAGDALENA,atenciones odontologicas,acciones preventivas,2009-05-01,52,52
MAIRANA,atenciones odontologicas,acciones preventivas,2009-05-01,550,550
MAPIRI,atenciones odontologicas,acciones preventivas,2009-05-01,527,527
MECAPACA,atenciones odontologicas,acciones preventivas,2009-05-01,6,6
MINEROS,atenciones odontologicas,acciones preventivas,2009-05-01,27,27
MIZQUE,atenciones odontologicas,acciones preventivas,2009-05-01,1,1
MOCOMOCO,atenciones odontologicas,acciones preventivas,2009-05-01,297,297
MOJOCOYA,atenciones odontologicas,acciones preventivas,2009-05-01,23,23
MONTEAGUDO,atenciones odontologicas,acciones preventivas,2009-05-01,1470,1470
MONTERO,atenciones odontologicas,acciones preventivas,2009-05-01,783,783
MORO MORO,atenciones odontologicas,acciones preventivas,2009-05-01,30,30
MOROCHATA,atenciones odontologicas,acciones preventivas,2009-05-01,172,172
OCURI,atenciones odontologicas,acciones preventivas,2009-05-01,13,13
OKINAWA,atenciones odontologicas,acciones preventivas,2009-05-01,797,797
OMEREQUE,atenciones odontologicas,acciones preventivas,2009-05-01,170,170
ORURO,atenciones odontologicas,acciones preventivas,2009-05-01,2394,2394
PADCAYA,atenciones odontologicas,acciones preventivas,2009-05-01,550,550
PADILLA,atenciones odontologicas,acciones preventivas,2009-05-01,59,59
PAILON,atenciones odontologicas,acciones preventivas,2009-05-01,210,210
PALCA,atenciones odontologicas,acciones preventivas,2009-05-01,508,508
PALOS BLANCOS,atenciones odontologicas,acciones preventivas,2009-05-01,289,289
PAMPA AULLAGAS,atenciones odontologicas,acciones preventivas,2009-05-01,25,25
PAMPA GRANDE,atenciones odontologicas,acciones preventivas,2009-05-01,133,133
PAPEL PAMPA,atenciones odontologicas,acciones preventivas,2009-05-01,67,67
PASORAPA,atenciones odontologicas,acciones preventivas,2009-05-01,46,46
PATACAMAYA,atenciones odontologicas,acciones preventivas,2009-05-01,34,34
PAZÑA,atenciones odontologicas,acciones preventivas,2009-05-01,9,9
POCOATA,atenciones odontologicas,acciones preventivas,2009-05-01,2282,2282
POCONA,atenciones odontologicas,acciones preventivas,2009-05-01,1436,1436
POJO (CBBA),atenciones odontologicas,acciones preventivas,2009-05-01,58,58
POOPO,atenciones odontologicas,acciones preventivas,2009-05-01,17,17
PORCO,atenciones odontologicas,acciones preventivas,2009-05-01,28,28
PORONGO,atenciones odontologicas,acciones preventivas,2009-05-01,262,262
PORTACHUELO,atenciones odontologicas,acciones preventivas,2009-05-01,14,14
PORVENIR,atenciones odontologicas,acciones preventivas,2009-05-01,211,211
POSTRER VALLE,atenciones odontologicas,acciones preventivas,2009-05-01,223,223
POTOSI,atenciones odontologicas,acciones preventivas,2009-05-01,1257,1257
PRESTO,atenciones odontologicas,acciones preventivas,2009-05-01,440,440
PUCARA,atenciones odontologicas,acciones preventivas,2009-05-01,51,51
PUCARANI,atenciones odontologicas,acciones preventivas,2009-05-01,30,30
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2009-05-01,151,151
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2009-05-01,28,28
PUERTO GONZALO MORENO,atenciones odontologicas,acciones preventivas,2009-05-01,387,387
PUERTO PEREZ,atenciones odontologicas,acciones preventivas,2009-05-01,6,6
PUERTO QUIJARRO,atenciones odontologicas,acciones preventivas,2009-05-01,60,60
PUERTO RICO,atenciones odontologicas,acciones preventivas,2009-05-01,20,20
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2009-05-01,35,35
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2009-05-01,176,176
PUNA,atenciones odontologicas,acciones preventivas,2009-05-01,160,160
PUNATA,atenciones odontologicas,acciones preventivas,2009-05-01,416,416
QUIABAYA,atenciones odontologicas,acciones preventivas,2009-05-01,207,207
QUILLACOLLO,atenciones odontologicas,acciones preventivas,2009-05-01,785,785
QUIME,atenciones odontologicas,acciones preventivas,2009-05-01,252,252
QUIRUSILLAS,atenciones odontologicas,acciones preventivas,2009-05-01,138,138
RAVELO,atenciones odontologicas,acciones preventivas,2009-05-01,164,164
REYES,atenciones odontologicas,acciones preventivas,2009-05-01,442,442
RIBERALTA,atenciones odontologicas,acciones preventivas,2009-05-01,1015,1015
ROBORE,atenciones odontologicas,acciones preventivas,2009-05-01,12,12
SABAYA,atenciones odontologicas,acciones preventivas,2009-05-01,2,2
SACABA,atenciones odontologicas,acciones preventivas,2009-05-01,24826,24826
SACACA,atenciones odontologicas,acciones preventivas,2009-05-01,102,102
SAIPINA,atenciones odontologicas,acciones preventivas,2009-05-01,45,45
SALINAS DE GARCI MENDOZA,atenciones odontologicas,acciones preventivas,2009-05-01,213,213
SAMAIPATA,atenciones odontologicas,acciones preventivas,2009-05-01,83,83
SAN AGUSTIN,atenciones odontologicas,acciones preventivas,2009-05-01,113,113
SAN ANDRES,atenciones odontologicas,acciones preventivas,2009-05-01,170,170
SAN ANDRES DE MACHACA,atenciones odontologicas,acciones preventivas,2009-05-01,36,36
SAN BENITO,atenciones odontologicas,acciones preventivas,2009-05-01,17,17
SAN BORJA,atenciones odontologicas,acciones preventivas,2009-05-01,603,603
SAN BUENA VENTURA,atenciones odontologicas,acciones preventivas,2009-05-01,19,19
SAN CARLOS,atenciones odontologicas,acciones preventivas,2009-05-01,94,94
SAN IGNACIO,atenciones odontologicas,acciones preventivas,2009-05-01,272,272
SAN IGNACIO DE VELASCO,atenciones odontologicas,acciones preventivas,2009-05-01,185,185
SAN JAVIER(BNI),atenciones odontologicas,acciones preventivas,2009-05-01,34,34
SAN JAVIER(STC),atenciones odontologicas,acciones preventivas,2009-05-01,112,112
SAN JOAQUIN,atenciones odontologicas,acciones preventivas,2009-05-01,162,162
SAN JOSE DE CHIQUITOS,atenciones odontologicas,acciones preventivas,2009-05-01,7,7
SAN JUAN DE YAPACANI,atenciones odontologicas,acciones preventivas,2009-05-01,14,14
SAN JULIAN,atenciones odontologicas,acciones preventivas,2009-05-01,11,11
SAN LORENZO(PND),atenciones odontologicas,acciones preventivas,2009-05-01,70,70
SAN LORENZO(TJA),atenciones odontologicas,acciones preventivas,2009-05-01,181,181
SAN LUCAS,atenciones odontologicas,acciones preventivas,2009-05-01,844,844
SAN MATIAS,atenciones odontologicas,acciones preventivas,2009-05-01,65,65
SAN MIGUEL DE VELASCO,atenciones odontologicas,acciones preventivas,2009-05-01,841,841
SAN PEDRO,atenciones odontologicas,acciones preventivas,2009-05-01,14,14
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-05-01,80,80
SAN PEDRO DE CURAHUARA,atenciones odontologicas,acciones preventivas,2009-05-01,12,12
SAN PEDRO DE TIQUINA,atenciones odontologicas,acciones preventivas,2009-05-01,11,11
SAN RAFAEL,atenciones odontologicas,acciones preventivas,2009-05-01,58,58
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-05-01,43,43
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-05-01,10,10
SANTA ANA,atenciones odontologicas,acciones preventivas,2009-05-01,113,113
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,acciones preventivas,2009-05-01,13507,13507
SANTA ROSA,atenciones odontologicas,acciones preventivas,2009-05-01,7,7
SANTA ROSA DEL SARA,atenciones odontologicas,acciones preventivas,2009-05-01,949,949
SANTIAGO DE CALLAPA,atenciones odontologicas,acciones preventivas,2009-05-01,1,1
SANTIAGO DE HUARI,atenciones odontologicas,acciones preventivas,2009-05-01,198,198
SANTIVAÑES,atenciones odontologicas,acciones preventivas,2009-05-01,101,101
SANTUARIO DE QUILLACAS,atenciones odontologicas,acciones preventivas,2009-05-01,75,75
SAPAHAQUI,atenciones odontologicas,acciones preventivas,2009-05-01,43,43
SENA,atenciones odontologicas,acciones preventivas,2009-05-01,40,40
SICA SICA (VILLA AROMA),atenciones odontologicas,acciones preventivas,2009-05-01,338,338
SICAYA,atenciones odontologicas,acciones preventivas,2009-05-01,20,20
SIPE SIPE,atenciones odontologicas,acciones preventivas,2009-05-01,297,297
SOPACHUY,atenciones odontologicas,acciones preventivas,2009-05-01,516,516
SORACACHI,atenciones odontologicas,acciones preventivas,2009-05-01,86,86
SORATA,atenciones odontologicas,acciones preventivas,2009-05-01,230,230
SUCRE,atenciones odontologicas,acciones preventivas,2009-05-01,1121,1121
TACACOMA,atenciones odontologicas,acciones preventivas,2009-05-01,172,172
TACOPAYA,atenciones odontologicas,acciones preventivas,2009-05-01,23,23
TAHUA,atenciones odontologicas,acciones preventivas,2009-05-01,3,3
TAPACARI,atenciones odontologicas,acciones preventivas,2009-05-01,238,238
TARABUCO,atenciones odontologicas,acciones preventivas,2009-05-01,835,835
TARACO,atenciones odontologicas,acciones preventivas,2009-05-01,31,31
TARATA,atenciones odontologicas,acciones preventivas,2009-05-01,35,35
TARIJA,atenciones odontologicas,acciones preventivas,2009-05-01,525,525
TARVITA,atenciones odontologicas,acciones preventivas,2009-05-01,343,343
