municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,4,4
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,41,41
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,16,16
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,7,7
PATACAMAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2,2
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,56,56
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,16,16
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,15,15
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,50,50
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,87,87
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,36,36
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2,2
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,6,6
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,28,28
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,21,21
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2,2
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2014,2014
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,21,21
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,33,33
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,33,33
PUERTO GONZALO MORENO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,13,13
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,10,10
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,25,25
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,49,49
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,58,58
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,26,26
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,71,71
QUIABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,8,8
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,146,146
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,197,197
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,1,1
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,7,7
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,72,72
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,229,229
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,82,82
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,39,39
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,22,22
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,388,388
SACABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2,2
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,20,20
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,18,18
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,16,16
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,32,32
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,9,9
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,124,124
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,17,17
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,74,74
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,243,243
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,184,184
SAN JAVIER(BNI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,1,1
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,20,20
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,71,71
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,4,4
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,440,440
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,11,11
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,8,8
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,59,59
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,37,37
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,32,32
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,28,28
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,11,11
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,29,29
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,14,14
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,32,32
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,55,55
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2996,2996
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,14,14
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,4,4
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,173,173
SANTIVAÑES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,17,17
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,26,26
SAPAHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,4,4
SENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,3,3
SICAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,2,2
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,161,161
SOPACHUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,112,112
SORACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,31,31
SORATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,23,23
SUCRE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,4141,4141
TACACOMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,33,33
TAHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,6,6
TAPACARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,8,8
TARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,14,14
TARACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,3,3
TARATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,17,17
TARIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,3016,3016
TARVITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,36,36
TIAWANACU,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,15,15
TINGUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,5,5
TIPUANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,3,3
TIQUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,113,113
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,146,146
TOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,56,56
TOLATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,16,16
TOLEDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,7,7
TOMAVE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,3,3
TOMINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,130,130
TORO TORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,10,10
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,52,52
TRIGAL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,17,17
TRINIDAD,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,444,444
TUPIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,83,83
TURCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,83,83
UMALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,4,4
UNCIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,216,216
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,314,314
URUBICHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,8,8
UYUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,67,67
VACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,24,24
VALLEGRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,138,138
VIACHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,184,184
VILA VILA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,3,3
VILLA MONTES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,324,324
VILLA RIVERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,21,21
VILLA SERRANO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,5,5
VILLA TUNARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,340,340
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,57,57
VILLAZON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,234,234
VINTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,9,9
VITICHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,17,17
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,5,5
WARNES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,24,24
YACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,4,4
YACUIBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,676,676
YAMPARAEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,36,36
YANACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,16,16
YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,38,38
YOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,21,21
YOTALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,31,31
YUNCHARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,29,29
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-05-01,23,23
ACACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,10,10
ACHACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,112,112
AIQUILE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,67,67
ALALAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,8,8
ANCORAIMES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,15,15
ANDAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,32,32
ANTEQUERA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,42,42
ANZALDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,7,7
APOLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,3,3
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,114,114
ARBIETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,2,2
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,9,9
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,23,23
AYATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,35,35
AYO AYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,90,90
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,29,29
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,6,6
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,63,63
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,5,5
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,631,631
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,109,109
BOLIVAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,14,14
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,11,11
BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,34,34
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,51,51
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,22,22
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,6,6
CALACOTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,27,27
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,18,18
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,275,275
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,36,36
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,505,505
