municipality,group,variable,month,Periodoncias,TOTAL
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2009-10-01,1942,1942
SANTA ROSA,atenciones odontologicas,periodoncias,2009-10-01,16,16
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2009-10-01,31,31
SAPAHAQUI,atenciones odontologicas,periodoncias,2009-10-01,7,7
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2009-10-01,39,39
SICAYA,atenciones odontologicas,periodoncias,2009-10-01,8,8
SIPE SIPE,atenciones odontologicas,periodoncias,2009-10-01,22,22
SORATA,atenciones odontologicas,periodoncias,2009-10-01,28,28
SUCRE,atenciones odontologicas,periodoncias,2009-10-01,373,373
TAHUA,atenciones odontologicas,periodoncias,2009-10-01,7,7
TAPACARI,atenciones odontologicas,periodoncias,2009-10-01,1,1
TARABUCO,atenciones odontologicas,periodoncias,2009-10-01,3,3
TARACO,atenciones odontologicas,periodoncias,2009-10-01,2,2
TARIJA,atenciones odontologicas,periodoncias,2009-10-01,246,246
TARVITA,atenciones odontologicas,periodoncias,2009-10-01,31,31
TIQUIPAYA,atenciones odontologicas,periodoncias,2009-10-01,103,103
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2009-10-01,240,240
TOCO,atenciones odontologicas,periodoncias,2009-10-01,2,2
TOLATA,atenciones odontologicas,periodoncias,2009-10-01,47,47
TOLEDO,atenciones odontologicas,periodoncias,2009-10-01,2,2
TOMINA,atenciones odontologicas,periodoncias,2009-10-01,16,16
TORO TORO,atenciones odontologicas,periodoncias,2009-10-01,6,6
TRINIDAD,atenciones odontologicas,periodoncias,2009-10-01,90,90
TUPIZA,atenciones odontologicas,periodoncias,2009-10-01,7,7
UNCIA,atenciones odontologicas,periodoncias,2009-10-01,2,2
URUBICHA,atenciones odontologicas,periodoncias,2009-10-01,3,3
UYUNI,atenciones odontologicas,periodoncias,2009-10-01,12,12
VACAS,atenciones odontologicas,periodoncias,2009-10-01,14,14
VALLEGRANDE,atenciones odontologicas,periodoncias,2009-10-01,15,15
VIACHA,atenciones odontologicas,periodoncias,2009-10-01,40,40
VILLA MONTES,atenciones odontologicas,periodoncias,2009-10-01,38,38
VILLA RIVERO,atenciones odontologicas,periodoncias,2009-10-01,2,2
VILLA SERRANO,atenciones odontologicas,periodoncias,2009-10-01,11,11
VILLA TUNARI,atenciones odontologicas,periodoncias,2009-10-01,153,153
VINTO,atenciones odontologicas,periodoncias,2009-10-01,10,10
WALDO BALLIVIAN,atenciones odontologicas,periodoncias,2009-10-01,1,1
WARNES,atenciones odontologicas,periodoncias,2009-10-01,39,39
YACUIBA,atenciones odontologicas,periodoncias,2009-10-01,168,168
YAMPARAEZ,atenciones odontologicas,periodoncias,2009-10-01,129,129
YAPACANI,atenciones odontologicas,periodoncias,2009-10-01,27,27
YOTALA,atenciones odontologicas,periodoncias,2009-10-01,93,93
ACACIO,atenciones odontologicas,periodoncias,2009-11-01,37,37
ACHACACHI,atenciones odontologicas,periodoncias,2009-11-01,8,8
AIQUILE,atenciones odontologicas,periodoncias,2009-11-01,23,23
ALCALA,atenciones odontologicas,periodoncias,2009-11-01,29,29
ANCORAIMES,atenciones odontologicas,periodoncias,2009-11-01,23,23
ANTEQUERA,atenciones odontologicas,periodoncias,2009-11-01,1,1
ANZALDO,atenciones odontologicas,periodoncias,2009-11-01,6,6
ARAMPAMPA,atenciones odontologicas,periodoncias,2009-11-01,1,1
ARANI,atenciones odontologicas,periodoncias,2009-11-01,13,13
ARBIETO,atenciones odontologicas,periodoncias,2009-11-01,32,32
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2009-11-01,68,68
ATOCHA,atenciones odontologicas,periodoncias,2009-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2009-11-01,6,6
BERMEJO,atenciones odontologicas,periodoncias,2009-11-01,113,113
BETANZOS,atenciones odontologicas,periodoncias,2009-11-01,3,3
BOLIVAR,atenciones odontologicas,periodoncias,2009-11-01,6,6
CABEZAS,atenciones odontologicas,periodoncias,2009-11-01,34,34
CAJUATA,atenciones odontologicas,periodoncias,2009-11-01,1,1
CALAMARCA,atenciones odontologicas,periodoncias,2009-11-01,1,1
CAMARGO,atenciones odontologicas,periodoncias,2009-11-01,5,5
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2009-11-01,3,3
CAMIRI,atenciones odontologicas,periodoncias,2009-11-01,100,100
CAPINOTA,atenciones odontologicas,periodoncias,2009-11-01,12,12
CARACOLLO,atenciones odontologicas,periodoncias,2009-11-01,9,9
CARANAVI,atenciones odontologicas,periodoncias,2009-11-01,10,10
CARAPARI,atenciones odontologicas,periodoncias,2009-11-01,27,27
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2009-11-01,15,15
CATACORA,atenciones odontologicas,periodoncias,2009-11-01,7,7
CHALLAPATA,atenciones odontologicas,periodoncias,2009-11-01,7,7
CHARAGUA,atenciones odontologicas,periodoncias,2009-11-01,2,2
CHARAÑA,atenciones odontologicas,periodoncias,2009-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2009-11-01,6,6
CHUMA,atenciones odontologicas,periodoncias,2009-11-01,1,1
CLIZA,atenciones odontologicas,periodoncias,2009-11-01,42,42
COBIJA,atenciones odontologicas,periodoncias,2009-11-01,4,4
COCHABAMBA,atenciones odontologicas,periodoncias,2009-11-01,2254,2254
COLCAPIRHUA,atenciones odontologicas,periodoncias,2009-11-01,95,95
COLLANA,atenciones odontologicas,periodoncias,2009-11-01,1,1
COLPA BELGICA,atenciones odontologicas,periodoncias,2009-11-01,9,9
COLQUIRI,atenciones odontologicas,periodoncias,2009-11-01,33,33
COMANCHE,atenciones odontologicas,periodoncias,2009-11-01,2,2
COMARAPA,atenciones odontologicas,periodoncias,2009-11-01,10,10
COROICO,atenciones odontologicas,periodoncias,2009-11-01,9,9
CORQUE,atenciones odontologicas,periodoncias,2009-11-01,5,5
COTAGAITA,atenciones odontologicas,periodoncias,2009-11-01,2,2
COTOCA,atenciones odontologicas,periodoncias,2009-11-01,14,14
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2009-11-01,2,2
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2009-11-01,3,3
CURVA,atenciones odontologicas,periodoncias,2009-11-01,2,2
EL ALTO,atenciones odontologicas,periodoncias,2009-11-01,300,300
EL PUENTE(STC),atenciones odontologicas,periodoncias,2009-11-01,1,1
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2009-11-01,9,9
EL TORNO,atenciones odontologicas,periodoncias,2009-11-01,32,32
EL VILLAR,atenciones odontologicas,periodoncias,2009-11-01,9,9
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-11-01,4,4
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-11-01,8,8
EUCALIPTUS,atenciones odontologicas,periodoncias,2009-11-01,5,5
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2009-11-01,6,6
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2009-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,periodoncias,2009-11-01,6,6
GUANAY,atenciones odontologicas,periodoncias,2009-11-01,12,12
GUAYARAMERIN,atenciones odontologicas,periodoncias,2009-11-01,19,19
GUTIERREZ,atenciones odontologicas,periodoncias,2009-11-01,10,10
HUANUNI,atenciones odontologicas,periodoncias,2009-11-01,1,1
HUARACAJE,atenciones odontologicas,periodoncias,2009-11-01,13,13
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2009-11-01,5,5
ICHOCA,atenciones odontologicas,periodoncias,2009-11-01,1,1
ICLA,atenciones odontologicas,periodoncias,2009-11-01,4,4
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2009-11-01,1,1
JESUS DE MACHACA,atenciones odontologicas,periodoncias,2009-11-01,1,1
LA GUARDIA,atenciones odontologicas,periodoncias,2009-11-01,33,33
LA PAZ,atenciones odontologicas,periodoncias,2009-11-01,1901,1901
LAGUNILLAS,atenciones odontologicas,periodoncias,2009-11-01,30,30
LICOMA PAMPA,atenciones odontologicas,periodoncias,2009-11-01,1,1
LLALLAGUA,atenciones odontologicas,periodoncias,2009-11-01,21,21
MACHACAMARCA,atenciones odontologicas,periodoncias,2009-11-01,6,6
MAGDALENA,atenciones odontologicas,periodoncias,2009-11-01,11,11
MAPIRI,atenciones odontologicas,periodoncias,2009-11-01,5,5
MINEROS,atenciones odontologicas,periodoncias,2009-11-01,5,5
MIZQUE,atenciones odontologicas,periodoncias,2009-11-01,73,73
MOJOCOYA,atenciones odontologicas,periodoncias,2009-11-01,5,5
MONTERO,atenciones odontologicas,periodoncias,2009-11-01,290,290
MOROCHATA,atenciones odontologicas,periodoncias,2009-11-01,15,15
OKINAWA,atenciones odontologicas,periodoncias,2009-11-01,2,2
OMEREQUE,atenciones odontologicas,periodoncias,2009-11-01,7,7
ORURO,atenciones odontologicas,periodoncias,2009-11-01,215,215
PADCAYA,atenciones odontologicas,periodoncias,2009-11-01,11,11
PADILLA,atenciones odontologicas,periodoncias,2009-11-01,5,5
PAILON,atenciones odontologicas,periodoncias,2009-11-01,10,10
PAMPA GRANDE,atenciones odontologicas,periodoncias,2009-11-01,2,2
PATACAMAYA,atenciones odontologicas,periodoncias,2009-11-01,24,24
POCOATA,atenciones odontologicas,periodoncias,2009-11-01,10,10
POJO (CBBA),atenciones odontologicas,periodoncias,2009-11-01,1,1
POOPO,atenciones odontologicas,periodoncias,2009-11-01,5,5
PORCO,atenciones odontologicas,periodoncias,2009-11-01,7,7
PORTACHUELO,atenciones odontologicas,periodoncias,2009-11-01,21,21
PORVENIR,atenciones odontologicas,periodoncias,2009-11-01,4,4
POTOSI,atenciones odontologicas,periodoncias,2009-11-01,64,64
PUCARA,atenciones odontologicas,periodoncias,2009-11-01,2,2
PUCARANI,atenciones odontologicas,periodoncias,2009-11-01,1,1
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2009-11-01,5,5
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2009-11-01,21,21
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2009-11-01,129,129
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2009-11-01,19,19
PUNA,atenciones odontologicas,periodoncias,2009-11-01,5,5
PUNATA,atenciones odontologicas,periodoncias,2009-11-01,482,482
QUILLACOLLO,atenciones odontologicas,periodoncias,2009-11-01,41,41
QUIME,atenciones odontologicas,periodoncias,2009-11-01,30,30
QUIRUSILLAS,atenciones odontologicas,periodoncias,2009-11-01,2,2
RAVELO,atenciones odontologicas,periodoncias,2009-11-01,2,2
REYES,atenciones odontologicas,periodoncias,2009-11-01,3,3
RIBERALTA,atenciones odontologicas,periodoncias,2009-11-01,98,98
ROBORE,atenciones odontologicas,periodoncias,2009-11-01,17,17
RURRENABAQUE,atenciones odontologicas,periodoncias,2009-11-01,10,10
SABAYA,atenciones odontologicas,periodoncias,2009-11-01,5,5
SACABA,atenciones odontologicas,periodoncias,2009-11-01,308,308
SACABAMBA,atenciones odontologicas,periodoncias,2009-11-01,4,4
SAIPINA,atenciones odontologicas,periodoncias,2009-11-01,3,3
SAMAIPATA,atenciones odontologicas,periodoncias,2009-11-01,6,6
SAN ANDRES,atenciones odontologicas,periodoncias,2009-11-01,15,15
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2009-11-01,56,56
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2009-11-01,2,2
SAN BENITO,atenciones odontologicas,periodoncias,2009-11-01,63,63
SAN BORJA,atenciones odontologicas,periodoncias,2009-11-01,31,31
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2009-11-01,5,5
SAN CARLOS,atenciones odontologicas,periodoncias,2009-11-01,37,37
SAN IGNACIO,atenciones odontologicas,periodoncias,2009-11-01,4,4
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2009-11-01,2,2
SAN JOSE DE CHIQUITOS,atenciones odontologicas,periodoncias,2009-11-01,1,1
SAN LORENZO(PND),atenciones odontologicas,periodoncias,2009-11-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2009-11-01,30,30
SAN LUCAS,atenciones odontologicas,periodoncias,2009-11-01,3,3
SAN MATIAS,atenciones odontologicas,periodoncias,2009-11-01,13,13
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2009-11-01,6,6
SAN RAFAEL,atenciones odontologicas,periodoncias,2009-11-01,32,32
SAN RAMON,atenciones odontologicas,periodoncias,2009-11-01,9,9
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2009-11-01,1809,1809
SANTA ROSA,atenciones odontologicas,periodoncias,2009-11-01,1,1
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2009-11-01,10,10
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2009-11-01,1,1
SANTIVAÑES,atenciones odontologicas,periodoncias,2009-11-01,3,3
SAPAHAQUI,atenciones odontologicas,periodoncias,2009-11-01,34,34
SENA,atenciones odontologicas,periodoncias,2009-11-01,7,7
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2009-11-01,10,10
SICAYA,atenciones odontologicas,periodoncias,2009-11-01,5,5
SIPE SIPE,atenciones odontologicas,periodoncias,2009-11-01,18,18
SORACACHI,atenciones odontologicas,periodoncias,2009-11-01,1,1
SORATA,atenciones odontologicas,periodoncias,2009-11-01,47,47
SUCRE,atenciones odontologicas,periodoncias,2009-11-01,327,327
TACOPAYA,atenciones odontologicas,periodoncias,2009-11-01,1020,1020
TAHUA,atenciones odontologicas,periodoncias,2009-11-01,5,5
TARABUCO,atenciones odontologicas,periodoncias,2009-11-01,5,5
TARIJA,atenciones odontologicas,periodoncias,2009-11-01,174,174
TARVITA,atenciones odontologicas,periodoncias,2009-11-01,30,30
TEOPONTE,atenciones odontologicas,periodoncias,2009-11-01,2,2
TIAWANACU,atenciones odontologicas,periodoncias,2009-11-01,1,1
TIQUIPAYA,atenciones odontologicas,periodoncias,2009-11-01,113,113
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2009-11-01,357,357
TOCO,atenciones odontologicas,periodoncias,2009-11-01,7,7
TOLATA,atenciones odontologicas,periodoncias,2009-11-01,29,29
TOLEDO,atenciones odontologicas,periodoncias,2009-11-01,5,5
TOMAVE,atenciones odontologicas,periodoncias,2009-11-01,1,1
TOMINA,atenciones odontologicas,periodoncias,2009-11-01,20,20
TORO TORO,atenciones odontologicas,periodoncias,2009-11-01,3,3
TOTORA(CBBA),atenciones odontologicas,periodoncias,2009-11-01,9,9
TRINIDAD,atenciones odontologicas,periodoncias,2009-11-01,75,75
TUPIZA,atenciones odontologicas,periodoncias,2009-11-01,6,6
UNCIA,atenciones odontologicas,periodoncias,2009-11-01,1,1
UYUNI,atenciones odontologicas,periodoncias,2009-11-01,3,3
VACAS,atenciones odontologicas,periodoncias,2009-11-01,43,43
VALLEGRANDE,atenciones odontologicas,periodoncias,2009-11-01,2,2
VIACHA,atenciones odontologicas,periodoncias,2009-11-01,38,38
VILLA MONTES,atenciones odontologicas,periodoncias,2009-11-01,32,32
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,periodoncias,2009-11-01,3,3
VILLA RIVERO,atenciones odontologicas,periodoncias,2009-11-01,383,383
VILLA SERRANO,atenciones odontologicas,periodoncias,2009-11-01,56,56
VILLA TUNARI,atenciones odontologicas,periodoncias,2009-11-01,136,136
VILLAZON,atenciones odontologicas,periodoncias,2009-11-01,34,34
VINTO,atenciones odontologicas,periodoncias,2009-11-01,8,8
WALDO BALLIVIAN,atenciones odontologicas,periodoncias,2009-11-01,1,1
WARNES,atenciones odontologicas,periodoncias,2009-11-01,42,42
YACUIBA,atenciones odontologicas,periodoncias,2009-11-01,81,81
YAMPARAEZ,atenciones odontologicas,periodoncias,2009-11-01,506,506
YAPACANI,atenciones odontologicas,periodoncias,2009-11-01,14,14
YOTALA,atenciones odontologicas,periodoncias,2009-11-01,61,61
YUNCHARA,atenciones odontologicas,periodoncias,2009-11-01,9,9
ACHACACHI,atenciones odontologicas,periodoncias,2009-12-01,3,3
AIQUILE,atenciones odontologicas,periodoncias,2009-12-01,9,9
ALCALA,atenciones odontologicas,periodoncias,2009-12-01,4,4
ANCORAIMES,atenciones odontologicas,periodoncias,2009-12-01,4,4
ANZALDO,atenciones odontologicas,periodoncias,2009-12-01,3,3
ARBIETO,atenciones odontologicas,periodoncias,2009-12-01,24,24
ARQUE,atenciones odontologicas,periodoncias,2009-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2009-12-01,2,2
AZURDUY,atenciones odontologicas,periodoncias,2009-12-01,1,1
BATALLAS,atenciones odontologicas,periodoncias,2009-12-01,1,1
BAURES,atenciones odontologicas,periodoncias,2009-12-01,1,1
BERMEJO,atenciones odontologicas,periodoncias,2009-12-01,96,96
BETANZOS,atenciones odontologicas,periodoncias,2009-12-01,2,2
BOLIVAR,atenciones odontologicas,periodoncias,2009-12-01,7,7
CABEZAS,atenciones odontologicas,periodoncias,2009-12-01,27,27
"CAIZA ""D""",atenciones odontologicas,periodoncias,2009-12-01,7,7
CAMARGO,atenciones odontologicas,periodoncias,2009-12-01,2,2
CAMIRI,atenciones odontologicas,periodoncias,2009-12-01,36,36
CAPINOTA,atenciones odontologicas,periodoncias,2009-12-01,7,7
CARACOLLO,atenciones odontologicas,periodoncias,2009-12-01,8,8
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2009-12-01,10,10
CATACORA,atenciones odontologicas,periodoncias,2009-12-01,2,2
CHALLAPATA,atenciones odontologicas,periodoncias,2009-12-01,10,10
CHARAGUA,atenciones odontologicas,periodoncias,2009-12-01,1,1
CHARAÑA,atenciones odontologicas,periodoncias,2009-12-01,1,1
CHIMORE,atenciones odontologicas,periodoncias,2009-12-01,2,2
CHOQUE COTA,atenciones odontologicas,periodoncias,2009-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2009-12-01,1,1
CHUMA,atenciones odontologicas,periodoncias,2009-12-01,2,2
CLIZA,atenciones odontologicas,periodoncias,2009-12-01,33,33
COBIJA,atenciones odontologicas,periodoncias,2009-12-01,11,11
COCHABAMBA,atenciones odontologicas,periodoncias,2009-12-01,1625,1625
COIPASA,atenciones odontologicas,periodoncias,2009-12-01,1,1
COLCAPIRHUA,atenciones odontologicas,periodoncias,2009-12-01,95,95
COLLANA,atenciones odontologicas,periodoncias,2009-12-01,1,1
COLPA BELGICA,atenciones odontologicas,periodoncias,2009-12-01,21,21
COLQUENCHA,atenciones odontologicas,periodoncias,2009-12-01,4,4
COLQUIRI,atenciones odontologicas,periodoncias,2009-12-01,22,22
COMARAPA,atenciones odontologicas,periodoncias,2009-12-01,5,5
CORO CORO,atenciones odontologicas,periodoncias,2009-12-01,5,5
COROICO,atenciones odontologicas,periodoncias,2009-12-01,20,20
COTAGAITA,atenciones odontologicas,periodoncias,2009-12-01,1,1
COTOCA,atenciones odontologicas,periodoncias,2009-12-01,1,1
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2009-12-01,9,9
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2009-12-01,3,3
CURAHUARA DE CARANGAS,atenciones odontologicas,periodoncias,2009-12-01,1,1
CURVA,atenciones odontologicas,periodoncias,2009-12-01,1,1
EL ALTO,atenciones odontologicas,periodoncias,2009-12-01,243,243
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2009-12-01,11,11
EL TORNO,atenciones odontologicas,periodoncias,2009-12-01,15,15
EL VILLAR,atenciones odontologicas,periodoncias,2009-12-01,18,18
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-12-01,2,2
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-12-01,5,5
EUCALIPTUS,atenciones odontologicas,periodoncias,2009-12-01,5,5
EXALTACION,atenciones odontologicas,periodoncias,2009-12-01,5,5
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2009-12-01,10,10
FILADELFIA,atenciones odontologicas,periodoncias,2009-12-01,10,10
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2009-12-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,periodoncias,2009-12-01,1,1
GUAYARAMERIN,atenciones odontologicas,periodoncias,2009-12-01,75,75
GUTIERREZ,atenciones odontologicas,periodoncias,2009-12-01,8,8
HUACHACALLA,atenciones odontologicas,periodoncias,2009-12-01,3,3
HUANUNI,atenciones odontologicas,periodoncias,2009-12-01,2,2
HUARACAJE,atenciones odontologicas,periodoncias,2009-12-01,10,10
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2009-12-01,6,6
ICHOCA,atenciones odontologicas,periodoncias,2009-12-01,1,1
ICLA,atenciones odontologicas,periodoncias,2009-12-01,2,2
INCAHUASI,atenciones odontologicas,periodoncias,2009-12-01,4,4
LA GUARDIA,atenciones odontologicas,periodoncias,2009-12-01,41,41
LA PAZ,atenciones odontologicas,periodoncias,2009-12-01,949,949
LAGUNILLAS,atenciones odontologicas,periodoncias,2009-12-01,10,10
LLALLAGUA,atenciones odontologicas,periodoncias,2009-12-01,20,20
MACHACAMARCA,atenciones odontologicas,periodoncias,2009-12-01,2,2
MAGDALENA,atenciones odontologicas,periodoncias,2009-12-01,7,7
MAIRANA,atenciones odontologicas,periodoncias,2009-12-01,9,9
MAPIRI,atenciones odontologicas,periodoncias,2009-12-01,3,3
MIZQUE,atenciones odontologicas,periodoncias,2009-12-01,22,22
MOCOMOCO,atenciones odontologicas,periodoncias,2009-12-01,1,1
MOJOCOYA,atenciones odontologicas,periodoncias,2009-12-01,5,5
MONTERO,atenciones odontologicas,periodoncias,2009-12-01,332,332
MOROCHATA,atenciones odontologicas,periodoncias,2009-12-01,2,2
OKINAWA,atenciones odontologicas,periodoncias,2009-12-01,6,6
OMEREQUE,atenciones odontologicas,periodoncias,2009-12-01,6,6
ORURO,atenciones odontologicas,periodoncias,2009-12-01,139,139
PADCAYA,atenciones odontologicas,periodoncias,2009-12-01,24,24
PADILLA,atenciones odontologicas,periodoncias,2009-12-01,6,6
PAILON,atenciones odontologicas,periodoncias,2009-12-01,17,17
PALCA,atenciones odontologicas,periodoncias,2009-12-01,13,13
PAMPA AULLAGAS,atenciones odontologicas,periodoncias,2009-12-01,1,1
PAMPA GRANDE,atenciones odontologicas,periodoncias,2009-12-01,1,1
PATACAMAYA,atenciones odontologicas,periodoncias,2009-12-01,17,17
PAZÑA,atenciones odontologicas,periodoncias,2009-12-01,11,11
POJO (CBBA),atenciones odontologicas,periodoncias,2009-12-01,14,14
POOPO,atenciones odontologicas,periodoncias,2009-12-01,6,6
PORTACHUELO,atenciones odontologicas,periodoncias,2009-12-01,21,21
PORVENIR,atenciones odontologicas,periodoncias,2009-12-01,4,4
POTOSI,atenciones odontologicas,periodoncias,2009-12-01,51,51
PUCARA,atenciones odontologicas,periodoncias,2009-12-01,1,1
PUCARANI,atenciones odontologicas,periodoncias,2009-12-01,3,3
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2009-12-01,2,2
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2009-12-01,4,4
PUERTO GONZALO MORENO,atenciones odontologicas,periodoncias,2009-12-01,1,1
PUERTO RICO,atenciones odontologicas,periodoncias,2009-12-01,1,1
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2009-12-01,15,15
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2009-12-01,22,22
PUNA,atenciones odontologicas,periodoncias,2009-12-01,4,4
PUNATA,atenciones odontologicas,periodoncias,2009-12-01,185,185
QUILLACOLLO,atenciones odontologicas,periodoncias,2009-12-01,25,25
QUIME,atenciones odontologicas,periodoncias,2009-12-01,93,93
QUIRUSILLAS,atenciones odontologicas,periodoncias,2009-12-01,2,2
RAVELO,atenciones odontologicas,periodoncias,2009-12-01,7,7
RIBERALTA,atenciones odontologicas,periodoncias,2009-12-01,86,86
ROBORE,atenciones odontologicas,periodoncias,2009-12-01,11,11
SABAYA,atenciones odontologicas,periodoncias,2009-12-01,2,2
SACABA,atenciones odontologicas,periodoncias,2009-12-01,196,196
SACABAMBA,atenciones odontologicas,periodoncias,2009-12-01,20,20
SAIPINA,atenciones odontologicas,periodoncias,2009-12-01,1,1
SALINAS DE GARCI MENDOZA,atenciones odontologicas,periodoncias,2009-12-01,1,1
SAMAIPATA,atenciones odontologicas,periodoncias,2009-12-01,2,2
SAN ANDRES,atenciones odontologicas,periodoncias,2009-12-01,50,50
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2009-12-01,1,1
SAN BENITO,atenciones odontologicas,periodoncias,2009-12-01,4,4
SAN BORJA,atenciones odontologicas,periodoncias,2009-12-01,25,25
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2009-12-01,1,1
SAN CARLOS,atenciones odontologicas,periodoncias,2009-12-01,9,9
SAN IGNACIO,atenciones odontologicas,periodoncias,2009-12-01,13,13
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2009-12-01,12,12
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2009-12-01,6,6
SAN JULIAN,atenciones odontologicas,periodoncias,2009-12-01,8,8
SAN LORENZO(PND),atenciones odontologicas,periodoncias,2009-12-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2009-12-01,17,17
SAN LUCAS,atenciones odontologicas,periodoncias,2009-12-01,3,3
SAN MATIAS,atenciones odontologicas,periodoncias,2009-12-01,8,8
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2009-12-01,4,4
SAN RAFAEL,atenciones odontologicas,periodoncias,2009-12-01,51,51
SAN RAMON,atenciones odontologicas,periodoncias,2009-12-01,7,7
SANTA ANA,atenciones odontologicas,periodoncias,2009-12-01,6,6
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2009-12-01,1114,1114
SANTA ROSA,atenciones odontologicas,periodoncias,2009-12-01,1,1
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2009-12-01,567,567
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2009-12-01,1,1
SANTIVAÑES,atenciones odontologicas,periodoncias,2009-12-01,5,5
SENA,atenciones odontologicas,periodoncias,2009-12-01,8,8
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2009-12-01,36,36
SICAYA,atenciones odontologicas,periodoncias,2009-12-01,4,4
SIPE SIPE,atenciones odontologicas,periodoncias,2009-12-01,24,24
SORATA,atenciones odontologicas,periodoncias,2009-12-01,20,20
SUCRE,atenciones odontologicas,periodoncias,2009-12-01,454,454
TACOPAYA,atenciones odontologicas,periodoncias,2009-12-01,1,1
TAHUA,atenciones odontologicas,periodoncias,2009-12-01,8,8
TAPACARI,atenciones odontologicas,periodoncias,2009-12-01,1,1
TARABUCO,atenciones odontologicas,periodoncias,2009-12-01,3,3
TARIJA,atenciones odontologicas,periodoncias,2009-12-01,301,301
TARVITA,atenciones odontologicas,periodoncias,2009-12-01,15,15
TEOPONTE,atenciones odontologicas,periodoncias,2009-12-01,1,1
TIAWANACU,atenciones odontologicas,periodoncias,2009-12-01,7,7
TIQUIPAYA,atenciones odontologicas,periodoncias,2009-12-01,119,119
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2009-12-01,103,103
TOCO,atenciones odontologicas,periodoncias,2009-12-01,16,16
TOLATA,atenciones odontologicas,periodoncias,2009-12-01,17,17
TOLEDO,atenciones odontologicas,periodoncias,2009-12-01,3,3
TOMAVE,atenciones odontologicas,periodoncias,2009-12-01,2,2
