municipality,group,variable,month,Primeras consultas,TOTAL
EL CHORO,atenciones odontologicas,primeras consultas,2009-05-01,67,67
EL PUENTE(STC),atenciones odontologicas,primeras consultas,2009-05-01,35,35
EL PUENTE(TJA),atenciones odontologicas,primeras consultas,2009-05-01,390,390
EL TORNO,atenciones odontologicas,primeras consultas,2009-05-01,326,326
EL VILLAR,atenciones odontologicas,primeras consultas,2009-05-01,11,11
ENTRE RIOS,atenciones odontologicas,primeras consultas,2009-05-01,105,105
ENTRE RIOS,atenciones odontologicas,primeras consultas,2009-05-01,492,492
EUCALIPTUS,atenciones odontologicas,primeras consultas,2009-05-01,590,590
FERNANDEZ ALONSO,atenciones odontologicas,primeras consultas,2009-05-01,65,65
FILADELFIA,atenciones odontologicas,primeras consultas,2009-05-01,215,215
GENERAL SAAVEDRA,atenciones odontologicas,primeras consultas,2009-05-01,89,89
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,primeras consultas,2009-05-01,161,161
GUANAY,atenciones odontologicas,primeras consultas,2009-05-01,113,113
GUAQUI,atenciones odontologicas,primeras consultas,2009-05-01,191,191
GUAYARAMERIN,atenciones odontologicas,primeras consultas,2009-05-01,344,344
GUTIERREZ,atenciones odontologicas,primeras consultas,2009-05-01,474,474
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,primeras consultas,2009-05-01,3,3
HUACHACALLA,atenciones odontologicas,primeras consultas,2009-05-01,22,22
HUANUNI,atenciones odontologicas,primeras consultas,2009-05-01,156,156
HUARACAJE,atenciones odontologicas,primeras consultas,2009-05-01,3,3
HUAYLLAMARCA,atenciones odontologicas,primeras consultas,2009-05-01,64,64
ICLA,atenciones odontologicas,primeras consultas,2009-05-01,575,575
INCAHUASI,atenciones odontologicas,primeras consultas,2009-05-01,182,182
INGAVI (HUMAITA),atenciones odontologicas,primeras consultas,2009-05-01,9,9
INQUISIVI,atenciones odontologicas,primeras consultas,2009-05-01,48,48
IRUPANA (VILLA DE LANZA),atenciones odontologicas,primeras consultas,2009-05-01,252,252
IXIAMAS,atenciones odontologicas,primeras consultas,2009-05-01,64,64
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2009-05-01,172,172
LA ASUNTA,atenciones odontologicas,primeras consultas,2009-05-01,177,177
LA GUARDIA,atenciones odontologicas,primeras consultas,2009-05-01,243,243
LA PAZ,atenciones odontologicas,primeras consultas,2009-05-01,9441,9441
LAGUNILLAS,atenciones odontologicas,primeras consultas,2009-05-01,80,80
LAJA,atenciones odontologicas,primeras consultas,2009-05-01,111,111
LAS CARRERAS,atenciones odontologicas,primeras consultas,2009-05-01,65,65
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2009-05-01,28,28
LLALLAGUA,atenciones odontologicas,primeras consultas,2009-05-01,264,264
LLICA,atenciones odontologicas,primeras consultas,2009-05-01,38,38
LURIBAY,atenciones odontologicas,primeras consultas,2009-05-01,72,72
MACHACAMARCA,atenciones odontologicas,primeras consultas,2009-05-01,49,49
MACHARETI,atenciones odontologicas,primeras consultas,2009-05-01,109,109
MAGDALENA,atenciones odontologicas,primeras consultas,2009-05-01,17,17
MAIRANA,atenciones odontologicas,primeras consultas,2009-05-01,47,47
MALLA,atenciones odontologicas,primeras consultas,2009-05-01,20,20
MAPIRI,atenciones odontologicas,primeras consultas,2009-05-01,108,108
MECAPACA,atenciones odontologicas,primeras consultas,2009-05-01,127,127
MINEROS,atenciones odontologicas,primeras consultas,2009-05-01,942,942
MIZQUE,atenciones odontologicas,primeras consultas,2009-05-01,126,126
MOCOMOCO,atenciones odontologicas,primeras consultas,2009-05-01,335,335
MOJOCOYA,atenciones odontologicas,primeras consultas,2009-05-01,42,42
MONTEAGUDO,atenciones odontologicas,primeras consultas,2009-05-01,49,49
MONTERO,atenciones odontologicas,primeras consultas,2009-05-01,1162,1162
MORO MORO,atenciones odontologicas,primeras consultas,2009-05-01,59,59
MOROCHATA,atenciones odontologicas,primeras consultas,2009-05-01,150,150
OCURI,atenciones odontologicas,primeras consultas,2009-05-01,103,103
OKINAWA,atenciones odontologicas,primeras consultas,2009-05-01,20,20
OMEREQUE,atenciones odontologicas,primeras consultas,2009-05-01,19,19
ORURO,atenciones odontologicas,primeras consultas,2009-05-01,2557,2557
PADCAYA,atenciones odontologicas,primeras consultas,2009-05-01,417,417
PADILLA,atenciones odontologicas,primeras consultas,2009-05-01,101,101
PAILON,atenciones odontologicas,primeras consultas,2009-05-01,257,257
PALCA,atenciones odontologicas,primeras consultas,2009-05-01,88,88
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2009-05-01,577,577
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2009-05-01,40,40
PAMPA GRANDE,atenciones odontologicas,primeras consultas,2009-05-01,41,41
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2009-05-01,112,112
PASORAPA,atenciones odontologicas,primeras consultas,2009-05-01,20,20
PATACAMAYA,atenciones odontologicas,primeras consultas,2009-05-01,178,178
PAZÑA,atenciones odontologicas,primeras consultas,2009-05-01,74,74
PELECHUCO,atenciones odontologicas,primeras consultas,2009-05-01,29,29
POCOATA,atenciones odontologicas,primeras consultas,2009-05-01,217,217
POCONA,atenciones odontologicas,primeras consultas,2009-05-01,28,28
POJO (CBBA),atenciones odontologicas,primeras consultas,2009-05-01,90,90
POOPO,atenciones odontologicas,primeras consultas,2009-05-01,62,62
PORCO,atenciones odontologicas,primeras consultas,2009-05-01,73,73
POROMA,atenciones odontologicas,primeras consultas,2009-05-01,41,41
PORONGO,atenciones odontologicas,primeras consultas,2009-05-01,247,247
PORTACHUELO,atenciones odontologicas,primeras consultas,2009-05-01,136,136
PORVENIR,atenciones odontologicas,primeras consultas,2009-05-01,145,145
POSTRER VALLE,atenciones odontologicas,primeras consultas,2009-05-01,38,38
POTOSI,atenciones odontologicas,primeras consultas,2009-05-01,2117,2117
PRESTO,atenciones odontologicas,primeras consultas,2009-05-01,245,245
PUCARA,atenciones odontologicas,primeras consultas,2009-05-01,82,82
PUCARANI,atenciones odontologicas,primeras consultas,2009-05-01,288,288
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2009-05-01,356,356
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2009-05-01,156,156
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2009-05-01,427,427
PUERTO PEREZ,atenciones odontologicas,primeras consultas,2009-05-01,31,31
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2009-05-01,96,96
PUERTO RICO,atenciones odontologicas,primeras consultas,2009-05-01,76,76
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2009-05-01,111,111
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2009-05-01,139,139
PUNA,atenciones odontologicas,primeras consultas,2009-05-01,215,215
PUNATA,atenciones odontologicas,primeras consultas,2009-05-01,331,331
QUIABAYA,atenciones odontologicas,primeras consultas,2009-05-01,275,275
QUILLACOLLO,atenciones odontologicas,primeras consultas,2009-05-01,597,597
QUIME,atenciones odontologicas,primeras consultas,2009-05-01,224,224
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2009-05-01,7,7
RAVELO,atenciones odontologicas,primeras consultas,2009-05-01,63,63
REYES,atenciones odontologicas,primeras consultas,2009-05-01,183,183
RIBERALTA,atenciones odontologicas,primeras consultas,2009-05-01,665,665
ROBORE,atenciones odontologicas,primeras consultas,2009-05-01,29,29
RURRENABAQUE,atenciones odontologicas,primeras consultas,2009-05-01,15,15
SABAYA,atenciones odontologicas,primeras consultas,2009-05-01,15,15
SACABA,atenciones odontologicas,primeras consultas,2009-05-01,779,779
SACABAMBA,atenciones odontologicas,primeras consultas,2009-05-01,17,17
SACACA,atenciones odontologicas,primeras consultas,2009-05-01,68,68
SAIPINA,atenciones odontologicas,primeras consultas,2009-05-01,127,127
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2009-05-01,176,176
SAMAIPATA,atenciones odontologicas,primeras consultas,2009-05-01,137,137
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2009-05-01,5,5
SAN ANDRES,atenciones odontologicas,primeras consultas,2009-05-01,21,21
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2009-05-01,163,163
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2009-05-01,28,28
SAN BENITO,atenciones odontologicas,primeras consultas,2009-05-01,60,60
SAN BORJA,atenciones odontologicas,primeras consultas,2009-05-01,99,99
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2009-05-01,172,172
SAN CARLOS,atenciones odontologicas,primeras consultas,2009-05-01,134,134
SAN IGNACIO,atenciones odontologicas,primeras consultas,2009-05-01,443,443
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2009-05-01,499,499
SAN JAVIER(BNI),atenciones odontologicas,primeras consultas,2009-05-01,84,84
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2009-05-01,26,26
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2009-05-01,189,189
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2009-05-01,230,230
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2009-05-01,69,69
SAN JULIAN,atenciones odontologicas,primeras consultas,2009-05-01,3,3
SAN LORENZO(PND),atenciones odontologicas,primeras consultas,2009-05-01,38,38
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2009-05-01,513,513
SAN LUCAS,atenciones odontologicas,primeras consultas,2009-05-01,495,495
SAN MATIAS,atenciones odontologicas,primeras consultas,2009-05-01,164,164
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2009-05-01,369,369
SAN PEDRO,atenciones odontologicas,primeras consultas,2009-05-01,23,23
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2009-05-01,84,84
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2009-05-01,74,74
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2009-05-01,170,170
SAN RAFAEL,atenciones odontologicas,primeras consultas,2009-05-01,58,58
SAN RAMON,atenciones odontologicas,primeras consultas,2009-05-01,43,43
SAN RAMON,atenciones odontologicas,primeras consultas,2009-05-01,55,55
SANTA ANA,atenciones odontologicas,primeras consultas,2009-05-01,85,85
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2009-05-01,7696,7696
SANTA ROSA,atenciones odontologicas,primeras consultas,2009-05-01,141,141
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2009-05-01,840,840
SANTIAGO DE CALLAPA,atenciones odontologicas,primeras consultas,2009-05-01,100,100
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2009-05-01,235,235
SANTIVAÑES,atenciones odontologicas,primeras consultas,2009-05-01,22,22
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2009-05-01,87,87
SAPAHAQUI,atenciones odontologicas,primeras consultas,2009-05-01,81,81
SENA,atenciones odontologicas,primeras consultas,2009-05-01,76,76
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2009-05-01,394,394
SICAYA,atenciones odontologicas,primeras consultas,2009-05-01,26,26
SIPE SIPE,atenciones odontologicas,primeras consultas,2009-05-01,202,202
SOPACHUY,atenciones odontologicas,primeras consultas,2009-05-01,564,564
SORACACHI,atenciones odontologicas,primeras consultas,2009-05-01,171,171
SORATA,atenciones odontologicas,primeras consultas,2009-05-01,244,244
SUCRE,atenciones odontologicas,primeras consultas,2009-05-01,1920,1920
TACACOMA,atenciones odontologicas,primeras consultas,2009-05-01,107,107
TACOPAYA,atenciones odontologicas,primeras consultas,2009-05-01,26,26
TAHUA,atenciones odontologicas,primeras consultas,2009-05-01,21,21
TAPACARI,atenciones odontologicas,primeras consultas,2009-05-01,268,268
TARABUCO,atenciones odontologicas,primeras consultas,2009-05-01,213,213
TARACO,atenciones odontologicas,primeras consultas,2009-05-01,178,178
TARATA,atenciones odontologicas,primeras consultas,2009-05-01,42,42
TARIJA,atenciones odontologicas,primeras consultas,2009-05-01,1529,1529
TARVITA,atenciones odontologicas,primeras consultas,2009-05-01,117,117
TEOPONTE,atenciones odontologicas,primeras consultas,2009-05-01,26,26
TIAWANACU,atenciones odontologicas,primeras consultas,2009-05-01,130,130
TINGUIPAYA,atenciones odontologicas,primeras consultas,2009-05-01,118,118
TIPUANI,atenciones odontologicas,primeras consultas,2009-05-01,106,106
TIQUIPAYA,atenciones odontologicas,primeras consultas,2009-05-01,336,336
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2009-05-01,120,120
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2009-05-01,23,23
TOCO,atenciones odontologicas,primeras consultas,2009-05-01,94,94
TOLATA,atenciones odontologicas,primeras consultas,2009-05-01,46,46
TOLEDO,atenciones odontologicas,primeras consultas,2009-05-01,252,252
TOMAVE,atenciones odontologicas,primeras consultas,2009-05-01,54,54
TOMINA,atenciones odontologicas,primeras consultas,2009-05-01,86,86
TORO TORO,atenciones odontologicas,primeras consultas,2009-05-01,81,81
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2009-05-01,92,92
TOTORA(ORR),atenciones odontologicas,primeras consultas,2009-05-01,20,20
TRIGAL,atenciones odontologicas,primeras consultas,2009-05-01,51,51
TRINIDAD,atenciones odontologicas,primeras consultas,2009-05-01,1123,1123
TUPIZA,atenciones odontologicas,primeras consultas,2009-05-01,274,274
TURCO,atenciones odontologicas,primeras consultas,2009-05-01,70,70
UMALA,atenciones odontologicas,primeras consultas,2009-05-01,71,71
UNCIA,atenciones odontologicas,primeras consultas,2009-05-01,304,304
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2009-05-01,287,287
URUBICHA,atenciones odontologicas,primeras consultas,2009-05-01,50,50
UYUNI,atenciones odontologicas,primeras consultas,2009-05-01,263,263
VACAS,atenciones odontologicas,primeras consultas,2009-05-01,44,44
VALLEGRANDE,atenciones odontologicas,primeras consultas,2009-05-01,129,129
VIACHA,atenciones odontologicas,primeras consultas,2009-05-01,354,354
VILA VILA,atenciones odontologicas,primeras consultas,2009-05-01,8,8
VILLA MONTES,atenciones odontologicas,primeras consultas,2009-05-01,848,848
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2009-05-01,253,253
VILLA SERRANO,atenciones odontologicas,primeras consultas,2009-05-01,73,73
VILLA TUNARI,atenciones odontologicas,primeras consultas,2009-05-01,734,734
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2009-05-01,132,132
VILLAZON,atenciones odontologicas,primeras consultas,2009-05-01,361,361
VINTO,atenciones odontologicas,primeras consultas,2009-05-01,61,61
VITICHI,atenciones odontologicas,primeras consultas,2009-05-01,11,11
WALDO BALLIVIAN,atenciones odontologicas,primeras consultas,2009-05-01,16,16
WARNES,atenciones odontologicas,primeras consultas,2009-05-01,259,259
YACO,atenciones odontologicas,primeras consultas,2009-05-01,83,83
YACUIBA,atenciones odontologicas,primeras consultas,2009-05-01,818,818
YAMPARAEZ,atenciones odontologicas,primeras consultas,2009-05-01,149,149
YANACACHI,atenciones odontologicas,primeras consultas,2009-05-01,67,67
YAPACANI,atenciones odontologicas,primeras consultas,2009-05-01,90,90
YOCALLA,atenciones odontologicas,primeras consultas,2009-05-01,126,126
YOTALA,atenciones odontologicas,primeras consultas,2009-05-01,31,31
YUNCHARA,atenciones odontologicas,primeras consultas,2009-05-01,164,164
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2009-05-01,41,41
ACACIO,atenciones odontologicas,primeras consultas,2009-06-01,20,20
ACHACACHI,atenciones odontologicas,primeras consultas,2009-06-01,605,605
ACHOCALLA,atenciones odontologicas,primeras consultas,2009-06-01,41,41
AIQUILE,atenciones odontologicas,primeras consultas,2009-06-01,92,92
ALALAY,atenciones odontologicas,primeras consultas,2009-06-01,25,25
ALCALA,atenciones odontologicas,primeras consultas,2009-06-01,268,268
ANCORAIMES,atenciones odontologicas,primeras consultas,2009-06-01,13,13
ANDAMARCA,atenciones odontologicas,primeras consultas,2009-06-01,49,49
ANTEQUERA,atenciones odontologicas,primeras consultas,2009-06-01,41,41
ANZALDO,atenciones odontologicas,primeras consultas,2009-06-01,100,100
APOLO,atenciones odontologicas,primeras consultas,2009-06-01,65,65
ARAMPAMPA,atenciones odontologicas,primeras consultas,2009-06-01,25,25
ARANI,atenciones odontologicas,primeras consultas,2009-06-01,122,122
ARBIETO,atenciones odontologicas,primeras consultas,2009-06-01,59,59
ARQUE,atenciones odontologicas,primeras consultas,2009-06-01,49,49
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2009-06-01,100,100
AYATA,atenciones odontologicas,primeras consultas,2009-06-01,222,222
AYO AYO,atenciones odontologicas,primeras consultas,2009-06-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2009-06-01,322,322
AZURDUY,atenciones odontologicas,primeras consultas,2009-06-01,339,339
BATALLAS,atenciones odontologicas,primeras consultas,2009-06-01,52,52
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2009-06-01,27,27
BERMEJO,atenciones odontologicas,primeras consultas,2009-06-01,386,386
BETANZOS,atenciones odontologicas,primeras consultas,2009-06-01,78,78
BOLIVAR,atenciones odontologicas,primeras consultas,2009-06-01,60,60
BOLPEBRA,atenciones odontologicas,primeras consultas,2009-06-01,32,32
BOYUIBE,atenciones odontologicas,primeras consultas,2009-06-01,125,125
BUENA VISTA,atenciones odontologicas,primeras consultas,2009-06-01,130,130
CABEZAS,atenciones odontologicas,primeras consultas,2009-06-01,202,202
