municipality,group,variable,month,Endodoncias,TOTAL
PUCARANI,atenciones odontologicas,endodoncias,2009-09-01,2,2
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2009-09-01,14,14
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2009-09-01,1,1
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2009-09-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2009-09-01,25,25
PUERTO RICO,atenciones odontologicas,endodoncias,2009-09-01,4,4
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2009-09-01,8,8
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2009-09-01,70,70
PUNA,atenciones odontologicas,endodoncias,2009-09-01,3,3
PUNATA,atenciones odontologicas,endodoncias,2009-09-01,38,38
QUIABAYA,atenciones odontologicas,endodoncias,2009-09-01,1,1
QUILLACOLLO,atenciones odontologicas,endodoncias,2009-09-01,67,67
QUIME,atenciones odontologicas,endodoncias,2009-09-01,6,6
QUIRUSILLAS,atenciones odontologicas,endodoncias,2009-09-01,3,3
RAVELO,atenciones odontologicas,endodoncias,2009-09-01,7,7
RIBERALTA,atenciones odontologicas,endodoncias,2009-09-01,19,19
ROBORE,atenciones odontologicas,endodoncias,2009-09-01,9,9
RURRENABAQUE,atenciones odontologicas,endodoncias,2009-09-01,2,2
SACABA,atenciones odontologicas,endodoncias,2009-09-01,208,208
SACABAMBA,atenciones odontologicas,endodoncias,2009-09-01,1,1
SAIPINA,atenciones odontologicas,endodoncias,2009-09-01,5,5
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2009-09-01,6,6
SAMAIPATA,atenciones odontologicas,endodoncias,2009-09-01,1,1
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2009-09-01,11,11
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2009-09-01,5,5
SAN BENITO,atenciones odontologicas,endodoncias,2009-09-01,57,57
SAN BORJA,atenciones odontologicas,endodoncias,2009-09-01,18,18
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2009-09-01,2,2
SAN CARLOS,atenciones odontologicas,endodoncias,2009-09-01,18,18
SAN IGNACIO,atenciones odontologicas,endodoncias,2009-09-01,10,10
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2009-09-01,23,23
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2009-09-01,1,1
SAN JOAQUIN,atenciones odontologicas,endodoncias,2009-09-01,1,1
SAN JOSE DE CHIQUITOS,atenciones odontologicas,endodoncias,2009-09-01,4,4
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2009-09-01,4,4
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2009-09-01,229,229
SAN LUCAS,atenciones odontologicas,endodoncias,2009-09-01,5,5
SAN MATIAS,atenciones odontologicas,endodoncias,2009-09-01,12,12
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2009-09-01,40,40
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2009-09-01,2,2
SAN PEDRO DE TIQUINA,atenciones odontologicas,endodoncias,2009-09-01,5,5
SAN RAFAEL,atenciones odontologicas,endodoncias,2009-09-01,1,1
SAN RAMON,atenciones odontologicas,endodoncias,2009-09-01,4,4
SAN RAMON,atenciones odontologicas,endodoncias,2009-09-01,12,12
SANTA ANA,atenciones odontologicas,endodoncias,2009-09-01,1,1
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2009-09-01,1194,1194
SANTA ROSA,atenciones odontologicas,endodoncias,2009-09-01,8,8
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2009-09-01,4,4
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2009-09-01,13,13
SANTIVAÑES,atenciones odontologicas,endodoncias,2009-09-01,22,22
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2009-09-01,12,12
SAPAHAQUI,atenciones odontologicas,endodoncias,2009-09-01,13,13
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2009-09-01,26,26
SICAYA,atenciones odontologicas,endodoncias,2009-09-01,2,2
SIPE SIPE,atenciones odontologicas,endodoncias,2009-09-01,110,110
SOPACHUY,atenciones odontologicas,endodoncias,2009-09-01,6,6
SORACACHI,atenciones odontologicas,endodoncias,2009-09-01,3,3
SUCRE,atenciones odontologicas,endodoncias,2009-09-01,703,703
TACACOMA,atenciones odontologicas,endodoncias,2009-09-01,10,10
TAHUA,atenciones odontologicas,endodoncias,2009-09-01,2,2
TAPACARI,atenciones odontologicas,endodoncias,2009-09-01,1,1
TARABUCO,atenciones odontologicas,endodoncias,2009-09-01,2,2
TARACO,atenciones odontologicas,endodoncias,2009-09-01,5,5
TARATA,atenciones odontologicas,endodoncias,2009-09-01,6,6
TARIJA,atenciones odontologicas,endodoncias,2009-09-01,822,822
TARVITA,atenciones odontologicas,endodoncias,2009-09-01,13,13
TIQUIPAYA,atenciones odontologicas,endodoncias,2009-09-01,82,82
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2009-09-01,102,102
TOCO,atenciones odontologicas,endodoncias,2009-09-01,3,3
TOLATA,atenciones odontologicas,endodoncias,2009-09-01,18,18
TOLEDO,atenciones odontologicas,endodoncias,2009-09-01,8,8
TOMAVE,atenciones odontologicas,endodoncias,2009-09-01,2,2
TOMINA,atenciones odontologicas,endodoncias,2009-09-01,8,8
TORO TORO,atenciones odontologicas,endodoncias,2009-09-01,4,4
TOTORA(CBBA),atenciones odontologicas,endodoncias,2009-09-01,2,2
TOTORA(ORR),atenciones odontologicas,endodoncias,2009-09-01,1,1
TRINIDAD,atenciones odontologicas,endodoncias,2009-09-01,98,98
TUPIZA,atenciones odontologicas,endodoncias,2009-09-01,65,65
TURCO,atenciones odontologicas,endodoncias,2009-09-01,13,13
UNCIA,atenciones odontologicas,endodoncias,2009-09-01,77,77
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2009-09-01,69,69
URUBICHA,atenciones odontologicas,endodoncias,2009-09-01,8,8
UYUNI,atenciones odontologicas,endodoncias,2009-09-01,26,26
VACAS,atenciones odontologicas,endodoncias,2009-09-01,11,11
VALLEGRANDE,atenciones odontologicas,endodoncias,2009-09-01,70,70
VIACHA,atenciones odontologicas,endodoncias,2009-09-01,13,13
VILA VILA,atenciones odontologicas,endodoncias,2009-09-01,3,3
VILLA MONTES,atenciones odontologicas,endodoncias,2009-09-01,111,111
VILLA RIVERO,atenciones odontologicas,endodoncias,2009-09-01,1,1
VILLA SERRANO,atenciones odontologicas,endodoncias,2009-09-01,3,3
VILLA TUNARI,atenciones odontologicas,endodoncias,2009-09-01,92,92
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2009-09-01,15,15
VILLAZON,atenciones odontologicas,endodoncias,2009-09-01,60,60
VINTO,atenciones odontologicas,endodoncias,2009-09-01,10,10
WARNES,atenciones odontologicas,endodoncias,2009-09-01,2,2
YACUIBA,atenciones odontologicas,endodoncias,2009-09-01,219,219
YAMPARAEZ,atenciones odontologicas,endodoncias,2009-09-01,7,7
YANACACHI,atenciones odontologicas,endodoncias,2009-09-01,7,7
YAPACANI,atenciones odontologicas,endodoncias,2009-09-01,6,6
YOCALLA,atenciones odontologicas,endodoncias,2009-09-01,2,2
YOTALA,atenciones odontologicas,endodoncias,2009-09-01,8,8
YUNCHARA,atenciones odontologicas,endodoncias,2009-09-01,35,35
ZUDAÑEZ,atenciones odontologicas,endodoncias,2009-09-01,2,2
ACACIO,atenciones odontologicas,endodoncias,2009-10-01,3,3
ACHACACHI,atenciones odontologicas,endodoncias,2009-10-01,25,25
AIQUILE,atenciones odontologicas,endodoncias,2009-10-01,29,29
ALCALA,atenciones odontologicas,endodoncias,2009-10-01,15,15
ANCORAIMES,atenciones odontologicas,endodoncias,2009-10-01,1,1
ANDAMARCA,atenciones odontologicas,endodoncias,2009-10-01,3,3
ANTEQUERA,atenciones odontologicas,endodoncias,2009-10-01,16,16
ANZALDO,atenciones odontologicas,endodoncias,2009-10-01,13,13
ARAMPAMPA,atenciones odontologicas,endodoncias,2009-10-01,1,1
ARANI,atenciones odontologicas,endodoncias,2009-10-01,38,38
ARBIETO,atenciones odontologicas,endodoncias,2009-10-01,5,5
ARQUE,atenciones odontologicas,endodoncias,2009-10-01,1,1
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2009-10-01,9,9
AUCAPATA,atenciones odontologicas,endodoncias,2009-10-01,14,14
AYATA,atenciones odontologicas,endodoncias,2009-10-01,3,3
AYO AYO,atenciones odontologicas,endodoncias,2009-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2009-10-01,30,30
AZURDUY,atenciones odontologicas,endodoncias,2009-10-01,15,15
BATALLAS,atenciones odontologicas,endodoncias,2009-10-01,4,4
BAURES,atenciones odontologicas,endodoncias,2009-10-01,6,6
BERMEJO,atenciones odontologicas,endodoncias,2009-10-01,161,161
BETANZOS,atenciones odontologicas,endodoncias,2009-10-01,14,14
BOYUIBE,atenciones odontologicas,endodoncias,2009-10-01,3,3
BUENA VISTA,atenciones odontologicas,endodoncias,2009-10-01,1,1
CABEZAS,atenciones odontologicas,endodoncias,2009-10-01,14,14
"CAIZA ""D""",atenciones odontologicas,endodoncias,2009-10-01,2,2
CAJUATA,atenciones odontologicas,endodoncias,2009-10-01,7,7
CALAMARCA,atenciones odontologicas,endodoncias,2009-10-01,42,42
CAMARGO,atenciones odontologicas,endodoncias,2009-10-01,20,20
CAMIRI,atenciones odontologicas,endodoncias,2009-10-01,109,109
CAPINOTA,atenciones odontologicas,endodoncias,2009-10-01,34,34
CARACOLLO,atenciones odontologicas,endodoncias,2009-10-01,6,6
CARANAVI,atenciones odontologicas,endodoncias,2009-10-01,6,6
CARAPARI,atenciones odontologicas,endodoncias,2009-10-01,53,53
CARIPUYO,atenciones odontologicas,endodoncias,2009-10-01,7,7
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2009-10-01,6,6
CHALLAPATA,atenciones odontologicas,endodoncias,2009-10-01,25,25
CHAQUI,atenciones odontologicas,endodoncias,2009-10-01,5,5
CHARAGUA,atenciones odontologicas,endodoncias,2009-10-01,4,4
CHARAÑA,atenciones odontologicas,endodoncias,2009-10-01,2,2
CHAYANTA,atenciones odontologicas,endodoncias,2009-10-01,8,8
CHIMORE,atenciones odontologicas,endodoncias,2009-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2009-10-01,32,32
CLIZA,atenciones odontologicas,endodoncias,2009-10-01,35,35
COBIJA,atenciones odontologicas,endodoncias,2009-10-01,27,27
COCHABAMBA,atenciones odontologicas,endodoncias,2009-10-01,1808,1808
COLCAPIRHUA,atenciones odontologicas,endodoncias,2009-10-01,64,64
"COLCHA ""K""",atenciones odontologicas,endodoncias,2009-10-01,16,16
COLLANA,atenciones odontologicas,endodoncias,2009-10-01,7,7
COLOMI,atenciones odontologicas,endodoncias,2009-10-01,7,7
COLPA BELGICA,atenciones odontologicas,endodoncias,2009-10-01,8,8
COLQUECHACA,atenciones odontologicas,endodoncias,2009-10-01,12,12
COMARAPA,atenciones odontologicas,endodoncias,2009-10-01,21,21
COPACABANA,atenciones odontologicas,endodoncias,2009-10-01,1,1
CORIPATA,atenciones odontologicas,endodoncias,2009-10-01,9,9
CORO CORO,atenciones odontologicas,endodoncias,2009-10-01,2,2
COROICO,atenciones odontologicas,endodoncias,2009-10-01,79,79
CORQUE,atenciones odontologicas,endodoncias,2009-10-01,8,8
COTAGAITA,atenciones odontologicas,endodoncias,2009-10-01,15,15
COTOCA,atenciones odontologicas,endodoncias,2009-10-01,17,17
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2009-10-01,3,3
CUEVO,atenciones odontologicas,endodoncias,2009-10-01,1,1
CULPINA,atenciones odontologicas,endodoncias,2009-10-01,14,14
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2009-10-01,2,2
EL ALTO,atenciones odontologicas,endodoncias,2009-10-01,1040,1040
EL CHORO,atenciones odontologicas,endodoncias,2009-10-01,2,2
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2009-10-01,31,31
EL TORNO,atenciones odontologicas,endodoncias,2009-10-01,17,17
EL VILLAR,atenciones odontologicas,endodoncias,2009-10-01,10,10
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-10-01,9,9
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-10-01,34,34
EUCALIPTUS,atenciones odontologicas,endodoncias,2009-10-01,12,12
EXALTACION,atenciones odontologicas,endodoncias,2009-10-01,3,3
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2009-10-01,5,5
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2009-10-01,1,1
GUANAY,atenciones odontologicas,endodoncias,2009-10-01,40,40
GUAYARAMERIN,atenciones odontologicas,endodoncias,2009-10-01,16,16
GUTIERREZ,atenciones odontologicas,endodoncias,2009-10-01,4,4
HUACARETA,atenciones odontologicas,endodoncias,2009-10-01,23,23
HUACHACALLA,atenciones odontologicas,endodoncias,2009-10-01,1,1
HUANUNI,atenciones odontologicas,endodoncias,2009-10-01,21,21
HUARACAJE,atenciones odontologicas,endodoncias,2009-10-01,4,4
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2009-10-01,1,1
ICHOCA,atenciones odontologicas,endodoncias,2009-10-01,6,6
ICLA,atenciones odontologicas,endodoncias,2009-10-01,3,3
INCAHUASI,atenciones odontologicas,endodoncias,2009-10-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2009-10-01,3,3
IXIAMAS,atenciones odontologicas,endodoncias,2009-10-01,1,1
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2009-10-01,4,4
LA ASUNTA,atenciones odontologicas,endodoncias,2009-10-01,18,18
LA GUARDIA,atenciones odontologicas,endodoncias,2009-10-01,29,29
LA PAZ,atenciones odontologicas,endodoncias,2009-10-01,2320,2320
LAGUNILLAS,atenciones odontologicas,endodoncias,2009-10-01,5,5
LAS CARRERAS,atenciones odontologicas,endodoncias,2009-10-01,2,2
LICOMA PAMPA,atenciones odontologicas,endodoncias,2009-10-01,1,1
LLALLAGUA,atenciones odontologicas,endodoncias,2009-10-01,36,36
MACHACAMARCA,atenciones odontologicas,endodoncias,2009-10-01,8,8
MACHARETI,atenciones odontologicas,endodoncias,2009-10-01,1,1
MAGDALENA,atenciones odontologicas,endodoncias,2009-10-01,5,5
MAPIRI,atenciones odontologicas,endodoncias,2009-10-01,20,20
MECAPACA,atenciones odontologicas,endodoncias,2009-10-01,5,5
MINEROS,atenciones odontologicas,endodoncias,2009-10-01,11,11
MIZQUE,atenciones odontologicas,endodoncias,2009-10-01,28,28
MOJOCOYA,atenciones odontologicas,endodoncias,2009-10-01,9,9
MONTEAGUDO,atenciones odontologicas,endodoncias,2009-10-01,31,31
MONTERO,atenciones odontologicas,endodoncias,2009-10-01,68,68
MOROCHATA,atenciones odontologicas,endodoncias,2009-10-01,5,5
OCURI,atenciones odontologicas,endodoncias,2009-10-01,3,3
OKINAWA,atenciones odontologicas,endodoncias,2009-10-01,1,1
OMEREQUE,atenciones odontologicas,endodoncias,2009-10-01,12,12
ORURO,atenciones odontologicas,endodoncias,2009-10-01,624,624
PADCAYA,atenciones odontologicas,endodoncias,2009-10-01,55,55
PADILLA,atenciones odontologicas,endodoncias,2009-10-01,7,7
PAILON,atenciones odontologicas,endodoncias,2009-10-01,26,26
PALCA,atenciones odontologicas,endodoncias,2009-10-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2009-10-01,1,1
PAMPA GRANDE,atenciones odontologicas,endodoncias,2009-10-01,7,7
PASORAPA,atenciones odontologicas,endodoncias,2009-10-01,5,5
PATACAMAYA,atenciones odontologicas,endodoncias,2009-10-01,24,24
PAZÑA,atenciones odontologicas,endodoncias,2009-10-01,4,4
POCONA,atenciones odontologicas,endodoncias,2009-10-01,26,26
POJO (CBBA),atenciones odontologicas,endodoncias,2009-10-01,27,27
POOPO,atenciones odontologicas,endodoncias,2009-10-01,26,26
PORCO,atenciones odontologicas,endodoncias,2009-10-01,6,6
PORTACHUELO,atenciones odontologicas,endodoncias,2009-10-01,17,17
PORVENIR,atenciones odontologicas,endodoncias,2009-10-01,9,9
POTOSI,atenciones odontologicas,endodoncias,2009-10-01,364,364
PRESTO,atenciones odontologicas,endodoncias,2009-10-01,11,11
PUCARA,atenciones odontologicas,endodoncias,2009-10-01,6,6
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2009-10-01,11,11
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2009-10-01,16,16
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2009-10-01,1,1
PUERTO RICO,atenciones odontologicas,endodoncias,2009-10-01,15,15
PUERTO SILES,atenciones odontologicas,endodoncias,2009-10-01,5,5
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2009-10-01,14,14
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2009-10-01,124,124
PUNA,atenciones odontologicas,endodoncias,2009-10-01,14,14
PUNATA,atenciones odontologicas,endodoncias,2009-10-01,92,92
QUILLACOLLO,atenciones odontologicas,endodoncias,2009-10-01,154,154
QUIME,atenciones odontologicas,endodoncias,2009-10-01,4,4
QUIRUSILLAS,atenciones odontologicas,endodoncias,2009-10-01,3,3
RAVELO,atenciones odontologicas,endodoncias,2009-10-01,7,7
RIBERALTA,atenciones odontologicas,endodoncias,2009-10-01,24,24
ROBORE,atenciones odontologicas,endodoncias,2009-10-01,12,12
RURRENABAQUE,atenciones odontologicas,endodoncias,2009-10-01,1,1
SACABA,atenciones odontologicas,endodoncias,2009-10-01,291,291
SACACA,atenciones odontologicas,endodoncias,2009-10-01,3,3
SAIPINA,atenciones odontologicas,endodoncias,2009-10-01,9,9
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2009-10-01,7,7
SAMAIPATA,atenciones odontologicas,endodoncias,2009-10-01,4,4
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2009-10-01,14,14
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2009-10-01,4,4
SAN BENITO,atenciones odontologicas,endodoncias,2009-10-01,61,61
SAN BORJA,atenciones odontologicas,endodoncias,2009-10-01,12,12
SAN CARLOS,atenciones odontologicas,endodoncias,2009-10-01,20,20
SAN IGNACIO,atenciones odontologicas,endodoncias,2009-10-01,11,11
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2009-10-01,12,12
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2009-10-01,1,1
SAN JOSE DE CHIQUITOS,atenciones odontologicas,endodoncias,2009-10-01,1,1
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2009-10-01,2,2
SAN JULIAN,atenciones odontologicas,endodoncias,2009-10-01,17,17
SAN LORENZO(PND),atenciones odontologicas,endodoncias,2009-10-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2009-10-01,225,225
SAN LUCAS,atenciones odontologicas,endodoncias,2009-10-01,21,21
SAN MATIAS,atenciones odontologicas,endodoncias,2009-10-01,8,8
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2009-10-01,42,42
SAN PEDRO,atenciones odontologicas,endodoncias,2009-10-01,4,4
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2009-10-01,1,1
SAN PEDRO DE TIQUINA,atenciones odontologicas,endodoncias,2009-10-01,1,1
SAN RAFAEL,atenciones odontologicas,endodoncias,2009-10-01,5,5
SAN RAMON,atenciones odontologicas,endodoncias,2009-10-01,4,4
SAN RAMON,atenciones odontologicas,endodoncias,2009-10-01,9,9
SANTA ANA,atenciones odontologicas,endodoncias,2009-10-01,32,32
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2009-10-01,1149,1149
SANTA ROSA,atenciones odontologicas,endodoncias,2009-10-01,4,4
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2009-10-01,10,10
SANTIAGO DE CALLAPA,atenciones odontologicas,endodoncias,2009-10-01,8,8
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2009-10-01,12,12
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2009-10-01,2,2
SENA,atenciones odontologicas,endodoncias,2009-10-01,4,4
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2009-10-01,9,9
SIPE SIPE,atenciones odontologicas,endodoncias,2009-10-01,139,139
SOPACHUY,atenciones odontologicas,endodoncias,2009-10-01,4,4
SORATA,atenciones odontologicas,endodoncias,2009-10-01,4,4
SUCRE,atenciones odontologicas,endodoncias,2009-10-01,679,679
TAPACARI,atenciones odontologicas,endodoncias,2009-10-01,8,8
TARABUCO,atenciones odontologicas,endodoncias,2009-10-01,7,7
TARACO,atenciones odontologicas,endodoncias,2009-10-01,2,2
TARATA,atenciones odontologicas,endodoncias,2009-10-01,8,8
TARIJA,atenciones odontologicas,endodoncias,2009-10-01,1029,1029
TARVITA,atenciones odontologicas,endodoncias,2009-10-01,34,34
TEOPONTE,atenciones odontologicas,endodoncias,2009-10-01,20,20
TIQUIPAYA,atenciones odontologicas,endodoncias,2009-10-01,123,123
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2009-10-01,10,10
TOCO,atenciones odontologicas,endodoncias,2009-10-01,15,15
TOLATA,atenciones odontologicas,endodoncias,2009-10-01,43,43
TOLEDO,atenciones odontologicas,endodoncias,2009-10-01,3,3
TOMAVE,atenciones odontologicas,endodoncias,2009-10-01,4,4
TOMINA,atenciones odontologicas,endodoncias,2009-10-01,14,14
TORO TORO,atenciones odontologicas,endodoncias,2009-10-01,5,5
TOTORA(CBBA),atenciones odontologicas,endodoncias,2009-10-01,1,1
TRINIDAD,atenciones odontologicas,endodoncias,2009-10-01,154,154
TUPIZA,atenciones odontologicas,endodoncias,2009-10-01,37,37
TURCO,atenciones odontologicas,endodoncias,2009-10-01,3,3
UNCIA,atenciones odontologicas,endodoncias,2009-10-01,26,26
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2009-10-01,65,65
URUBICHA,atenciones odontologicas,endodoncias,2009-10-01,4,4
UYUNI,atenciones odontologicas,endodoncias,2009-10-01,36,36
VACAS,atenciones odontologicas,endodoncias,2009-10-01,19,19
VALLEGRANDE,atenciones odontologicas,endodoncias,2009-10-01,87,87
VIACHA,atenciones odontologicas,endodoncias,2009-10-01,28,28
VILA VILA,atenciones odontologicas,endodoncias,2009-10-01,2,2
VILLA MONTES,atenciones odontologicas,endodoncias,2009-10-01,116,116
VILLA RIVERO,atenciones odontologicas,endodoncias,2009-10-01,1,1
VILLA SERRANO,atenciones odontologicas,endodoncias,2009-10-01,11,11
VILLA TUNARI,atenciones odontologicas,endodoncias,2009-10-01,95,95
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2009-10-01,14,14
VILLAZON,atenciones odontologicas,endodoncias,2009-10-01,98,98
VINTO,atenciones odontologicas,endodoncias,2009-10-01,14,14
WALDO BALLIVIAN,atenciones odontologicas,endodoncias,2009-10-01,1,1
WARNES,atenciones odontologicas,endodoncias,2009-10-01,34,34
YACUIBA,atenciones odontologicas,endodoncias,2009-10-01,195,195
YAMPARAEZ,atenciones odontologicas,endodoncias,2009-10-01,11,11
YANACACHI,atenciones odontologicas,endodoncias,2009-10-01,4,4
YAPACANI,atenciones odontologicas,endodoncias,2009-10-01,11,11
YOCALLA,atenciones odontologicas,endodoncias,2009-10-01,1,1
YOTALA,atenciones odontologicas,endodoncias,2009-10-01,14,14
YUNCHARA,atenciones odontologicas,endodoncias,2009-10-01,7,7
ZUDAÑEZ,atenciones odontologicas,endodoncias,2009-10-01,3,3
ACACIO,atenciones odontologicas,endodoncias,2009-11-01,3,3
ACHACACHI,atenciones odontologicas,endodoncias,2009-11-01,36,36
ACHOCALLA,atenciones odontologicas,endodoncias,2009-11-01,3,3
AIQUILE,atenciones odontologicas,endodoncias,2009-11-01,21,21
ALALAY,atenciones odontologicas,endodoncias,2009-11-01,4,4
ALCALA,atenciones odontologicas,endodoncias,2009-11-01,18,18
ANCORAIMES,atenciones odontologicas,endodoncias,2009-11-01,1,1
ANDAMARCA,atenciones odontologicas,endodoncias,2009-11-01,1,1
ANTEQUERA,atenciones odontologicas,endodoncias,2009-11-01,8,8
ANZALDO,atenciones odontologicas,endodoncias,2009-11-01,16,16
ARAMPAMPA,atenciones odontologicas,endodoncias,2009-11-01,3,3
ARANI,atenciones odontologicas,endodoncias,2009-11-01,65,65
ARBIETO,atenciones odontologicas,endodoncias,2009-11-01,12,12
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2009-11-01,2,2
AUCAPATA,atenciones odontologicas,endodoncias,2009-11-01,19,19
AYO AYO,atenciones odontologicas,endodoncias,2009-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2009-11-01,33,33
AZURDUY,atenciones odontologicas,endodoncias,2009-11-01,13,13
BAURES,atenciones odontologicas,endodoncias,2009-11-01,5,5
BERMEJO,atenciones odontologicas,endodoncias,2009-11-01,142,142
BETANZOS,atenciones odontologicas,endodoncias,2009-11-01,8,8
BOLIVAR,atenciones odontologicas,endodoncias,2009-11-01,3,3
BOYUIBE,atenciones odontologicas,endodoncias,2009-11-01,6,6
"CAIZA ""D""",atenciones odontologicas,endodoncias,2009-11-01,4,4
CAJUATA,atenciones odontologicas,endodoncias,2009-11-01,2,2
CALACOTO,atenciones odontologicas,endodoncias,2009-11-01,1,1
CALAMARCA,atenciones odontologicas,endodoncias,2009-11-01,38,38
CAMARGO,atenciones odontologicas,endodoncias,2009-11-01,23,23
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2009-11-01,11,11
CAMIRI,atenciones odontologicas,endodoncias,2009-11-01,90,90
CAPINOTA,atenciones odontologicas,endodoncias,2009-11-01,37,37
CARACOLLO,atenciones odontologicas,endodoncias,2009-11-01,15,15
CARANAVI,atenciones odontologicas,endodoncias,2009-11-01,12,12
CARAPARI,atenciones odontologicas,endodoncias,2009-11-01,75,75
CARIPUYO,atenciones odontologicas,endodoncias,2009-11-01,16,16
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2009-11-01,5,5
CHALLAPATA,atenciones odontologicas,endodoncias,2009-11-01,8,8
CHAQUI,atenciones odontologicas,endodoncias,2009-11-01,1,1
CHARAGUA,atenciones odontologicas,endodoncias,2009-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2009-11-01,10,10
CLIZA,atenciones odontologicas,endodoncias,2009-11-01,53,53
COBIJA,atenciones odontologicas,endodoncias,2009-11-01,48,48
COCHABAMBA,atenciones odontologicas,endodoncias,2009-11-01,1431,1431
COLCAPIRHUA,atenciones odontologicas,endodoncias,2009-11-01,99,99
"COLCHA ""K""",atenciones odontologicas,endodoncias,2009-11-01,2,2
COLLANA,atenciones odontologicas,endodoncias,2009-11-01,3,3
COLPA BELGICA,atenciones odontologicas,endodoncias,2009-11-01,14,14
COLQUECHACA,atenciones odontologicas,endodoncias,2009-11-01,8,8
COMANCHE,atenciones odontologicas,endodoncias,2009-11-01,1,1
COMARAPA,atenciones odontologicas,endodoncias,2009-11-01,18,18
COPACABANA,atenciones odontologicas,endodoncias,2009-11-01,1,1
CORIPATA,atenciones odontologicas,endodoncias,2009-11-01,13,13
CORO CORO,atenciones odontologicas,endodoncias,2009-11-01,7,7
COROICO,atenciones odontologicas,endodoncias,2009-11-01,61,61
CORQUE,atenciones odontologicas,endodoncias,2009-11-01,14,14
