municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,5,5
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,5,5
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,3,3
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,2,2
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,6,6
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,22,22
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,2,2
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,38,38
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,67,67
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,8,8
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,13,13
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,4,4
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,4,4
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1,1
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,4,4
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,7,7
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,10,10
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,3,3
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1,1
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1164,1164
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,22,22
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,29,29
SENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,3,3
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,3,3
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,46,46
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,5,5
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,9,9
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,24,24
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,650,650
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,8,8
TARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1,1
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,6,6
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,244,244
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,103,103
TIAWANACU,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,2,2
TIPUANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,9,9
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,126,126
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,61,61
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,21,21
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,3,3
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1,1
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,148,148
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,6,6
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,16,16
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,111,111
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,25,25
TURCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,5,5
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,43,43
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,5,5
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,13,13
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,14,14
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,61,61
VILA VILA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1,1
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,18,18
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,3,3
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,11,11
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,159,159
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,3,3
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,79,79
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,20,20
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,14,14
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,10,10
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,60,60
YANACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,5,5
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,23,23
YUNCHARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1,1
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-05-01,1,1
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,9,9
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,52,52
ANDAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,29,29
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,5,5
ARQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,6,6
AYATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,210,210
BAURES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,3,3
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,162,162
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,9,9
BOLIVAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,110,110
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,33,33
CALACOTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,19,19
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,377,377
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,98,98
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,11,11
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,27,27
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,11,11
CARAPARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,8,8
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
CATACORA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,19,19
CHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,6,6
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,8,8
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,26,26
CHUMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,3,3
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,6,6
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,9,9
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1761,1761
COIPASA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,4,4
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,188,188
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,17,17
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,77,77
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,44,44
COMANCHE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,28,28
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,10,10
COPACABANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,6,6
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,26,26
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
CORQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,22,22
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,9,9
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,8,8
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,12,12
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,862,862
EL CHORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,10,10
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,7,7
EL VILLAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,11,11
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,21,21
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,8,8
EXALTACION,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,9,9
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,13,13
GUANAY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,24,24
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,5,5
GUTIERREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,7,7
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,10,10
HUACHACALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,74,74
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,4,4
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,3,3
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,12,12
INQUISIVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,3,3
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,325,325
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,12,12
LA ASUNTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,52,52
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1800,1800
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
LAS CARRERAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,62,62
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,22,22
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,5,5
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,5,5
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,4,4
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,20,20
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,4,4
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,44,44
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,22,22
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,6,6
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,4,4
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,663,663
PADCAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,49,49
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,4,4
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,9,9
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,3,3
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,2,2
PASORAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,3,3
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,7,7
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,1,1
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,9,9
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,10,10
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,24,24
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,693,693
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,28,28
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,5,5
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,22,22
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,44,44
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,99,99
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,36,36
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,114,114
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,8,8
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,4,4
REYES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,22,22
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,27,27
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-06-01,15,15
