,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,1,0,3,0,4,4
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,7,0,0,0,7,7
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,4,0,0,0,4,4
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,7,0,5,0,12,12
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,12,0,2,0,14,14
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,4,0,2,0,6,6
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,51,0,8,0,59,59
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,12,0,4,0,16,16
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,11,0,3,0,14,14
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,1,0,5,0,6,6
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,6,0,2,0,8,8
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,2,0,2,0,4,4
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-04-01,0,0,0,2,0,2,2
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,14,0,2,0,16,16
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,60,0,4,0,64,64
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,40,0,1,0,41,41
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,18,0,56,0,74,74
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,1,0,6,6
ALCALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,4,0,7,7
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,23,0,15,0,38,38
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,3,0,12,12
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,0,0,1,1
ANTEQUERA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,2,0,2,2
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,3,0,5,5
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,4,0,9,9
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,7,0,9,9
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,15,0,10,0,25,25
ARBIETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,54,0,29,0,83,83
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,55,0,57,57
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,57,0,3,0,60,60
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,14,0,5,0,19,19
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,1,0,7,7
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,26,0,5,0,31,31
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,7,0,10,10
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,63,0,39,0,102,102
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,5,0,5,5
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,1,0,13,13
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,13,0,3,0,16,16
BELEN DE URMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,2,0,3,3
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,47,0,14,0,61,61
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,39,0,21,0,60,60
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,10,0,10,10
BOLPEBRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,15,0,17,17
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,22,0,9,0,31,31
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,22,0,7,0,29,29
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,26,0,3,0,29,29
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,3,0,10,10
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,13,0,18,18
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,10,0,12,12
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,15,0,0,0,15,15
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,4,0,11,11
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,1,0,6,6
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,36,0,8,0,44,44
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,19,0,12,0,31,31
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,0,0,7,7
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,22,0,6,0,28,28
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,62,0,7,0,69,69
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,22,0,12,0,34,34
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,18,0,8,0,26,26
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,10,0,17,17
CATACORA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,3,0,8,8
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,2,0,5,5
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,30,0,22,0,52,52
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,2,0,14,14
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,24,0,15,0,39,39
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,0,0,2,2
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,34,0,19,0,53,53
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,32,0,22,0,54,54
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,4,0,5,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,0,0,4,4
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,8,0,5,0,13,13
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,17,0,26,26
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,7,0,16,16
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,38,0,50,50
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,78,0,28,0,106,106
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,47,0,44,0,91,91
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,717,0,509,0,1226,1226
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,29,0,60,0,89,89
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,23,0,7,0,30,30
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,73,0,8,0,81,81
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,4,0,8,8
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,31,0,13,0,44,44
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,28,0,0,0,28,28
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,21,0,13,0,34,34
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,15,0,27,27
COMBAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,35,0,5,0,40,40
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,1,0,4,4
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,21,0,11,0,32,32
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,11,0,6,0,17,17
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,39,0,2,0,41,41
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,0,0,9,9
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,34,0,15,0,49,49
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,79,0,32,0,111,111
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,11,0,1,0,12,12
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,2,0,7,7
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,10,0,10,0,20,20
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,15,0,9,0,24,24
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,1,0,4,4
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,7,0,8,8
DESAGUADERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1657,0,1252,0,2909,2909
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,6,0,6,6
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,3,0,15,15
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,10,0,7,0,17,17
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,97,0,6,0,103,103
EL VILLAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,2,0,4,4
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,33,0,29,0,62,62
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,213,0,31,0,244,244
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,0,0,9,9
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,2,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,15,0,9,0,24,24
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,8,0,5,0,13,13
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,8,0,12,12
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,20,0,8,0,28,28
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,3,0,10,10
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,20,0,11,0,31,31
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,16,0,2,0,18,18
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,44,0,12,0,56,56
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,24,0,14,0,38,38
HUACARAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,2,0,4,4
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,10,0,2,0,12,12
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,10,0,17,17
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,10,0,0,0,10,10
HUATAJATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,2,0,3,3
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,2,0,8,8
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,1,0,2,2
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,1,0,2,2
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,11,0,18,18
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,16,0,25,25
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,0,0,3,3
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,8,0,14,14
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,13,0,4,0,17,17
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,8,0,8,0,16,16
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,2,0,14,14
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,57,0,8,0,65,65
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,74,0,19,0,93,93
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,844,0,311,0,1155,1155
LA RIVERA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,0,0,2,2
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,19,0,24,24
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,25,0,7,0,32,32
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,3,0,4,4
LICOMA PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,95,0,67,0,162,162
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,1,0,7,7
LORETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,9,0,11,11
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,12,0,19,19
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,1,0,2,2
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,1,0,7,7
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,6,0,15,15
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,17,0,2,0,19,19
MALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,2,0,5,5
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,24,0,2,0,26,26
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,7,0,1,0,8,8
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,30,0,1,0,31,31
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,36,0,12,0,48,48
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,8,0,12,12
MOJOCOYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,3,0,9,9
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,8,0,20,0,28,28
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,138,0,6,0,144,144
MORO MORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,1,0,3,3
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,15,0,20,20
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,12,0,15,15
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,8,0,8,8
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,10,0,7,0,17,17
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,27,0,6,0,33,33
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,16,0,17,17
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,444,0,123,0,567,567
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,11,0,7,0,18,18
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,9,0,8,0,17,17
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,20,0,19,0,39,39
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,1,0,4,4
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,26,0,44,0,70,70
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,8,0,1,0,9,9
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,3,0,9,9
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,5,0,10,10
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,1,0,5,5
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,41,0,5,0,46,46
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,7,0,11,11
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,5,0,17,17
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,34,0,20,0,54,54
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,17,0,16,0,33,33
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,43,0,18,0,61,61
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,9,0,10,10
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,14,0,5,0,19,19
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,12,0,12,0,24,24
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,17,0,5,0,22,22
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,30,0,1,0,31,31
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,16,0,0,0,16,16
POSTRER VALLE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,0,0,5,5
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,361,0,152,0,513,513
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,3,0,7,7
PUCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,0,0,5,5
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,56,0,25,0,81,81
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,10,0,12,12
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,20,0,26,0,46,46
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,5,0,6,6
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,0,0,2,2
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,10,0,14,14
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,36,0,0,0,36,36
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,202,0,135,0,337,337
