,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,40,126,45,66,85,192,277
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,2,2,1,5,3,8
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,5,4,0,0,5,4,9
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,1,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,0,0,1,1,2
MOJINETE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,2,0,0,1,2,3
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,6,1,4,4,10,14
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,4,1,0,0,4,1,5
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,23,51,4,12,27,63,90
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,4,0,1,0,5,5
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,0,0,1,1,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,9,0,0,1,9,10
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,3,0,0,0,3,3
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,1,0,1,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,6,0,0,0,6,6
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,17,40,42,69,59,109,168
PRESTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
PUCARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,0,0,0,3,0,3
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,1,0,1,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,4,0,2,0,6,6
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,10,18,2,3,12,21,33
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,1,0,0,2,1,3
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,2,0,0,1,2,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,7,14,0,6,7,20,27
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,0,0,0,3,0,3
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,1,0,1,1,2
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,2,0,0,3,2,5
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,1,3,1,3,4
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,3,0,0,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,13,0,0,3,13,16
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,4,9,0,0,4,9,13
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SAN PEDRO DE MACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,2,0,0,1,2,3
SAN PEDRO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,1,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,43,184,9,24,52,208,260
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,5,0,0,0,5,5
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,2,0,0,2,2,4
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,26,60,12,21,38,81,119
TACACOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,4,5,0,0,4,5,9
TARACO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,3,0,0,2,3,5
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,5,8,7,10,12,22
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,16,44,10,7,26,51,77
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,9,1,10,4,19,23
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,2,0,2,1,4,5
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,1,0,1,0,1
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,3,0,0,2,3,5
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,5,9,0,0,5,9,14
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,5,3,2,0,7,3,10
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,0,0,1,1,2
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,5,0,0,1,5,6
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,4,5,6,4,10,9,19
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,10,0,0,2,10,12
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,6,0,0,2,6,8
WALDO BALLIVIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,9,0,0,1,9,10
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,5,1,1,4,6,10
YANACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,5,8,0,0,5,8,13
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,3,0,0,1,3,4
ACACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,2,0,0,1,2,3
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,0,0,3,3
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,0,1,0,1,0,1
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,3,0,0,1,3,4
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,0,0,3,3
BELLA FLOR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,7,0,0,0,7,7
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,2,0,0,4,2,6
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,0,0,1,0,1,1
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
CALACOTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,0,1,2,3,2,5
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,5,0,0,1,5,6
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,2,3,4,5,6,11
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,4,0,0,0,4,4
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,5,0,0,0,5,5
CHARAÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,3,2,0,0,3,2,5
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,1,0,0,4,1,5
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,3,0,0,2,3,5
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,12,0,0,4,12,16
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,4,5,46,6,50,56
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,14,29,0,0,14,29,43
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,2,0,0,1,2,3
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,3,4,0,0,3,4,7
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,3,0,6,6
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,10,18,0,0,10,18,28
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,7,0,1,1,8,9
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,18,33,11,27,29,60,89
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,2,0,0,1,2,3
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,22,0,0,2,22,24
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,5,12,0,0,5,12,17
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,8,0,0,2,8,10
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,17,0,0,2,17,19
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,52,146,21,51,73,197,270
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,2,0,0,4,2,6
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,3,2,0,0,3,2,5
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,3,0,0,2,3,5
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,4,0,0,0,4,4
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,9,30,0,5,9,35,44
MORO MORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,1,1,2,3
NAZACARA DE PACAJES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,0,0,1,0,1,1
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,24,50,4,13,28,63,91
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,3,0,0,4,3,7
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
PAMPA GRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,1,2,1,3,4
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,1,0,2,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,9,0,1,4,10,14
PRESTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,3,0,0,1,3,4
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,7,0,0,1,7,8
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,0,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,0,0,0,2,0,2
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,2,0,0,1,2,3
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,3,12,0,2,3,14,17
QUIABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,16,34,1,6,17,40,57
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,11,18,0,4,11,22,33
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,1,0,0,2,1,3
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,2,0,0,2,2,4
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,1,0,0,2,1,3
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,0,0,3,3
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,3,0,0,1,3,4
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,2,0,0,2,2,4
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,5,3,0,0,5,3,8
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,26,0,0,2,26,28
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,1,0,0,2,1,3
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,1,0,0,2,1,3
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,7,0,0,4,7,11
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,2,0,0,1,2,3
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,114,212,12,31,126,243,369
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,4,0,0,0,4,4
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,0,0,3,3
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,0,0,0,1,0,1
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,27,39,24,37,51,76,127
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,10,51,11,44,21,95,116
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,0,0,1,1,2
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,3,7,0,0,3,7,10
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,3,0,0,2,3,5
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,2,0,0,0,2,2
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,1,33,0,34,1,35
