,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,28,0,28,28
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,84,0,89,89
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,38,0,43,43
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,18,0,23,23
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,76,0,187,0,263,263
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,41,0,123,0,164,164
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,229,0,1364,0,1593,1593
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,6,0,8,0,14,14
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,56,0,57,57
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,1,0,3,3
LICOMA PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,13,0,14,14
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,8,0,220,0,228,228
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,15,0,16,16
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,8,0,9,9
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,7,0,10,10
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,13,0,20,20
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,17,0,17,17
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,47,0,47,47
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,92,0,93,93
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,11,0,11,11
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,0,0,7,7
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,10,0,11,11
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,54,0,54,54
MOJINETE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,1,0,1,1
MOJOCOYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,9,0,41,0,50,50
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,10,0,124,0,134,134
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,11,0,172,0,183,183
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,22,0,22,22
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,9,0,15,0,24,24
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,30,0,31,31
OMEREQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,2,0,4,4
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,32,0,752,0,784,784
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,11,0,48,0,59,59
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,46,0,48,48
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,8,0,77,0,85,85
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,12,0,75,0,87,87
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,18,0,32,0,50,50
PAMPA AULLAGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,3,0,3,3
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,18,0,21,21
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,3,0,4,4
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,2,0,2,2
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,38,0,40,40
PAZÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,8,0,9,9
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,1,0,4,4
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,85,0,92,92
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,2,0,2,2
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,57,0,59,59
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,15,0,15,15
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,8,0,8,8
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,6,0,29,0,35,35
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,116,0,118,118
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,44,0,49,49
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,322,0,1214,0,1536,1536
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,7,0,8,8
PUCARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,4,0,129,0,133,133
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,12,0,13,13
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,8,0,9,9
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,14,0,15,15
PUERTO PEREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,22,0,22,22
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,18,0,21,21
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,45,0,46,46
PUERTO SILES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,3,0,3,3
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,8,0,0,0,8,8
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,15,0,136,0,151,151
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,51,0,52,52
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,27,0,28,28
QUIABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,20,0,20,20
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,6,0,333,0,339,339
QUIME,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,31,0,31,31
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,21,0,21,21
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,44,0,47,47
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,17,0,17,17
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,15,0,173,0,188,188
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,53,0,60,60
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,25,0,27,27
SABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,6,0,6,6
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,11,0,178,0,189,189
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,11,0,11,11
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,30,0,33,33
SAIPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,56,0,56,56
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,27,0,29,29
SAMAIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,6,0,52,0,58,58
SAN AGUSTIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,0,0,5,5
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,12,0,12,12
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,2,0,4,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,8,0,12,0,20,20
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,4,0,34,0,38,38
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,6,0,44,0,50,50
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,10,0,1,0,11,11
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,105,0,112,112
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,20,0,57,0,77,77
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,9,0,9,9
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,61,0,0,0,61,61
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,53,0,55,55
SAN JUAN DE YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,8,0,8,8
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,12,0,58,0,70,70
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,54,0,89,0,143,143
SAN MATIAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,17,0,25,0,42,42
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,13,0,13,13
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,16,0,3,0,19,19
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,13,0,13,13
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,33,0,81,0,114,114
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,8,0,10,10
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,61,0,66,66
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,6,0,11,11
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,2,0,2,2
SAN RAMON BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,6,0,6,6
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,17,0,19,19
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,80,0,1341,0,1421,1421
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,1,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,18,0,8,0,26,26
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,22,0,24,24
SANTIAGO DE HUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,6,0,14,0,20,20
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,3,0,4,4
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,6,0,7,7
SANTUARIO DE QUILLACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,12,0,19,19
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,22,0,22,22
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,33,0,33,33
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,11,0,13,13
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,10,0,15,15
SICAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,13,0,13,13
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,178,0,179,179
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,25,0,30,30
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,49,0,54,54
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,32,0,33,33
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,110,0,857,0,967,967
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,15,0,36,0,51,51
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,43,0,46,46
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,9,0,10,10
TAHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,8,0,8,8
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,52,0,54,54
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,48,0,48,48
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,5,0,6,6
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,12,0,12,12
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,149,0,362,0,511,511
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,17,0,31,0,48,48
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,2,0,2,2
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,4,0,43,0,47,47
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,34,0,35,35
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,66,0,1,0,67,67
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,9,0,9,9
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,4,0,1,0,5,5
TODOS SANTOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,2,0,2,2
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,10,0,19,0,29,29
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,19,0,20,20
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,34,0,28,0,62,62
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,9,0,7,0,16,16
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,84,0,84,84
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,8,0,13,13
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,9,0,110,0,119,119
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,19,0,89,0,108,108
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,18,0,20,20
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,56,0,56,56
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,14,0,14,14
URUBICHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,67,0,69,69
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,26,0,27,27
VACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,46,0,46,46
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,6,0,16,0,22,22
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,16,0,269,0,285,285
VILA VILA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,1,0,1,1
VILLA CHARCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,10,0,84,0,94,94
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,11,0,38,0,49,49
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,8,0,8,8
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,7,0,10,10
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,11,0,16,16
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,157,0,164,164
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,9,0,14,0,23,23
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,27,0,40,0,67,67
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,7,0,64,0,71,71
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,13,0,36,0,49,49
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,33,0,110,0,143,143
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,19,0,20,20
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,4,0,172,0,176,176
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,3,0,7,0,10,10
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,2,0,2,2
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,0,0,15,0,15,15
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,2,0,2,0,4,4
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,1,0,9,0,10,10
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-04-01,0,5,0,40,0,45,45
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,9,0,10,0,19,19
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,3,0,19,0,22,22
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,1,0,1,1
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,5,0,5,5
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,3,0,3,3
ALCALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,1,0,14,0,15,15
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,1,0,20,0,21,21
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,6,0,6,6
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,1,0,2,0,3,3
ANTEQUERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,3,0,3,3
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,1,0,4,0,5,5
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,6,0,6,6
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,1,0,1,0,2,2
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,2,0,2,2
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,3,0,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-05-01,0,0,0,6,0,6,6
