,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,0,1,8,4,8,5,13
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,0,1,0,3,0,4,4
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,7,5,45,2,52,7,59
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,5,31,35,39,40,70,110
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,21,24,34,44,55,68,123
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,1,2,1,2,2,4,6
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,11,33,28,48,39,81,120
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,1,0,0,0,1,0,1
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-04-01,0,5,12,37,12,42,54
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,4,13,12,17,16,33
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,71,124,357,254,428,378,806
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,18,25,44,46,62,71,133
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,37,43,48,111,85,154,239
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,1,14,12,18,13,31
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,8,13,11,13,19,26,45
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,9,8,12,11,21,19,40
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,7,9,4,10,11,19,30
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,1,7,5,7,6,13
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,5,8,35,12,40,52
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,2,0,2,7,4,7,11
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,6,16,16,14,22,30,52
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,1,1,5,15,6,16,22
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,23,39,71,98,94,137,231
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,33,55,110,231,143,286,429
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,2,4,43,65,45,69,114
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,42,56,41,86,83,142,225
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,14,19,55,85,69,104,173
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,4,4,6,8,10,18
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,11,6,21,21,32,27,59
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,2,2,16,18,18,20,38
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,22,36,98,118,120,154,274
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,48,39,198,239,246,278,524
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,8,11,27,23,35,34,69
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,29,37,12,18,41,55,96
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,1,3,1,3,4
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,1,13,34,13,35,48
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,4,14,40,14,44,58
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,128,116,77,90,205,206,411
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,17,21,88,117,105,138,243
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,9,16,9,16,25
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,1,3,51,17,52,20,72
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,10,21,47,110,57,131,188
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,62,83,124,168,186,251,437
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,106,152,382,298,488,450,938
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,23,29,23,40,46,69,115
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,11,13,18,37,29,50,79
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,5,10,14,13,19,32
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,2,1,25,38,27,39,66
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,9,9,9,13,18,31
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,72,102,326,420,398,522,920
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,9,7,5,11,14,25
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,370,543,235,333,605,876,1481
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,33,46,215,215,248,261,509
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,6,13,1,8,7,21,28
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,27,37,138,96,165,133,298
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,39,52,14,18,53,70,123
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,61,71,60,80,121,151,272
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,8,46,53,49,61,110
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,31,85,264,225,295,310,605
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,7,8,7,8,15
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,1,0,2,0,3,3
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,13,20,86,108,99,128,227
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,6,11,19,30,25,41,66
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,88,134,128,166,216,300,516
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,1,2,1,2,3
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,12,15,162,108,174,123,297
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,64,107,127,99,191,206,397
CHIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,1,0,2,7,3,7,10
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,3,2,3,2,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,20,32,112,96,132,128,260
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,8,30,34,34,42,76
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,4,53,90,57,94,151
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,5,6,13,9,18,27
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,43,70,99,157,142,227,369
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,254,262,372,414,626,676,1302
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,34,42,17,46,51,88,139
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4445,4979,3520,4416,7965,9395,17360
COIPASA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,4,3,4,3,7
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,46,65,362,542,408,607,1015
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,21,26,13,11,34,37,71
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,18,26,70,83,88,109,197
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,139,194,112,108,251,302,553
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,8,7,23,33,31,40,71
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,5,6,1,6,6,12,18
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,25,19,61,45,86,64,150
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,39,48,57,119,96,167,263
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,1,1,0,0,1,1,2
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,86,158,182,312,268,470,738
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,5,9,5,23,10,32,42
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,4,6,18,27,22,33,55
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,6,10,26,11,32,21,53
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,9,13,11,18,20,31,51
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,1,6,14,33,15,39,54
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,36,49,104,129,140,178,318
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,407,543,148,259,555,802,1357
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,54,101,330,176,384,277,661
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,4,0,2,3,6,9
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,14,17,25,52,39,69,108
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,21,31,34,66,55,97,152
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,5,9,10,5,15,14,29
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,5,4,5,4,9
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,9,24,26,36,35,60,95
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,958,1977,2513,4299,3471,6276,9747
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,2,10,18,10,20,30
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,29,59,65,81,94,140,234
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,9,41,56,87,65,128,193
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,733,985,35,60,768,1045,1813
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,17,36,15,32,32,68,100
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,24,34,61,110,85,144,229
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,70,131,445,235,515,366,881
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,1,26,44,26,45,71
ESMERALDA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,5,5,6,8,11,19
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,8,7,2,9,10,16,26
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,27,36,61,66,88,102,190
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,6,6,18,54,24,60,84
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,11,12,55,76,66,88,154
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,62,120,82,144,144,264,408
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,1,2,8,5,9,14
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,17,13,10,21,27,34,61
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,17,31,35,30,52,61,113
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,42,47,220,321,262,368,630
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,14,27,28,81,42,108,150
HUACARAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,13,12,3,5,16,17,33
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,56,69,38,45,94,114,208
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,1,0,7,4,8,4,12
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,20,12,27,44,47,56,103
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,19,51,55,73,74,124,198
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,6,20,6,20,26
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,2,4,14,5,16,9,25
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,5,2,9,11,14,13,27
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,0,0,12,22,12,22,34
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,29,61,117,198,146,259,405
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,10,21,39,70,49,91,140
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,6,3,1,1,7,4,11
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,9,14,29,10,38,24,62
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,11,31,55,62,66,93,159
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,9,30,36,33,45,78
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,49,63,96,93,145,156,301
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,13,15,17,35,30,50,80
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,587,1016,311,429,898,1445,2343
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,2747,4504,3853,4867,6600,9371,15971
LA RIVERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,1,0,0,1,1,1,2
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,17,34,43,67,60,101,161
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,13,15,67,69,80,84,164
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,6,9,21,47,27,56,83
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-05-01,3,5,3,4,6,9,15
