,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,30,18,37,65,67,83,150
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,1,6,42,65,43,71,114
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,6,9,11,19,17,28,45
TODOS SANTOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,1,3,1,0,2,3,5
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,21,24,56,78,77,102,179
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,0,3,18,30,18,33,51
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,69,75,64,91,133,166,299
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,19,25,33,55,52,80,132
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,2,0,0,0,2,0,2
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,17,13,86,117,103,130,233
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,89,116,85,156,174,272,446
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,1,4,129,142,130,146,276
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,1,2,10,11,11,13,24
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,12,21,31,53,43,74,117
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,0,0,19,20,19,20,39
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,4,11,14,17,18,28,46
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,2,2,4,3,6,5,11
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,7,8,30,38,37,46,83
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,4,5,2,9,6,14,20
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,3,2,6,4,9,6,15
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,8,8,12,20,20,28,48
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,2,1,1,1,3,2,5
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,11,6,5,1,16,7,23
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,0,1,5,1,5,2,7
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,90,111,148,182,238,293,531
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,12,10,25,33,37,43,80
VITICHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,0,0,11,11,11,11,22
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,0,0,30,26,30,26,56
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,6,3,23,23,29,26,55
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,5,9,30,54,35,63,98
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,11,13,72,46,83,59,142
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,4,3,13,18,17,21,38
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,11,23,15,32,26,55,81
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,0,0,1,3,1,3,4
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,21,8,6,11,27,19,46
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-04-01,2,5,52,72,54,77,131
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,14,25,81,105,95,130,225
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,77,73,139,199,216,272,488
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,14,9,18,12,32,21,53
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,116,143,318,429,434,572,1006
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,9,13,63,87,72,100,172
ALCALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,10,20,65,75,75,95,170
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,70,32,45,49,115,81,196
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,19,14,76,78,95,92,187
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,20,18,56,78,76,96,172
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,12,10,3,6,15,16,31
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,4,4,55,96,59,100,159
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,9,10,22,20,31,30,61
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,3,157,188,160,191,351
ARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,47,64,61,110,108,174,282
ARBIETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,84,99,174,283,258,382,640
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,11,15,211,285,222,300,522
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,43,39,1,3,44,42,86
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,16,20,51,80,67,100,167
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,5,5,2,2,7,7,14
AYATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,47,53,85,110,132,163,295
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,7,7,159,140,166,147,313
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,135,136,467,502,602,638,1240
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,6,13,30,54,36,67,103
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,25,27,19,25,44,52,96
BAURES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,56,28,8,2,64,30,94
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,4,6,20,22,24,28,52
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,6,5,35,31,41,36,77
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,12,3,25,17,37,20,57
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,195,215,266,273,461,488,949
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,100,92,322,444,422,536,958
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,1,1,110,113,111,114,225
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,4,2,15,6,19,8,27
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,12,14,110,139,122,153,275
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,85,52,43,42,128,94,222
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,39,87,95,91,134,178,312
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,39,25,28,30,67,55,122
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,15,21,73,119,88,140,228
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,12,7,60,36,72,43,115
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,19,14,199,251,218,265,483
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,29,27,103,73,132,100,232
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,90,97,146,242,236,339,575
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,21,29,27,39,48,68,116
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,255,286,58,80,313,366,679
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,57,67,164,278,221,345,566
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,32,26,55,67,87,93,180
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,59,64,108,123,167,187,354
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,143,95,61,47,204,142,346
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,100,80,198,212,298,292,590
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,20,18,206,284,226,302,528
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,20,12,69,80,89,92,181
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,2,2,17,48,19,50,69
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,2,30,33,33,35,68
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,42,33,243,282,285,315,600
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,17,15,104,121,121,136,257
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,60,79,77,84,137,163,300
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,6,1,22,33,28,34,62
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,18,16,166,250,184,266,450
CHIMORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,63,62,124,101,187,163,350
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,0,0,8,4,8,4,12
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,0,0,8,9,8,9,17
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,21,25,42,36,63,61,124
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,21,17,61,70,82,87,169
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,9,8,61,89,70,97,167
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,17,20,63,62,80,82,162
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,103,127,142,186,245,313,558
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,127,120,145,173,272,293,565
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,115,106,163,199,278,305,583
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,5400,6070,2594,3277,7994,9347,17341
COIPASA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,0,0,5,8,5,8,13
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,59,80,458,605,517,685,1202
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,71,85,95,139,166,224,390
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,81,110,79,95,160,205,365
COLPA BELGICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,39,26,9,9,48,35,83
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,31,32,177,208,208,240,448
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,18,30,6,2,24,32,56
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,13,11,118,113,131,124,255
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,1,8,5,11,6,17
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,22,24,73,78,95,102,197
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,2,4,4,7,6,13
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,69,53,52,38,121,91,212
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,15,15,41,57,56,72,128
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,16,20,144,132,160,152,312
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,29,30,141,129,170,159,329
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,36,31,29,16,65,47,112
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,44,47,89,92,133,139,272
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,114,139,406,618,520,757,1277
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,310,269,98,94,408,363,771
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,0,0,12,17,12,17,29
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,34,24,36,43,70,67,137
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,5,9,10,5,15,14,29
CUEVO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,20,26,75,114,95,140,235
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,61,76,41,64,102,140,242
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,25,25,43,46,68,71,139
CURVA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,1,2,8,10,9,12,21
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,10,9,9,13,19,22,41
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,1650,1735,1492,1807,3142,3542,6684
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,12,5,49,55,61,60,121
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,29,20,29,26,58,46,104
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,63,57,200,309,263,366,629
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,358,372,80,74,438,446,884
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,23,36,34,37,57,73,130
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,118,116,316,426,434,542,976
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,162,124,129,137,291,261,552
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,26,31,12,11,38,42,80
ESMERALDA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,9,10,16,13,25,23,48
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,2,36,41,39,43,82
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,1,5,2,8,3,11
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,35,17,62,73,97,90,187
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,8,9,41,28,49,37,86
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,26,35,50,82,76,117,193
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,68,59,67,77,135,136,271
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,10,4,53,41,63,45,108
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,20,16,97,87,117,103,220
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,49,46,54,61,103,107,210
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,61,52,131,150,192,202,394
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,58,78,99,174,157,252,409
HUACARAJE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,10,5,11,14,21,19,40
HUACARETA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,45,61,60,89,105,150,255
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,6,11,15,14,21,35
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,22,20,58,81,80,101,181
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,30,40,45,73,75,113,188
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,4,4,34,81,38,85,123
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,21,17,64,65,85,82,167
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,27,27,21,16,48,43,91
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,2,1,51,43,53,44,97
ICLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,21,43,84,137,105,180,285
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,39,51,58,109,97,160,257
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,5,1,3,2,8,3,11
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,40,39,94,60,134,99,233
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,56,48,99,92,155,140,295
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,11,12,35,32,46,44,90
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,47,64,61,61,108,125,233
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,40,29,51,35,91,64,155
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,488,490,135,146,623,636,1259
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,4364,5626,3660,4398,8024,10024,18048
LA RIVERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,0,0,2,5,2,5,7
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,58,40,83,98,141,138,279
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,43,46,79,114,122,160,282
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,19,25,72,118,91,143,234
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,1,1,11,9,12,10,22
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,91,113,234,323,325,436,761
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,4,7,14,7,18,14,32
LORETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,8,12,21,36,29,48,77
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,54,34,61,56,115,90,205
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,3,2,37,58,40,60,100
MACHARETI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,33,45,11,26,44,71,115
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,12,11,19,14,31,25,56
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,51,54,55,61,106,115,221
MALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,1,4,27,41,28,45,73
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,12,3,62,56,74,59,133
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-05-01,60,49,23,24,83,73,156
