,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,20,18,16,12,66
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,6,2,0,3,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,1,4,1,2,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,6,5,0,0,11
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,8,14,0,0,22
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,612,605,22,18,1257
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,10,12,3,3,28
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,15,13,1,3,32
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,2,1,1,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,2,0,0,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,1,3,1,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,4,7,0,0,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,0,1,0,2,3
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,2,0,1,6
SENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,1,2,3,0,6
SHINAOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,23,30,2,1,56
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,20,27,3,2,52
SICAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,5,1,1,1,8
SIPE SIPE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,54,48,17,29,148
SOPACHUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,0,3,0,4,7
SORACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,1,4,1,4,10
SORATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,5,2,4,2,13
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,317,288,9,4,618
TACACOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,9,3,8,7,27
TACOBAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,7,6,7,23
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,9,3,4,1,17
TAPACARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,15,16,14,16,61
TARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,6,10,4,23
TARACO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,1,5,0,0,6
TARATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,11,10,3,3,27
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,151,117,10,16,294
TARVITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,4,9,8,10,31
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,17,3,0,23
TIAHUANACU,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,14,17,2,1,34
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,4,7,18,12,41
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,8,3,0,0,11
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,10,9,7,11,37
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,17,16,13,13,59
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,9,6,4,4,23
TOLATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,2,5,1,1,9
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,1,4,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,13,11,6,10,40
TOMINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,11,12,4,3,30
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,8,2,7,8,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,11,6,8,8,33
TOTORA(ORR),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,0,3,1,1,5
TRIGAL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,79,59,1,4,143
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,47,66,3,2,118
TURCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,2,1,0,0,3
UMALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,3,1,0,7
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,27,26,8,10,71
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,5,8,1,1,15
URUBICHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,10,9,2,2,23
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,26,21,5,0,52
VACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,11,3,6,6,26
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,13,23,0,0,36
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,60,42,5,7,114
VILA VILA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,0,2,2,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,9,8,10,13,40
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,26,31,6,4,67
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,2,0,1,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,7,10,7,5,29
VILLA SERRANO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,2,6,12,23
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,93,114,20,19,246
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,11,6,0,0,17
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,66,54,3,1,124
VINTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,14,11,12,18,55
VITICHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,12,6,4,2,24
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,94,99,1,0,194
YACO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,5,0,2,10
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,62,44,4,5,115
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,8,4,0,0,12
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,50,42,45,29,166
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,4,7,0,0,11
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,4,0,6,6,16
YUNCHARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,3,4,2,4,13
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-07-01,0,5,5,2,12
ACACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,2,1,1,5
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,6,11,2,1,20
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,19,19,0,0,38
AIQUILE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,11,10,8,10,39
ALALAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,0,1,0,1
ALCALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,1,2,1,5
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,8,3,0,1,12
ANCORAIMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,2,0,0,9
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,1,1,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,2,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,1,0,0,2
APOLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,10,10,1,1,22
ARAMPAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,2,1,2,5
ARANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,4,1,0,12
ARBIETO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,5,3,2,13
ARQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,10,9,1,1,21
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,27,19,0,0,46
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,3,1,1,6
AUCAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,0,1,1,4
AYATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,2,1,3,9
AYO AYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,0,2,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,9,12,3,8,32
AZURDUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,2,3,2,10
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,9,12,1,0,22
BAURES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,1,0,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,1,0,0,3
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,13,11,0,0,24
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,11,2,4,24
BOLIVAR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,2,2,1,6
BOYUIBE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,0,0,0,2
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,15,14,0,0,29
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,4,4,4,15
CAIROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,4,13,1,0,18
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,5,5,1,0,11
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,4,0,0,7
CALACOTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,0,3,3,6
CALAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,5,0,0,12
CAMARGO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,5,13,0,0,18
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,20,25,1,0,46
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,8,10,3,3,24
CAQUIAVIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,0,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,11,8,0,0,19
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,26,26,11,3,66
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,8,2,0,0,10
CARIPUYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,1,0,0,2
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,5,3,1,0,9
CHACARILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,15,10,4,4,33
CHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,2,0,1,4
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,10,2,3,22
CHARAÑA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,1,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,6,2,3,4,15
CHIMORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,22,14,5,1,42
CHUA COCANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,5,3,0,1,9
CHUMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,2,1,3,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,6,2,1,12
CKOCHAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,7,7,3,24
CLIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,6,6,2,1,15
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,42,34,14,15,105
COCAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,2,1,1,6
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,320,332,10,12,674
COLCAPIRHUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,45,46,1,4,96
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,5,0,1,13
COLLANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,1,1,2,6
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,10,9,2,1,22
COLPA BELGICA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,4,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,8,4,3,22
COLQUENCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,4,5,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,12,2,1,2,17
COMANCHE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,2,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,9,17,4,3,33
CONCEPCION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,13,12,15,10,50
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,2,0,1,5
CORIPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,12,9,3,1,25
CORO CORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,2,0,3,7
COROICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,10,7,4,3,24
CORQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,1,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,8,10,5,9,32
COTOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,50,50,3,2,105
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,11,13,1,0,25
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,0,1,3,5
CUEVO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,4,4,5,15
CULPINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,8,2,2,2,14
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,1,0,0,2
CURVA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,3,2,1,9
DESAGUADERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,5,6,2,2,15
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,414,422,121,174,1131
EL PUENTE(STC),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,9,4,2,2,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,4,3,0,0,7
EL TORNO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,35,46,0,0,81
EL VILLAR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,0,1,3,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,12,12,1,1,26
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,33,20,7,5,65
ESCOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,0,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,2,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,3,1,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,11,14,8,7,40
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,0,1,0,3
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,10,14,0,1,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,4,0,0,5
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,5,4,5,4,18
GUAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,3,6,0,1,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,32,37,2,1,72
GUTIERREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,2,3,0,12
HUACARETA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,2,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,4,7,2,2,15
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,2,0,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,2,1,1,5
HUMANATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,1,0,0,0,1
ICLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,4,3,5,2,14
INCAHUASI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,7,5,2,0,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-08-01,0,1,0,0,1
