,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,5,13,0,1,19
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,0,0,1,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,16,14,5,1,36
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,11,13,1,2,27
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,13,15,0,2,30
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,18,15,3,5,41
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,6,2,4,19
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,1,0,3
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,9,4,2,1,16
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,25,34,0,3,62
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,113,115,4,6,238
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,0,0,1,1
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,3,3,0,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,5,0,0,0,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,2,0,0,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,8,3,6,27
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,4,0,1,11
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,0,3,0,5
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,270,266,5,6,547
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,10,1,0,21
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,12,1,0,23
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,21,18,13,6,58
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,7,7,1,22
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,15,20,4,5,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,1,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,11,6,0,0,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,24,16,3,0,43
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,2,0,1,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,3,0,1,12
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,8,3,8,26
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,7,4,3,20
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,12,11,1,0,24
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,5,0,0,6
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,17,0,3,27
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,6,6,5,25
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,10,0,0,18
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,12,11,1,0,24
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,2,2,2,14
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,2,1,0,4
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,251,223,20,31,525
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,4,2,4,13
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,1,0,3
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,19,21,4,4,48
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,1,1,4
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,6,2,1,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,3,0,0,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,3,4,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,10,2,0,18
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,2,0,0,12
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,14,14,1,0,29
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,53,72,3,2,130
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,3,7,9,23
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,25,25,7,4,61
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,3,0,0,5
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,78,79,77,72,306
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,6,0,1,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,10,4,0,21
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,8,4,7,26
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,13,8,0,0,21
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,85,81,8,7,181
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,9,10,1,3,23
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,28,16,3,2,49
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,2,0,0,4
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,123,127,25,17,292
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,2,1,0,4
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,12,8,9,35
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,11,0,0,13
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,3,2,2,15
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,11,0,1,18
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,1,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,12,0,4,19
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,2,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,0,0,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,6,0,1,13
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,5,1,3,15
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,34,36,2,4,76
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,13,10,3,3,29
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,17,12,0,0,29
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,21,13,1,1,36
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,40,32,21,18,111
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,1,5,5,14
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,18,16,0,1,35
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,5,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,14,4,9,35
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,4,0,0,10
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,46,34,6,2,88
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,4,0,1,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,14,21,1,2,38
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,17,19,17,11,64
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,10,1,0,21
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,9,8,10,2,29
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,2,0,2,6
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,5,8,0,0,13
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,20,20,11,6,57
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,2,0,0,10
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,9,10,8,11,38
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,1,1,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,2,0,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,3,4,1,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,1,1,2,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,8,0,1,16
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,12,0,0,22
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1152,1172,35,31,2390
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,13,8,0,0,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,10,1,0,21
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,2,0,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,5,3,1,0,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,3,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,8,0,1,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,1,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,4,0,2,13
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,6,3,7,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,23,22,0,2,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,14,15,2,2,33
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,5,2,1,0,8
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,36,29,1,6,72
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,3,2,2,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,16,1,1,24
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,5,5,3,23
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,278,262,4,6,550
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,7,0,1,14
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,1,1,3,8
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,4,1,0,8
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,1,2,1,7
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,14,12,8,2,36
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,7,8,4,27
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,2,0,0,2
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,12,2,2,23
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,170,163,12,9,354
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,8,8,6,26
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,12,1,1,21
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,11,7,0,0,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,7,4,5,23
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,5,3,1,5,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,39,41,8,11,99
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,21,9,13,10,53
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,1,1,0,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,3,1,1,11
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,7,3,3,17
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,4,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,11,9,4,5,29
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,2,1,2,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,6,2,5,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,12,14,2,3,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,4,1,1,6
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,1,1,0,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,108,95,0,1,204
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,32,36,7,2,77
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,1,1,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,5,1,5,3,14
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,14,12,6,5,37
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,10,10,4,1,25
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,11,6,0,0,17
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,23,22,4,4,53
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,9,2,1,3,15
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,11,14,2,1,28
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,46,40,8,20,114
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,2,3,1,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,14,9,11,38
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,37,28,4,3,72
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,2,0,1,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,6,0,1,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,3,3,5,14
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,69,85,8,4,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,5,1,1,14
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,28,26,0,2,56
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,24,26,27,19,96
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,4,1,1,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,7,1,0,0,8
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,125,107,3,3,238
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,5,0,1,10
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,64,64,5,4,137
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,3,1,2,6
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,4,1,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,30,31,25,14,100
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,6,6,0,1,13
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,3,4,1,3,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,0,4,0,3,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-03-01,8,6,3,4,21
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,1,2,3,7
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,13,14,7,4,38
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,21,23,0,1,45
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,12,8,7,2,29
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,0,0,2,0,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,4,0,0,1,5
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,6,7,0,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,7,3,0,1,11
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,0,0,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,0,1,0,1,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,3,3,2,0,8
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,13,7,2,3,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,0,0,0,1,1
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,6,3,5,0,14
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,11,9,1,5,26
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,2,5,1,0,8
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,26,28,0,1,55
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,8,4,0,1,13
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,3,2,0,0,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,2,2,1,6
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,7,4,2,0,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,13,11,7,7,38
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,5,3,4,2,14
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,6,8,0,0,14
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,0,6,0,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,1,1,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,0,0,2,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,0,5,0,1,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,21,12,3,1,37
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,11,16,9,11,47
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,2,1,2,2,7
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,3,2,1,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,10,6,2,0,18
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,13,18,6,9,46
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,5,7,1,2,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,10,5,1,2,18
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,10,8,0,1,19
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,0,1,3,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,10,5,0,0,15
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,9,4,3,1,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,0,1,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,13,11,0,1,25
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,6,11,0,1,18
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,2,4,0,0,6
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,11,11,4,1,27
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,31,37,2,2,72
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,12,7,1,2,22
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,6,3,0,0,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,2,2,3,0,7
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,3,0,0,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,18,18,7,6,49
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,4,5,0,2,11
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,15,8,5,8,36
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-04-01,1,2,1,0,4
