,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
HUACARETA,atencion odontologica,endodoncias,2013-05-01,2,5,2,5,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2013-05-01,1,1,1,1,2
HUACHACALLA,atencion odontologica,endodoncias,2013-05-01,2,4,2,4,6
HUANUNI,atencion odontologica,endodoncias,2013-05-01,6,6,6,6,12
HUARACAJE,atencion odontologica,endodoncias,2013-05-01,5,2,5,2,7
HUARINA,atencion odontologica,endodoncias,2013-05-01,1,0,1,0,1
HUATAJATA,atencion odontologica,endodoncias,2013-05-01,0,2,0,2,2
HUAYLLAMARCA,atencion odontologica,endodoncias,2013-05-01,6,1,6,1,7
ICHOCA,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
ICLA,atencion odontologica,endodoncias,2013-05-01,4,3,4,3,7
INCAHUASI,atencion odontologica,endodoncias,2013-05-01,10,21,10,21,31
INGAVI (HUMAITA),atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2013-05-01,2,3,2,3,5
IXIAMAS,atencion odontologica,endodoncias,2013-05-01,7,8,7,8,15
JESUS DE MACHACA,atencion odontologica,endodoncias,2013-05-01,2,5,2,5,7
LA ASUNTA,atencion odontologica,endodoncias,2013-05-01,13,14,13,14,27
LA GUARDIA,atencion odontologica,endodoncias,2013-05-01,24,5,24,5,29
LA PAZ,atencion odontologica,endodoncias,2013-05-01,799,1044,799,1044,1843
LAGUNILLAS,atencion odontologica,endodoncias,2013-05-01,2,3,2,3,5
LAS CARRERAS,atencion odontologica,endodoncias,2013-05-01,1,2,1,2,3
LICOMA PAMPA,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,endodoncias,2013-05-01,29,59,29,59,88
LLICA,atencion odontologica,endodoncias,2013-05-01,1,2,1,2,3
LORETO,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
LURIBAY,atencion odontologica,endodoncias,2013-05-01,1,3,1,3,4
MACHACAMARCA,atencion odontologica,endodoncias,2013-05-01,3,2,3,2,5
MACHARETI,atencion odontologica,endodoncias,2013-05-01,0,2,0,2,2
MAGDALENA,atencion odontologica,endodoncias,2013-05-01,1,7,1,7,8
MAIRANA,atencion odontologica,endodoncias,2013-05-01,1,2,1,2,3
MALLA,atencion odontologica,endodoncias,2013-05-01,1,3,1,3,4
MAPIRI,atencion odontologica,endodoncias,2013-05-01,7,5,7,5,12
MECAPACA,atencion odontologica,endodoncias,2013-05-01,1,8,1,8,9
MINEROS,atencion odontologica,endodoncias,2013-05-01,0,2,0,2,2
MIZQUE,atencion odontologica,endodoncias,2013-05-01,3,7,3,7,10
MOCOMOCO,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
MOJOCOYA,atencion odontologica,endodoncias,2013-05-01,4,6,4,6,10
MONTEAGUDO,atencion odontologica,endodoncias,2013-05-01,12,34,12,34,46
MONTERO,atencion odontologica,endodoncias,2013-05-01,53,68,53,68,121
MOROCHATA,atencion odontologica,endodoncias,2013-05-01,1,4,1,4,5
OCURI,atencion odontologica,endodoncias,2013-05-01,2,4,2,4,6
OKINAWA,atencion odontologica,endodoncias,2013-05-01,3,1,3,1,4
OMEREQUE,atencion odontologica,endodoncias,2013-05-01,5,8,5,8,13
ORURO,atencion odontologica,endodoncias,2013-05-01,315,341,315,341,656
PADCAYA,atencion odontologica,endodoncias,2013-05-01,3,20,3,20,23
PADILLA,atencion odontologica,endodoncias,2013-05-01,1,4,1,4,5
PAILON,atencion odontologica,endodoncias,2013-05-01,8,14,8,14,22
PALCA,atencion odontologica,endodoncias,2013-05-01,10,6,10,6,16
PALOS BLANCOS,atencion odontologica,endodoncias,2013-05-01,7,18,7,18,25
PAMPA AULLAGAS,atencion odontologica,endodoncias,2013-05-01,5,3,5,3,8
PAMPA GRANDE,atencion odontologica,endodoncias,2013-05-01,0,2,0,2,2
PAPEL PAMPA,atencion odontologica,endodoncias,2013-05-01,2,2,2,2,4
PASORAPA,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
PATACAMAYA,atencion odontologica,endodoncias,2013-05-01,1,7,1,7,8
PAZÑA,atencion odontologica,endodoncias,2013-05-01,6,2,6,2,8
PELECHUCO,atencion odontologica,endodoncias,2013-05-01,1,2,1,2,3
POCOATA,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
POCONA,atencion odontologica,endodoncias,2013-05-01,1,1,1,1,2
POJO (CBBA),atencion odontologica,endodoncias,2013-05-01,3,3,3,3,6
POOPO,atencion odontologica,endodoncias,2013-05-01,2,10,2,10,12
PORCO,atencion odontologica,endodoncias,2013-05-01,3,3,3,3,6
POROMA,atencion odontologica,endodoncias,2013-05-01,0,5,0,5,5
PORONGO,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,endodoncias,2013-05-01,2,2,2,2,4
PORVENIR,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
POTOSI,atencion odontologica,endodoncias,2013-05-01,225,319,225,319,544
PRESTO,atencion odontologica,endodoncias,2013-05-01,4,5,4,5,9
PUCARA,atencion odontologica,endodoncias,2013-05-01,1,0,1,0,1
PUERTO ACOSTA,atencion odontologica,endodoncias,2013-05-01,1,0,1,0,1
PUERTO CARABUCO,atencion odontologica,endodoncias,2013-05-01,11,8,11,8,19
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2013-05-01,0,8,0,8,8
PUERTO QUIJARRO,atencion odontologica,endodoncias,2013-05-01,0,2,0,2,2
PUERTO RICO,atencion odontologica,endodoncias,2013-05-01,0,2,0,2,2
PUERTO VILLARROEL,atencion odontologica,endodoncias,2013-05-01,53,98,53,98,151
PUNA,atencion odontologica,endodoncias,2013-05-01,1,3,1,3,4
PUNATA,atencion odontologica,endodoncias,2013-05-01,26,48,26,48,74
QUIABAYA,atencion odontologica,endodoncias,2013-05-01,2,8,2,8,10
QUILLACOLLO,atencion odontologica,endodoncias,2013-05-01,83,79,83,79,162
QUIME,atencion odontologica,endodoncias,2013-05-01,5,20,5,20,25
QUIRUSILLAS,atencion odontologica,endodoncias,2013-05-01,3,0,3,0,3
RAVELO,atencion odontologica,endodoncias,2013-05-01,3,14,3,14,17
REYES,atencion odontologica,endodoncias,2013-05-01,1,0,1,0,1
RIBERALTA,atencion odontologica,endodoncias,2013-05-01,4,4,4,4,8
RURRENABAQUE,atencion odontologica,endodoncias,2013-05-01,1,1,1,1,2
SABAYA,atencion odontologica,endodoncias,2013-05-01,6,2,6,2,8
SACABA,atencion odontologica,endodoncias,2013-05-01,41,62,41,62,103
SACABAMBA,atencion odontologica,endodoncias,2013-05-01,3,0,3,0,3
SACACA,atencion odontologica,endodoncias,2013-05-01,1,0,1,0,1
SAIPINA,atencion odontologica,endodoncias,2013-05-01,4,13,4,13,17
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2013-05-01,5,8,5,8,13
SAMAIPATA,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
SAN AGUSTIN,atencion odontologica,endodoncias,2013-05-01,1,1,1,1,2
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2013-05-01,2,4,2,4,6
SAN BENITO,atencion odontologica,endodoncias,2013-05-01,6,13,6,13,19
SAN BORJA,atencion odontologica,endodoncias,2013-05-01,6,30,6,30,36
SAN BUENA VENTURA,atencion odontologica,endodoncias,2013-05-01,1,8,1,8,9
SAN CARLOS,atencion odontologica,endodoncias,2013-05-01,9,18,9,18,27
SAN IGNACIO,atencion odontologica,endodoncias,2013-05-01,9,18,9,18,27
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2013-05-01,1,7,1,7,8
SAN JAVIER(STC),atencion odontologica,endodoncias,2013-05-01,2,3,2,3,5
SAN JOAQUIN,atencion odontologica,endodoncias,2013-05-01,0,3,0,3,3
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
SAN JULIAN,atencion odontologica,endodoncias,2013-05-01,18,24,18,24,42
SAN LORENZO(PND),atencion odontologica,endodoncias,2013-05-01,1,2,1,2,3
SAN LORENZO(TJA),atencion odontologica,endodoncias,2013-05-01,20,84,20,84,104
SAN LUCAS,atencion odontologica,endodoncias,2013-05-01,9,42,9,42,51
SAN MATIAS,atencion odontologica,endodoncias,2013-05-01,6,3,6,3,9
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2013-05-01,1,2,1,2,3
SAN PEDRO,atencion odontologica,endodoncias,2013-05-01,5,2,5,2,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2013-05-01,2,5,2,5,7
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncias,2013-05-01,0,10,0,10,10
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2013-05-01,0,2,0,2,2
SAN RAFAEL,atencion odontologica,endodoncias,2013-05-01,0,5,0,5,5
SAN RAMON BENI,atencion odontologica,endodoncias,2013-05-01,2,1,2,1,3
SAN RAMON SCZ,atencion odontologica,endodoncias,2013-05-01,4,6,4,6,10
SANTA ANA,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2013-05-01,350,484,350,484,834
SANTA ROSA,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2013-05-01,13,28,13,28,41
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2013-05-01,8,10,8,10,18
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2013-05-01,11,24,11,24,35
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2013-05-01,2,2,2,2,4
SANTIVAÑES,atencion odontologica,endodoncias,2013-05-01,5,7,5,7,12
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
SAPAHAQUI,atencion odontologica,endodoncias,2013-05-01,6,4,6,4,10
SENA,atencion odontologica,endodoncias,2013-05-01,3,1,3,1,4
SHINAOTA,atencion odontologica,endodoncias,2013-05-01,2,8,2,8,10
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2013-05-01,2,3,2,3,5
SICAYA,atencion odontologica,endodoncias,2013-05-01,2,1,2,1,3
SIPE SIPE,atencion odontologica,endodoncias,2013-05-01,19,35,19,35,54
SOPACHUY,atencion odontologica,endodoncias,2013-05-01,9,15,9,15,24
SORACACHI,atencion odontologica,endodoncias,2013-05-01,8,6,8,6,14
SORATA,atencion odontologica,endodoncias,2013-05-01,12,8,12,8,20
SUCRE,atencion odontologica,endodoncias,2013-05-01,477,617,477,617,1094
TACACOMA,atencion odontologica,endodoncias,2013-05-01,1,6,1,6,7
TACOPAYA,atencion odontologica,endodoncias,2013-05-01,0,7,0,7,7
TAPACARI,atencion odontologica,endodoncias,2013-05-01,10,11,10,11,21
TARABUCO,atencion odontologica,endodoncias,2013-05-01,1,6,1,6,7
TARATA,atencion odontologica,endodoncias,2013-05-01,6,7,6,7,13
TARIJA,atencion odontologica,endodoncias,2013-05-01,415,572,415,572,987
TARVITA,atencion odontologica,endodoncias,2013-05-01,4,5,4,5,9
TEOPONTE,atencion odontologica,endodoncias,2013-05-01,4,3,4,3,7
TIAWANACU,atencion odontologica,endodoncias,2013-05-01,13,4,13,4,17
TIPUANI,atencion odontologica,endodoncias,2013-05-01,1,8,1,8,9
TIQUIPAYA,atencion odontologica,endodoncias,2013-05-01,31,68,31,68,99
TIRAQUE (CBBA),atencion odontologica,endodoncias,2013-05-01,9,8,9,8,17
TOCO,atencion odontologica,endodoncias,2013-05-01,0,5,0,5,5
TOLATA,atencion odontologica,endodoncias,2013-05-01,2,6,2,6,8
TOLEDO,atencion odontologica,endodoncias,2013-05-01,5,0,5,0,5
TOMAVE,atencion odontologica,endodoncias,2013-05-01,3,2,3,2,5
TOMINA,atencion odontologica,endodoncias,2013-05-01,9,15,9,15,24
TORO TORO,atencion odontologica,endodoncias,2013-05-01,1,2,1,2,3
TOTORA(CBBA),atencion odontologica,endodoncias,2013-05-01,3,9,3,9,12
TOTORA(ORR),atencion odontologica,endodoncias,2013-05-01,2,1,2,1,3
TRIGAL,atencion odontologica,endodoncias,2013-05-01,2,0,2,0,2
TRINIDAD,atencion odontologica,endodoncias,2013-05-01,32,64,32,64,96
TUPIZA,atencion odontologica,endodoncias,2013-05-01,104,149,104,149,253
UMALA,atencion odontologica,endodoncias,2013-05-01,2,0,2,0,2
UNCIA,atencion odontologica,endodoncias,2013-05-01,12,16,12,16,28
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2013-05-01,18,23,18,23,41
URUBICHA,atencion odontologica,endodoncias,2013-05-01,0,4,0,4,4
UYUNI,atencion odontologica,endodoncias,2013-05-01,7,4,7,4,11
VACAS,atencion odontologica,endodoncias,2013-05-01,4,5,4,5,9
VALLEGRANDE,atencion odontologica,endodoncias,2013-05-01,18,27,18,27,45
VIACHA,atencion odontologica,endodoncias,2013-05-01,33,25,33,25,58
VILLA CHARCAS,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
VILLA MONTES,atencion odontologica,endodoncias,2013-05-01,35,39,35,39,74
VILLA SERRANO,atencion odontologica,endodoncias,2013-05-01,19,11,19,11,30
VILLA TUNARI,atencion odontologica,endodoncias,2013-05-01,44,70,44,70,114
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2013-05-01,7,8,7,8,15
VILLAZON,atencion odontologica,endodoncias,2013-05-01,68,73,68,73,141
VINTO,atencion odontologica,endodoncias,2013-05-01,13,18,13,18,31
VITICHI,atencion odontologica,endodoncias,2013-05-01,5,9,5,9,14
WARNES,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
YACUIBA,atencion odontologica,endodoncias,2013-05-01,39,89,39,89,128
YAMPARAEZ,atencion odontologica,endodoncias,2013-05-01,6,19,6,19,25
YANACACHI,atencion odontologica,endodoncias,2013-05-01,2,7,2,7,9
YAPACANI,atencion odontologica,endodoncias,2013-05-01,14,47,14,47,61
YOCALLA,atencion odontologica,endodoncias,2013-05-01,3,4,3,4,7
YOTALA,atencion odontologica,endodoncias,2013-05-01,3,7,3,7,10
YUNCHARA,atencion odontologica,endodoncias,2013-05-01,15,22,15,22,37
ZUDAÑEZ,atencion odontologica,endodoncias,2013-05-01,0,1,0,1,1
ACHACACHI,atencion odontologica,endodoncias,2013-06-01,29,47,29,47,76
ACHOCALLA,atencion odontologica,endodoncias,2013-06-01,3,10,3,10,13
AIQUILE,atencion odontologica,endodoncias,2013-06-01,15,23,15,23,38
ALALAY,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
ALCALA,atencion odontologica,endodoncias,2013-06-01,2,2,2,2,4
ALTO BENI,atencion odontologica,endodoncias,2013-06-01,1,4,1,4,5
ANDAMARCA,atencion odontologica,endodoncias,2013-06-01,3,4,3,4,7
ANTEQUERA,atencion odontologica,endodoncias,2013-06-01,1,2,1,2,3
ANZALDO,atencion odontologica,endodoncias,2013-06-01,2,4,2,4,6
APOLO,atencion odontologica,endodoncias,2013-06-01,2,5,2,5,7
ARANI,atencion odontologica,endodoncias,2013-06-01,10,6,10,6,16
ARBIETO,atencion odontologica,endodoncias,2013-06-01,9,2,9,2,11
ARQUE,atencion odontologica,endodoncias,2013-06-01,0,2,0,2,2
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2013-06-01,1,4,1,4,5
ATOCHA,atencion odontologica,endodoncias,2013-06-01,92,104,92,104,196
AYATA,atencion odontologica,endodoncias,2013-06-01,0,2,0,2,2
AYO AYO,atencion odontologica,endodoncias,2013-06-01,4,2,4,2,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2013-06-01,33,30,33,30,63
AZURDUY,atencion odontologica,endodoncias,2013-06-01,1,4,1,4,5
BATALLAS,atencion odontologica,endodoncias,2013-06-01,1,1,1,1,2
BAURES,atencion odontologica,endodoncias,2013-06-01,3,10,3,10,13
BELEN DE ANDAMARCA,atencion odontologica,endodoncias,2013-06-01,2,0,2,0,2
BELEN DE URMIRI,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
BERMEJO,atencion odontologica,endodoncias,2013-06-01,48,58,48,58,106
BETANZOS,atencion odontologica,endodoncias,2013-06-01,4,15,4,15,19
BOLIVAR,atencion odontologica,endodoncias,2013-06-01,8,5,8,5,13
BUENA VISTA,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
CABEZAS,atencion odontologica,endodoncias,2013-06-01,3,3,3,3,6
CAIROMA,atencion odontologica,endodoncias,2013-06-01,1,0,1,0,1
"CAIZA ""D""",atencion odontologica,endodoncias,2013-06-01,1,3,1,3,4
CAJUATA,atencion odontologica,endodoncias,2013-06-01,2,0,2,0,2
CALACOTO,atencion odontologica,endodoncias,2013-06-01,1,0,1,0,1
CALAMARCA,atencion odontologica,endodoncias,2013-06-01,6,13,6,13,19
CAMARGO,atencion odontologica,endodoncias,2013-06-01,12,29,12,29,41
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2013-06-01,0,4,0,4,4
CAMIRI,atencion odontologica,endodoncias,2013-06-01,35,37,35,37,72
CAPINOTA,atencion odontologica,endodoncias,2013-06-01,22,23,22,23,45
CAQUIAVIRI,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
CARACOLLO,atencion odontologica,endodoncias,2013-06-01,12,17,12,17,29
CARANAVI,atencion odontologica,endodoncias,2013-06-01,18,17,18,17,35
CARAPARI,atencion odontologica,endodoncias,2013-06-01,17,28,17,28,45
CARIPUYO,atencion odontologica,endodoncias,2013-06-01,5,4,5,4,9
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,endodoncias,2013-06-01,4,11,4,11,15
CHAQUI,atencion odontologica,endodoncias,2013-06-01,2,6,2,6,8
CHARAGUA,atencion odontologica,endodoncias,2013-06-01,1,4,1,4,5
CHARAÑA,atencion odontologica,endodoncias,2013-06-01,1,2,1,2,3
CHAYANTA,atencion odontologica,endodoncias,2013-06-01,9,7,9,7,16
CHIMORE,atencion odontologica,endodoncias,2013-06-01,9,17,9,17,26
CHIPAYA,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,endodoncias,2013-06-01,1,4,1,4,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2013-06-01,14,13,14,13,27
CHUMA,atencion odontologica,endodoncias,2013-06-01,11,23,11,23,34
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2013-06-01,10,4,10,4,14
CKOCHAS,atencion odontologica,endodoncias,2013-06-01,0,5,0,5,5
CLIZA,atencion odontologica,endodoncias,2013-06-01,7,13,7,13,20
COBIJA,atencion odontologica,endodoncias,2013-06-01,8,10,8,10,18
COCAPATA,atencion odontologica,endodoncias,2013-06-01,0,5,0,5,5
COCHABAMBA,atencion odontologica,endodoncias,2013-06-01,895,1151,895,1151,2046
COIPASA,atencion odontologica,endodoncias,2013-06-01,2,2,2,2,4
COLCAPIRHUA,atencion odontologica,endodoncias,2013-06-01,26,43,26,43,69
"COLCHA ""K""",atencion odontologica,endodoncias,2013-06-01,1,7,1,7,8
COLLANA,atencion odontologica,endodoncias,2013-06-01,1,7,1,7,8
COLOMI,atencion odontologica,endodoncias,2013-06-01,7,7,7,7,14
COLPA BELGICA,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
COLQUECHACA,atencion odontologica,endodoncias,2013-06-01,16,29,16,29,45
COLQUENCHA,atencion odontologica,endodoncias,2013-06-01,0,4,0,4,4
COLQUIRI,atencion odontologica,endodoncias,2013-06-01,4,8,4,8,12
COMARAPA,atencion odontologica,endodoncias,2013-06-01,12,26,12,26,38
CONCEPCION,atencion odontologica,endodoncias,2013-06-01,2,5,2,5,7
COPACABANA,atencion odontologica,endodoncias,2013-06-01,7,5,7,5,12
CORO CORO,atencion odontologica,endodoncias,2013-06-01,0,8,0,8,8
COROICO,atencion odontologica,endodoncias,2013-06-01,6,15,6,15,21
CORQUE,atencion odontologica,endodoncias,2013-06-01,2,1,2,1,3
COTAGAITA,atencion odontologica,endodoncias,2013-06-01,39,52,39,52,91
COTOCA,atencion odontologica,endodoncias,2013-06-01,3,3,3,3,6
CUATRO CAÑADAS,atencion odontologica,endodoncias,2013-06-01,0,2,0,2,2
CUEVO,atencion odontologica,endodoncias,2013-06-01,3,1,3,1,4
CULPINA,atencion odontologica,endodoncias,2013-06-01,8,11,8,11,19
CURVA,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
DESAGUADERO,atencion odontologica,endodoncias,2013-06-01,1,5,1,5,6
EL ALTO,atencion odontologica,endodoncias,2013-06-01,433,582,433,582,1015
EL PUENTE(STC),atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
EL PUENTE(TJA),atencion odontologica,endodoncias,2013-06-01,9,17,9,17,26
EL TORNO,atencion odontologica,endodoncias,2013-06-01,18,61,18,61,79
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2013-06-01,12,35,12,35,47
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2013-06-01,2,10,2,10,12
ESCOMA,atencion odontologica,endodoncias,2013-06-01,1,2,1,2,3
EUCALIPTUS,atencion odontologica,endodoncias,2013-06-01,5,7,5,7,12
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2013-06-01,4,11,4,11,15
FILADELFIA,atencion odontologica,endodoncias,2013-06-01,2,3,2,3,5
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2013-06-01,0,4,0,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2013-06-01,0,3,0,3,3
GUANAY,atencion odontologica,endodoncias,2013-06-01,7,6,7,6,13
GUAQUI,atencion odontologica,endodoncias,2013-06-01,4,2,4,2,6
GUAYARAMERIN,atencion odontologica,endodoncias,2013-06-01,4,15,4,15,19
HUACARETA,atencion odontologica,endodoncias,2013-06-01,1,3,1,3,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2013-06-01,5,3,5,3,8
HUACHACALLA,atencion odontologica,endodoncias,2013-06-01,1,2,1,2,3
HUANUNI,atencion odontologica,endodoncias,2013-06-01,6,14,6,14,20
HUARACAJE,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
HUARINA,atencion odontologica,endodoncias,2013-06-01,0,2,0,2,2
HUATAJATA,atencion odontologica,endodoncias,2013-06-01,0,2,0,2,2
HUAYLLAMARCA,atencion odontologica,endodoncias,2013-06-01,4,4,4,4,8
ICLA,atencion odontologica,endodoncias,2013-06-01,0,6,0,6,6
INCAHUASI,atencion odontologica,endodoncias,2013-06-01,13,18,13,18,31
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2013-06-01,3,7,3,7,10
IXIAMAS,atencion odontologica,endodoncias,2013-06-01,3,3,3,3,6
JESUS DE MACHACA,atencion odontologica,endodoncias,2013-06-01,2,2,2,2,4
LA ASUNTA,atencion odontologica,endodoncias,2013-06-01,5,17,5,17,22
LA GUARDIA,atencion odontologica,endodoncias,2013-06-01,11,15,11,15,26
LA PAZ,atencion odontologica,endodoncias,2013-06-01,862,1155,862,1155,2017
LAGUNILLAS,atencion odontologica,endodoncias,2013-06-01,2,3,2,3,5
LAJA,atencion odontologica,endodoncias,2013-06-01,1,0,1,0,1
LAS CARRERAS,atencion odontologica,endodoncias,2013-06-01,2,5,2,5,7
LICOMA PAMPA,atencion odontologica,endodoncias,2013-06-01,1,1,1,1,2
LLALLAGUA,atencion odontologica,endodoncias,2013-06-01,108,149,108,149,257
LLICA,atencion odontologica,endodoncias,2013-06-01,2,1,2,1,3
LURIBAY,atencion odontologica,endodoncias,2013-06-01,2,7,2,7,9
MACHACAMARCA,atencion odontologica,endodoncias,2013-06-01,4,1,4,1,5
MACHARETI,atencion odontologica,endodoncias,2013-06-01,0,1,0,1,1
MAGDALENA,atencion odontologica,endodoncias,2013-06-01,4,14,4,14,18
MAIRANA,atencion odontologica,endodoncias,2013-06-01,1,3,1,3,4
MALLA,atencion odontologica,endodoncias,2013-06-01,1,0,1,0,1
MAPIRI,atencion odontologica,endodoncias,2013-06-01,2,6,2,6,8
MECAPACA,atencion odontologica,endodoncias,2013-06-01,6,7,6,7,13
MIZQUE,atencion odontologica,endodoncias,2013-06-01,11,11,11,11,22
MOCOMOCO,atencion odontologica,endodoncias,2013-06-01,2,0,2,0,2
MOJOCOYA,atencion odontologica,endodoncias,2013-06-01,3,4,3,4,7
MONTEAGUDO,atencion odontologica,endodoncias,2013-06-01,17,19,17,19,36
MONTERO,atencion odontologica,endodoncias,2013-06-01,93,117,93,117,210
MOROCHATA,atencion odontologica,endodoncias,2013-06-01,3,1,3,1,4
OCURI,atencion odontologica,endodoncias,2013-06-01,4,1,4,1,5
OKINAWA,atencion odontologica,endodoncias,2013-06-01,1,1,1,1,2
OMEREQUE,atencion odontologica,endodoncias,2013-06-01,2,4,2,4,6
