,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
SANTA ROSA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,1,0,1,1
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,29,0,29,29
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,2,0,2,2
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,6,0,6,6
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,7,0,7,7
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,6,0,6,6
SANTIVAÑES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,15,0,15,15
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,1,0,1,1
SAPAHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,13,0,13,13
SENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,31,0,31,31
SHINAOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,82,0,82,82
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,10,0,10,10
SICAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,23,0,23,23
SIPE SIPE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,129,0,129,129
SOPACHUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,83,0,83,83
SORACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,13,0,13,13
SORATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,15,0,15,15
SUCRE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,1198,0,1198,1198
TACACOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,16,0,16,16
TACOBAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,2,0,2,2
TACOPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,22,0,22,22
TAHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,3,0,3,3
TAPACARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,92,0,92,92
TARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,90,0,90,90
TARACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,27,0,27,27
TARATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,28,0,28,28
TARIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,251,0,251,251
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,99,0,99,99
TEOPONTE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,78,0,78,78
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,29,0,29,29
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,12,0,12,12
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,589,0,589,589
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,41,0,41,41
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,3,0,3,3
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,28,0,28,28
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,18,0,18,18
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,9,0,9,9
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,20,0,20,20
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,72,0,72,72
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,33,0,33,33
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,50,0,50,50
TOTORA(ORR),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,10,0,10,10
TRIGAL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,1,0,1,1
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,346,0,346,346
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,160,0,160,160
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,3,0,3,3
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,42,0,42,42
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,43,0,43,43
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,18,0,18,18
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,21,0,21,21
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,9,0,9,9
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,81,0,81,81
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,80,0,80,80
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,23,0,23,23
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,59,0,59,59
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,49,0,49,49
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,104,0,104,104
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,266,0,266,266
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,153,0,153,153
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,131,0,131,131
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,135,0,135,135
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,15,0,15,15
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,37,0,37,37
YACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,9,0,9,9
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,37,0,37,37
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,35,0,35,35
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,1,0,1,1
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,295,0,295,295
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,6,0,6,6
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,21,0,21,21
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,7,0,7,7
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-03-01,0,34,0,34,34
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,16,0,16,16
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,86,0,86,86
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,35,0,35,35
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,63,0,63,63
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,19,0,19,19
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,22,0,22,22
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,8,0,8,8
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,6,0,6,6
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,5,0,5,5
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,37,0,37,37
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,63,0,63,63
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,5,0,5,5
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,98,0,98,98
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,72,0,72,72
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,25,0,25,25
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,85,0,85,85
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,28,0,28,28
AUCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,32,0,32,32
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,22,0,22,22
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,9,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,111,0,111,111
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,85,0,85,85
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,54,0,54,54
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,13,0,13,13
BELEN DE URMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,6,0,6,6
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,69,0,69,69
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,99,0,99,99
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,4,0,4,4
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,2,0,2,2
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,14,0,14,14
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,44,0,44,44
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,1,0,1,1
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,27,0,27,27
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,18,0,18,18
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,46,0,46,46
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,136,0,136,136
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,13,0,13,13
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,260,0,260,260
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,59,0,59,59
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,16,0,16,16
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,18,0,18,18
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,9,0,9,9
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,10,0,10,10
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,31,0,31,31
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,4,0,4,4
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,138,0,138,138
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,6,0,6,6
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,78,0,78,78
CHARAÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,2,0,2,2
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,15,0,15,15
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,67,0,67,67
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,7,0,7,7
CHUA COCANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,26,0,26,26
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,30,0,30,30
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,22,0,22,22
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,17,0,17,17
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,75,0,75,75
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,175,0,175,175
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,68,0,68,68
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,1799,0,1799,1799
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,9,0,9,9
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,165,0,165,165
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,26,0,26,26
COLLANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,12,0,12,12
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,37,0,37,37
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,35,0,35,35
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,72,0,72,72
COLQUENCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,4,0,4,4
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,7,0,7,7
COMANCHE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,17,0,17,17
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,45,0,45,45
COMBAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,4,0,4,4
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,9,0,9,9
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,64,0,64,64
CORIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,15,0,15,15
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,32,0,32,32
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,4,0,4,4
COTAGAITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,40,0,40,40
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,50,0,50,50
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,71,0,71,71
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,5,0,5,5
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,10,0,10,10
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,101,0,101,101
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,15,0,15,15
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,24,0,24,24
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,18,0,18,18
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,1951,0,1951,1951
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,29,0,29,29
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,3,0,3,3
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,103,0,103,103
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,23,0,23,23
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,36,0,36,36
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,95,0,95,95
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,7,0,7,7
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,24,0,24,24
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,20,0,20,20
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,24,0,24,24
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,49,0,49,49
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,9,0,9,9
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,6,0,6,6
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,190,0,190,190
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,38,0,38,38
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,29,0,29,29
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,18,0,18,18
HUACHACALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,2,0,2,2
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,11,0,11,11
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,14,0,14,14
HUATAJATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,1,0,1,1
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,13,0,13,13
HUMANATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-04-01,0,2,0,2,2
