,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,12,16,12,16,28
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,5,8,5,13
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,4,5,4,9
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,6,13,6,13,19
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,4,8,4,12
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,3,1,3,4
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,7,1,7,8
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,1,1,1,2
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,7,7,7,14
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,3,8,3,11
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,4,2,4,6
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,24,11,24,11,35
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,2,1,2,3
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,10,6,10,6,16
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,12,3,12,15
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,28,28,28,28,56
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,654,1263,654,1263,1917
MORO MORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,2,4,2,6
MOROCHATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,2,1,2,3
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,6,1,6,7
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,4,4,4,8
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,4,0,4,4
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,178,156,178,156,334
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,9,5,9,14
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,16,9,16,9,25
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,3,3,3,6
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,6,2,6,8
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,4,7,4,11
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,1,2,1,3
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,22,19,22,19,41
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,7,5,7,12
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,13,7,13,7,20
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,6,5,6,5,11
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,3,2,3,5
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,4,4,4,8
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,14,4,14,4,18
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,9,10,9,10,19
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,6,8,6,8,14
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,99,82,99,82,181
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,6,5,6,11
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,4,1,4,5
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,18,12,18,12,30
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,7,7,7,14
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,26,14,26,14,40
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,10,5,10,15
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,19,6,19,6,25
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,7,0,7,7
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,6,0,6,0,6
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,2,8,2,10
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,2,7,2,9
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,11,12,11,12,23
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,52,43,52,43,95
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,12,3,12,3,15
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,88,37,88,37,125
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,20,8,20,28
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,2,3,2,5
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,3,2,3,5
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,24,9,24,9,33
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,10,3,10,3,13
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,9,5,9,5,14
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,3,5,3,8
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,43,54,43,54,97
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,7,8,7,15
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,4,5,4,9
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,3,8,3,11
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,8,3,8,11
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,11,2,11,2,13
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
SAN ANDRES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,2,2,2,4
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,24,27,24,27,51
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,4,5,4,9
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,15,2,15,17
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,1,8,1,9
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,10,13,10,13,23
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,4,8,4,12
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,0,2,0,2
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,18,34,18,34,52
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,4,2,4,6
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,1,7,1,8
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,1,2,1,3
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,10,11,10,11,21
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,11,36,11,36,47
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,4,8,4,12
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,16,3,16,3,19
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,17,12,17,12,29
SAN PABLO DE LIPEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,5,0,5,5
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,0,4,0,4
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,19,9,19,9,28
SAN PEDRO DE QUEMES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,4,3,4,7
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,3,0,3,3
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,28,33,28,33,61
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,0,4,0,4
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,414,281,414,281,695
SANTA ROSA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,0,4,0,4
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,44,36,44,36,80
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,5,4,5,9
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,27,27,27,27,54
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,25,20,25,20,45
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,13,7,13,20
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,8,5,8,13
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,6,5,6,11
SENA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,6,4,6,4,10
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,0,2,0,2
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,15,7,15,7,22
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,4,3,4,7
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,3,3,3,6
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,13,7,13,20
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,181,129,181,129,310
TACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,1,3,1,4
TACOBAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,2,1,2,3
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,6,7,6,13
TAHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,2,0,2,2
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,48,12,48,12,60
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,23,8,23,31
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,39,32,39,32,71
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,11,3,11,14
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,122,136,122,136,258
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,17,22,17,22,39
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,2,8,2,10
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,28,6,28,6,34
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,2,1,2,3
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,1,3,1,4
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,10,27,10,27,37
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,4,3,4,7
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,2,2,2,4
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,19,2,19,21
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,14,2,14,16
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,3,2,3,5
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,10,23,10,23,33
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,14,16,14,16,30
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,6,4,6,4,10
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,3,1,3,4
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,1,5,1,6
TRIGAL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,41,32,41,32,73
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,79,98,79,98,177
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,2,0,2,2
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,10,4,10,14
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,13,12,13,12,25
URUBICHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,2,1,2,3
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,36,33,36,33,69
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,5,7,5,7,12
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,22,20,22,20,42
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,38,26,38,26,64
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,4,4,4,4,8
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,33,19,33,19,52
VILLA RIVERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,18,13,18,13,31
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,6,16,6,16,22
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,34,47,34,47,81
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,11,10,11,10,21
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,26,28,26,28,54
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,2,3,2,3,5
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,12,18,12,18,30
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,10,4,10,4,14
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,6,7,6,13
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,46,17,46,17,63
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,12,60,12,60,72
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,0,1,0,1,1
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,7,9,7,9,16
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,8,5,8,5,13
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,3,5,3,5,8
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,9,18,9,18,27
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-04-01,1,0,1,0,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,78,62,78,62,140
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,2,1,2,1,3
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,0,2,0,2,2
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,3,0,3,0,3
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,1,2,1,2,3
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,8,3,8,3,11
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,3,6,3,6,9
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,5,0,5,0,5
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,10,12,10,12,22
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,5,6,5,6,11
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,19,37,19,37,56
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,6,0,6,0,6
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,5,2,5,2,7
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,21,15,21,15,36
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,6,22,6,22,28
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,6,10,6,10,16
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,13,3,13,3,16
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,9,5,9,5,14
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,6,5,6,5,11
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,3,1,3,1,4
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,1,2,1,2,3
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,2,1,2,1,3
BELLA FLOR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,1,0,1,0,1
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,25,26,25,26,51
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,19,10,19,10,29
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,4,3,4,3,7
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,6,2,6,2,8
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,5,2,5,2,7
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,5,7,5,7,12
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,3,15,3,15,18
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,5,0,5,0,5
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,2,6,2,6,8
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,6,3,6,3,9
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,15,8,15,8,23
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,4,1,4,1,5
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,20,17,20,17,37
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,3,1,3,1,4
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,18,23,18,23,41
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,16,13,16,13,29
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,8,8,8,8,16
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,19,9,19,9,28
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,10,10,10,10,20
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,21,2,21,2,23
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,3,1,3,1,4
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,12,8,12,8,20
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,21,10,21,10,31
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,5,9,5,9,14
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,2,8,2,8,10
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,3,2,3,2,5
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,25,3,25,3,28
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-05-01,2,0,2,0,2
