,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
WARNES,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,112,80,112,80,192
YACO,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,1,1,1,1,2
YACUIBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,16,14,16,14,30
YAMPARAEZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,108,132,108,132,240
YANACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,5,8,5,8,13
YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,87,109,87,109,196
YOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,3,8,3,8,11
YOTALA,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,22,30,22,30,52
YUNCHARA,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,10,11,10,11,21
ZUDAÑEZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-03-01,64,60,64,60,124
ACACIO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,35,48,35,48,83
ACHACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,465,375,465,375,840
ACHOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,77,88,77,88,165
AIQUILE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,99,69,99,69,168
ALCALA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,86,87,86,87,173
ALTO BENI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,13,10,13,10,23
ANCORAIMES,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,1,5,1,5,6
ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,8,16,8,16,24
ANTEQUERA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,17,8,17,8,25
ANZALDO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,3,8,3,8,11
APOLO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,65,34,65,34,99
ARAMPAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,18,12,18,12,30
ARANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,57,67,57,67,124
ARBIETO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,125,161,125,161,286
ARQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,15,6,15,6,21
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,8,6,8,14
ATOCHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,43,30,43,30,73
AUCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,8,8,8,8,16
AYATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,44,18,44,18,62
AYO AYO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,14,15,14,15,29
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,153,121,153,121,274
AZURDUY,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,91,142,91,142,233
BATALLAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,26,35,26,35,61
BAURES,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,11,4,11,4,15
BELEN DE URMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,5,10,5,10,15
BELLA FLOR,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,24,13,24,13,37
BERMEJO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,103,120,103,120,223
BETANZOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,49,46,49,46,95
BOLIVAR,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,4,6,4,10
BOLPEBRA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,7,8,7,8,15
BOYUIBE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,2,6,2,8
BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,1,6,1,7
CABEZAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,60,92,60,92,152
CAIROMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,4,11,4,11,15
"CAIZA ""D""",atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,21,17,21,17,38
CAJUATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,45,49,45,49,94
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,23,47,23,47,70
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,100,97,100,97,197
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,98,92,98,92,190
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,22,25,22,25,47
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,311,306,311,306,617
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,115,116,115,116,231
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,20,1,20,1,21
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,25,48,25,48,73
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,141,119,141,119,260
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,13,15,13,15,28
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,27,9,27,9,36
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,14,22,14,22,36
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,7,5,7,5,12
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,79,104,79,104,183
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,3,8,3,8,11
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,35,34,35,34,69
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,1,1,1,1,2
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,19,9,19,9,28
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,100,133,100,133,233
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,5,4,5,4,9
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,2,6,2,6,8
CHUA COCANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,2,6,2,8
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,24,45,24,45,69
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,36,31,36,31,67
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,49,80,49,80,129
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,43,27,43,27,70
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,72,76,72,76,148
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,351,322,351,322,673
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,66,74,66,74,140
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,2341,2570,2341,2570,4911
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,10,2,10,2,12
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,205,302,205,302,507
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,38,23,38,23,61
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,37,14,37,14,51
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,38,43,38,43,81
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,35,37,35,37,72
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,77,67,77,67,144
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,3,3,3,3,6
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,30,19,30,19,49
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,12,19,12,19,31
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,27,36,27,36,63
COMBAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,13,12,13,12,25
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,41,14,41,14,55
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,91,79,91,79,170
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,38,37,38,37,75
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,3,6,3,9
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,45,50,45,50,95
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,9,9,9,9,18
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,39,43,39,43,82
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,211,249,211,249,460
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,98,103,98,103,201
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,5,21,5,21,26
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,37,19,37,19,56
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,122,105,122,105,227
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,21,16,21,16,37
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,35,20,35,20,55
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,15,17,15,17,32
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,3212,3527,3212,3527,6739
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,31,26,31,26,57
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,7,12,7,12,19
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,120,99,120,99,219
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,42,53,42,53,95
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,66,86,66,86,152
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,40,55,40,55,95
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,10,16,10,16,26
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,44,50,44,50,94
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,27,17,27,17,44
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,58,35,58,35,93
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,80,44,80,44,124
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,39,48,39,48,87
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,15,20,15,20,35
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,10,6,10,6,16
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,68,92,68,92,160
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,23,21,23,21,44
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,90,112,90,112,202
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,22,19,22,19,41
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,0,1,0,1,1
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,41,47,41,47,88
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,23,15,23,15,38
HUATAJATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,15,11,15,11,26
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,16,15,16,15,31
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,9,13,9,13,22
ICHOCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,15,20,15,20,35
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,192,208,192,208,400
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,166,147,166,147,313
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,32,44,32,44,76
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,49,54,49,54,103
IXIAMAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,34,44,34,44,78
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,9,6,9,15
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,64,56,64,56,120
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,283,192,283,192,475
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,5471,5550,5471,5550,11021
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,10,30,10,30,40
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,66,38,66,38,104
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,3,10,3,10,13
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,19,24,19,24,43
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,194,234,194,234,428
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,7,8,7,8,15
LORETO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,1,0,1,0,1
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,71,67,71,67,138
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,5,3,5,3,8
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,27,22,27,22,49
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,12,6,12,6,18
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,49,57,49,57,106
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,6,1,6,1,7
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,54,45,54,45,99
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,59,30,59,30,89
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,50,61,50,61,111
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,35,48,35,48,83
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,7,7,7,7,14
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,35,36,35,36,71
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,135,142,135,142,277
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,364,289,364,289,653
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,17,16,17,16,33
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,104,98,104,98,202
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,2,2,2,2,4
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,7,6,7,6,13
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,20,27,20,27,47
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,11,7,11,7,18
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,1063,1094,1063,1094,2157
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,40,37,40,37,77
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,90,85,90,85,175
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,53,54,53,54,107
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,40,47,40,47,87
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,44,46,44,46,90
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,42,56,42,56,98
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,92,64,92,64,156
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,33,31,33,31,64
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,4,4,4,4,8
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,164,167,164,167,331
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,41,29,41,29,70
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,35,38,35,38,73
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,15,23,15,23,38
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,47,23,47,23,70
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,94,109,94,109,203
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,10,17,10,17,27
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,19,7,19,7,26
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,33,40,33,40,73
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,13,12,13,12,25
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,56,30,56,30,86
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,52,58,52,58,110
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,20,27,20,27,47
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,817,828,817,828,1645
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,52,61,52,61,113
PUCARA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,18,15,18,15,33
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,24,28,24,28,52
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,5,11,5,11,16
PUERTO CARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,24,26,24,26,50
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,82,74,82,74,156
PUERTO PEREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,24,10,24,10,34
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,44,64,44,64,108
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,9,1,9,1,10
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,32,65,32,65,97
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,203,204,203,204,407
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,47,53,47,53,100
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,135,178,135,178,313
QUIABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-04-01,18,33,18,33,51
