,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2011-05-01,83,124,83,124,207
ESCOMA,atencion odontologica,restauraciones,2011-05-01,18,35,18,35,53
EUCALIPTUS,atencion odontologica,restauraciones,2011-05-01,14,11,14,11,25
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2011-05-01,33,47,33,47,80
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2011-05-01,9,14,9,14,23
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2011-05-01,18,17,18,17,35
GUANAY,atencion odontologica,restauraciones,2011-05-01,14,48,14,48,62
GUAQUI,atencion odontologica,restauraciones,2011-05-01,1,14,1,14,15
GUAYARAMERIN,atencion odontologica,restauraciones,2011-05-01,154,298,154,298,452
GUTIERREZ,atencion odontologica,restauraciones,2011-05-01,35,33,35,33,68
HUACARETA,atencion odontologica,restauraciones,2011-05-01,21,49,21,49,70
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2011-05-01,11,8,11,8,19
HUACHACALLA,atencion odontologica,restauraciones,2011-05-01,5,6,5,6,11
HUANUNI,atencion odontologica,restauraciones,2011-05-01,74,114,74,114,188
HUARACAJE,atencion odontologica,restauraciones,2011-05-01,15,22,15,22,37
HUARINA,atencion odontologica,restauraciones,2011-05-01,4,6,4,6,10
HUAYLLAMARCA,atencion odontologica,restauraciones,2011-05-01,17,25,17,25,42
HUMANATA,atencion odontologica,restauraciones,2011-05-01,4,9,4,9,13
ICLA,atencion odontologica,restauraciones,2011-05-01,37,35,37,35,72
INCAHUASI,atencion odontologica,restauraciones,2011-05-01,8,22,8,22,30
INQUISIVI,atencion odontologica,restauraciones,2011-05-01,4,0,4,0,4
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2011-05-01,37,40,37,40,77
IXIAMAS,atencion odontologica,restauraciones,2011-05-01,5,20,5,20,25
JESUS DE MACHACA,atencion odontologica,restauraciones,2011-05-01,11,19,11,19,30
LA ASUNTA,atencion odontologica,restauraciones,2011-05-01,21,33,21,33,54
LA GUARDIA,atencion odontologica,restauraciones,2011-05-01,22,82,22,82,104
LA PAZ,atencion odontologica,restauraciones,2011-05-01,5426,6977,5426,6977,12403
LAGUNILLAS,atencion odontologica,restauraciones,2011-05-01,0,8,0,8,8
LAJA,atencion odontologica,restauraciones,2011-05-01,17,34,17,34,51
LAS CARRERAS,atencion odontologica,restauraciones,2011-05-01,8,4,8,4,12
LICOMA PAMPA,atencion odontologica,restauraciones,2011-05-01,5,20,5,20,25
LLALLAGUA,atencion odontologica,restauraciones,2011-05-01,64,157,64,157,221
LLICA,atencion odontologica,restauraciones,2011-05-01,13,30,13,30,43
LURIBAY,atencion odontologica,restauraciones,2011-05-01,0,26,0,26,26
MACHACAMARCA,atencion odontologica,restauraciones,2011-05-01,24,19,24,19,43
MACHARETI,atencion odontologica,restauraciones,2011-05-01,110,94,110,94,204
MAGDALENA,atencion odontologica,restauraciones,2011-05-01,27,78,27,78,105
MAIRANA,atencion odontologica,restauraciones,2011-05-01,25,63,25,63,88
MALLA,atencion odontologica,restauraciones,2011-05-01,13,23,13,23,36
MAPIRI,atencion odontologica,restauraciones,2011-05-01,23,51,23,51,74
MECAPACA,atencion odontologica,restauraciones,2011-05-01,2,10,2,10,12
MINEROS,atencion odontologica,restauraciones,2011-05-01,27,105,27,105,132
MIZQUE,atencion odontologica,restauraciones,2011-05-01,17,67,17,67,84
MOCOMOCO,atencion odontologica,restauraciones,2011-05-01,10,17,10,17,27
MOJOCOYA,atencion odontologica,restauraciones,2011-05-01,15,16,15,16,31
MONTEAGUDO,atencion odontologica,restauraciones,2011-05-01,58,200,58,200,258
MONTERO,atencion odontologica,restauraciones,2011-05-01,257,417,257,417,674
MOROCHATA,atencion odontologica,restauraciones,2011-05-01,1,43,1,43,44
OCURI,atencion odontologica,restauraciones,2011-05-01,16,23,16,23,39
OKINAWA,atencion odontologica,restauraciones,2011-05-01,15,24,15,24,39
OMEREQUE,atencion odontologica,restauraciones,2011-05-01,6,12,6,12,18
ORURO,atencion odontologica,restauraciones,2011-05-01,1023,1385,1023,1385,2408
PADCAYA,atencion odontologica,restauraciones,2011-05-01,66,176,66,176,242
PADILLA,atencion odontologica,restauraciones,2011-05-01,24,59,24,59,83
PAILON,atencion odontologica,restauraciones,2011-05-01,78,343,78,343,421
PALCA,atencion odontologica,restauraciones,2011-05-01,2,22,2,22,24
PALOS BLANCOS,atencion odontologica,restauraciones,2011-05-01,24,45,24,45,69
PAMPA AULLAGAS,atencion odontologica,restauraciones,2011-05-01,3,0,3,0,3
PAMPA GRANDE,atencion odontologica,restauraciones,2011-05-01,15,27,15,27,42
PAPEL PAMPA,atencion odontologica,restauraciones,2011-05-01,5,15,5,15,20
PASORAPA,atencion odontologica,restauraciones,2011-05-01,2,3,2,3,5
PATACAMAYA,atencion odontologica,restauraciones,2011-05-01,45,50,45,50,95
PAZÑA,atencion odontologica,restauraciones,2011-05-01,12,28,12,28,40
PELECHUCO,atencion odontologica,restauraciones,2011-05-01,13,36,13,36,49
POCOATA,atencion odontologica,restauraciones,2011-05-01,22,23,22,23,45
POCONA,atencion odontologica,restauraciones,2011-05-01,310,349,310,349,659
POJO (CBBA),atencion odontologica,restauraciones,2011-05-01,35,77,35,77,112
POOPO,atencion odontologica,restauraciones,2011-05-01,24,51,24,51,75
PORCO,atencion odontologica,restauraciones,2011-05-01,13,16,13,16,29
POROMA,atencion odontologica,restauraciones,2011-05-01,11,45,11,45,56
PORTACHUELO,atencion odontologica,restauraciones,2011-05-01,99,181,99,181,280
PORVENIR,atencion odontologica,restauraciones,2011-05-01,23,69,23,69,92
POSTRER VALLE,atencion odontologica,restauraciones,2011-05-01,8,15,8,15,23
POTOSI,atencion odontologica,restauraciones,2011-05-01,497,1003,497,1003,1500
PRESTO,atencion odontologica,restauraciones,2011-05-01,3,17,3,17,20
PUCARANI,atencion odontologica,restauraciones,2011-05-01,9,26,9,26,35
PUERTO ACOSTA,atencion odontologica,restauraciones,2011-05-01,10,13,10,13,23
PUERTO CARABUCO,atencion odontologica,restauraciones,2011-05-01,31,21,31,21,52
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2011-05-01,12,11,12,11,23
PUERTO QUIJARRO,atencion odontologica,restauraciones,2011-05-01,55,55,55,55,110
PUERTO RICO,atencion odontologica,restauraciones,2011-05-01,12,30,12,30,42
PUERTO SUAREZ,atencion odontologica,restauraciones,2011-05-01,26,66,26,66,92
PUERTO VILLARROEL,atencion odontologica,restauraciones,2011-05-01,87,134,87,134,221
PUNA,atencion odontologica,restauraciones,2011-05-01,26,58,26,58,84
PUNATA,atencion odontologica,restauraciones,2011-05-01,45,70,45,70,115
QUIABAYA,atencion odontologica,restauraciones,2011-05-01,2,18,2,18,20
QUILLACOLLO,atencion odontologica,restauraciones,2011-05-01,584,970,584,970,1554
QUIME,atencion odontologica,restauraciones,2011-05-01,64,67,64,67,131
QUIRUSILLAS,atencion odontologica,restauraciones,2011-05-01,6,8,6,8,14
RAVELO,atencion odontologica,restauraciones,2011-05-01,2,27,2,27,29
REYES,atencion odontologica,restauraciones,2011-05-01,6,26,6,26,32
RIBERALTA,atencion odontologica,restauraciones,2011-05-01,76,320,76,320,396
ROBORE,atencion odontologica,restauraciones,2011-05-01,19,67,19,67,86
RURRENABAQUE,atencion odontologica,restauraciones,2011-05-01,7,17,7,17,24
SABAYA,atencion odontologica,restauraciones,2011-05-01,2,5,2,5,7
SACABA,atencion odontologica,restauraciones,2011-05-01,670,929,670,929,1599
SACABAMBA,atencion odontologica,restauraciones,2011-05-01,15,22,15,22,37
SACACA,atencion odontologica,restauraciones,2011-05-01,13,38,13,38,51
SAIPINA,atencion odontologica,restauraciones,2011-05-01,1,11,1,11,12
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2011-05-01,113,117,113,117,230
SAMAIPATA,atencion odontologica,restauraciones,2011-05-01,28,29,28,29,57
SAN AGUSTIN,atencion odontologica,restauraciones,2011-05-01,2,4,2,4,6
SAN ANDRES,atencion odontologica,restauraciones,2011-05-01,6,10,6,10,16
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2011-05-01,49,58,49,58,107
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2011-05-01,5,29,5,29,34
SAN BENITO,atencion odontologica,restauraciones,2011-05-01,55,72,55,72,127
SAN BORJA,atencion odontologica,restauraciones,2011-05-01,135,269,135,269,404
SAN BUENA VENTURA,atencion odontologica,restauraciones,2011-05-01,21,27,21,27,48
SAN CARLOS,atencion odontologica,restauraciones,2011-05-01,32,69,32,69,101
SAN IGNACIO,atencion odontologica,restauraciones,2011-05-01,101,149,101,149,250
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2011-05-01,53,119,53,119,172
SAN JAVIER(BNI),atencion odontologica,restauraciones,2011-05-01,3,4,3,4,7
SAN JOAQUIN,atencion odontologica,restauraciones,2011-05-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2011-05-01,64,84,64,84,148
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2011-05-01,15,53,15,53,68
SAN JULIAN,atencion odontologica,restauraciones,2011-05-01,8,3,8,3,11
SAN LORENZO(TJA),atencion odontologica,restauraciones,2011-05-01,51,133,51,133,184
SAN LUCAS,atencion odontologica,restauraciones,2011-05-01,90,115,90,115,205
SAN MATIAS,atencion odontologica,restauraciones,2011-05-01,11,17,11,17,28
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2011-05-01,12,45,12,45,57
SAN PEDRO,atencion odontologica,restauraciones,2011-05-01,29,69,29,69,98
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2011-05-01,6,16,6,16,22
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2011-05-01,5,8,5,8,13
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2011-05-01,16,28,16,28,44
SAN RAFAEL,atencion odontologica,restauraciones,2011-05-01,10,12,10,12,22
SAN RAMON BENI,atencion odontologica,restauraciones,2011-05-01,4,8,4,8,12
SAN RAMON SCZ,atencion odontologica,restauraciones,2011-05-01,21,36,21,36,57
SANTA ANA,atencion odontologica,restauraciones,2011-05-01,44,122,44,122,166
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2011-05-01,2034,3540,2034,3540,5574
SANTA ROSA,atencion odontologica,restauraciones,2011-05-01,32,43,32,43,75
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2011-05-01,26,59,26,59,85
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2011-05-01,97,164,97,164,261
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2011-05-01,12,30,12,30,42
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2011-05-01,45,65,45,65,110
SANTIVAÑES,atencion odontologica,restauraciones,2011-05-01,9,33,9,33,42
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2011-05-01,4,2,4,2,6
SAPAHAQUI,atencion odontologica,restauraciones,2011-05-01,10,4,10,4,14
SHINAOTA,atencion odontologica,restauraciones,2011-05-01,228,130,228,130,358
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2011-05-01,6,7,6,7,13
SICAYA,atencion odontologica,restauraciones,2011-05-01,0,14,0,14,14
SIPE SIPE,atencion odontologica,restauraciones,2011-05-01,96,302,96,302,398
SOPACHUY,atencion odontologica,restauraciones,2011-05-01,12,17,12,17,29
SORACACHI,atencion odontologica,restauraciones,2011-05-01,14,20,14,20,34
SORATA,atencion odontologica,restauraciones,2011-05-01,27,63,27,63,90
SUCRE,atencion odontologica,restauraciones,2011-05-01,1770,2829,1770,2829,4599
TACACOMA,atencion odontologica,restauraciones,2011-05-01,21,25,21,25,46
TACOPAYA,atencion odontologica,restauraciones,2011-05-01,2,3,2,3,5
TAHUA,atencion odontologica,restauraciones,2011-05-01,2,3,2,3,5
TAPACARI,atencion odontologica,restauraciones,2011-05-01,77,106,77,106,183
TARABUCO,atencion odontologica,restauraciones,2011-05-01,40,98,40,98,138
TARACO,atencion odontologica,restauraciones,2011-05-01,40,39,40,39,79
TARATA,atencion odontologica,restauraciones,2011-05-01,52,64,52,64,116
TARIJA,atencion odontologica,restauraciones,2011-05-01,1396,2065,1396,2065,3461
TARVITA,atencion odontologica,restauraciones,2011-05-01,33,60,33,60,93
TEOPONTE,atencion odontologica,restauraciones,2011-05-01,7,9,7,9,16
TIAWANACU,atencion odontologica,restauraciones,2011-05-01,16,38,16,38,54
TINGUIPAYA,atencion odontologica,restauraciones,2011-05-01,9,25,9,25,34
TIPUANI,atencion odontologica,restauraciones,2011-05-01,36,29,36,29,65
TIQUIPAYA,atencion odontologica,restauraciones,2011-05-01,442,847,442,847,1289
TIRAQUE (CBBA),atencion odontologica,restauraciones,2011-05-01,11,31,11,31,42
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2011-05-01,4,3,4,3,7
TOCO,atencion odontologica,restauraciones,2011-05-01,204,200,204,200,404
TOLATA,atencion odontologica,restauraciones,2011-05-01,27,68,27,68,95
TOLEDO,atencion odontologica,restauraciones,2011-05-01,58,43,58,43,101
TOMAVE,atencion odontologica,restauraciones,2011-05-01,9,30,9,30,39
TOMINA,atencion odontologica,restauraciones,2011-05-01,35,65,35,65,100
TORO TORO,atencion odontologica,restauraciones,2011-05-01,7,29,7,29,36
TOTORA(CBBA),atencion odontologica,restauraciones,2011-05-01,31,26,31,26,57
TOTORA(ORR),atencion odontologica,restauraciones,2011-05-01,3,3,3,3,6
TRIGAL,atencion odontologica,restauraciones,2011-05-01,8,5,8,5,13
TRINIDAD,atencion odontologica,restauraciones,2011-05-01,161,231,161,231,392
TUPIZA,atencion odontologica,restauraciones,2011-05-01,127,150,127,150,277
TURCO,atencion odontologica,restauraciones,2011-05-01,20,49,20,49,69
UMALA,atencion odontologica,restauraciones,2011-05-01,3,5,3,5,8
UNCIA,atencion odontologica,restauraciones,2011-05-01,22,28,22,28,50
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2011-05-01,107,254,107,254,361
URUBICHA,atencion odontologica,restauraciones,2011-05-01,0,1,0,1,1
UYUNI,atencion odontologica,restauraciones,2011-05-01,55,51,55,51,106
VACAS,atencion odontologica,restauraciones,2011-05-01,34,45,34,45,79
VALLEGRANDE,atencion odontologica,restauraciones,2011-05-01,89,69,89,69,158
VIACHA,atencion odontologica,restauraciones,2011-05-01,83,148,83,148,231
VILA VILA,atencion odontologica,restauraciones,2011-05-01,0,3,0,3,3
VILLA CHARCAS,atencion odontologica,restauraciones,2011-05-01,5,25,5,25,30
VILLA MONTES,atencion odontologica,restauraciones,2011-05-01,130,303,130,303,433
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2011-05-01,7,20,7,20,27
VILLA RIVERO,atencion odontologica,restauraciones,2011-05-01,2,4,2,4,6
VILLA SERRANO,atencion odontologica,restauraciones,2011-05-01,128,157,128,157,285
VILLA TUNARI,atencion odontologica,restauraciones,2011-05-01,208,523,208,523,731
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2011-05-01,33,79,33,79,112
VILLAZON,atencion odontologica,restauraciones,2011-05-01,83,103,83,103,186
VINTO,atencion odontologica,restauraciones,2011-05-01,71,143,71,143,214
VITICHI,atencion odontologica,restauraciones,2011-05-01,31,50,31,50,81
WALDO BALLIVIAN,atencion odontologica,restauraciones,2011-05-01,3,15,3,15,18
WARNES,atencion odontologica,restauraciones,2011-05-01,104,211,104,211,315
YACO,atencion odontologica,restauraciones,2011-05-01,0,8,0,8,8
YACUIBA,atencion odontologica,restauraciones,2011-05-01,142,329,142,329,471
YAMPARAEZ,atencion odontologica,restauraciones,2011-05-01,34,53,34,53,87
YAPACANI,atencion odontologica,restauraciones,2011-05-01,82,245,82,245,327
YOCALLA,atencion odontologica,restauraciones,2011-05-01,5,16,5,16,21
YOTALA,atencion odontologica,restauraciones,2011-05-01,20,64,20,64,84
YUNCHARA,atencion odontologica,restauraciones,2011-05-01,11,29,11,29,40
ZUDAÑEZ,atencion odontologica,restauraciones,2011-05-01,4,10,4,10,14
ACACIO,atencion odontologica,restauraciones,2011-06-01,4,4,4,4,8
ACHACACHI,atencion odontologica,restauraciones,2011-06-01,67,63,67,63,130
ACHOCALLA,atencion odontologica,restauraciones,2011-06-01,16,26,16,26,42
AIQUILE,atencion odontologica,restauraciones,2011-06-01,40,84,40,84,124
ALCALA,atencion odontologica,restauraciones,2011-06-01,28,38,28,38,66
ALTO BENI,atencion odontologica,restauraciones,2011-06-01,11,30,11,30,41
ANCORAIMES,atencion odontologica,restauraciones,2011-06-01,2,6,2,6,8
ANDAMARCA,atencion odontologica,restauraciones,2011-06-01,15,18,15,18,33
ANTEQUERA,atencion odontologica,restauraciones,2011-06-01,12,25,12,25,37
ANZALDO,atencion odontologica,restauraciones,2011-06-01,12,55,12,55,67
APOLO,atencion odontologica,restauraciones,2011-06-01,47,134,47,134,181
ARAMPAMPA,atencion odontologica,restauraciones,2011-06-01,2,12,2,12,14
ARANI,atencion odontologica,restauraciones,2011-06-01,29,64,29,64,93
ARBIETO,atencion odontologica,restauraciones,2011-06-01,29,55,29,55,84
ARQUE,atencion odontologica,restauraciones,2011-06-01,20,99,20,99,119
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2011-06-01,12,27,12,27,39
ATOCHA,atencion odontologica,restauraciones,2011-06-01,108,144,108,144,252
AYATA,atencion odontologica,restauraciones,2011-06-01,5,34,5,34,39
AYO AYO,atencion odontologica,restauraciones,2011-06-01,19,15,19,15,34
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2011-06-01,42,89,42,89,131
AZURDUY,atencion odontologica,restauraciones,2011-06-01,7,37,7,37,44
BATALLAS,atencion odontologica,restauraciones,2011-06-01,53,105,53,105,158
BAURES,atencion odontologica,restauraciones,2011-06-01,19,32,19,32,51
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2011-06-01,4,2,4,2,6
BELEN DE URMIRI,atencion odontologica,restauraciones,2011-06-01,2,9,2,9,11
BELLA FLOR,atencion odontologica,restauraciones,2011-06-01,5,1,5,1,6
BERMEJO,atencion odontologica,restauraciones,2011-06-01,281,423,281,423,704
BETANZOS,atencion odontologica,restauraciones,2011-06-01,27,45,27,45,72
BOLIVAR,atencion odontologica,restauraciones,2011-06-01,27,28,27,28,55
BOLPEBRA,atencion odontologica,restauraciones,2011-06-01,0,4,0,4,4
BOYUIBE,atencion odontologica,restauraciones,2011-06-01,5,13,5,13,18
BUENA VISTA,atencion odontologica,restauraciones,2011-06-01,2,6,2,6,8
CABEZAS,atencion odontologica,restauraciones,2011-06-01,16,41,16,41,57
CAIROMA,atencion odontologica,restauraciones,2011-06-01,12,12,12,12,24
"CAIZA ""D""",atencion odontologica,restauraciones,2011-06-01,7,15,7,15,22
CAJUATA,atencion odontologica,restauraciones,2011-06-01,9,8,9,8,17
CALACOTO,atencion odontologica,restauraciones,2011-06-01,41,43,41,43,84
CALAMARCA,atencion odontologica,restauraciones,2011-06-01,27,55,27,55,82
CAMARGO,atencion odontologica,restauraciones,2011-06-01,52,149,52,149,201
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2011-06-01,18,26,18,26,44
CAMIRI,atencion odontologica,restauraciones,2011-06-01,137,281,137,281,418
CAPINOTA,atencion odontologica,restauraciones,2011-06-01,96,72,96,72,168
CAQUIAVIRI,atencion odontologica,restauraciones,2011-06-01,5,22,5,22,27
CARACOLLO,atencion odontologica,restauraciones,2011-06-01,26,51,26,51,77
CARANAVI,atencion odontologica,restauraciones,2011-06-01,85,113,85,113,198
CARAPARI,atencion odontologica,restauraciones,2011-06-01,95,116,95,116,211
CARIPUYO,atencion odontologica,restauraciones,2011-06-01,24,26,24,26,50
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2011-06-01,8,12,8,12,20
CATACORA,atencion odontologica,restauraciones,2011-06-01,19,44,19,44,63
CHALLAPATA,atencion odontologica,restauraciones,2011-06-01,45,130,45,130,175
CHAQUI,atencion odontologica,restauraciones,2011-06-01,4,12,4,12,16
CHARAGUA,atencion odontologica,restauraciones,2011-06-01,23,61,23,61,84
CHARAÑA,atencion odontologica,restauraciones,2011-06-01,7,30,7,30,37
CHAYANTA,atencion odontologica,restauraciones,2011-06-01,3,29,3,29,32
CHIMORE,atencion odontologica,restauraciones,2011-06-01,38,104,38,104,142
CHIPAYA,atencion odontologica,restauraciones,2011-06-01,0,11,0,11,11
CHOQUE COTA,atencion odontologica,restauraciones,2011-06-01,0,13,0,13,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2011-06-01,15,59,15,59,74
