,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,82,114,82,114,196
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,2,2,2,4
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,11,7,11,18
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3,6,3,6,9
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,9,6,9,6,15
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,1,2,1,3
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,18,18,18,18,36
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1808,1923,1808,1923,3731
EL CHORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,2,7,2,9
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,3,4,3,7
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1,4,1,4,5
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,38,56,38,56,94
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,39,38,39,38,77
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,9,19,9,19,28
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,15,21,15,21,36
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,9,0,9,0,9
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,35,23,35,23,58
EXALTACION,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,10,7,10,7,17
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,30,35,30,35,65
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,5,4,5,9
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,26,34,26,34,60
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,25,20,25,20,45
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,35,37,35,37,72
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,12,8,12,20
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,18,15,18,15,33
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,38,62,38,62,100
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,82,92,82,92,174
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,21,29,21,29,50
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3,1,3,1,4
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,37,32,37,32,69
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,12,16,12,16,28
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3,3,3,3,6
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,5,17,5,17,22
ICHOCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1,1,1,1,2
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,143,152,143,152,295
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,90,117,90,117,207
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,16,11,16,27
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,38,55,38,55,93
IXIAMAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,5,14,5,14,19
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,5,14,5,14,19
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,42,49,42,49,91
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,28,24,28,24,52
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3259,3398,3259,3398,6657
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3,16,3,16,19
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,9,11,9,11,20
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,3,8,3,11
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,130,160,130,160,290
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,34,8,34,42
LORETO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1,1,1,1,2
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,20,16,20,16,36
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,10,4,10,4,14
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,64,69,64,69,133
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,6,7,6,7,13
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,15,18,15,18,33
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,0,2,0,2
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,43,24,43,24,67
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,10,8,10,18
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,99,109,99,109,208
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1,5,1,5,6
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,4,7,4,11
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,8,7,8,15
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,72,46,72,46,118
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,256,284,256,284,540
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,11,4,11,15
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,41,48,41,48,89
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,6,7,6,13
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,3,4,3,7
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,9,11,9,20
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,20,7,20,7,27
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,888,874,888,874,1762
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,9,12,9,12,21
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,52,57,52,57,109
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,153,86,153,86,239
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,9,7,9,7,16
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,17,8,17,25
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,18,10,18,10,28
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,42,33,42,33,75
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,27,19,27,19,46
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,1,2,1,3
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,133,67,133,67,200
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,17,29,17,29,46
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,31,28,31,28,59
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,79,79,79,79,158
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,36,54,36,54,90
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,31,33,31,33,64
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,28,63,28,63,91
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,37,31,37,31,68
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,25,35,25,35,60
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,15,11,15,26
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,20,22,20,22,42
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,34,21,34,21,55
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,24,59,24,59,83
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,528,557,528,557,1085
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,11,11,11,22
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,46,37,46,37,83
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,5,3,5,3,8
PUERTO CARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,10,7,10,17
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,12,11,12,23
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,85,10,85,10,95
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,65,70,65,70,135
PUERTO SILES,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,6,8,6,14
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,10,13,10,13,23
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,32,106,32,106,138
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,10,14,10,14,24
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,78,98,78,98,176
QUIABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,9,11,9,20
QUILLACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,584,530,584,530,1114
QUIME,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,20,23,20,23,43
QUIRUSILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,16,3,16,3,19
RAVELO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1,4,1,4,5
RIBERALTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,85,107,85,107,192
ROBORE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,15,5,15,5,20
RURRENABAQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,23,25,23,25,48
SABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,0,1,0,1,1
SACABA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,375,365,375,365,740
SACABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,44,46,44,46,90
SACACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,32,42,32,42,74
SAIPINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,12,5,12,5,17
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,120,92,120,92,212
SAMAIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,38,52,38,52,90
SAN AGUSTIN,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,4,2,4,6
SAN ANDRES,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,4,4,4,8
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,12,10,12,10,22
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,5,8,5,13
SAN BENITO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,57,79,57,79,136
SAN BORJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,49,37,49,37,86
SAN BUENA VENTURA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,6,5,6,5,11
SAN CARLOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,33,30,33,30,63
SAN IGNACIO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,31,27,31,27,58
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,373,418,373,418,791
SAN JAVIER(BNI),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,10,2,10,2,12
SAN JAVIER(STC),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,13,7,13,20
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3,0,3,0,3
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,25,34,25,34,59
SAN JULIAN,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,23,33,23,33,56
SAN LORENZO(PND),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,36,39,36,39,75
SAN LORENZO(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,35,11,35,46
SAN LUCAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,102,191,102,191,293
SAN MATIAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,23,33,23,33,56
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,112,165,112,165,277
SAN PEDRO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,21,14,21,14,35
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,14,11,14,11,25
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,13,4,13,4,17
SAN RAFAEL,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,7,18,7,18,25
SAN RAMON SCZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,63,52,63,52,115
SANTA ANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,75,48,75,48,123
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2899,3004,2899,3004,5903
SANTA ROSA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,6,7,6,7,13
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,59,44,59,44,103
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,3,4,3,7
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,95,87,95,87,182
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,13,13,13,13,26
SANTIVAÑES,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,10,8,10,18
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,17,17,17,17,34
SAPAHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,18,13,18,13,31
SHINAOTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,23,26,23,26,49
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,19,17,19,17,36
SICAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,7,11,7,18
SIPE SIPE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,97,147,97,147,244
SOPACHUY,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,60,80,60,80,140
SORACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,28,36,28,36,64
SORATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,24,53,24,53,77
SUCRE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,942,1128,942,1128,2070
TACACOMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,9,3,9,3,12
TACOPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,3,4,3,7
TAHUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,5,0,5,0,5
TAPACARI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,31,51,31,51,82
TARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,222,247,222,247,469
TARACO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,19,14,19,14,33
TARATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,15,11,15,11,26
TARIJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,101,124,101,124,225
TARVITA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,113,67,113,67,180
TEOPONTE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,0,1,0,1,1
TIAWANACU,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,14,11,14,25
TINGUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,28,34,28,34,62
TIPUANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,18,8,18,8,26
TIQUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,652,639,652,639,1291
TIRAQUE (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,35,45,35,45,80
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,4,1,4,1,5
TOCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,30,6,30,6,36
TOLATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,21,36,21,36,57
TOLEDO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3,6,3,6,9
TOMAVE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,20,28,20,28,48
TOMINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,111,142,111,142,253
TORO TORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,29,47,29,47,76
TOTORA(CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,45,32,45,32,77
TOTORA(ORR),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,1,0,1,0,1
TRIGAL,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,2,2,2,4
TRINIDAD,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,48,54,48,54,102
TUPIZA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,124,125,124,125,249
TURCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,11,21,11,21,32
UMALA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,3,2,3,5
UNCIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,31,30,31,30,61
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,23,30,23,30,53
URUBICHA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,2,0,2,0,2
UYUNI,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,8,9,8,9,17
VACAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,24,9,24,9,33
VALLEGRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,49,67,49,67,116
VIACHA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,94,128,94,128,222
VILA VILA,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,3,0,3,0,3
VILLA CHARCAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,38,34,38,34,72
VILLA MONTES,atencion odontologica,consultas nuevas menores de 5 anos,2011-04-01,51,22,51,22,73
