,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
BETANZOS,atencion odontologica,endodoncias,2011-05-01,8,9,8,9,17
BOLIVAR,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
BOYUIBE,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
BUENA VISTA,atencion odontologica,endodoncias,2011-05-01,8,14,8,14,22
CABEZAS,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
CAIROMA,atencion odontologica,endodoncias,2011-05-01,1,6,1,6,7
"CAIZA ""D""",atencion odontologica,endodoncias,2011-05-01,0,3,0,3,3
CALAMARCA,atencion odontologica,endodoncias,2011-05-01,4,8,4,8,12
CAMARGO,atencion odontologica,endodoncias,2011-05-01,26,42,26,42,68
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2011-05-01,2,3,2,3,5
CAMIRI,atencion odontologica,endodoncias,2011-05-01,22,32,22,32,54
CAPINOTA,atencion odontologica,endodoncias,2011-05-01,28,17,28,17,45
CARACOLLO,atencion odontologica,endodoncias,2011-05-01,8,9,8,9,17
CARANAVI,atencion odontologica,endodoncias,2011-05-01,7,23,7,23,30
CARAPARI,atencion odontologica,endodoncias,2011-05-01,22,43,22,43,65
CARIPUYO,atencion odontologica,endodoncias,2011-05-01,7,4,7,4,11
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,endodoncias,2011-05-01,9,18,9,18,27
CHAQUI,atencion odontologica,endodoncias,2011-05-01,0,2,0,2,2
CHARAGUA,atencion odontologica,endodoncias,2011-05-01,0,6,0,6,6
CHARAÑA,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
CHAYANTA,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
CHIMORE,atencion odontologica,endodoncias,2011-05-01,12,21,12,21,33
CHIPAYA,atencion odontologica,endodoncias,2011-05-01,1,7,1,7,8
CHOQUE COTA,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2011-05-01,8,16,8,16,24
CHUMA,atencion odontologica,endodoncias,2011-05-01,6,6,6,6,12
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2011-05-01,6,15,6,15,21
CLIZA,atencion odontologica,endodoncias,2011-05-01,21,33,21,33,54
COBIJA,atencion odontologica,endodoncias,2011-05-01,11,7,11,7,18
COCAPATA,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
COCHABAMBA,atencion odontologica,endodoncias,2011-05-01,920,1004,920,1004,1924
COLCAPIRHUA,atencion odontologica,endodoncias,2011-05-01,40,44,40,44,84
"COLCHA ""K""",atencion odontologica,endodoncias,2011-05-01,2,3,2,3,5
COLLANA,atencion odontologica,endodoncias,2011-05-01,2,1,2,1,3
COLOMI,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
COLPA BELGICA,atencion odontologica,endodoncias,2011-05-01,0,5,0,5,5
COLQUECHACA,atencion odontologica,endodoncias,2011-05-01,13,5,13,5,18
COLQUENCHA,atencion odontologica,endodoncias,2011-05-01,2,5,2,5,7
COLQUIRI,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
COMARAPA,atencion odontologica,endodoncias,2011-05-01,10,14,10,14,24
CONCEPCION,atencion odontologica,endodoncias,2011-05-01,0,2,0,2,2
COPACABANA,atencion odontologica,endodoncias,2011-05-01,6,4,6,4,10
CORIPATA,atencion odontologica,endodoncias,2011-05-01,5,6,5,6,11
CORO CORO,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
COROICO,atencion odontologica,endodoncias,2011-05-01,8,20,8,20,28
CORQUE,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
COTAGAITA,atencion odontologica,endodoncias,2011-05-01,5,16,5,16,21
COTOCA,atencion odontologica,endodoncias,2011-05-01,0,5,0,5,5
CUATRO CAÑADAS,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
CULPINA,atencion odontologica,endodoncias,2011-05-01,1,6,1,6,7
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2011-05-01,1,3,1,3,4
EL ALTO,atencion odontologica,endodoncias,2011-05-01,423,589,423,589,1012
EL PUENTE(STC),atencion odontologica,endodoncias,2011-05-01,0,3,0,3,3
EL PUENTE(TJA),atencion odontologica,endodoncias,2011-05-01,1,10,1,10,11
EL TORNO,atencion odontologica,endodoncias,2011-05-01,7,18,7,18,25
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2011-05-01,7,16,7,16,23
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2011-05-01,15,27,15,27,42
ESCOMA,atencion odontologica,endodoncias,2011-05-01,1,4,1,4,5
EUCALIPTUS,atencion odontologica,endodoncias,2011-05-01,0,8,0,8,8
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2011-05-01,5,8,5,8,13
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2011-05-01,1,3,1,3,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2011-05-01,0,7,0,7,7
GUANAY,atencion odontologica,endodoncias,2011-05-01,15,26,15,26,41
GUAQUI,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
GUAYARAMERIN,atencion odontologica,endodoncias,2011-05-01,13,32,13,32,45
GUTIERREZ,atencion odontologica,endodoncias,2011-05-01,10,9,10,9,19
HUACARETA,atencion odontologica,endodoncias,2011-05-01,0,2,0,2,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
HUACHACALLA,atencion odontologica,endodoncias,2011-05-01,3,0,3,0,3
HUANUNI,atencion odontologica,endodoncias,2011-05-01,5,4,5,4,9
HUARACAJE,atencion odontologica,endodoncias,2011-05-01,3,5,3,5,8
HUARINA,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
HUAYLLAMARCA,atencion odontologica,endodoncias,2011-05-01,5,6,5,6,11
ICHOCA,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
ICLA,atencion odontologica,endodoncias,2011-05-01,3,6,3,6,9
INCAHUASI,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2011-05-01,3,3,3,3,6
IXIAMAS,atencion odontologica,endodoncias,2011-05-01,1,7,1,7,8
JESUS DE MACHACA,atencion odontologica,endodoncias,2011-05-01,0,4,0,4,4
LA ASUNTA,atencion odontologica,endodoncias,2011-05-01,29,25,29,25,54
LA GUARDIA,atencion odontologica,endodoncias,2011-05-01,9,10,9,10,19
LA PAZ,atencion odontologica,endodoncias,2011-05-01,1444,1130,1444,1130,2574
LAGUNILLAS,atencion odontologica,endodoncias,2011-05-01,3,5,3,5,8
LAJA,atencion odontologica,endodoncias,2011-05-01,0,3,0,3,3
LAS CARRERAS,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
LICOMA PAMPA,atencion odontologica,endodoncias,2011-05-01,3,4,3,4,7
LLALLAGUA,atencion odontologica,endodoncias,2011-05-01,8,14,8,14,22
LLICA,atencion odontologica,endodoncias,2011-05-01,2,1,2,1,3
LORETO,atencion odontologica,endodoncias,2011-05-01,3,0,3,0,3
MACHACAMARCA,atencion odontologica,endodoncias,2011-05-01,0,3,0,3,3
MACHARETI,atencion odontologica,endodoncias,2011-05-01,1,7,1,7,8
MAGDALENA,atencion odontologica,endodoncias,2011-05-01,0,3,0,3,3
MAIRANA,atencion odontologica,endodoncias,2011-05-01,0,7,0,7,7
MALLA,atencion odontologica,endodoncias,2011-05-01,2,2,2,2,4
MAPIRI,atencion odontologica,endodoncias,2011-05-01,4,5,4,5,9
MECAPACA,atencion odontologica,endodoncias,2011-05-01,2,2,2,2,4
MINEROS,atencion odontologica,endodoncias,2011-05-01,8,35,8,35,43
MIZQUE,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
MOCOMOCO,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
MOJOCOYA,atencion odontologica,endodoncias,2011-05-01,6,0,6,0,6
MONTEAGUDO,atencion odontologica,endodoncias,2011-05-01,12,25,12,25,37
MONTERO,atencion odontologica,endodoncias,2011-05-01,25,33,25,33,58
MOROCHATA,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
OCURI,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
OKINAWA,atencion odontologica,endodoncias,2011-05-01,2,2,2,2,4
OMEREQUE,atencion odontologica,endodoncias,2011-05-01,6,8,6,8,14
ORURO,atencion odontologica,endodoncias,2011-05-01,237,305,237,305,542
PADCAYA,atencion odontologica,endodoncias,2011-05-01,11,25,11,25,36
PADILLA,atencion odontologica,endodoncias,2011-05-01,4,5,4,5,9
PAILON,atencion odontologica,endodoncias,2011-05-01,5,9,5,9,14
PALCA,atencion odontologica,endodoncias,2011-05-01,1,3,1,3,4
PALOS BLANCOS,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
PAMPA AULLAGAS,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
PAMPA GRANDE,atencion odontologica,endodoncias,2011-05-01,0,4,0,4,4
PAPEL PAMPA,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
PASORAPA,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
PATACAMAYA,atencion odontologica,endodoncias,2011-05-01,7,19,7,19,26
PAZÑA,atencion odontologica,endodoncias,2011-05-01,3,3,3,3,6
PELECHUCO,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
POCOATA,atencion odontologica,endodoncias,2011-05-01,2,11,2,11,13
POCONA,atencion odontologica,endodoncias,2011-05-01,5,21,5,21,26
POJO (CBBA),atencion odontologica,endodoncias,2011-05-01,2,10,2,10,12
POOPO,atencion odontologica,endodoncias,2011-05-01,3,6,3,6,9
PORCO,atencion odontologica,endodoncias,2011-05-01,6,4,6,4,10
POROMA,atencion odontologica,endodoncias,2011-05-01,2,11,2,11,13
PORTACHUELO,atencion odontologica,endodoncias,2011-05-01,1,8,1,8,9
PORVENIR,atencion odontologica,endodoncias,2011-05-01,3,8,3,8,11
POTOSI,atencion odontologica,endodoncias,2011-05-01,131,215,131,215,346
PRESTO,atencion odontologica,endodoncias,2011-05-01,1,3,1,3,4
PUCARANI,atencion odontologica,endodoncias,2011-05-01,3,0,3,0,3
PUERTO ACOSTA,atencion odontologica,endodoncias,2011-05-01,0,2,0,2,2
PUERTO CARABUCO,atencion odontologica,endodoncias,2011-05-01,0,2,0,2,2
PUERTO RICO,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
PUERTO SUAREZ,atencion odontologica,endodoncias,2011-05-01,3,2,3,2,5
PUERTO VILLARROEL,atencion odontologica,endodoncias,2011-05-01,36,49,36,49,85
PUNA,atencion odontologica,endodoncias,2011-05-01,1,5,1,5,6
PUNATA,atencion odontologica,endodoncias,2011-05-01,36,35,36,35,71
QUILLACOLLO,atencion odontologica,endodoncias,2011-05-01,179,262,179,262,441
QUIME,atencion odontologica,endodoncias,2011-05-01,1,20,1,20,21
QUIRUSILLAS,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
RAVELO,atencion odontologica,endodoncias,2011-05-01,1,13,1,13,14
REYES,atencion odontologica,endodoncias,2011-05-01,0,8,0,8,8
RIBERALTA,atencion odontologica,endodoncias,2011-05-01,12,15,12,15,27
ROBORE,atencion odontologica,endodoncias,2011-05-01,4,5,4,5,9
SABAYA,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
SACABA,atencion odontologica,endodoncias,2011-05-01,59,89,59,89,148
SACABAMBA,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
SAIPINA,atencion odontologica,endodoncias,2011-05-01,2,3,2,3,5
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2011-05-01,13,13,13,13,26
SAMAIPATA,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
SAN AGUSTIN,atencion odontologica,endodoncias,2011-05-01,4,8,4,8,12
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2011-05-01,0,5,0,5,5
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncias,2011-05-01,2,5,2,5,7
SAN BENITO,atencion odontologica,endodoncias,2011-05-01,14,28,14,28,42
SAN BORJA,atencion odontologica,endodoncias,2011-05-01,3,6,3,6,9
SAN BUENA VENTURA,atencion odontologica,endodoncias,2011-05-01,10,5,10,5,15
SAN CARLOS,atencion odontologica,endodoncias,2011-05-01,15,37,15,37,52
SAN IGNACIO,atencion odontologica,endodoncias,2011-05-01,6,8,6,8,14
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2011-05-01,8,12,8,12,20
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2011-05-01,0,6,0,6,6
SAN LORENZO(PND),atencion odontologica,endodoncias,2011-05-01,0,2,0,2,2
SAN LORENZO(TJA),atencion odontologica,endodoncias,2011-05-01,34,42,34,42,76
SAN LUCAS,atencion odontologica,endodoncias,2011-05-01,4,18,4,18,22
SAN MATIAS,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2011-05-01,6,21,6,21,27
SAN PEDRO,atencion odontologica,endodoncias,2011-05-01,3,1,3,1,4
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2011-05-01,7,1,7,1,8
SAN RAFAEL,atencion odontologica,endodoncias,2011-05-01,1,7,1,7,8
SAN RAMON BENI,atencion odontologica,endodoncias,2011-05-01,2,2,2,2,4
SAN RAMON SCZ,atencion odontologica,endodoncias,2011-05-01,2,5,2,5,7
SANTA ANA,atencion odontologica,endodoncias,2011-05-01,0,13,0,13,13
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2011-05-01,582,732,582,732,1314
SANTA ROSA,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2011-05-01,1,12,1,12,13
SANTIAGO DE CALLAPA,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2011-05-01,4,15,4,15,19
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2011-05-01,2,2,2,2,4
SANTIVAÑES,atencion odontologica,endodoncias,2011-05-01,0,2,0,2,2
SHINAOTA,atencion odontologica,endodoncias,2011-05-01,10,15,10,15,25
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
SIPE SIPE,atencion odontologica,endodoncias,2011-05-01,16,40,16,40,56
SOPACHUY,atencion odontologica,endodoncias,2011-05-01,6,8,6,8,14
SORACACHI,atencion odontologica,endodoncias,2011-05-01,4,3,4,3,7
SORATA,atencion odontologica,endodoncias,2011-05-01,5,19,5,19,24
SUCRE,atencion odontologica,endodoncias,2011-05-01,426,652,426,652,1078
TAHUA,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
TAPACARI,atencion odontologica,endodoncias,2011-05-01,3,14,3,14,17
TARABUCO,atencion odontologica,endodoncias,2011-05-01,6,16,6,16,22
TARATA,atencion odontologica,endodoncias,2011-05-01,7,6,7,6,13
TARIJA,atencion odontologica,endodoncias,2011-05-01,526,447,526,447,973
TARVITA,atencion odontologica,endodoncias,2011-05-01,6,7,6,7,13
TEOPONTE,atencion odontologica,endodoncias,2011-05-01,0,1,0,1,1
TIAWANACU,atencion odontologica,endodoncias,2011-05-01,2,1,2,1,3
TIQUIPAYA,atencion odontologica,endodoncias,2011-05-01,21,50,21,50,71
TIRAQUE (CBBA),atencion odontologica,endodoncias,2011-05-01,6,6,6,6,12
TOCO,atencion odontologica,endodoncias,2011-05-01,2,0,2,0,2
TOLATA,atencion odontologica,endodoncias,2011-05-01,6,11,6,11,17
TOLEDO,atencion odontologica,endodoncias,2011-05-01,1,2,1,2,3
TOMAVE,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
TOMINA,atencion odontologica,endodoncias,2011-05-01,2,9,2,9,11
TORO TORO,atencion odontologica,endodoncias,2011-05-01,2,0,2,0,2
TOTORA(CBBA),atencion odontologica,endodoncias,2011-05-01,2,0,2,0,2
TRINIDAD,atencion odontologica,endodoncias,2011-05-01,39,46,39,46,85
TUPIZA,atencion odontologica,endodoncias,2011-05-01,86,94,86,94,180
TURCO,atencion odontologica,endodoncias,2011-05-01,6,4,6,4,10
UMALA,atencion odontologica,endodoncias,2011-05-01,1,0,1,0,1
UNCIA,atencion odontologica,endodoncias,2011-05-01,26,27,26,27,53
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2011-05-01,24,38,24,38,62
UYUNI,atencion odontologica,endodoncias,2011-05-01,12,25,12,25,37
VACAS,atencion odontologica,endodoncias,2011-05-01,3,5,3,5,8
VALLEGRANDE,atencion odontologica,endodoncias,2011-05-01,8,2,8,2,10
VIACHA,atencion odontologica,endodoncias,2011-05-01,16,33,16,33,49
VILA VILA,atencion odontologica,endodoncias,2011-05-01,1,3,1,3,4
VILLA CHARCAS,atencion odontologica,endodoncias,2011-05-01,5,11,5,11,16
VILLA MONTES,atencion odontologica,endodoncias,2011-05-01,32,45,32,45,77
VILLA RIVERO,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
VILLA SERRANO,atencion odontologica,endodoncias,2011-05-01,8,17,8,17,25
VILLA TUNARI,atencion odontologica,endodoncias,2011-05-01,44,56,44,56,100
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2011-05-01,3,4,3,4,7
VILLAZON,atencion odontologica,endodoncias,2011-05-01,22,36,22,36,58
VINTO,atencion odontologica,endodoncias,2011-05-01,4,12,4,12,16
VITICHI,atencion odontologica,endodoncias,2011-05-01,8,24,8,24,32
WALDO BALLIVIAN,atencion odontologica,endodoncias,2011-05-01,0,8,0,8,8
WARNES,atencion odontologica,endodoncias,2011-05-01,5,20,5,20,25
YACUIBA,atencion odontologica,endodoncias,2011-05-01,32,65,32,65,97
YAMPARAEZ,atencion odontologica,endodoncias,2011-05-01,6,6,6,6,12
YAPACANI,atencion odontologica,endodoncias,2011-05-01,11,36,11,36,47
YOCALLA,atencion odontologica,endodoncias,2011-05-01,1,1,1,1,2
YOTALA,atencion odontologica,endodoncias,2011-05-01,5,14,5,14,19
YUNCHARA,atencion odontologica,endodoncias,2011-05-01,0,5,0,5,5
ACACIO,atencion odontologica,endodoncias,2011-06-01,0,2,0,2,2
ACHACACHI,atencion odontologica,endodoncias,2011-06-01,17,23,17,23,40
ACHOCALLA,atencion odontologica,endodoncias,2011-06-01,2,1,2,1,3
AIQUILE,atencion odontologica,endodoncias,2011-06-01,21,10,21,10,31
ALCALA,atencion odontologica,endodoncias,2011-06-01,2,8,2,8,10
ALTO BENI,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
ANDAMARCA,atencion odontologica,endodoncias,2011-06-01,3,1,3,1,4
ANTEQUERA,atencion odontologica,endodoncias,2011-06-01,6,4,6,4,10
ARAMPAMPA,atencion odontologica,endodoncias,2011-06-01,1,1,1,1,2
ARANI,atencion odontologica,endodoncias,2011-06-01,17,57,17,57,74
ARBIETO,atencion odontologica,endodoncias,2011-06-01,6,11,6,11,17
ARQUE,atencion odontologica,endodoncias,2011-06-01,0,11,0,11,11
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2011-06-01,4,7,4,7,11
ATOCHA,atencion odontologica,endodoncias,2011-06-01,18,27,18,27,45
AYO AYO,atencion odontologica,endodoncias,2011-06-01,4,4,4,4,8
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2011-06-01,23,41,23,41,64
AZURDUY,atencion odontologica,endodoncias,2011-06-01,5,5,5,5,10
BATALLAS,atencion odontologica,endodoncias,2011-06-01,4,0,4,0,4
BAURES,atencion odontologica,endodoncias,2011-06-01,3,4,3,4,7
BELEN DE URMIRI,atencion odontologica,endodoncias,2011-06-01,1,3,1,3,4
BERMEJO,atencion odontologica,endodoncias,2011-06-01,29,70,29,70,99
BETANZOS,atencion odontologica,endodoncias,2011-06-01,3,2,3,2,5
BOLIVAR,atencion odontologica,endodoncias,2011-06-01,1,0,1,0,1
BOYUIBE,atencion odontologica,endodoncias,2011-06-01,2,2,2,2,4
CABEZAS,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
CAIROMA,atencion odontologica,endodoncias,2011-06-01,1,5,1,5,6
"CAIZA ""D""",atencion odontologica,endodoncias,2011-06-01,2,2,2,2,4
CAJUATA,atencion odontologica,endodoncias,2011-06-01,4,0,4,0,4
CALAMARCA,atencion odontologica,endodoncias,2011-06-01,8,12,8,12,20
CAMARGO,atencion odontologica,endodoncias,2011-06-01,26,43,26,43,69
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2011-06-01,2,6,2,6,8
CAMIRI,atencion odontologica,endodoncias,2011-06-01,14,39,14,39,53
CAPINOTA,atencion odontologica,endodoncias,2011-06-01,24,16,24,16,40
CARACOLLO,atencion odontologica,endodoncias,2011-06-01,6,15,6,15,21
CARANAVI,atencion odontologica,endodoncias,2011-06-01,9,9,9,9,18
CARAPARI,atencion odontologica,endodoncias,2011-06-01,5,24,5,24,29
CARIPUYO,atencion odontologica,endodoncias,2011-06-01,13,19,13,19,32
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,endodoncias,2011-06-01,11,31,11,31,42
CHAQUI,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
CHARAGUA,atencion odontologica,endodoncias,2011-06-01,2,4,2,4,6
CHARAÑA,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
CHAYANTA,atencion odontologica,endodoncias,2011-06-01,0,2,0,2,2
CHIMORE,atencion odontologica,endodoncias,2011-06-01,9,22,9,22,31
CHIPAYA,atencion odontologica,endodoncias,2011-06-01,2,4,2,4,6
CHOQUE COTA,atencion odontologica,endodoncias,2011-06-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2011-06-01,9,11,9,11,20
CHUMA,atencion odontologica,endodoncias,2011-06-01,9,9,9,9,18
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2011-06-01,4,19,4,19,23
CLIZA,atencion odontologica,endodoncias,2011-06-01,76,162,76,162,238
COBIJA,atencion odontologica,endodoncias,2011-06-01,43,26,43,26,69
COCAPATA,atencion odontologica,endodoncias,2011-06-01,1,0,1,0,1
COCHABAMBA,atencion odontologica,endodoncias,2011-06-01,708,934,708,934,1642
COIPASA,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
COLCAPIRHUA,atencion odontologica,endodoncias,2011-06-01,24,28,24,28,52
"COLCHA ""K""",atencion odontologica,endodoncias,2011-06-01,0,2,0,2,2
COLLANA,atencion odontologica,endodoncias,2011-06-01,2,1,2,1,3
COLOMI,atencion odontologica,endodoncias,2011-06-01,1,0,1,0,1
COLPA BELGICA,atencion odontologica,endodoncias,2011-06-01,0,3,0,3,3
COLQUECHACA,atencion odontologica,endodoncias,2011-06-01,3,3,3,3,6
COMARAPA,atencion odontologica,endodoncias,2011-06-01,3,7,3,7,10
CONCEPCION,atencion odontologica,endodoncias,2011-06-01,1,7,1,7,8
COPACABANA,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
CORIPATA,atencion odontologica,endodoncias,2011-06-01,8,9,8,9,17
COROICO,atencion odontologica,endodoncias,2011-06-01,8,16,8,16,24
CORQUE,atencion odontologica,endodoncias,2011-06-01,2,7,2,7,9
COTAGAITA,atencion odontologica,endodoncias,2011-06-01,11,22,11,22,33
COTOCA,atencion odontologica,endodoncias,2011-06-01,0,4,0,4,4
CUATRO CAÑADAS,atencion odontologica,endodoncias,2011-06-01,3,6,3,6,9
CULPINA,atencion odontologica,endodoncias,2011-06-01,2,1,2,1,3
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2011-06-01,1,4,1,4,5
EL ALTO,atencion odontologica,endodoncias,2011-06-01,411,536,411,536,947
EL PUENTE(TJA),atencion odontologica,endodoncias,2011-06-01,2,8,2,8,10
EL TORNO,atencion odontologica,endodoncias,2011-06-01,14,23,14,23,37
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2011-06-01,7,34,7,34,41
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2011-06-01,6,3,6,3,9
ESCOMA,atencion odontologica,endodoncias,2011-06-01,1,5,1,5,6
EUCALIPTUS,atencion odontologica,endodoncias,2011-06-01,3,1,3,1,4
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2011-06-01,4,12,4,12,16
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2011-06-01,0,4,0,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2011-06-01,1,6,1,6,7
GUANAY,atencion odontologica,endodoncias,2011-06-01,15,19,15,19,34
GUAQUI,atencion odontologica,endodoncias,2011-06-01,0,1,0,1,1
GUAYARAMERIN,atencion odontologica,endodoncias,2011-06-01,13,16,13,16,29
